inputName,size,a[size][size]
values_79,7,"[[-2700863800639515368, -1283374215376078286, -6353989383586274695, 6419320146224445503, -3558554763986229745, 2685154267312911752, 4668379000854622895],[-1544517678549962824, 358591284078558454, 9111070352355355802, 8209878065343576102, -8785987181575408422, -8886071837107322910, 5652144862944616488],[-5229484824262044909, -6527625269276375877, -4843130942381491101, -7678806987319285757, -6106267297008902469, 673617690054058704, -2275826120235095438],[1056923913756382138, -6566277142571745851, -1961090269473030019, -8712499547694157778, -1202459456202460739, -1242864544098168405, 1359391935742799443],[-6636223877640678988, -7765070211746469646, 7292996063132280412, -4066413211231644770, -8650593893154216756, 4768748720421921452, 8984013108448378936],[6882036707808164781, -7081158161925493307, 3993021027029515965, -3463321094789874899, 2966330156016223834, 5423342006030870244, -1912258926948446631],[-4417330287438904821, 4148128666042894384, -5195751603292886489, 8882476183190073066, -5371156886890779243, 8918026614499073715, -3940192062996064375]]"
values_78,4,"[[-8659128983919427648, 708961200353641584, -4502336018563850424, 914337873246623128],[-1424687454205479064, -1958510746898726446, 4148383838485888573, 3766736763754199770],[6613482569677960380, -1529594553697806703, 4094152334066452356, -2468957359407866925],[4340495453162774562, -4754240957686366265, 3287294301470687177, -8087598931414419756]]"
values_87,10,"[[7234734628388888461, -6741886735603563387, -8910174180658528327, 7477124026651601027, -7174813696880554284, -8077501865700016327, -8487776726269136099, -8450926951075487521, -5761685537932647340, -3115738576763713821],[1044863831326919968, -988824508245397859, -454043569388286773, 7595201670155876714, 1372713679521684173, 3599325127521732451, 4611671729551743369, 3747737215120678867, -3685729351473562702, -5022940754294295556],[-6827677286247604512, 1423969625250504275, -7709282426094717910, 2388409176440521344, 7704741721202542283, -4265674757715520753, 427323822417503511, -3931276127008358607, 3119817445407718296, -7627810249141561972],[-2255689993732891327, 2533093185172825795, -4370167409387575870, -4000434829681239240, -1634307592034958535, -1089876655442475406, -8043709337717456238, -7094398601299004866, 6431844418866467601, -7828071945039583499],[-5964225530996850223, -9111815991030313967, 8482624238372161788, -8530360047790553767, 5852366425294227251, 3791708415884791579, -7680374985145674405, -3509048555589297108, 281910505258372692, -8191091410740651830],[-8434934985260836627, -6084177143256054761, -3531680113022139124, -2689150721411402426, 5975168231723271371, 5682057434193473996, -8141071510452906106, 23432661749488951, 3031585567978722910, -686079003086297039],[1565435088214618768, -1799837717711868378, -7012487318118434839, 5830395218378314371, -1754098487631542816, 2018393352818303332, -3252040479085763701, -114950120854917664, -8784411576291705688, -8247026597422258467],[5742829027610066335, 4298884200073086316, -4187527592141043950, 4827858971838840899, 414835355599231683, 5557744731681519284, 3549964105403631856, -8897669444492872102, 6993017024970940355, 7353907187816665006],[-7826480830182855480, -3464386867868344348, -2700173223883944336, 6269622562582171227, -3163897507865955623, 7280520198404261010, 3634647712990263184, -6469508080507274256, 4907171412292977490, 8482513931902824465],[-5087214420983880826, -8233588500213424395, -1640454061049845047, 5093482195371649760, -3799192100147950310, 5201690415171974401, 6110578601603238627, 1029725052725247830, -1527920464410774692, 855583924620115166]]"
values_6,12,"[[8464733088860760550, -211643195374347719, -4620047164834504545, -5001500755411598633, 1631953255599300687, -5346566001223633713, 998806964726958902, 7558330985462605859, 8875377218949885481, -1932364954271880729, 656199232149913243, 5371777558391966723],[4630626282972538170, -5177307870310507025, 4547106977980939919, 7489601136799597541, 7785835898215093749, -3468376750421585384, -7013756038854139078, -964161336340483235, -8333934893948678925, -7439295029432208498, -2093634509608187488, -5913824017718097327],[-4359871042695291740, 7962539175604111115, 2489419010676880357, 5134341917964585406, 7730088046869647382, 4623038242810814894, 7686908926640791334, 3182719715252952275, 7583540183713100671, -7593982635567204226, -607812626778643040, 3449789281260543562],[1557866404189891232, 6998490257304302131, -5679464234178258096, 3356107607917606471, 4254621316190939627, 1995319953624665882, -1420464587060291095, -8197249046511008780, -8233786755857326108, -1410987327936290940, -6467223972281620700, 2899282012400254721],[-182473521100921482, -4933217020514747457, -6721728210186422414, 6874328816811737454, -3358147034361541214, 5997286071413471855, -7915309733271659946, 4224389631696346353, 3906826661493995126, -6232985173019503390, -7117421249348196152, 3727286329911192834],[-656191650394707346, -5628430793410787871, -1708332776909200225, 2679902295496670014, -4816185752364352088, -7851035956084064750, -5805807778346875267, -190827481960320871, -695255109143589471, -1827845849367365044, 5547376453121209018, -5334485810209537135],[-9008509948594194319, 1616006227510885317, 402838984714453609, -7677094473851263782, 7346874969635608443, 6579694998711115438, 4627413737845515707, 2904045929048586283, -8027221160040649702, 5484215424306344476, -8042920035150695683, -3704957267430560594],[3801191991761895344, 4434317812577091126, 3863322700612044334, -1353025177548265325, 8643547527685178681, -7171206765533792857, 6755185079535733110, 3815810355371957657, -8269568556077290056, 2288020802405431582, 8492618756152461769, 3630014010905357533],[-1926412543924656284, -8620563162918227057, -8413578581790857050, -477049137803378884, -5489675520961982945, 8262892517696452090, -8750624021062791975, 8152618988920145283, -6259293701836031626, -8169605678913521434, 5758408691918228331, -9141598373835948609],[7633402732593714681, -1177863384794648685, 2241182450585829308, -8483644901826125653, 4194688682674112818, 8351755132236155428, -3919601741462944069, -1328995895319085184, -2051383022593156454, -4457577497533913321, -5907685316174730233, -3476757243151400166],[8141757132057650227, -3167554548232542949, 4274287353940468012, -8397023446591341231, 3911787298662850248, -7548798606461878057, -3184078648280773506, 976815235913394696, 7643622342210043372, 3200402787655621969, -7440868178332792986, -5140366347020434257],[-3241219424474270409, 3038711095622466482, 7910224067314326103, 5085385758545436456, 5144254133411923960, 9188270834356607800, -564206059573674359, -1220695029603955985, 3727160563959512651, 1624313429079962219, 4778425051458580952, 2593261333683050203]]"
values_68,10,"[[-5021732925573671500, 8174563316979122189, -8971325785228922819, -7049723030403056610, -8602113482567150833, 5099710745186513659, 1331585298470540337, 3649105453383638644, -3530019382943298653, 7975430012072965345],[-6963090633758283116, -4892912332207113838, -7537825132152414706, 1805551605381354084, 3108718226120107914, 4751326336169741019, -2741530001110563870, -1549558096856207699, 1164505863613029649, 2048494798254757364],[6321416218898085426, -3416581339300062226, -6372669529799732992, -8625285770774505942, -5960736039358088272, -346859137388612272, 8349282474331996550, -6939015100996604502, -7943527548170857367, 1108948136485995278],[1097556023663543723, 145503295712608913, -4119627808906777842, -3581173363782696153, 7434712656377849980, 9204382508684431785, -7496502549008286953, -7056097110944157893, 3000930208517362786, 7575192419602860116],[-7852190237929364071, -3642498894593706402, -718027803189299748, 5320688944195056936, 8746179818362867628, -1209027884359168797, -3942273415615661303, 5813675175946309441, -6136179544177433774, -1012124241034412965],[-646188687110026076, 7962418392985848683, 1476427828070561978, -8771569618656065777, 4980724044221146622, -3171444553104032576, 8476134145931635648, -2559928424916065365, 7983793999755722161, -4755806763614864179],[-2867138690169170064, 8459536410846265172, -2716052223968552691, -6265588705911776273, -4993428421608683302, 2928788556357880179, -4655896518988583522, -4275720699368518612, 5772667638931932120, -1746181345765373228],[-4892413210873460589, -179651159557609699, -825195696929787567, 4225814226312131584, 6565764734859178478, 4642081421517944185, 1908068158264849584, 4866814536481641363, 4232015466538228057, -3637522618109955565],[7942350451051420197, 8531797827124395185, 1259434508662471831, -8660686355019800355, 6094122633804595799, 7550014507278855706, 8770180523379820563, -4574060056817988063, 5556874139959786472, -7841397867111064701],[3899117352597747251, -7806134442504673966, 4147045646570644087, 6916526095197704626, -5321987099052833325, -3319093246485882679, 4165891759455697620, -1317500413897131577, 1236417844869910262, -8258905027082292321]]"
values_69,3,"[[-5550634198643102889, -302523090120668149, -6405363336716853112],[-2650524948247768916, -609377266114038861, -4059295310422317800],[-1384824304306201392, -8294654347783239606, 7835550850009955586]]"
values_1,14,"[[-7095848545459655836, 1460922446737547612, -8899242877230538825, -9087813025474454613, 8155029444753296708, 3967339701629333793, -511066075724606376, 5431854824417284610, -1886205196909450964, 3273242923009285366, -2036202653912077419, -8944289206616000122, -4520706687217758928, 6039940640197259535],[981863699721015845, -5508312519422327150, -7195524494116025235, -655942805329248634, 4899385656956474741, 1387996389323790219, -1666242282442108482, -1829095249181498089, -5056054956477259802, 5446400543380843044, -7125241445618504507, -1934514482102153541, -8434771075847073228, -634379751741273832],[7134862232819346657, -5372990250942478691, -9115812203360523201, 7121425999503628729, 662069732334397122, -2905885441311534840, -5817877343899367958, -9083878082457378341, 3228119823242737017, -4493542375853492207, 1168474681148638326, -2164084545017551153, -1318725223813855436, 6013556965643413932],[-7036358253056914301, -98654131967692660, -4313720475935113240, -8765098004285121744, 6961239214024658944, -262585774875081601, -3779896506327850238, 4245235563985894837, 7977775668209573384, -4753890962169836693, 5351306262831916902, 5729118218786193426, -8569496524633803738, 6936018146807598854],[7592461843232909890, 6190708105548191575, -8822950034255792825, -8646465322329399913, 3931183368591986956, -3141119759906558817, 4851091715079668805, 7725325021966734867, -4262435770585170366, -3353456310965395916, 555579036503597393, -7387329022727297372, -2980227558387778521, -3597254386904110453],[8200700577059137964, -507906442688803681, -6827591983890163722, -5441168541413529942, -1375360470489098909, -919150136358925290, -2494140372272785061, 4247166715593422898, 8324351402396174083, 7091327095445674479, -2798244756483385526, -8134304390452523300, 2869676189301116996, -1408673937640892789],[-5537083514001162749, -5103644172908834908, 2262005519032432524, 8650666114333748308, -7682744306641778975, 7137905735341242780, 6692192003162763755, -7835019333966302143, 2726706735040590459, 1021683595732578021, -5633146557464162866, -4276591360535084565, 3572641614505190884, -4825784924511104259],[257774376476332679, 1384170675635644775, -5002092123009583359, 2460578379037930477, 1428134405852101058, -5028172019198904720, 7530137168857438271, 4277417339957144372, -2579320298395407345, 4595164177979671932, 6826365141187724378, -2771051951936479009, -6059258632406128205, 2796710676194876990],[6878698417825814992, -1657747036681426053, -3762907124517662702, -1943649949877520447, -7788318028445136509, -7304891351126448314, -2524737078277872175, -2404838744759369555, 6340847033131326871, 7289987180674977276, -6633085666320766541, -5511923052803452923, -4633075668786093088, -6621480843690662416],[6560794438078210997, 7471025673219452897, -5195951751669700793, 764072395317129006, -5952183141222264510, 2944006478130036958, -8809434927557839736, -4386185867986416026, 7444700940130985342, 6012382643816653947, 8787614146041872261, 7470743688972113484, 8558940198307781262, 8780092758063878094],[9157506179268911201, -7460308472061641113, 6851432756930408522, 1973566284343938761, 9074953758248800359, 7258413148667584837, -410490336259289055, 2664183161825847939, -3243074351727101869, 1061876124095312203, -7936718679252014819, -6302955123736160149, -1902341957454942667, -1519245074337602213],[4020175206601854153, 6363491793768387068, 8369300669220930240, -5328428782584498284, -8406772218332184793, -613334438469216389, 4147437500962139973, -9082952979583479868, -3406477632513061521, 442009323253379662, 5346643903778937461, 8861482556496490186, 6823814026376097190, 1907607293772087641],[9141029611927648528, 1837319262055212751, 8896609785828556122, 5485485408521645216, -3592420680144167103, -279294809519175912, -8334349712810264613, 8088865347031626066, -2564444004108736798, 5165500563279641551, -1000452224672947660, 8971941850944037652, -1713087243252312812, 5881588610300161815],[482805913996575155, 5408120450818302937, 8959783021518262518, 6210716597195366845, -264297841857486821, -887866589007959887, 8099693841373314838, -8258337705855826926, -925615136756692501, 7442055128715763421, 4530195219375437140, 191575637004245544, -654115480414569974, 2267740648036870432]]"
values_45,2,"[[8990126585820332887, -8440878980597022088],[-3683147925565098643, -4148984738980799656]]"
values_33,2,"[[9026474961230341311, 7376945304628775414],[-7677556238546676841, 1065406775562475905]]"
values_15,8,"[[7233883823606183559, 6456325722611736267, -8799212419252194037, 8083299048481406748, 438567434561262108, 5914928815661881129, -1598484617624355686, -6572156714204447433],[-601241061801506767, -5187932855109950037, -7948087658215985835, 1848960218987589642, -300481923818931179, 8086625991378723503, -719978472760206867, 5921679897776816355],[-7622114019974912981, -3576956506172615962, -5858671424476193371, -2206896708102110766, -2064288604517955888, 8102713467008174864, 6945975506991965723, -5392730366306132499],[583724549369834793, 1492613754909052022, 6848025712638112452, -3806047919866365695, 7312571522581161224, -2325194652909903996, -5385628662592045966, 5878472836630997864],[7506559646950582887, -8564331859256397198, 4094235693161736477, 1736234087765453355, 6668395726942563892, -6811550549281605498, -5074680543139530703, 7988831487212762954],[-8739420574278411791, 7841865744402380276, 7116263892525824923, -5272389659421783047, -3521219706757052404, 5886961322452780882, 101870364848109906, -4173063190454524956],[-1548459501696891722, 7039178945513044790, -5591756931094443566, 895746006442866904, -3418245399209532935, 2960941562321222291, -5903254244201953116, 3860807037688507022],[-5192243881951589418, 2261294347129937866, -7099968512305014963, -2345527660973567280, -5217655964355531377, 2585021086323910810, 1659199430265990202, -6954105742263393635]]"
values_93,5,"[[-823483627183053642, 8477779245773975668, -4690088121868012010, -6533385124146858086, -7473189140702262204],[3989492689834533062, -8073096131166483809, 1055193536095964830, -5772298103451624167, 8751012411418393968],[-1934647031492912548, -5970928351280220185, 3080422545726299723, -7998190671777767, 4689066433441280975],[-7717556920683287902, -5849119916258072305, -1629078787535425153, 2630729655377775852, 6097684084888666504],[6397079027703498672, -1020963912116405596, -111720973948659695, 5003972000527663657, -4258916538000566599]]"
values_24,3,"[[-4333141689158892931, -7668846031031400821, 1922472537025766111],[2319510511043133480, 7251315073858020977, -5787432717829710467],[-5579636650936267589, 8463417542745872965, -6645948159690638086]]"
