inputName,size,a[size]
values_34,26,"{2135434504, -402959701, -1138104197, -340128010, -78262069, -486438105, 653127589, 289450709, 2106771172, 1993941762, 168218703, 1230422719, 1603251349, 1860962961, 541697762, -1853620659, -255153702, -1946426774, -818190952, -1191522497, -1397578928, -1226966315, -734281069, 622789305, -1652182081, 1035921724"
values_82,18,"{-1758138192, 800015363, -21047654, -1524330612, -1912993831, 1615388295, 1013304391, 1404052517, -97432874, -1196858103, 764924964, 86158850, 721982093, -1807086161, -1973652246, -1466977567, -37740742, -1130455928"
values_46,25,"{-783570004, -1384945777, -226961648, 1692643122, 1946120997, 1204640704, -1791773811, -1912470642, -1495647500, 1219248723, -1571717803, -2022316335, -1079313251, -147076559, -27434793, 1044548385, 1059655002, 1424508295, -277027655, -1984531290, -222113806, 975492576, -1816418981, -1685438739, 1586822686"
values_27,26,"{-574284830, -2103012559, 1280737042, 263602714, -534073459, 48614303, 327828953, -2086888527, 1541645577, -658874200, 1070190194, 235146171, 1135340620, -1621405600, 1673957860, 201950916, 1235446322, 416065462, 720386690, -1661270240, 520018992, 940228194, 1188088512, -358207618, 487496640, 922187062"
values_20,8,"{1777760756, 2004190388, 813595848, 1850526989, 329542500, -170126331, 40594887, 715687823"
values_9,16,"{-657008317, 609975129, 1886551321, 415436343, -1879727786, 1697765373, -942673259, -1957231023, 583372104, -400151055, 518013443, -799301810, -1754339358, 1706130433, -204627048, 106060828"
values_92,23,"{132073120, 853504539, 629429530, 1240713177, 437751817, 173778007, 1777745595, 297507833, 512718568, -1753181460, -2031355649, -509268715, 1966695824, 534481036, -74829284, 26277405, -2004265200, -972838853, -2063088393, -826267348, -1868067135, 70302819, 1510068880"
values_3,19,"{261626925, 352048042, 1354055576, -421254056, -1561114754, -827403485, -1470230144, 546550072, -74307695, -1068798166, -1889624170, 916575335, -1487827733, -1553816437, -102241456, -266964441, 1059037802, 959353386, -818925527"
values_98,7,"{1677167708, 1108947169, -84544625, 1199343711, -810331705, -261242685, 1304740068"
values_29,18,"{-172948378, 427103855, -1064544601, 1882604448, 1693520058, 376785801, -707601602, -177174278, -1010785909, -2086116441, -1885251999, 408906641, 275341023, -1946652312, 1735275996, -944189525, -1435229144, 71411730"
values_80,32,"{1797043705, -2006968778, -1259431590, 746629335, 1892847236, -1742493073, 952426040, 1615262377, 1844132591, 322920127, -347214572, 1395354183, 1569475109, 666634519, -63690557, -1123121560, -905126040, 1817001705, 1795942746, -1179418176, -287757868, -989588367, -1623353857, 1960039823, 1296751793, 1339978140, 1607135304, -912413053, -958674477, -1071813908, -1090350362, -1118623993"
values_73,31,"{1673239871, 1118842480, -1363252545, 1958813078, 135805185, -104049308, -1078558751, 1976246814, 1206923814, -1457724248, -1164798109, 1232241916, -1948151131, -1061177800, 851957561, 793719105, 648999972, 375277866, -1760708855, -1477224166, -443596312, -1290721608, 1298802808, -1380646112, 1597633606, -1208996564, -903825876, -1058642040, 1548608446, -730294363, 1874023918"
