inputName,n,key,arr[n]
values_96,19,-6077,"{-858, -4849, -10268, 7822, -12776, 14920, 28281, 33, 17615, -14854, -9450, -2273, 5791, 19188, -550, -11016, -1368, -19461, -9249"
values_67,16,-29599,"{428, -7889, -417, -19488, 12028, -32238, -20229, -30149, 2978, 17570, -3828, 30510, -18508, -10591, 8936, -11915"
values_61,16,-28451,"{-17381, -13531, 31948, -29917, -7814, -16867, 2123, 21572, -7874, -13906, 27284, 31388, 30831, 8570, -16145, -17248"
values_43,17,-31241,"{21974, 10612, -17098, 14472, 14390, -2580, 22513, 19036, -29145, -7184, -8627, -26516, 12741, -24126, 10083, 13930, -18787"
values_2,16,4397,"{-22893, 5675, -27390, -10337, -11197, 3779, -23047, 4848, 1727, 29630, -30584, -12968, 6381, 26372, 10100, 16838"
values_54,4,-605,"{18055, 15778, 1441, 24033"
values_30,22,13772,"{-21555, -24724, -13653, -13797, 29450, -4422, 14501, -30672, 27531, -5912, 31358, -32149, 6173, 5254, -1966, 30701, -19088, -28925, -3475, -663, 31980, 1399"
values_59,4,6051,"{-21323, -22579, 30696, -25740"
values_85,4,31268,"{20286, 14660, -10361, 30777"
values_74,6,-605,"{10160, 24458, 15823, 9600, 23534, 12782"
values_90,19,13772,"{-25159, -18267, 749, 17856, -7212, 29514, 516, 6269, 24322, 12031, 1719, -27602, -18302, 28624, -32110, 29019, -11820, 19525, -13162"
values_18,21,-16683,"{25232, 3448, 5612, 27318, -29638, -15860, 6946, -7481, -32236, -25802, -438, 18824, 23055, 18771, 12023, 26935, 30406, -8524, -5386, -30678, -10981"
values_52,4,4397,"{21659, 3619, 5408, -24838"
values_44,17,-605,"{-8563, 2959, 32432, 23781, 342, 17106, 26151, -30184, 26735, -16013, 29351, -13209, -25254, -28447, -13419, 3019, -30495"
values_17,21,-29599,"{9879, -22515, -10273, 30278, -31554, 25223, -11839, 31163, -28323, 11343, 14043, 21479, 30437, -11127, 21790, -1221, -6800, -1338, -8134, 1335, 30040"
values_36,22,-6077,"{6578, 22314, -7417, 18263, -13002, 11544, -9671, -2326, 3749, -20896, 23512, -10635, 18263, -988, -22969, 2050, -17648, -9835, -21419, 28121, -21777, 157"
values_49,17,6051,"{3154, 23864, -3307, 24302, 23751, -9084, 17749, -10156, -27960, 26835, -2059, -12543, -1522, -12232, 27560, -12719, -26142"
values_86,4,-6077,"{-28755, -16563, 5676, 17146"
values_37,22,-29599,"{-12407, -12638, -30910, 16548, -14853, -27138, 25432, 11542, -6668, -831, 19854, 6635, 11009, -3121, 22087, -23283, 10046, 6354, 3523, -3466, 30593, -1816"
values_56,4,-6077,"{1318, -1601, -28676, 9007"
values_63,16,-31241,"{-30440, -10101, -642, -5026, -22634, -2114, 4984, -18698, -32660, -28195, -20652, 14215, -8859, 24639, 19598, -19279"
values_35,22,31268,"{20935, 30895, 20563, 27274, -6966, -13101, -12080, -22739, -22649, 4102, 25496, 17335, -29032, -16863, -25052, 6018, 31557, 5510, 8833, 2725, -2385, -1054"
values_97,19,-29599,"{-14072, 29036, -519, -19060, -14278, 31906, -6678, -21543, 5251, -19752, -24013, 16217, -21898, -17998, 23040, -10234, -28093, 7876, 25052"
values_75,6,31268,"{16358, -18627, 5324, -26882, 16326, 32591"
values_57,4,-29599,"{13246, 12053, -24453, -3269"
values_88,4,-16683,"{16408, 18389, -28558, -29584"
values_10,21,13772,"{-5305, 16216, 17372, -31603, 20487, -31630, 10298, 6954, -28062, -8632, -11189, -5155, -22177, 27487, -23085, 9179, 19496, 9433, -10759, 23512, -24833"
values_53,4,-31241,"{9801, -18723, 2038, 31500"
values_8,16,-16683,"{-30494, -12157, 7611, 32200, -5423, 29619, -30235, -27931, 31016, -10671, -10588, -31048, 6211, 24457, 17514, -26911"
values_39,22,6051,"{142, 5103, 23770, -16741, 4436, 24405, -20589, -21426, 14216, -14896, -24027, -5895, -13519, -4925, 15269, -14323, 380, 3157, -32512, -13653, 14662, 29299"
values_47,17,-29599,"{8774, -4224, -24832, 8061, -21633, -7491, -10424, -1991, -24423, -756, -20814, 14514, -8901, 3996, 8711, 632, -17484"
values_60,16,13772,"{-21739, -29367, -26870, -25801, -10358, 14173, 9256, -4506, -1139, 3167, -5457, -19299, 32172, 7760, 24105, -16093"
values_89,4,6051,"{9790, 2811, 30234, 13881"
values_51,4,-28451,"{23621, 8090, -7456, -12666"
values_14,21,-605,"{3195, 13445, 959, 4681, 8988, 5471, -10968, 29712, -29106, -4628, -13610, 3434, 12502, -7409, -15887, -11885, -26592, -30896, -14008, 22594, 16608"
values_28,17,-16683,"{-29971, 11623, -24948, 1740, 12229, -18749, -18307, -20864, 10623, 18849, -24410, -13205, 14870, 3104, -240, 22322, 29459"
values_16,21,-6077,"{21099, -17242, 32745, -27415, -29378, -30636, 18015, 1463, -18353, -9627, 3529, -15536, 25367, 30281, 7345, 24345, 6869, 13112, 27493, 23002, -24158"
values_34,22,-605,"{18126, -26951, 31558, -26176, 29183, 29219, 13811, -28709, 28434, 28392, 3323, -15199, -19267, 4808, -3246, 20368, 29431, -3667, -17776, 26601, -14459, 15888"
values_82,4,4397,"{28698, 32668, 31745, -16703"
values_46,17,-6077,"{-13469, 11989, -24453, 4762, -21513, -19455, 16894, -32464, 19365, 7919, 28674, 22246, 32689, 9964, 31640, -14498, -12018"
values_27,17,-29599,"{7030, 17797, -27696, 7552, 9345, 7202, -18432, -30057, 14522, 9871, 20791, 21907, 4954, 26439, 18627, 3823, 20333"
values_20,17,13772,"{-3577, 16907, -25085, -10829, 25820, 16445, 26957, -22633, 1144, 9320, 1221, 30457, 22567, -5243, 20953, 7650, -10679"
values_9,16,6051,"{-15575, -8795, -25416, -22892, 15250, -604, 1917, 11512, 10358, 17003, 27712, 2666, 30808, 20892, 2938, 1033"
values_92,19,4397,"{9508, 10514, 15626, 27285, 7307, 15432, 29506, 5706, 17282, 12221, 22138, -12, 19383, -31942, 20326, -6281, -23288, -20501, -22131"
values_3,16,-31241,"{24393, 25355, -964, -24019, 17912, -24324, 28577, 10968, 5319, 14347, 6535, 29932, -19200, 28035, 22665, -22452"
values_98,19,-16683,"{-10092, 28725, 4497, -23600, -16927, -3467, 25982, -17572, 10504, -5149, -27204, 6742, -27480, 8859, 14212, -13674, 2424, 16601, 18334"
values_29,17,6051,"{-407, -25135, -22491, 11801, -27655, 686, 8918, 13021, -9287, 17227, -16753, -32293, -12878, 32358, 31062, 30171, -2420"
values_80,4,13772,"{9337, 20611, -12205, -16562"
values_73,6,-31241,"{-15187, 5966, -9285, 22336, 24225, 29065"
