inputName,size,a[size]
values_6,31,"{661880217932505168, 1768414926512200136, 7105789064436178153, -7572783528187584769, -882580211208606122, -8094929683761121659, -2057664153175045041, -8239856144205844429, 6125740113746429302, 6643042463281296916, -2261255962351494063, -5042378292183502454, -730244691745630179, -9078850311179621969, -8390058266973984781, -749698478307428973, 5359788088374581912, 3872073893656622326, -8315608192670458755, -1205515055798167490, 6334333947484178044, 3597988797914984164, 6566909588246191621, 2683510300834215592, 2469709185606374107, -753731135123004714, 8611596588878037116, -3874551749991534829, 1336425726846598781, 7682081423895879884, 1519997193667204267"
values_68,16,"{1894386449763364979, 8993939585034642312, 2401841152012795381, 6332526335018888132, 241841372646122, 4543957019986982596, 4212740926577932975, -5922614521123016312, 8586993589893140278, -5722129843436148781, 2131012440272619092, -2852064835442031287, 6924584291248790009, 2810826540448333767, 5343233656415370231, 3113537082030983142"
values_69,2,"{-5760220590995255273, 3996165182594293378"
values_1,3,"{-1715481336682284231, 2927554381495934058, -2475395248981146851"
values_45,7,"{-253245946451639013, -5841512195513616286, 3694962166713552047, 9002677686227205624, -7308485023780187985, -4584529183108658014, 1175503790463421662"
values_33,14,"{3004476432717075814, 2052867932841394102, 7105397545185577904, -1869641519865927888, 9117746830792955445, -3981950660832706629, -4554080353415765103, 7833409085062958480, 1568895433165420665, -919382375555473844, -2000923329652508715, 306478850747999805, 5835254380023923967, -7781216446147771784"
values_15,23,"{-2064419619750213093, -8172167298385677195, -2789756256118881910, 7326839553329937015, -2802303459476567768, -7104139042219708895, -2979346063530259700, 7734864964218782668, 91463551699483859, -6930214087877288231, -7020137932453644398, 3479824703332408533, 6046235820902220113, 6635922350139444695, -7071000073735374984, -6482179024753697742, -6316058992607106061, 346685888252174332, 4747517648609321228, 3220691814400353203, 4658863227280984767, 7152691455076776965, -5585443562438085095"
values_93,7,"{-6687486505471061197, -7139837279877180002, -5083292253963452624, 8159471831258741884, -494005522931475559, -520432398095348874, -8628971404123164836"
values_24,30,"{-2662235286564096393, 6112688431817889738, 1540485819693761248, 2572159312015594337, 2867129057945376568, -6272014504991400046, -6386547656352500420, 876785811752671215, -8086644920400759265, -594289890973392467, 3521188424752299102, 3926543152067284448, 3969496578085347393, -8623169125108771226, -7326670561168160043, 3527446990706053875, 5186842749138351569, -4934688077410076702, -5526866334254589485, -840589789412183889, 5904742770421239383, 1300604442019460707, -654388207532444791, 1474310159931727876, 6163330492730578777, -4194100431083959217, 623645862905454063, -3071320483349057399, -2322493812614202155, -4452994625149525381"
values_25,11,"{399864706829836282, 6375199261354714984, -2086583300806862723, 1115896780384503839, 5921404848465135087, 1886209771026971406, -8633260553117486714, 7575338807968476188, 6732273009736796168, 1844891522803914041, 6822270600454807528"
values_26,10,"{1439970383908670138, -8444131284863635799, 9119227120789488576, 3024210723333584203, 5570169386973802427, 1726291190571568589, -5862834490975605217, 489034408946593694, -4359020940701059581, 1542707744623556707"
values_48,16,"{2094831312463613148, 2188075283608394180, 8163524933641345610, -2770672442065479352, -2387747787796338270, -1171044669487701041, -1776180271388505326, 8879766515772640741, 2906261901355496166, 3140566757855071080, 2328763766628134049, -2453607156295822512, 6448966199805664705, 3302002200029645920, 1048189534960050827, -1528116367052047916"
values_71,31,"{7479799291060010191, 3570013467017895055, 6603754345147465671, -2932156185513315729, -1789204066521641795, 4447410984261948257, 4684683283216462576, -288754028434146935, 7092795347978737876, -1253701544951466787, 404913231847363283, 1811533926835266922, 6701376274382512236, 2951601190464961250, 3095939142104195578, -3612107195845265639, 712935367982567621, 7255021178632265445, -2247962825009959579, 815814866304727451, 6396247450776055854, -1403745242619974659, -1771871402373989008, 3109474350616617050, -4007789253841001008, 2724033215996601909, -7118052881805376647, -6103195944980285561, -4023742860480345149, 764184683837963940, 8044596918282806735"
values_76,17,"{-4514212265370436108, -2727555708612493004, -5424402725773197848, 667962834936144023, 7801776517846221650, -2641665667700382972, 996086287847450532, -4295893238380237608, 6615488049217010240, 5720175754012623656, 7724167982294469425, -5232133909634295375, 371353720099851750, 2499638687660266633, -267384457166614765, 1740671212604616971, 3081810602593335150"
values_7,11,"{-6920817851540901042, 5875044267691967868, 9043682066205474351, -996685709190054194, -533766752194368333, -5514578995110308516, -8854936901739034420, 7628658133566370746, 3353488988260170969, -563457937154387614, 3658971805484169164"
values_50,4,"{1331646615077929729, 269391437986958549, 2500414799331717266, -8380063813268164493"
values_22,4,"{3283133820264728993, 7348945877156409666, 7227461654284764324, -7978921831469055349"
values_4,23,"{-407939823558114074, -8923774944526655087, 1047841941288537986, 7988149590628868662, 7283844817685030707, 3520252018366771344, 8409598084122804187, -5903605637083723122, -2431764128770184688, -2404919517707968939, 3973367588996228132, 4388858514878925962, -574893375852806237, -144398488447411427, -3357203646409005331, -8138479917509757112, -5632116117631725715, 6410822611449832457, -6249235382136531256, 5800799615741674099, 8322953434748487977, 967330512231541954, -245756630018657055"
values_32,15,"{-5296202724467273651, 7707560587932490706, 382354842933142759, -4849072113855195622, 7333396246840691550, -2788681886352570893, 5990273923556295980, -4684223788686424610, -1717850850342110030, 1210802883640307814, -4337629627133926128, 3742976408849250987, 3779896709271930794, 260316867684703148, 8913664711062048420"
values_77,24,"{4519900958528378141, -8197538653468742774, -629821869783501090, 5014123609009758276, -5881321857057629071, -1815617307389241047, 3935796681511715948, 6491787381242308418, 616476137145830380, -9133682908883554478, -3414468412534780780, -8566208783797633740, -8195198398964278371, -3775277312306413194, 5506871345989811661, -6638320739868111640, -1483732270253116289, 8597806977769862100, -4898659985635122619, 3300692299955972213, 267476651711421116, -8390818648714448077, -1017448540876294625, -3303028857238419116"
values_91,31,"{2180084108064488545, -831378230819298159, 4738886087197996725, -6143444696232635672, -6932110370053230011, -5288892489552568263, 6605969533270924265, 7565532374607914583, 7324226577334376908, 1109194479955333009, 8408072817496995436, -6763560196775843354, -6684613250525481903, -7372858767471148615, -1196339850844767765, -6250505274943924073, 8441686949010247143, 8371695559208943804, 3982482298417421306, 4007043804464407603, 7318404728864808003, -9079382439555386334, -3624632926756406801, 7025839280141634696, 7634109296480146199, -8455804480428076085, 942976165454368678, -5128244096853607208, 8052642335838892049, -6507858681272389137, -249159686420653695"
values_42,12,"{1696639726755013616, 7905344053604609891, 3914840539193011151, 5481878493779344138, -6348286789198811104, -6094390224897964005, 6702387979343142723, -8660655411839896972, 5576922480372398090, -5047066665418933269, -1053683040006267099, -9062025004786305842"
values_13,11,"{1549569321692499055, -4321366459706891727, 146248201580932447, 333997305573092645, -4689789761800612316, -2797826288559355887, 4129801278185354646, -6466387074071175658, -5206447724349766795, -5969069311753372393, -2371419452332020425"
values_41,30,"{2083580573029273430, 8572466631129701919, -2996855272235503329, -4822914578253245324, 5515793615336521057, 8032821554410705092, -4511474567765179202, 3462998693984061970, -46442457225356129, 7972106936416475039, 5777297235205072822, 4341080589991268172, 2455015574418340518, -7363470688638127716, 2058461353855361170, -5314453731072258608, 495473269923116464, -1245817742151996229, -8115363610357740810, 6863237981209280177, 2105065784066860684, -3450481311490011151, -2345485742739300435, 1259115111058686299, 9212446334261386650, 1798696073440934833, 3487004462140592167, 6916767249283586295, 7982792295698888742, 4673362997264617202"
values_55,26,"{-7081847980677267487, -6700111137142823362, -7144850349998601912, -4144057049776133280, 8665969099011734687, 3676474994010136129, 1916541438493647236, -1187442948443402461, -5868176029585660812, -859311737355556353, -4944313328268179402, 1871596048173477019, 4885004876480588617, 6349825505632433258, -3959474666635706126, 1117430452258319760, -2766715520848591777, 4695262924399044192, -3104271245183429558, -5183732448160875061, -5852590466513147795, -8336655437162065506, 1638330493452307361, 200142643000274415, 2670076683372944357, 2057800942250421572"
values_31,5,"{-1698645796379402302, -8385742615789971940, -4723222961748177434, 8834991514785611516, 8568426507378395422"
values_66,4,"{3872066595376499623, 5183591699282358559, 2478616616251918018, 1637362808706294311"
values_65,6,"{-2042250311279100739, 7903507213205047311, 4046509888114394207, -5374158777120184652, -2592479433028690893, -8605682549132795824"
values_62,30,"{-4548782114276000028, 2810803515826607693, -4652863873440812307, -8803763083984580215, 6492637549816547032, -6791951172816022572, 757095872343359865, 7213389218305996484, 4557609434804341913, -5295804563668523597, 2114780005017170399, 3837904987759773562, 348376638898130547, -2611574630785037932, -8275182945869012466, 8220773398306104072, -1609273104027209616, -8034916074048452504, 251948972295610639, -4160226565652034746, 5897100543982458692, 1442111711513535709, -2944525472985445405, 3285954956836998652, -2041409107567934623, -7133650505272111172, -1550057326934765362, -1157292676166779851, -8910383525759083647, -5121624054645765065"
values_21,30,"{8813288926055113549, 8477981638481483979, 3193154122484396830, -9189068179094478922, 3975443804518618807, 2131912929643025546, -1590603732713203309, 3108786331718688243, 6287777072285219670, 77862361096786553, 2849685796532979394, -4088939952665201617, 537373820417470074, 2860332845337025807, -1743373283003398129, -3252209447338655225, -3801631600272784547, 4364520404761755495, -8634518579725188477, -2073614606587144353, 5351926495797722039, -942706783933151517, -3082774236332461302, 2106636488231168211, 4986180240338491107, -5536722120653392937, -8093354187345137070, -1834222019777849317, -4030799719118577537, -733536600177246428"
values_95,5,"{-7325572314852342872, 6095960042183119377, 2760061993821726305, 3541766496437440951, -1007661757119644851"
values_84,27,"{-4440821547412915682, 591917527499919879, 6411523971113544129, 4459331678163535063, 2660419203727511774, 7656407076184350968, 8816344119913862008, -6721700422324630523, -636812144149177578, 642420194145966515, -6032392877377276730, -7977875808551911392, 5609427387177696791, 6659445066055320871, -6297593736639583973, 2165196522914594277, -2806310864016560866, 2905544294331081920, -7775008011834307117, -3994973094039558761, -8520453692694362737, -3566654677555223418, -3274132155821727459, -4227206472421077834, -2038294522391713921, -2164507088111639622, -4645993124160179536"
values_58,25,"{716134932089960323, -5426402110159670982, 7574982303834326586, 9119263940253689516, 3880554314842873596, -2703216367695923614, 414377512402253748, -6329090829580533067, -3855784302694629141, 1455237901058231889, 4957192340218627592, -6166828319616989198, -7904643489859388804, 5033310435485269987, 8451550278368234651, 5832010296535308447, 2696876039245583153, 155228462953832583, 2882010130196369030, 8168553182812221574, 5510301828877243863, -2861047991466461832, -5831746286301506810, 9015396439141280319, 3942260236066079459"
values_64,6,"{1692862138144294305, -8969266810243477475, 5489287884215917748, 8104418383194474642, 7027578800520474014, 6496657114460098623"
values_83,26,"{6193605346404805249, -7768568842559809214, 551217228195673027, 8676216652662037603, 6915000640646884693, 3319178691083083054, 3638453848935470867, 4877292578688498125, 7220927468678215071, -8628333958992939569, -8112001781758604635, 1773386891141697713, 3735981824302686102, -6183081605638319438, -1149719537013228957, -5898274944609855082, -5186712986485297499, -6001314286471160888, 3313726933277011369, 785204793708398280, 5870554224166174255, -2280152943545305965, 7294914228016765329, -5134113197425827180, -6183187270462549115, 8085444960304521183"
values_94,14,"{1940143225185222457, -8156619396830158490, -1405291713631763723, -2416971887793457158, -2976169885469212299, -6019302207313792469, 4771688641171099573, 6288410192761933202, 101565816646971867, -2334691603408935566, -6321216673825702349, -2923557423023258489, -990099493365631696, 2115560017843446504"
values_0,19,"{-2499989377670389172, -5140357090123263082, -6597811880141569875, 7598985608989926726, -8653414896783317397, 1392340567672957547, -9083666272518363048, 453987972887646342, 1324277217830353199, 7568262873002120124, 8795971720806470, 2700416825768726358, -451872868788420136, -1518612620848762146, -451532366265684733, -8666157444518236092, 641729439953791272, 8531212120437385967, -9124218951187440252"
values_99,11,"{-6781203971003831282, 762999046917874081, -5226671035781365758, -512587772932952072, 915050551021379636, -4286375831874486493, -4853343744425305321, -3890881971504438402, -3238746595352463200, 3346550815522091556, 1729690337726784638"
values_96,19,"{3288570418507782678, -8911214550150316522, -3021744740319103086, -4813011913308739436, 3879116955950918935, 1413166245165915762, 6794408632816098716, -2498853930100240458, -3223723267674044879, 7605240010058864292, 8518411427129727480, -845418196907480114, 1020797692754048799, -1393231243476059537, -7968052161320223724, 2985948364337639407, 835719558633702804, 2855561676714743022, -3169558977225958759"
values_67,19,"{-4670040522366869863, -6077577339319510325, 1897185312990042258, 7332085000294271229, -5212489156135674580, -3916463046397123031, -6477864162585529841, 5808233508062466111, 5237571285971950691, 2273988839242267590, 153002866923090185, -6693478017590668350, 1411321186790829532, -2793397388167270683, 2529099113625532783, -6409171940041023370, -3393662031221478536, 3654686948190933438, 3029623911780770184"
values_61,3,"{-7019576436521661198, 3871174104535423354, -2470369609654272418"
values_43,29,"{938431143368716697, 5899798961152622153, 7917733754661045626, 2950011248335462750, -4101718319734982991, -838469451366702619, -6882360722029844875, 7618707036494618930, 5247081998341684664, 3007773427590909838, -6871590505841666863, 8175435362319878529, 2881825944848506903, 6325965864074855799, 8030375255117099905, -998849996878889044, -6864501213577551867, 6584342207048865906, 6505498242987254586, 6754653205366216508, -7276532833164161451, -3200326405788917725, 7081485043095481676, -8298877989681536688, 1689914889922074781, 6302274344937135753, -82381323605651800, 787715340502844893, 8915115221289008616"
values_2,5,"{684549446128366891, 4924974782673028944, -7687469557607202511, 5716653466440946800, 2389178037176859655"
values_54,24,"{-1307846843319042468, -8124000395488458452, -7039054680803762202, -7751048266624996710, -3541703905019488526, -3746470963809670907, -1647882514706840857, -3065965673254026420, 8994298651680205490, -4830116173061849433, 1398173575246982712, -7585699843189708598, -3739533665865346663, -8354459310587825124, 8273727988744644047, 7559883260775675765, -3509299466259935564, -2017881075373232934, 1960365810301820439, -4432266273904075439, -6707250223097542110, -4581512173757292580, -2953940470242514674, -9037002853943661892"
values_30,28,"{-8020719362616225290, -3253930663355469933, 7917658004904607389, 9217552947448154643, 1600284604297467591, 3661112495399632403, 8683176424161657397, 8340144697455340982, 7930390942376558085, -6004605596458191810, 2937852288107619577, -5919937951355143939, -7386208176699047105, 2357096794356614560, -4216775980380301241, -5833529654273023305, -3307181949144342411, -5691378424137690678, -303480080327338682, -6210452473198434235, 425114441991872823, -4722195118772746815, 5458475483097736302, -7112484307796525668, 3101421670931982585, 5907961773898960510, 4442038922872524634, -6497959943680321670"
values_59,28,"{-8959339801107186595, -605482836772505885, 3107268072628995177, -2982531840481540979, 3288436246845123415, -2034396733954747716, 4108805550324470181, -6000997931180976465, 1289581261875824866, 2199678794497772478, -4146765468661212179, -7613817163750814988, -3615160833651713782, -640924142261721946, 3253425652048063425, -1615580739924282039, 2694298473623924263, -3784758050062639763, -5283234351840575663, 8078542688465083867, 4965551046904491912, 8418967274122655799, -3717593891577559096, 4606723826441365938, -3995882239663583093, 755801287918678753, -8552820672548787962, -5032280827220388358"
values_85,15,"{529325320312043389, 441344923608430839, 8151826216618301087, -735861369578004956, 1310751272702158847, -8314592489482279667, -1434506869635681662, -2815952634031211338, -7659504966311231147, 2240779595873351041, -8461928364550841601, -6124595840529403715, -6858903050396013793, 647292440117227731, 8927396498574535527"
values_74,3,"{2608604382628455760, 6251333324414573066, -6622955455643550409"
values_90,32,"{5808306235511249512, 1853115440042529160, 1672098045599407257, -6482388682764434139, -6677277567878402144, 4075080895844794414, -7234089801524633387, -4650037982386199637, 2469575787627818073, 4180143459487875657, 129143987406296427, 6055802625093101058, -789826736547380077, -3503644007163542952, 3747686805352902653, 5538779707942067240, 6188970546569991058, -5369394412233193392, -812692131020043014, 7545042867350181314, -3781538561309147382, -110456541715696261, 4413060170658007329, -6931650554111099204, 38219782848732757, 293380206250173487, -3368404391377853884, -296291776508792236, -1728241157230541802, 1413138260087152077, -6586346599255861773, -1772546409020807432"
values_18,11,"{-371084353814505998, -4191386323171898708, 6846008079994840030, 8889716343530697885, -4070537271236453072, -7907724353949587426, 1941241755045837452, 2002293932453060769, -6625358094607540033, 930408071642714019, 4403778654755599642"
values_52,4,"{8399802886150451483, -1050292567602504949, 8411723400851657292, 3835133490396614370"
values_44,23,"{-4062011914182109318, 2423626069559204945, 1125949045227748449, 7906603012250779658, 6360744679873256029, 2840276419780011700, -7401392983985671327, -4912137888229512351, -3753071044853594632, -6173069952393572267, 2973819825655610899, -4325684683062700586, -6427251472650152761, 2592508322468180054, 8167230921841895550, 981666828503225347, 2146224507715355915, -8096839782579067517, -5701471698101297031, 2750860314644798307, 8589780927069794461, -8159272145913873354, -9070127654337403258"
values_17,16,"{3832882379486149848, -4348259553221379909, 9154135766446406518, 940064402810695849, -240715627727097408, -5703656807944480268, 343609211310908579, -6445903868371528081, 412914812980894503, 8911940281644646851, 39863869693472451, -5122233450304807736, 7423730165997411089, -9047454733089157777, -5797506154071325780, -3941529680803932893"
values_36,11,"{-8625242020162337100, -3269771605136915059, -7866268667782927541, 8812726581940406629, -1385109803683557091, -3607200321189616403, -10551991323955897, 1844827767645776186, -4372234064551696820, 755504591270627753, -1062256475768965599"
values_49,13,"{-4191357726640557130, 6895350540934065180, -5816335730559784135, 4928164728620399551, -2943581043177115707, 7598342788717326829, 5121587193335060606, 2452981859019916778, 7453357628507048315, 8427447352492598529, 2274593707147585593, 724220337556899167, -561609432767811348"
values_86,31,"{-386058645550983881, 7063680377729409885, 7770400162556066066, 6500547590477412167, -334905094200947638, 9020819080271037918, -8045949055941136239, -6944652543444938681, 2572524624933765039, 2400528214931854849, 3195639745677763698, 4983407095295033656, 7647505370371848066, -1613595998308911939, 8268160392984434465, -5891443699394165409, -7280038921172018674, 4786902927464770526, -7879391834979266563, 1832528422370846298, -3092961489343666670, -1436513926444218851, -8160029137169468162, -8999628948351097289, 4947756953629568715, 5156403339064053519, -720007115670757698, -2729356129589051978, 6654607550303093088, 3943775748189743627, -6358176691653968241"
values_37,23,"{-5882107238767554861, -7396946930528128223, -6856807856729784565, 8738582720791806079, -4293531842207240847, -2585291221707239377, 4234048245384143000, -2181081695985971127, -5643569556137853920, 5424347888257669007, -615783986878141457, 1951881563026751334, -2734127216640973115, 1042061194368759133, -5133351494976594911, -7837959283517891319, -6883019338184224106, 1259002167232090655, 5240089118900383477, -5492124478942930331, 73027419542804697, -7271010175909879642, -4478721301298613394"
values_56,24,"{-3235272321827125713, -2184545520722530887, 3872451942266726115, -2337045863120872627, 7157597995863182531, 2326955359571129335, 5447916671438222712, -8777728249811115325, -3535523726957531066, 6823473148238403749, 562773056956700900, 626020984670749543, 2444351848874388028, 8015528360367858239, -3099186430447595559, -6502491677712319349, 5282266731535837694, 4896723669144938821, 1205409433439263038, 7390515388600893773, 219405852633318190, 1640977524475557921, 2350477560241089371, 4459612810132916094"
values_63,10,"{2866153956460940099, -8107812414210702202, 1011933692534339260, 1895721152311958287, -8487502357029364392, 5298512963484332609, -5091321340419601520, -9202087443701892724, 3647829158701771317, 7553118974316528361"
values_35,6,"{2824239404130125098, 5175534675462340490, 4903614186395131184, 9047954229242453275, 7280105055013820036, 486827617898573771"
values_97,4,"{-7676852800243555284, -3725920144826720210, -833111202448641154, -7380070968647760855"
values_75,14,"{-7128282067886610109, 5768801662514489284, -4289739223574664238, 7754371812338992410, 7410099130371894672, -232307964548019259, 8748308611389504021, -9140953121459885927, 6177174122987318311, -4665577366427714452, 1015867743379300721, -6792938552782261874, 7224630936221087775, -5269629960270586715"
values_57,18,"{-1309201889651341567, -3860753122842694852, -4854604903624853637, 620547673841769141, -1312113582173057641, 2390403300240447794, 6672871686543109505, 981608647692446752, -6396680488370371888, -6105285467073651271, -941959810338940308, 8202413822258627413, -3699428641748103121, 6686209599900947122, -3415918527241013628, 6598101786688453463, 5256008615340432138, -3160843843661904731"
values_88,8,"{-547090279196802972, 1641453978931560423, 3842986770047163469, -5537217918764297119, 6532198229487424810, 2140203784170425080, 1551156050357010864, 5066903424282925103"
values_10,25,"{-1643219743123971305, 3172176758795180227, 5076745375438544596, -971765906924634722, -4403701252967980987, -190969867785851032, -5395394316963327467, -2000451218528389257, -6393368089304213427, -773008117157923768, -202309270063798400, 875410629309748056, -6533428479502823449, 953643881926601532, -541509128771850919, 7530783332097039092, -2369113270443907617, 6725648116740535306, 8836300716204157841, 4446450029909282015, -3407574517261822954, 7708231685954940287, -1915961206509334944, 1584263741840925416, 1903778626727138315"
values_53,25,"{8012882094402133100, -5640323914628519439, 6499042957309310766, -6421031415042360354, 1398215172957454428, -681799030211600515, -4133692393576299155, -5507954588611192294, 6461038295312446944, 4474122329814856411, -1590544005640175913, 787817516327050807, 8675027237689381650, 8683401987256500474, 703638730153263734, -5092710981694420111, 7391800240429390891, 3361802068937438364, -7528984227927660751, 6187777225136303316, -5303050637774094388, 5497435414633878813, -1235531908031447361, -7881815380608074013, 7885872953892062445"
values_8,2,"{-4507274333415605917, -8838429539973749960"
values_39,29,"{4839074210023160550, -4970122270202682546, 5291660255771744703, -7629625782681503309, -6785503459799740632, -6364816839725396055, 5883320340996168518, -1983695766990929585, 4346500643051511053, 7562911791414789441, 9147135189297592153, -7790449171035097818, 5617921306895923959, 5428626287874929108, -560748672218635593, 4226683791238252442, 8420913388251066283, -5371150147869741922, -224145467304907359, 5813129281729919348, -1536127335347141001, 3044810765747964673, 1440724980008858857, 8189773833082483109, 6070166007013028293, -8219754425050498666, -3818717007170917543, -5112358119424473670, -5795023588651714091"
values_47,17,"{-7709326030067400056, 254099014696164151, -6761955236204031071, -9117886793934396452, 9087618233029868993, 333625530954749826, 5928766280149415948, 8456988139222065876, 8147360154046047933, 3752453995251360175, -294334568545217944, -6754622543836285365, 367124139718245269, 6982354044328762830, -8273562968084408579, -7948219572162799431, 2071138527679184516"
values_60,9,"{218870357265360590, -6102612665130988981, 8408634857894907087, -2840911392662831200, 1615126741181445941, 2972592024606639490, 6623129855178224923, -9106877061799507283, 5644994622785635183"
values_89,18,"{6164052232098189495, -7660051493278409748, -5586068335967574071, 4173476362518179120, 4730337059146955643, 6182116090772773043, 175471219948545730, -2078637771410569688, 7364995351232741430, 1642363024656538429, 2605435823362514267, 7373102380764012588, -5868742981298679926, -7291497372684389093, -6909333735152065352, 6595089763981344590, 5662434395708570346, -214093235575686676"
values_51,18,"{1404173408814018676, 2094999880617638950, 2696049634506748204, -7018919443923366105, -1528015823093261240, 8480267756636154519, 7644631484988706768, 5961364984405817953, -5878489257790940634, 311399693364477381, -5607316543683265834, 5615464800221286532, 7777318989353286980, -7481497462432699602, -2327365163369140033, 2478038954703189136, -7960599146642237908, 421787016474351581"
values_14,17,"{2609879128870591561, 2138773364007478369, 5751637248689316222, -7502245419370311433, 6389444044091512125, 4560639975132560013, -600257590518109323, -8207927207790095232, 6029395833480320077, 7442279099645521852, -5104014864867348383, -6877100688648695869, 3181442932682733037, -7240712128618570552, 8432200583651967375, -123464947630204939, -819227566153109941"
values_28,12,"{4917674673041533610, 7602970694880770944, -3815038027028874729, -5008128342199565900, 1974833999671941140, -6316724819097916950, 8768747970995128357, 4441825874247568108, 5102682172266761799, 3847907932651126329, 8269814448515331274, -685922053212727405"
values_16,13,"{-8024255445738384191, -8584530845591607624, 2601080230315398207, -1132366277559462969, -4052058803455918628, 4419003043206444922, -6639717543775886758, 7155627207425153301, -5100249903357797742, -2643015624280740933, 6621084422023363476, -2585012118040728430, -9154821440177966375"
values_34,11,"{6057792734452046726, -3217352932218479279, 5832923170331660069, 2972102567446067777, -3692341856095568880, 314333566498704460, 3620494342883441151, -3921416214145164240, 6186353245021074629, 6446300502554487003, -6925237625188261740"
