inputName,size,a[size]
values_0,16,"{243194744.343, -437701511.621, 412356440.843, 1974006299.727, -1599881477.213, -946421511.395, -1388444365.227, -980752518.082, 894104585.542, 2013679320.84, 1022769800.009, 659939340.025, -151135556.399, -1694054719.081, 1221781979.919, 363579289.037"
values_99,4,"{-1774090456.707, 631718817.29, -1346552719.03, 735347136.192"
values_96,3,"{789318436.74, 1789047358.575, 1384207620.663"
values_67,5,"{-1939434154.773, 99591904.906, -462317152.675, -1788143107.582, -773280275.284"
values_61,5,"{-1743618072.146, -2090661188.991, -1796576377.181, -2129458532.434, 1175174727.498"
values_43,23,"{-1081830136.189, 1181961355.331, -620166212.862, -353901330.914, 1965321901.932, 1350186715.281, -269235926.836, 382574063.404, -925811345.01, 1441997831.29, 1001579567.206, -99277024.508, -1740622971.285, 431827997.712, -1045316830.441, 1245968772.861, 1522802094.903, -707667083.7, 2049282160.373, 1249611711.629, 446585253.372, -1625280989.662, -1507614914.09"
values_2,20,"{-457738608.722, 1233581234.708, 303232729.018, 889839832.254, -668403460.637, -767441146.017, 420838793.898, 58315233.657, -1229956692.343, 1742070854.125, -90057578.489, 1263565411.4, -1028105108.152, -64563841.57, -1131605871.573, -1372683021.835, -182759370.609, -187749965.224, 596498349.642, -479591315.579"
values_54,22,"{-368719620.73, -2131342763.95, -376804367.415, -2139720753.729, 1768575539.694, -1163798835.737, 264680263.239, 1271484.942, -1276966649.304, -1216949466.902, -475166684.781, -597208200.084, 84176673.348, 528516045.828, -1162125520.836, -230121365.24, -841433688.714, -294940123.668, -772593714.525, -205890629.445, 655394816.959, 138717599.074"
values_30,25,"{256562838.959, 1973765359.486, -23740086.647, 469334196.974, 1250993471.652, 1208661092.583, 549628635.559, -1265009510.198, -1358117458.353, 383818333.139, 1996293097.987, 109834422.775, 42654500.831, -1318740664.564, -106787261.281, 1033119711.581, -135248359.078, -970183227.006, 128466174.438, 916873328.999, -1266211371.81, 1596033660.05, 1641380042.357, -1329818901.042, 1276130240.972"
values_59,10,"{-640185084.891, -2005306819.377, -1190982464.735, -521263990.877, 1450605879.129, -527216212.628, 136231701.814, 1709740309.015, 337291062.238, -530961698.242"
values_85,21,"{-1860611830.854, 842524701.522, 62193873.815, -1577592460.04, 259337858.095, 891657026.669, 1029235229.845, 770236992.357, 1510652337.115, -285750967.394, -1042745962.581, -1339505289.334, 2044304635.511, -432029358.938, 2099427941.176, -79859083.697, -1084690632.664, -1800393903.084, 402912857.738, 872484471.741, -1326564514.602"
values_74,10,"{1409486969.364, -1641499914.311, 1543647857.283, 398633421.247, -82346674.949, 1150980615.712, -1534170693.181, 1483691689.184, -1382041098.006, 880870403.628"
values_90,28,"{383078526.51, -247134557.56, 1176331098.209, 560423724.323, 171290447.88, 1927826014.556, -1699776690.449, -948212208.907, -1121361523.364, -1863656522.591, -1033116520.611, 1394557934.963, 1061974976.074, -1826160590.739, 2065114486.751, 1351227166.236, -389157696.35, -570704526.456, 985673913.393, 1187902785.478, -502783021.515, 344347438.194, 147718519.976, 890947132.774, -1112677040.135, 804800330.45, 2009023135.828, 952828384.776"
values_18,32,"{2050101405.969, 1684872004.007, -1885499730.987, -2111513764.95, -594771742.573, -1216215283.367, 851621664.884, 525888078.546, -2000210751.429, 193551584.308, -1939593004.01, -234875144.365, -845989566.911, -2073509288.268, 1365456300.86, -1015818714.985, 1353584387.098, 1658922324.276, -412699809.597, -1396335121.859, -1207345939.52, 408151226.491, -724878477.863, 1070227244.759, -47350339.712, -1127830277.027, 1728445815.909, -677980590.604, 636685626.595, 1275079368.916, -511250786.774, 133272701.952"
values_52,28,"{1314894393.89, 1367318446.252, -1086262953.455, 1882895178.885, 452884197.707, -1306667845.722, -945080791.792, -303068435.001, -1390689448.164, 1125577838.579, 2059307184.852, 1610488096.547, -786916676.923, 1064892362.97, -1234590201.382, 531682278.281, 74725539.134, 1544630166.661, 1355706405.813, -912774071.963, 354025338.482, 1512470010.058, 1158297956.107, -848644519.334, -593087767.832, 737291814.044, -1393867774.617, 239251742.101"
values_44,5,"{288897107.088, 1941820434.056, 988696067.486, -1094963610.929, 543414397.65"
values_17,27,"{-396454997.066, -1736722327.939, 16107150.894, -129878501.837, -1559466716.155, -1267912166.091, 1387215696.977, 1004138742.65, -400029383.552, 38190329.895, -190667480.585, 739197388.149, -1970067121.615, -828426975.793, -1998950595.708, 203019314.95, -529415028.993, 827730305.722, 737195722.609, 459682319.48, -712101790.372, -1470867957.651, -1251446799.545, 1094834802.422, -172063868.399, 1551118972.67, 1837868139.559"
values_36,18,"{901438036.279, 1549587615.208, 290061960.979, 575382319.076, -644712796.286, -578294406.923, -1189471289.531, -1949575458.327, 58199249.524, -2018074876.661, -1824991751.97, -669913788.272, 243331648.328, 1368672504.922, -1164075403.2, -2138057196.725, -384706154.019, 1708035433.18"
values_49,12,"{1032955810.153, -82799027.555, -141167867.4, -1630521987.078, 204738785.83, -693187596.952, 475261850.697, -1705995325.785, 1721917559.289, 74334903.17, 1364181904.799, 819862834.804"
values_86,4,"{1092683782.003, -159455308.09, 175992246.332, 1945444280.49"
values_37,21,"{-1251463747.659, -199525694.667, 672061791.856, -1263665620.708, 968760004.494, -293744431.365, -794210519.053, 482575663.649, -1231458682.506, -538749873.026, 1253836179.146, 1596101851.937, -1080882685.758, 477454099.176, -952127942.987, -1389303231.038, -1281438793.96, -1966763381.553, -550629848.664, 2058035270.382, 356268824.844"
values_56,22,"{-1071225540.947, -425144515.507, -608483928.277, 1781246978.017, -899839206.718, -1277035693.15, -697775400.141, -77599988.286, -75068361.273, 1575890345.418, -1973555339.029, 454198587.554, -1155793984.901, -471720219.242, -1525522615.611, 893399133.358, -1658799293.387, -32744986.274, -1305469687.377, -651066807.921, 1947723896.021, 944032608.424"
values_63,2,"{-469314025.407, -388370666.246"
values_35,29,"{1379569931.706, 746370022.11, 447500763.571, -161898784.162, -1488219741.465, 2094649531.278, -267890732.28, -864303295.498, -769558008.436, 256224570.229, -253117554.192, -1650247419.164, 1241755192.026, 666145404.072, -1873105552.691, 1754181888.166, -1085784597.201, -608908384.446, 220998515.132, -383122242.326, -1210723047.037, 1872422061.495, -153060542.665, -1318926967.84, 586998162.868, 897518250.22, -692469057.327, 286627103.402, 772912316.616"
values_97,5,"{-97266706.363, -1066518101.174, -1965304571.345, -1070036298.519, 1955264251.142"
values_75,6,"{-1448430202.969, -1440043846.092, 777368797.299, -1001381549.186, 2058293343.3, -159360299.406"
values_57,19,"{321373560.668, 156541784.237, 777785210.261, 343272481.973, 83180060.649, 1501593243.838, -838349960.438, 2086337633.511, -1545511487.041, -866801599.934, -625687269.095, 370159067.9, 1683163018.49, 138127703.639, 1769191547.817, -349814687.403, -768251300.0, 136989463.975, 2004812333.347"
values_88,15,"{1205938548.016, -148467713.754, -1092373027.041, 311012305.905, 155100209.399, 2106788115.123, 1721532488.133, -1367886650.693, -1639959864.292, -1288435263.983, -934195781.016, -1729302792.984, 987570823.344, -1077751454.382, 1100432139.912"
values_10,25,"{833164947.274, 1395772422.53, -534426528.539, 1728472639.53, 1084850973.311, 763626827.382, -2004277353.424, 1860864275.071, -696139328.304, 1242350710.779, -1378788410.398, 2014176159.428, 2118100467.413, 699093499.058, 1708592128.459, 493862604.09, 1706001017.188, -1157777653.974, -1061228643.909, 5323156.695, -1545426055.287, -2120872215.517, 1163311448.15, 122802537.426, 1092200226.195"
values_53,24,"{841624335.947, -706000960.924, 1284827620.11, 1158549758.852, -1338202941.715, -2002636769.067, -1287000318.121, -268050862.096, 523915568.532, -1604007152.902, 1551211235.699, -2124875171.081, -1151274204.698, -1869501565.756, -2059539190.67, -159827020.35, 1770284081.631, -585495965.483, -1034286336.829, 1988445935.504, -734078146.081, 1793709542.554, -1271138659.303, -83744823.095"
values_8,16,"{787065972.735, 124728199.055, 1025331423.337, 1358129145.95, 777090417.628, -679220270.921, 1299648342.717, -1537929975.937, 1678438749.34, 274166075.534, 414751461.311, 1789088809.159, -1166228218.987, -1301428965.231, -1460893239.324, 1998861660.039"
values_39,17,"{-888658172.83, -1891385198.273, -509646531.445, 1132897118.598, 1548268987.871, 1842723246.883, 454972631.194, -1116200338.635, -1188677066.771, -1317531976.031, -1423367879.047, -1260038867.437, -1381324677.585, 1203825027.079, 968803214.282, 1330024428.572, 828771858.719"
values_47,28,"{-297560625.753, 1027236109.448, -957728738.049, -1044744677.631, -1593031478.69, -1106343057.6, 1084964221.434, 1208658093.362, 916541671.976, 1223832489.99, -146618355.739, 1283504104.164, -1269987860.543, 316049104.177, 1862925602.325, -969245323.06, -661684169.235, -639656627.993, 1272572752.192, 1739898876.214, -1951694458.98, -852768715.356, -1144881189.211, -2076895137.215, -416794178.767, 221317089.922, -696679194.859, -2044035439.367"
values_60,27,"{1033701547.428, 942612388.265, -1864260296.82, -103510599.6, 1320596421.79, -294773625.083, -176719159.079, -795751277.561, -1480803798.059, -1181093940.044, 1433610464.375, 1491097922.851, 1877472054.181, 1432557115.121, 254048710.184, 1969952770.973, 1836804517.727, 2083625525.646, 1659695546.366, -1700463759.719, 1929675477.745, 1366563415.93, -635705700.966, -1223348704.15, -1481892188.821, -325891426.088, 304354997.64"
values_89,20,"{-978167151.32, 282586565.5, -1261787709.72, -8906677.513, -1332716251.173, -834568415.618, 106560476.057, 1272042322.898, 1866871370.865, 1133583883.2, -1705940865.463, -1735868733.447, -1336855635.256, 542803334.314, -891797851.443, 1789954070.676, -1881425696.084, 2102835886.263, 308721888.921, 1892879487.3"
values_51,25,"{531501390.008, -856774608.579, 1080303101.422, -676425373.862, -953522485.474, -1263135702.849, 1778602050.812, 903393596.592, -1241130124.07, -1006560895.423, -257042626.362, -1253634755.149, 33438535.165, -1612963255.109, 1105772339.643, 1586313830.22, -1654028372.931, 185657100.716, 1132646039.275, 467665853.598, -1400389763.766, 1373604031.065, -1245549416.059, -78355767.575, 151900041.835"
values_14,9,"{805980322.088, -522150484.885, -1385314539.727, -420304274.835, 500000470.092, 1948520597.475, -1277106074.13, -1018350947.02, -88429572.588"
values_28,25,"{1328364528.127, -2119782129.564, 641800040.652, 252492928.173, -1882735433.517, -1399607061.134, -1148102351.338, -1381963939.12, -1132255445.412, 1162336599.771, 356971136.367, -565366256.823, 1982470785.129, 1158061772.957, 573598555.855, -46483090.792, -1070732407.729, 1540510460.224, -1388159793.136, 235189635.325, 168768543.296, 160556491.026, -943885973.861, -1806362568.854, 1166951341.521"
values_16,18,"{-660579263.689, -1395337830.732, 793148589.398, 2007490999.187, -1996213123.904, 481082305.481, -1980665847.05, 265392088.276, 651141843.652, 1898907841.078, -867746341.573, -944876069.526, 376045401.971, -898448030.938, 1846765458.626, -562963127.215, -1792913234.35, 1213630249.966"
values_34,6,"{843505390.584, -335554373.718, 941281806.176, -435110315.039, 823660861.419, -1372789391.624"
values_82,11,"{1743445650.592, 1248266160.551, 229354213.823, -466448264.724, 1154740276.266, -824115535.073, 301612845.527, -1773923055.57, 1787533122.645, 782741164.052, -621199376.627"
values_46,24,"{-468619839.47, -828025807.166, -649941171.265, 395691628.763, 893968001.193, 94839246.206, 1437478507.25, -515175604.13, -187013878.011, -1840639433.135, 590612595.524, 1318373464.022, 580479083.686, 1738764689.913, 1538688617.755, -688277167.161, -1690586817.652, -1695183840.579, 2045321735.614, -390022308.395, -2085274737.935, -317370851.212, -1210091048.983, -1170350860.746"
values_27,22,"{126609393.739, 1927877356.954, -1008294456.135, -2027064606.772, -921573623.523, 1062687636.545, -1207752276.867, 1549871211.043, -847669814.795, -1888537646.296, -1837242775.947, 413734926.334, -1642867083.763, -670105405.448, -1414977792.405, -1671313049.739, 1009003651.451, 260116381.73, 683227900.395, 301985529.098, 1962284882.486, -520825453.773"
values_20,29,"{1108356785.384, -358507682.939, -1304979806.103, -447762222.677, -50911884.88, -383727425.33, -402010061.6, -750497056.615, -59157158.519, 2039895123.097, 2054813134.325, 279872521.806, 99621876.444, -1294309635.914, -1184411726.51, 644766453.041, -1333173501.433, -804886675.222, 611466722.19, 249961712.852, -1527297525.96, -274885549.311, 331838393.43, 923066382.532, 1020924467.136, 974628449.499, -922731955.689, 617326205.618, -9620884.819"
values_9,20,"{-545412005.93, -1693674129.794, -124733683.449, 29580543.874, 535423360.852, -1745031131.22, -1813259826.195, -1499952960.908, 1563494309.422, -764789451.7, 1196436425.881, 421876869.511, -2074906275.682, -1059026359.615, -2011822347.481, -1917250864.892, -1509771160.283, -1521177445.228, 782418333.525, 378060830.574"
values_92,8,"{-85214127.747, 2138939437.884, -1333391416.106, -906290626.165, 1498452432.457, -1452655852.506, 425169846.578, -1274499943.767"
values_3,18,"{23320296.964, 644163817.516, 1413701695.851, 1658673162.292, 1878608892.345, 386044847.005, -47425232.1, 105433727.823, -1685754121.094, -671989396.173, -988817160.139, 306152619.072, -1247866555.209, -189933561.926, 951634.624, 14878722.078, -618659859.046, 1020174755.788"
values_98,27,"{483446748.903, 1537169455.327, -1104325692.045, -2078781182.245, -887191747.109, -45096485.772, -772873512.843, 1042998007.733, -1612097900.868, 257770482.729, -1554980054.17, 2090320460.115, -653140518.107, 747168435.797, -143708977.096, 2091560780.915, -128767012.47, 1621018007.1, 1527525678.88, -1242272444.304, -1092821629.87, 1275002147.568, 947502324.36, -629968095.962, 820910586.253, 1902443659.432, -96809855.677"
values_29,11,"{1276579494.898, 600873297.534, -650791909.054, 994714633.256, -564874727.711, -1125700071.705, 1284989633.569, 1526932611.025, -919791839.23, 859621318.86, 1192192918.692"
values_80,5,"{780014345.405, 1901854183.979, 883529135.436, 1674776853.696, 834168806.363"
values_73,27,"{901636626.936, 169384705.062, -2013521519.377, -433250023.725, -1936041821.396, 1863202620.411, 2036047582.463, -21041164.267, -788926792.47, 812390616.13, 1234420306.943, -1206005300.114, 933680412.005, 544148697.996, 443357019.914, -1968803138.099, -763600694.102, -765660397.008, 677874195.605, -1039589812.276, 1911094433.954, -29039250.532, -1049959860.928, 441885070.761, -1830193662.677, -989948054.254, 924900562.249"
