inputName,size,a[size]
values_87,9,"{-1476209018.411, -1728521864.607, -1008896779.73, 1013718383.686, 1946462845.868, -1074197758.126, 1753665139.423, -1437151097.399, 534446750.332"
values_6,12,"{843071186.309, 1128705182.836, -1892938033.144, -980028749.911, 1083839218.0, 1415936284.139, 1393351673.798, -1067500398.8, 2128008104.711, 39684591.435, -179557883.813, 74984037.04"
values_68,23,"{875644111.98, -1662497915.957, -462367680.638, 347843279.711, -313126269.411, -61259309.874, -2132683759.994, 1454279289.262, -1050958945.133, 1941723315.577, 1057710594.94, 949626999.421, -796114074.88, -539975853.443, -970648711.629, -601309724.331, 88320207.014, 1310084127.122, 1150976080.296, 536944089.74, 369540878.438, -1596248094.483, 2127518756.066"
values_69,20,"{-1249605602.26, 894725268.073, 889573742.388, -1179959630.008, -187042052.175, -1543095774.411, 262080192.782, -483190393.645, 855552140.727, 767533166.134, -676714033.823, -146654948.801, -960741345.193, -1804674285.268, 1959767125.604, -494307129.973, -975939924.301, -102154616.759, -1368824627.542, 2105733751.289"
values_1,23,"{1079365290.974, 1278961280.215, 1021631913.129, 294509759.661, -1870202744.576, -1319670088.884, 1594994341.534, 1717804603.775, 1495176445.578, -36796505.437, 1207127283.351, -1158167787.727, 1138344871.439, 421875482.375, 585841588.903, 270473558.869, 928761645.674, -1196126137.883, -2100029791.269, -1219805625.747, -1364170707.933, 1867608438.225, 99795775.63"
values_45,10,"{-1642949264.544, -1176340924.793, -386758270.848, -2139780801.269, -518996382.317, -1358798436.584, 2139837871.918, -87913285.998, -817534105.232, -729317301.407"
values_33,15,"{1907076040.182, 68733852.216, 40683661.038, -1783509380.503, 1419411360.003, -572550416.271, -772338421.469, -1763782602.634, 1053939460.376, -642833100.026, -595509320.037, -1151621487.89, -1096504605.691, -1567200421.655, -1668640654.901"
values_15,22,"{1359116290.881, 577887009.723, 21490199.067, 1409825354.023, -1180153941.004, 1155934144.922, -75501911.412, 864498632.752, -1406474772.223, 96129929.103, 1835605397.744, 851073154.837, 225382864.378, 1523752835.898, 1855477317.974, 524830348.965, -2103033357.941, -309729483.613, -1070008075.28, 2133930588.493, -288647086.572, 156115402.367"
values_93,26,"{-1664087165.33, -608948800.22, 1769565649.117, -792357440.741, 858553975.078, -598306789.612, 1702204383.93, 589017940.938, 649999473.426, -106483431.609, 273823794.885, -1049833369.096, -1128466764.061, -1285391243.178, 1025179996.883, -1283625447.594, 665201117.556, 749393764.372, 314240640.824, 1236552843.076, 470964797.443, 1969160688.285, 872959924.624, 635162729.689, -585546351.291, 755299603.067"
values_24,30,"{616824332.642, -2039232405.066, 1252780286.723, -675516609.942, -1433353862.247, -1088414679.59, -1189957658.708, -662327141.911, 62981273.689, 402768055.54, -1554012210.801, 111598372.131, -843451722.338, 1092299332.396, 867924476.941, 1409393835.501, 310295640.487, 556121619.113, -1776223726.81, 307620000.564, 1254266532.703, 466020796.111, -752420543.312, 1192809709.745, -597466.191, -997956934.165, -2132155427.179, 1126702738.638, -250124131.505, -1919911275.473"
values_25,14,"{775107051.699, 1431368665.135, -973857403.232, -2042007719.259, -772660814.475, -815686162.577, -1260719768.254, 575592103.687, 216745687.284, -860946892.331, 1966926166.233, 571819833.828, 1908351243.9, -1451825448.297"
values_26,19,"{-2127755818.836, -2048778778.986, -1810000968.365, 1750853840.087, 602355866.776, 1697214188.83, 1943072850.689, -700040187.258, 1616062853.97, -946549384.106, 1276634478.475, -45563187.429, 1738396246.655, 1159484773.567, 1249917754.284, 1870815499.703, -189085648.639, -743189392.299, 1796595940.226"
values_48,31,"{15960544.686, 1002137543.999, 177081218.83, 1614450026.909, 304324301.016, 2101095614.192, 437920236.401, -233244171.545, 1998576079.411, -286254029.697, -994587931.9, -1323215111.593, -39438946.601, -1342802734.261, -1982588183.12, -1874048694.049, -1572596337.741, 893144551.6, 361106631.224, -942310878.628, 1255211860.217, -1164901673.016, -407035748.32, -1480649288.398, -1582793596.408, 2116004342.365, -1622097673.616, -1953306090.702, -520693564.454, 1558502874.707, 653971782.288"
values_71,30,"{274891952.924, -2142200871.169, 194637287.953, 1248146027.526, -188337855.647, 892680712.875, 277729031.01, 1646990380.429, -292881690.701, 450898706.935, -1035004066.625, 266214955.767, 776978809.644, -1945988115.275, -251565689.511, 1707881645.819, 356548610.449, 1030733420.196, -1720188507.668, -1911981781.661, 810695442.388, 1500501965.261, -969593501.168, -554773332.37, 258751127.478, -673362427.68, 1653238966.243, 1293530030.241, 1562944754.338, -130280647.755"
values_76,7,"{1611499444.11, 1599977724.104, 686009336.009, 824933904.341, -225679167.767, -1604139619.019, 2110184607.15"
values_7,7,"{-1001400500.19, 1958612787.457, 1829757620.943, 420655623.518, 357286260.286, 175716067.531, 1295939653.857"
values_50,10,"{1525152380.604, -1788841049.876, 1079910223.912, -471014409.325, -1107853613.442, 1690475880.478, 1586964667.442, 9722594.596, 596649193.801, -1063211386.442"
values_22,7,"{-841169070.839, -234670395.733, -1396267234.214, -15142312.785, -1239578176.036, -256092111.031, 655382950.958"
values_4,28,"{1675560868.647, -1668497382.507, -2057650974.246, 997695371.276, 1619079815.871, -636931942.612, 6835429.638, 2088208369.198, -1413699543.004, -426963180.059, 1665651218.832, -90754124.358, 797134222.814, 857338482.526, -459905216.765, -1555278117.276, 1683950422.836, -1202336175.651, -464044202.229, -1547120728.814, -1542199223.095, -381920200.546, -763386743.741, 1623419761.744, 260337371.976, 1777749843.825, 140547022.876, -1524254050.196"
values_32,17,"{-1699364424.639, -1007892244.732, -2078559307.977, 2092622521.184, -831720441.44, -2006567070.172, 1417620117.545, 658507771.779, 803699375.777, 1631019429.366, -1958044249.916, -1539869390.401, 646346885.379, 37213568.018, 1152822258.056, -914995533.481, -500667136.517"
values_77,31,"{44540253.861, -1974828595.977, 1623242686.965, 1210729363.676, 1125745865.72, 756780298.603, -1900450878.718, -2057208370.749, 1036464317.03, -891085205.261, 816738389.705, -667145224.873, -522042302.526, -2141615415.575, -1223983970.545, 480287679.382, -870691797.779, -1026990091.665, 422436484.747, 1351515504.554, -268525171.06, 324208023.386, -392477108.591, 1147688583.799, -1808663353.306, -792102253.585, -1645915290.819, 994826578.65, 1726133642.563, -587732916.685, -48191846.859"
values_91,5,"{-1973195667.754, -1003773980.471, -1680182534.1, 1091889475.405, -1543220827.891"
values_42,2,"{-367704694.827, 1852406265.001"
values_13,25,"{1250492251.33, 2120342812.652, 1759191372.399, -564019678.332, 499872480.042, 502319907.441, -1027357401.594, -1477266271.041, 21935674.797, -706469610.214, -1220765392.898, -962201789.431, -1210300380.715, 670723418.38, -470665219.96, 345501311.656, 865523362.804, 1942179646.637, 1465685395.781, -132986979.628, -1923203537.427, -567738173.893, 2072805394.584, -1018191323.18, 779872849.493"
values_41,2,"{-2104075949.846, 1488212660.347"
values_55,16,"{1041597320.246, 143092993.947, -1019852965.749, 319613223.73, 1700230015.784, 1830186392.424, -1710270252.384, 669915278.307, -249266986.618, 616395409.16, 1682801731.497, -2008071494.733, 1992003267.743, 1821359642.355, 682145735.584, 2100756448.673"
values_31,19,"{-1959547848.702, 1734194680.052, 597085629.725, 849494686.965, -985806217.111, 2035373386.197, -1912692226.148, -1314101366.413, 771513002.105, 1253042697.465, 1657269526.243, -842073247.09, -2069409950.357, 1169708123.089, 248349924.971, -144079718.141, -213228991.941, 1212243925.148, -1470532153.233"
values_66,22,"{-1675889276.42, -1350578949.571, -1070211468.686, 1601172119.063, 405423274.473, 522051721.042, 1750004250.253, 468925924.936, 527286907.266, 1439925870.696, 1263203233.617, 1113009594.528, 1941292420.512, 1371601712.764, -382758657.981, 339451592.004, -16093796.603, 1017695722.898, -1372233734.57, -1894250103.812, 1928666559.688, -442561651.624"
values_65,8,"{1402371209.05, -127870068.564, 76941070.881, 234089364.591, -1221272218.482, 866728326.13, -757271379.607, -1853133116.512"
values_62,25,"{-1342050454.714, -988119837.534, 11893516.272, 109242614.306, -974050686.174, 105893036.911, -1023216197.363, 2046686435.871, -494335485.547, 221037846.701, -878335512.565, -71117054.359, -795246407.326, 1070971220.051, 1038785102.392, 1101709928.089, -440435672.585, -968421693.153, -875649861.345, 538370258.645, -1032566679.372, -954199576.198, 1281479043.517, 1051186937.913, -282366595.628"
values_21,32,"{261909744.291, -183983529.69, 1351291093.688, -527522992.286, 868613777.08, -1961163732.845, 1296981516.094, 1600581160.072, -1012612890.278, 1650272534.906, -248999315.291, -748741806.311, -1367429614.045, 155738770.296, 753874097.116, -2040465795.19, -406696048.379, -1444783734.233, 2110811657.364, -988273375.476, 988406014.446, -1919279530.736, -1295364933.94, 107024463.093, -1543470496.866, 1474929120.899, 1461987953.22, 852167572.123, -1861321970.707, 1118221372.857, -753852762.626, 1527181416.347"
values_95,26,"{-359056133.877, 1595890724.76, -1498965658.934, 947251403.499, -1292061842.277, -1818959407.614, -235385352.192, 1563303034.663, 1461151710.705, 383114309.554, -1064292609.149, -930366682.0, -537441884.79, 911034130.707, 569644339.714, -646357769.817, -1064590814.667, 1546787063.972, -359938602.549, -1277015230.328, 1115426058.124, -501488368.017, -1899660951.166, -1169240.751, 1748463727.082, -1715745450.761"
values_84,24,"{-1637089486.547, -312527230.056, -2131967475.247, -361180063.656, -666358630.299, 1714947763.354, 199488812.358, 1498406796.734, 1411511827.828, -347902789.276, -1354714645.206, -2137721831.796, 1508192061.136, 550373992.817, -1989138141.282, 1921670611.595, 992215270.891, -940354095.489, 279589568.544, -1453481050.386, -686092746.273, 1850592067.297, -691250575.953, 1361380615.956"
values_58,25,"{377562044.14, 364076344.841, -1153911858.382, 1867013549.138, -208877196.513, -1581520159.763, -1685681594.937, -1407006982.722, 840955330.589, -1814319823.813, 509822277.184, -79454794.469, -1042005651.939, 1492346186.458, 561925410.703, -801943856.003, -735279551.329, 1807311611.469, -524635009.302, 1786308508.33, -1727159309.812, -705274831.112, -1884292031.494, -1397131770.501, 153516903.49"
values_64,25,"{1961260132.735, 578746568.144, 1765432908.887, -290620869.387, -1393708073.924, -122204574.635, 969609055.359, 23597742.894, 803533439.08, 1044439276.658, -1871891031.816, 1519325736.881, -718187215.082, -1789574649.541, 1862153319.961, 1916710751.322, -543197392.499, 74507195.78, 1334447807.852, 848917876.679, 324169078.03, -1236431098.175, 230391402.573, -1788430962.386, -525413942.752"
values_83,31,"{1654550166.4, -1107408172.385, -449733003.703, -557297927.082, 201326654.997, -1574473713.583, 618947694.121, -1839701892.251, -344084224.035, 1431461024.107, -689818660.823, 1988038630.308, 1156521781.758, -748727991.709, -849119023.899, -2100239950.199, -75137757.466, -1866353573.321, 1535223331.06, -632792775.217, -243925160.302, -1432534916.607, -1537325028.161, -1426424954.442, -1154589498.5, 1879487325.0, 2110429453.392, 1650213963.718, -1307076660.13, 1120629363.549, 914124132.209"
values_94,20,"{1049631023.891, 2071339292.87, 654020889.848, 457121253.353, 1891899625.676, 1180724771.019, -2031146756.372, -861471970.878, -1966361077.438, 87913092.853, 749232543.186, 1269124548.829, 925854755.691, 1325402138.136, 872030297.797, 2054975183.666, -2125430250.568, 959879336.83, -862518950.171, 1040431506.78"
values_0,5,"{-1317158580.117, 928974951.823, -1600752246.619, -993300038.175, -917414290.318"
values_99,29,"{690549057.643, -518041764.86, 1958335140.549, 143488805.573, -17865111.117, -1890580929.173, -97562325.877, 1378123381.803, -1572934837.776, 1465539001.043, -1109358662.716, 1574160704.174, 456955693.629, -199276448.517, -1487682162.028, -834118127.42, -246832166.548, 504733134.478, 448518089.027, -1624287531.068, -1963856959.779, 932178248.8, 1479273546.668, -2089008838.972, 926276538.555, -593190727.521, 578202176.452, -386713716.894, -172057559.025"
values_96,27,"{-394947292.25, 1841713766.566, -1441851212.3, -805480117.151, -46574068.351, -1047159863.839, -1995848384.035, 748075872.367, 267246904.733, -957434611.699, 814009891.11, 933968169.416, -1990429799.516, 1172540580.28, 1657687351.595, -2070677676.776, 1184023640.599, 1968546226.263, 1918790252.723, -377368585.651, 737020053.052, 1942441806.528, 575290669.888, 957884471.534, -1058973462.693, 1811912680.977, 2107052407.815"
values_67,9,"{702633968.417, -1179967114.372, -473838397.417, -941645039.796, 982053494.751, 1676712615.646, 573656677.886, -1225817176.324, 388825103.233"
values_61,9,"{-1849983370.566, 1760152870.673, 1674838750.209, 2058024238.291, 1320515821.967, 451736049.409, 536331114.264, -232308499.484, -1150988250.485"
values_43,7,"{-1553579660.49, 871861100.314, 1968645019.763, -1252381206.141, 1148730789.074, -851257510.997, 269753627.286"
values_2,10,"{1184065214.479, 2056668831.171, -253340239.092, 302039385.767, 1312802941.003, 2030872829.848, -1195336273.651, 1137730555.557, 787474622.232, 2004509344.234"
values_54,20,"{503219176.53, 523348359.91, -1188349654.016, -2132242929.809, -404647538.433, 2130096985.691, 1948287107.557, -462962777.351, -1939223660.67, -414954510.86, 2131549448.225, 1770313344.89, 1831725673.562, -1417912190.666, 56323360.618, 1109233720.92, -1106986589.226, 1748188372.124, 712413592.14, 841152191.215"
values_30,25,"{1830445198.93, -1906559114.791, -40281502.311, -1982419543.217, 141875807.441, 570071316.471, -1966824923.17, -472053413.141, 1188726036.09, -626151903.041, -250889209.458, 436384635.105, 1893743884.727, -1511256901.104, -2147392380.535, -37202807.388, 316967255.309, -729786375.757, 375753237.452, -907112790.123, 1584882564.705, -762758373.748, -1036774601.373, -1332049878.256, -829777136.642"
values_59,23,"{-1713802655.182, 591966828.314, 2034139637.062, -169965242.821, 1009007913.171, -1023626112.195, 1211765630.968, -1221042818.096, 766456489.076, -426016732.381, -808716456.09, 1439231583.085, -1762676834.782, -1957646493.684, 1949948623.944, -1651815609.789, 2047553362.82, -874733759.933, -17503967.106, 827829012.951, -1347721005.454, 306033812.874, -716241271.666"
values_85,32,"{1399965377.736, 1619962357.892, 2012163974.25, 1779846083.974, 1191109528.578, -782296551.129, 309262284.921, -8354129.017, -1816341209.6, 331039413.392, 985552218.023, -560106339.213, -1393690923.4, -325311774.897, -994616131.707, -1238296573.794, 1272990367.316, 2039441947.977, -1117428345.583, -1540253057.002, 340865994.304, -92978097.807, -93962042.877, -973407401.575, 1639414046.014, 1314083588.265, 872417115.756, -1029734911.585, 1118481523.34, 621318881.692, 1117562401.569, -40960436.845"
values_74,4,"{-458436044.891, -379595027.284, 1665982319.945, 630415772.55"
values_90,6,"{983464083.39, 205418205.755, 756744009.691, -826379915.396, 746248563.757, -790914177.59"
values_18,3,"{-1452164714.134, 283686820.222, -318315875.426"
values_52,22,"{42228171.427, -2036833164.168, -1553015307.353, -460422392.733, -482345881.137, 1645251729.801, 115308141.065, 1832468660.85, 848807832.645, -1054317634.552, -613393612.769, 1070609962.358, -2147381134.582, -1854941533.746, 1108600250.632, -1576412552.524, 1428861530.845, -1825217201.657, 17033993.887, 1321547902.519, -1405133064.349, -1682419387.529"
values_44,10,"{-59248559.681, -1270074174.205, 905453082.632, 250528513.718, -100718508.26, 383237715.346, -369383388.75, 2088452092.89, 780798060.971, -1671738276.435"
values_17,21,"{-461410696.148, 2079010730.405, 190591251.121, -1836543933.88, 66702609.529, -1252323673.736, 1724813521.869, -1387962364.56, 323411173.994, 1812427615.786, -103433343.815, 879989281.619, 1536491046.477, 1414063676.807, -156426042.149, -743097148.618, 938648590.238, 1050234204.416, 1348867202.673, 1640752208.136, -734842565.514"
values_36,16,"{-1763319017.844, -551234192.721, -1368333734.326, -306929492.858, -1085704317.903, 1415714562.76, 1977885221.098, -1974953911.811, 1956299899.984, -2122408429.0, -950466110.605, 76988838.565, 74346843.591, 336690445.031, 1188068035.55, 91619560.878"
values_49,15,"{-1552135508.855, -390587329.54, -1315949576.506, -1689443237.852, -169183447.728, -1996116630.474, -1050545497.508, 1174964696.531, 653692520.516, 670762261.876, 1950789177.991, -45121734.21, 228128364.798, -989468642.203, 1658728846.772"
values_86,16,"{293609692.64, -541663643.626, -30932012.574, 788245432.387, -1158189562.977, -1121393700.556, 199340066.013, -1266684345.726, 248487484.408, 968671924.814, 383387748.349, -1055393022.83, 1128712501.583, -1040636545.416, -704076331.436, 1901314044.182"
values_37,19,"{-1026800165.027, -1707183397.323, 1118701379.773, -743764545.335, 175673075.463, 1695047412.694, 1437858293.18, -1996768073.582, 1306730564.481, 1772461030.541, -825625430.501, 35626020.58, 518587310.657, -1405606695.26, 1730682788.511, 1502178869.299, 1159594933.49, 160070835.554, 1726079138.858"
values_56,31,"{265999453.446, 898632805.898, 384411310.761, -1156312928.064, -1064769468.03, 1564448188.735, -1353901236.429, -324625028.6, 77984500.801, 1692965067.656, -1204960921.567, -1431885579.58, 1108636922.39, -1779120242.996, -1780865618.337, -2081160590.079, -2085099094.343, -356484316.689, -1818792769.706, 1529901582.214, -901629148.309, -871929097.052, 1405291370.894, -2041119120.439, -1283235798.0, -384635923.428, -2028652580.61, 1984908158.302, 2038392032.01, -1594059383.527, 1688886518.214"
values_63,13,"{1502855972.799, 500905108.041, -229117654.783, 1948684969.286, -852307027.478, 139872073.867, 1144316945.441, 1216499644.475, -1099333829.195, -1067927957.121, 1927907754.549, -615469705.567, -2087046233.699"
values_35,24,"{-159756479.828, -38945644.07, -1199410712.213, -975123255.137, 1481006778.119, 1685273684.309, -978874630.222, -656664317.625, 1869859625.334, 1361297653.553, 122512573.819, 1990314344.646, 466012183.225, -600223858.56, -148375667.221, 197311927.777, 777265195.466, 2102111577.561, -1496222937.338, -1516216015.051, -139920121.565, -189439283.274, 1508442039.574, 278846458.419"
values_97,13,"{1194502672.368, 760254691.221, 2012241522.437, 969644805.833, 1990751590.46, -484194918.191, -873610569.131, -1011009882.141, -1699333144.578, -1524370292.51, -1392548216.228, -308800586.562, 718242077.347"
values_75,31,"{-604530731.133, -1414938029.216, -1705685222.278, 347461779.489, 496709531.707, 176179526.487, 970625667.94, -95113966.928, -117434058.612, -829023248.808, -1694494357.764, 1697965054.976, -979634037.292, -1625095490.781, 1480001060.237, 1294323433.654, -1779008800.351, -790656044.274, 294814757.107, 1528022899.24, -1706113294.138, -1938312104.465, 1916804312.555, -1905340428.334, 1730714261.664, -1624726813.898, -294197924.399, -594802671.395, 720237796.827, 503520429.017, 1955906653.961"
values_57,30,"{-1866968125.449, 1965025123.376, 506114339.434, -1536986513.449, -1625428143.954, 1205981947.567, 83783718.934, -845614520.301, -603600143.466, -931129196.551, 2052206990.206, 247730064.559, -1434455316.999, 347452876.076, 592079188.894, -222151746.997, 1699583315.207, -750436714.787, -1778253977.144, -254426751.194, 614609105.873, 785297994.224, 1013450249.365, -33259758.563, 1554902020.492, -1503186639.355, -677230578.757, -2125289132.138, 448269748.423, -327944106.741"
values_88,29,"{-2031176644.715, 81061866.444, -1196920686.86, -764558184.571, -1819838516.296, -311663535.681, -1341802166.877, 1842367624.569, -139033569.439, -1342941120.536, -2135400731.363, -506983514.892, -1911009103.834, 1547152308.475, -419893143.034, -236042787.561, 552590857.205, 499700411.228, 2012754271.3, -769380510.486, -1711157258.63, -1721341565.869, -980420477.63, -1312824518.58, 816839475.75, 348773596.597, -329080411.907, -1161680088.175, 1421684085.801"
values_10,2,"{645649920.36, 1571151933.17"
values_53,26,"{-1768867572.302, 573613677.461, 1656639410.979, -979148259.106, -1194696890.694, -916609189.793, 657826508.159, -623426826.796, -60831342.472, 1105385703.997, 2145002102.156, 244260794.302, 1648750863.012, -1256336943.101, 1263922885.955, 1745351969.259, 1475737914.012, -922555119.213, 154891217.654, 926212220.782, 2042978717.871, -1382279792.718, 451806359.648, 482718690.397, 1081814862.276, 2093562783.976"
values_8,23,"{-81282833.872, 109613267.555, 375791457.093, -1989180170.108, 1655340682.276, -1356802057.801, -1294906872.125, 393759568.705, -1162206214.975, 1318280981.447, -896615464.711, 1281850328.869, -848355291.31, -754990777.695, 619822803.402, -1203279422.615, 194415378.562, -1604481256.638, -327610376.524, 230796336.206, 1396911168.439, -2015429664.947, -2008818900.617"
values_39,8,"{-580455042.512, -282330622.86, 217153323.681, -240333476.864, 1867154566.208, -638514871.133, -586007024.531, 1848463698.874"
values_47,5,"{23125219.628, -135231511.126, -848710544.951, -735724704.964, -347430825.511"
values_60,25,"{-1088554249.106, 1006577202.514, 782623035.103, -673970628.084, -512773442.469, -604751834.792, -1010343781.891, -990197136.001, -1421026989.89, -842242379.786, -530070628.161, -1891612914.253, -1618503839.546, 1886679552.542, 485341677.148, 601660801.789, -1269972859.27, -1363237989.017, -2110734615.346, 5607050.938, 523962493.476, -278914788.6, -1545771085.116, 453239438.3, 1176966217.784"
values_89,11,"{1851174824.914, -609289040.33, 344004809.819, -826101511.23, 1283073231.832, 723606296.636, -358946070.765, 342101189.96, -128522146.695, -1535604542.743, -28825298.187"
values_51,27,"{-1888693490.385, 256072281.646, 1682924211.595, 1908203962.417, 1806774573.69, -2132303711.567, 351959739.685, -742271587.709, 654163636.003, -1370211083.987, -1892888515.968, 1009556.343, -1444417153.853, 1619021347.664, -213901321.942, 161217133.158, -1520763875.059, -1884976308.736, -1406244326.102, -244807412.54, -322058704.968, -1652337980.59, -1853750428.847, -1559443954.856, -1781844179.579, 690559896.198, -1925787657.091"
values_14,6,"{1514660267.45, -1418267342.79, -778806464.628, -158001224.889, 1893491455.264, 691532859.286"
values_28,14,"{-877475776.891, -302974634.161, -1373068099.071, -1583744890.944, -732883380.931, 1984377847.879, 453781660.232, 356804547.467, -620495149.642, 1598359319.173, -1724548608.684, 1012409655.783, -348445386.58, -144589541.346"
values_16,23,"{1030851486.428, 1447662557.851, 214929077.894, 722654711.139, 1901922235.664, -1588452441.603, -1378943947.077, 1460048949.273, -969341958.873, -530593576.756, -469997831.306, 1784008492.269, 1035005373.671, -1440880041.783, -313064204.271, -567595045.202, -1543323196.555, 1067261698.611, -243817702.231, -536215395.963, 321410807.396, -453850074.662, -1380129217.203"
values_34,30,"{771603699.851, -1783395117.749, -353860846.257, 1989553708.758, 436433771.405, -1236508808.558, 1319652815.414, 957954955.025, -1109413271.876, 411383466.678, -484542077.681, 1736830015.173, 1141895269.098, -1751377095.921, 1266202706.112, 1361228232.962, -623235674.799, -1020125968.428, 403339434.211, 1427402715.82, -238608757.794, -1249376276.816, 695969262.56, -295132076.187, -456993900.531, -1255737173.822, -1160077081.414, -1256972742.257, -1107162598.789, -195541479.369"
values_82,2,"{541078222.029, -1394258068.206"
values_46,8,"{1472565653.603, -1396578529.856, -408797199.306, 1989791066.274, 333604198.979, 2051506844.095, 633236892.787, -39994668.834"
values_27,24,"{399513638.179, 999161439.44, 1251513557.658, -1753342119.546, 154225209.143, 551097204.523, 504710809.667, 802467750.865, 997601843.628, 262488982.192, -906294957.534, -1442432385.558, -637444195.564, -1843496199.878, -1547628658.125, -1410557572.002, 1203096138.623, 1906957025.213, -1348782379.87, -134875082.21, 1947681559.141, -1081793809.837, 1329429396.499, 306380081.214"
values_20,23,"{-1317771698.31, -403206684.511, -680141733.599, -1204335484.567, -1119186337.228, -2038047616.337, -151425683.399, 1046676190.808, -581902414.723, -1618083866.719, 1533616860.076, -1622791890.356, 116290403.694, 1494942696.397, -1609373243.643, 1205780397.321, -44657794.568, -1029010010.589, 400614175.874, 537397844.407, -265302765.615, 2071603382.804, -282669482.185"
values_9,17,"{-1291034514.684, 34462315.589, 216487400.493, 1399492823.268, 1174472134.16, -747628280.629, 2111256892.452, 393226992.39, -2018862470.699, 809496360.72, 977473242.242, 1312218323.372, -1559444670.071, -101637794.17, -948093901.555, -1616826998.892, 389342746.003"
values_92,32,"{-708083628.089, 1325674601.947, 1964423726.066, -655264397.304, 1354730473.538, 240692330.896, -173313569.108, -1537753469.792, 1456094743.287, -1240675036.513, -1409925052.883, -2062974727.848, 211884842.348, -1636145316.221, 1566858824.618, -1549090319.074, -1671477331.444, -190788750.153, 487517671.463, -600553464.339, 1365041693.446, -1236982903.364, -1068111221.223, 1878966496.297, 2115455268.61, -1299516672.361, -1009549735.296, 495728631.286, 1275522423.106, -1764531369.277, 1444137878.466, 1510677512.696"
values_3,10,"{370204242.608, -273547823.34, -1878583855.138, 213882590.662, 456504438.187, 2048174321.359, 1412322025.617, 976743870.271, 1587635883.347, -2077544315.317"
values_98,5,"{-1895106650.919, -1120847342.202, -405284973.997, -895211510.536, -929797677.864"
values_29,31,"{-2094502796.07, -2097177902.187, 1025424051.564, 1001038650.255, -246470043.428, 913546882.146, -1166240221.751, -645342800.932, 426236757.851, -1318055291.304, 1402790673.376, -1985575512.762, -969084014.108, -915152432.451, 203128363.778, -632590045.894, -372076875.972, 229071071.99, 1362435838.752, -903776066.292, 913823516.639, -2133992426.543, -1458484237.179, 102197972.068, -1351057602.671, 1086619580.006, -72696617.204, -690052082.207, -1382660179.59, -981826892.282, 1738205155.304"
values_80,4,"{-1978575781.789, 1577176049.646, 194958542.878, 155625472.995"
