inputName,size,a[size][size]
values_7,9,"[[2167588409325138447, -2465525588005205254, -7331740278920222117, 6784215723385400443, -872741749309108542, -2614146713125072840, 7022687406216473030, 1640787417106353705, 5382704954421640993],[-240472920683154083, 4811350983962115842, 8347486546849119069, -6469219405320612136, 5350882012611598914, -2459473141747740013, -3399922276761108042, 4657315839218195000, -9061028979923125002],[-7320823729957217299, -6553271347131667309, 5680171506970352797, -1579089294324076353, -2244278979131855532, 2692435297729261793, 2360560553313854849, 6098929637332705143, 333971113704362782],[-6744686631876864295, -1203147243844842671, -2857221999513894486, -8529073664958471129, -901864459530470150, -6181642590225131505, 8833148103116115740, -2036281147797697031, -3965926533728517541],[269611926260219590, -4602532456923938419, 735043597319034065, 4491044405591825518, -7488887276443062605, -9081382937963404603, -3862404221362510301, -4558644467442762273, -4786172990996375958],[-544742787970234919, -7997193184798581865, -572076922763494431, 2820211079284822108, -1996569964497619807, 3760454151769176682, -5777810185754847078, -3756786894789317508, -5049974323474573429],[-9098511743404600845, 3310934955628705036, 8581108622081728795, 5648846401282121872, -4062363945908035660, -7339603445550220373, -5257406714228086900, -6505240907737874969, -1305407330118971539],[5370359275027180907, -4132974255399677799, 8341048340699802756, 3598197446966347402, 6549964373147036694, 7576058765825992581, 5931782414281906223, 6633923244194635482, 6430236940207629988],[-4608912013337581865, 9161755995203218394, -387490808924172052, 4455528810306544708, -7753628848447639148, 7985604267849457541, 1098802244472456126, 3544640044334642133, -3607688326662997795]]"
values_50,6,"[[1151852185369861853, 5918531251530068486, 2391180505690478865, -46194744355228664, 8974544622940692908, -2202761739191386381],[5893568784578224871, -2465438915973546115, -2618237633124064517, 9190868458896868050, 7621257000022036594, 7590063082462278652],[8495459288267899015, -6987814134576679670, -3870498546336633219, -4097500321088308739, 463617125693401097, 543985554546192925],[3143594661148297652, -8393003963681710044, 1403721206798175967, -3255695959219449728, 7807349866830900107, -8504972146276379109],[-5934650283006298057, 3754889087959219472, 8817562204155795617, 8161456703197171362, 4417314198126832369, 818677310880647082],[-6397405557123167852, 1210099296123241499, -8492847840763597162, -724004062273068631, -7124649232087169986, -4983830003146115949]]"
values_22,8,"[[8209066848092421755, -4656878636813120538, 9010877309831399563, -5322545057763270653, -6857263529387143194, -6388543385034466005, 8617506413854709186, -1107832159141177464],[-1029296147880735693, 6091343492566173514, 1485708767888537466, -9063026452662562235, 2551177308556711394, -7061288895580571917, 7004996168750713010, 4664610029223134869],[-3438161285903021629, -1147492514610747674, -4132678546998648672, -9183356260824138546, 5543793538373200787, -6223425401380015196, -4317711913315532016, -7887322941401915371],[5113201857436370722, 2589453029951299707, 3305560536325272261, -4975878606361034491, 149581283362926184, -188405283140716581, 1001321505872180332, -2891071783625584304],[-6467524135297535276, 2597846107761293483, -6923589391760286244, -8026297742777430246, -743438453310387864, -3536332665022778876, -1154370899759413672, -1497452127101679225],[-7787485477271045174, -3732169919101812759, 8065960556796246569, -7939667776810378121, 1706750943463974415, 5964297388649349148, 7817951872914327040, -7240054783047971547],[-2338024936076215264, -2489654479335368412, -4721239307015606170, -2942761100991647463, -7578907997473374180, -4926927255178134637, 6217127473339113753, -1851016243809742047],[-8671523093977469031, -4867171728696653848, 5674893129040298770, 4602907390908214681, 4481410721736350313, -8353846802270611870, 1698659756625568177, 6932772121367608452]]"
values_4,9,"[[-1165841794347237675, -6009682875964595662, 6443683887216382443, -516850764043347588, -4093256548500411801, 4268351197481829787, -55662632020402226, -4140038954634935949, 2229497113583562529],[544938829455404241, -3221617634292279420, -1545594951569995641, -1984738765141817188, -2707279375523612720, -7511062846878612412, -1895719681230285167, -1631293829737361378, -1331173756734024074],[-3501801168192522318, -6246555051648448253, -2219760619421357852, 8650735489889536189, 1975838946710761312, -7359001699718263752, -843998220094731179, -1769875869084271917, -8336791603045297930],[4246725932117151564, -5867495069710502954, -9194706546646693180, 44776212221646102, 6588747040651201308, -379827924215479327, 3916251540028735501, -3408604124878621381, -5794770005386343785],[5493104543655628, -1797014710428220739, 310884049066300466, -7694563865522243340, -3737008839859389415, -101258431479052249, -5783191767313895826, 8795654205343376530, -2803753324802237453],[-6213113996782914317, -3976425359787958755, 6783557590408882226, 2494607849832881252, 3838611621879455567, 1467094729620385322, -6069397030858602638, 6116182311910372914, -7466977414959290843],[-8280992043144439276, 3573598122341630712, -3914252102976249662, 6119729907664685039, 1310490886196258123, 1952664216057859943, 5871934874659398834, -5653294810970336016, 390549812858508710],[-4983482455405418650, -3066953088387858022, 2194101336462142076, -325318241397340809, -2735620069182824682, 688501575097585053, -3829652710292863902, 9103108644764985476, 5332685698735931794],[-5984137712451230200, -3532285585496894554, -5406547515786712229, 3933834038449105347, -4226086772586414072, 7329570353418934543, -6210682032709745590, 8595864783318467833, -7363699463323552436]]"
values_32,11,"[[5364313728439752466, 7672082797413525232, -3251275363333589293, 4315315653754890338, -5602269534896614184, -7997061885160323789, 4452383886538491799, -5678370144520899054, 1818503482063258513, 6968124214350243854, -4448850331507164992],[8376922590330295961, -5523673835066962963, -8395151723225637917, 7282190163835903560, 4377741831526741179, 530409771861014902, 531137757330139790, -6999570633016811389, -5839542762342066799, 4566066866648997958, 3478126444838865821],[-8921334548463323748, 6473729660341409035, -1395087553258598144, -8397025738659315634, 7600984376333780000, -7794808263542335063, -8945035254555307834, 2375303411519767492, 7255249376384128726, -7749787914985047391, -691573944375638800],[-2539850691325636206, 1139497639239352828, -7004712550052188312, -7650396668707894763, -2845499873472797348, -7404007904013776864, 4261378714162386862, 1545243477096598543, -6976665774426343676, -4377234658900973492, 4099867723654735149],[-4311721870428997674, 5037034579724477333, -6000313954125455518, 2544997933711356085, 2240256370987181643, 2038747805059340157, -5143815439462840376, -9083946276226932315, 3681802766125865988, -1466718882174040910, -8003515056467071961],[2467081061257584146, 2409307954236845473, 1217239545430818591, -7619215536886270273, 1267329699252537773, 5755835353718309996, -2244662497451528669, 4802327376384082157, -8477584888384098339, -5541917940682739739, -507380335122727372],[-17680201629967245, 6077470255906111007, 8850197047398148831, 7075218040767801139, -2491484645039869100, 4451325763459036411, 4993773004865050333, 3286798981382539836, -4388618243106992660, 9139495539792235146, -4583933468582792355],[-2490209729230609574, 2232372359877374401, 4278354933609942850, 7477129280545128624, 886606864034184082, 3283098632664012747, -3158649071983435676, 3351319994111905512, 7201194591513502821, 8519572522330084205, 5358639917327932351],[-8745397639444024926, -1462882426695534713, 1961059424017787243, -3784041135473201716, -5541063723712061691, -4630067617591070580, -3423011279486847649, -1634835721020542646, -7960022807223003980, -6156273993858506239, -8260496969368444834],[-4986194860042754281, 9012359830813561910, 5666713316172980948, 6927373348584371729, -41611146563309375, 1394219683303629306, -3871846818474337450, 4924957720077539384, -8632498314685220764, 7004026172122017313, 1817970630149601347],[6784044858935459796, 3607849541410898285, -7920208566369935913, 6815860206427621608, 564004218567345380, 4790199785655500265, -1057918859711460838, -2180583492422361589, 415438495177395856, -7932158550845170474, -320304357867244699]]"
values_77,11,"[[-350120962486076031, -8938720289577088916, -5931165473132482262, 5521490358105556043, -8895451286680908275, -1878905043548562567, -910006970075190917, -9193147218271648513, -5814730881788631829, -6391128311649919758, -7811124663917129488],[9070917830452041806, 3220645693848839722, 7653202144320553950, 1497163697403937839, 5415625664824558997, 5185706409667988855, 313434780335562642, -2469256949754434901, -6338551592909006131, -8882922536185927249, 841111632890438999],[-1081245039771491376, 6387261088093437186, 1246134998860547941, -7365430970652269193, 6194091926292617079, -801281719157080140, -5659134699062231581, 5712893386360632872, 1707160043704362727, -8029365976088022879, -8836535863518766255],[-1998809774544340628, 5538032611331527534, -7014782967788717183, -4645211966725177499, -3147343554590434050, -5979014962146242738, -757334170203473742, 3680950148830174460, 560429973648573635, 3289281849737469793, 2429200987087123219],[1095923251325829481, 4737134269802832565, 1479293766397582640, 2477287119613962818, -6827836833975512442, -3629841461549713660, 2825571894103050999, -1037672198044005106, 6179308786781364521, 4229701665672827248, -5013005744268725038],[-150683179184042172, 6134811757229559999, -6506038163008306375, -6029094707936437398, 2388846641526814901, 2773872319449398200, -635782776870527531, 6986603821008559248, -7583698917409168354, 5502590676592776402, 6016148383507875289],[9038539249806680288, 5636916979823672418, 3136382271353776596, -4492590143481370154, 1636009749703297741, 376671665430347846, -7322237174966016093, -5595885963484561796, -5202957155671346552, -7652382073608696614, -7114357413618011980],[3149817261052739087, -4513426297602756105, -5308865862258690835, -7703185145038386810, 8633726421939180148, 8818718576448807576, -6590692287341389746, -7196948854370209910, -8945325657297815842, -3465282785033154626, 5591561706995183686],[8399285861613866336, -469745857662676137, 3306572806060653276, -4272505678882921878, -8123732699834701129, 8013769270782098836, -3547032546980666138, -2571480185183954356, 2861887071625455344, 4871175945121113690, 4856124155667369344],[-2194606099625297410, -7526187621569608972, 1849156090875595125, 2737774451440126724, -8300492349747842527, 3184983913258328279, -5271070186971215419, 660453640495814838, -2085367078767378551, 4443064043237504838, 5279894390379476676],[5909577995856420847, 2643803881898651168, 3229239920512542570, -390712570942892901, -6660426534291761305, 1945114533052419785, -3561593392143030631, 7741295495888146578, -4602506834299771576, 2546046700172733343, 5986729536544951898]]"
values_91,6,"[[-4763563763433832197, 7785836962985251992, 7081836872582791977, -7862792315394214828, 9171567696671377124, 3758808414457175496],[-6248594785394001362, -7022342777762801184, 2338433288884832164, 5821321123587599488, -2548827010481492237, 7393759028576474570],[4613453464574507169, 9006769850219076, 378709040568602287, 6218478036404715308, -3336206065564649748, 9026419964424368657],[-7751602508206302431, 5823058918220440616, -6500293911916575211, 3150579343447093004, 9158266113548794140, -3281631859299105998],[4444108785186505795, 3651341788219393433, 7766850836185672450, -227144099649372006, 3209798598775059222, -3738320750197824134],[-801246615002851475, -3767965001586939787, 759545900864958642, -756676785420397102, -5325763526423839511, 1165174859885164220]]"
values_42,5,"[[-4576281878578433041, -1699076472273403771, -5859987427774255175, 3681719299963200661, -1788429483803024696],[-2954681455770623820, 8922281799989434868, -7783071454150626907, -2318860023843360165, 7520955649506395178],[-7814659413729190108, -4388002768923128343, 2206373280202754836, 3944456341116135749, 3407779539110367300],[-8340950307039990497, 5565160583050275154, 489834465112725550, 4446367906014157480, 3742355007471833774],[1236093151218322517, -148801053653933695, 872765804073502332, -4134547489004210522, -9014945548553583410]]"
values_13,2,"[[5639843741625661430, 5412144714867376231],[-775965145991955821, 2122864339039724400]]"
values_41,7,"[[9162410996594017774, -1145387546226153532, -1667053356980355197, 2063613361838152506, -2124300986513288938, -8422760994611660597, -8844929836295014878],[4783363108935355820, 4633667217656569378, -3168075446303708083, 6556297233764384127, 1828909761557232834, -7931989922517196486, 7564319056523496123],[8758103698867096982, 2638323514338883294, 8996454140151511307, 6862310606093350389, 7551735855739274767, 4133732992398415623, 544084921294039256],[-7788471819827351432, 1483513337952714536, 4438379392504902788, -2738250100431413072, 1294088734498734846, 4142502417353693378, -5801404780722932900],[8102587159043492567, 4012513965238391797, -963986183655040344, 5459662950600019185, -8578779700828201675, 8450396637483130895, -3363968888659026451],[9000724190084930464, 4533055753294414908, 1270986232423269378, -8752187813156862076, 3693707638751084309, -8538309068478896150, 2046283629920197949],[3348769272533439587, 1501337501172006245, -7988314931368156154, 8143582197731050408, 932918642309395379, -6694103673826043776, 1873595312984344952]]"
values_55,15,"[[-3109724652895565732, 8149916904100686281, 8369540889477209655, -4018548905814117831, 5374889358241056566, -5700351442691681294, -2871364557807231620, 4627513611166078779, -7902636551342157808, 4106225911976970849, -9067333840810567110, 3348984561975036452, 909970910320871386, -3489922486405205954, 2006594975213827901],[-3667146330949571972, -8871238955569894348, 8786523255136325930, -458421164947815070, -4987763690593434991, -3571938639960917665, -6784281418300573460, 7549513549690660174, -3651215342934509112, -8500981596890242823, -3427871371688278618, -103166084669437258, 7024452804796158935, 1049654552035106939, -6795562004831655456],[840641705468912080, 1368250869684185251, -7780168026901703660, -20166885432517011, 3917065200903502281, 4326949360667779927, 4803546227364910232, 2426185652641714311, -463372641649181129, 5467330037262902367, -1289065696696688357, -9053400031824010175, 2656113348559683841, 6774542925924659402, -5180360461627740720],[8506772712992856296, 514246286913339426, 3531729844306369743, 672483832831403787, 1082915569215965558, -6948963357342421336, -335462997385184562, 4221658763848530209, 3914844038019721637, 822118649014058194, -230601616049816889, 5864171475802710435, 2059936356118053406, 6771335841246103922, 3003699323844881213],[6940154913112397201, 6934372880862561156, 2390243249977092854, 4745935895319016752, 4952318261505217628, -964620171797369121, -6955253095522890006, 649571859496642507, -3169537873162618034, 2333308404198617824, -6966996260320370340, -6863722706294367948, -4125195029624086675, 4340040798099187384, 2129514208252869129],[6499647893325126805, -3205116941255465956, 401314533925260944, 6404615762618110483, 3767148954073448174, 4820193441914298533, -6831022180639183485, -8862345992164565100, -1790731938769355129, 1930526952132932273, 973697349333302135, -2368861900649481901, -8330638625320121064, -234267396043760497, -4976056083317015220],[8097402528511831680, 4323113197206609262, 1610652239282937515, 5587060539805840507, -4710245883182327679, -6490258409679904926, 1069215700388987986, -3126130143260656196, 957182691737703293, -8027550106974595446, 5318563217239681482, 1488164045096484482, -6593788563718191330, -974265951002845112, -3079357623924435372],[-5343001914834963028, 1872581355583710337, -2414008161162434629, -2072821662246562132, 1947118912553827910, -5274836381108729398, -458714069002553139, -7647292098432160195, -1226650537291897798, 266430690599044750, 476236630476596143, -4636086055575317389, 9066043245503511537, -1574705508203875027, -8240941085257196139],[-5407330480608633830, -1020770071870233764, -3336969522133735224, 6190043704420277191, 3268533617655041002, 5221092843267916911, -6065068780657014794, 9139793374685834868, 6753145363674416174, 6618021113261686465, -3064294634780219047, 4493710960189468353, -1567701540010785601, -1729689286256493632, 7091646433870416441],[4927828195974337922, -2174742108574284609, 6945309894401717350, 1519045636049556182, -5922596141646498222, 1715582124175075140, -8281241826811257865, 6605153045249596241, -3951553003783512119, -1935687852741445414, 8177513931817883206, 8977157862479494527, 1445954852251541407, -6904702902489941099, -5900788036660759686],[-4823870962432335790, -8427864107661855527, -9002083718949614643, -2428115105091473371, -1076388268237326411, 6472467529659555963, 3948809706129845634, -7258326072651422504, -511319095245555952, -5018396474088002881, 6125688020986909306, -9099923193217219901, -6200516769068316483, -8425276059318647624, -3166046711275033794],[5809877653697362689, 2796865457044910873, -1321339579163578213, 5802687916606242733, 8228624848069884928, 6452019706097167046, 8708518193760293515, -8249093010034086303, -6844783801749285999, 1208787366034797392, 514274710713792402, -7159306933555220875, -2632254877584267891, 2286272980384155944, 3472655527876820270],[2032529180638119063, 8734662360190693518, 2232081185341599691, -669704007756962085, -5241119432857192772, -1299706393181105874, 2776457681592830479, 389805425843186694, -914820516870042493, 122331920554086015, 5001238228602097562, 2306237755311605136, -9091882598866317910, -8782504487660677215, 529762167398962648],[9124750539612350886, -6464182085015797694, 7189024717739154313, -8276362463574087647, -8847039781020822155, -7067088429699568611, 1374979216035194093, -5131359763205658547, 3535751647756404778, -8513738667628509047, 4041920229014900475, 8332962547575810130, 7223562924105355508, 4397822463489437448, -7932679604087771560],[2756593477478583444, 6441689247707741253, -8245562791621036670, 323550438493185621, 696971920005249449, -5353061528249812655, 7441789753292161725, -7024085504865043569, -6239570868853397681, 9014260661662151576, -6655364760429440131, -5582613970464958584, 2821267891696930578, 5892378750801031342, -3191559735075667987]]"
values_31,15,"[[8403242710715933815, -3658666156707100571, 6142207186151886231, 894073381138045860, 5202099282512235860, 6078082065721432152, 2148931372655910960, -3399882428231154486, 2746951002791336864, 3959390363256064033, 6987056707854750113, -3540762208776343056, -1479407310127059387, 8579250517539700352, -5324633131151042932],[7904555333662248973, -5791302902258380128, 8487440750349520558, -1898960976795051880, -1090890164137728162, 4637463852876130082, -1480241527040128640, 6846518736078790983, -4725505371692701982, 6477092831568530079, -3132155718248857359, 4351190803395862629, -565079008182350814, 7799967076906811544, -7375924439013745227],[-4490520574217899022, -7048672234532408290, -105958401429332198, 87524381673569534, -3859753624865194728, 6952284047700741135, -2174279489222611577, 3148022785342663615, -335553349698770994, -6422567553430263312, -5215275055329960026, 7881169211676412200, 5014217977279448509, -6556322347862930024, 823060947071997949],[5559267478325293389, 5967666671039359216, 433616747649425602, -6906128967391285491, 734631174691809903, -2089781420015893754, 7615686516615101133, -4701029873884022579, -1680312540770349846, -8964114526108944971, 4809241130327843319, 4642207326632770464, -1791464591902907999, 5445653277760522432, 2234581224059217295],[-2661520918346624073, -3685883027004865314, -1630762964849104703, -8504014557027927479, 8314101987805192386, -7797525833700345698, -6632980702915603956, -1666550304420898755, -7476576415086201502, -5194829659278336258, 3200921425071888618, -3422842545852245524, 3051093928862679986, -4003753893141871737, -1997721093491781233],[4769725003879961595, 477064287236593717, 997735054905146617, 8809253218368894502, 7647052099157677723, -22687750969886500, 4927020477987188759, 1665811541860933922, 176156820980792785, -3116420643135147281, -2413941732842268478, -6049189489684964416, -6390838591787421603, 8495833051206650463, 6305110269858048770],[4118163447731997998, 8023369071840076581, 3106515147159556584, -3148696442279055593, -4554476607525443468, 369595175203243892, -8088959506929389071, 303597275560683982, -4822266152084046460, -7573872496947130017, 6594954801976974142, -2146529591821721245, -7090247449804574790, -4125563571684269120, -7516114163441038073],[3285889849055506973, -7404203706407148506, 4621915690369667448, 5795514061081897021, -134020666035747321, 1549165455952180754, -265107006648587908, 122229752618980027, -1036599390813949562, 7619012866064797060, 111276375583504428, 8945204296408830677, 5917213344810679483, -9060089526545947825, 647190695661472742],[6767517117620167084, 2277930894469084016, 6904741128389217027, -7081318839003443734, 4293856487866492011, -831188406606170165, 2927534161287116846, -240173509807960891, -9022759976245797491, 3972043761793734392, -9051049206766717316, 516713496262751768, 8265918809920139248, 7555630271378861762, 7707795096736192116],[3078325870489079203, 2334950711082619237, -4109633888580245637, 8159475207025005404, -8695064564670225189, 6579707716873729176, 2387488239723808823, 3438026398550941513, -4302109925648957422, -2629222958643055218, 6106069703479305765, 1495527733857034137, 7783196646977315734, -912463030822395813, -3624746162405850783],[4811940130067596841, 3642102588193697852, 5466188089493733215, -4453677542517419736, 7343138339359359512, -3303384982600311760, -1347767370107567356, 3619738967773852781, 6942686621809978830, 4661092878806180644, 2060302705671247937, -2082601684736641035, 3360492726100490474, 6832520522692984112, -2218133335009020920],[3687983645875774672, 30474927705340646, -2658337125315072316, 4824317806386510340, -4957788884927662480, 8722187180778508906, -5761395920175429722, 3339018350443633905, -6664188060885853929, -3870456938612376902, 6274271572852558006, 4777495483946916319, 4751346849218610959, -2616420942193367367, 5815702879198758147],[-8049087483648340825, 8498584595462723106, -9117485118250421392, 2470299747037835403, -8686401064124946801, -3472092266093869154, -1659030142621622114, -1731886012781508786, 6785962889140935689, -8407381289477953629, 3490047269330722157, 9044241079103862012, 8080545829167218643, 1731018101005523308, -1223667049704956854],[-7037269414355953716, 3003881642294888336, 946227155714545247, 2311928800495734765, 504430962074586945, -1916909479680148461, -4856550072039153762, -5053247590186089262, -4822755379059303897, -3723173681985055419, -5536571321651167892, 7351665112362878203, 7532433807461231064, 3683811808675577991, 1851328933207094497],[-5595522827963421143, 3014569828275648351, -1267267628218975344, 6531747761514140897, 3181139157105928949, 3885039521381040384, -1168000085412076597, -1940662992176789252, -7262957501059182679, 9198234129657426164, 4062579439046091992, -2761770974564828054, 4020761190483316636, 7863798615147274212, 8988080419547800239]]"
values_66,13,"[[6754328487704408460, -6032114528481520766, 7529090267087963119, -5663564622846151007, 4191145286487549667, -3584944538183432415, -2854364146648761487, 6117309732009559588, -1142537801862059493, 1768043695363784037, -7308567593611881316, -2390280194813359978, -57413471120287162],[-2284099907895010710, -5783099928029870769, -32399764272713912, -7564885732849649539, -7031103320740257576, 5402734201453698009, 2261763311884842306, 9204697495418504179, 3199222880182387732, 7383887938993304724, -7144031838126845302, 8949116378640205010, 1168961352381083902],[-6046604302180740319, 1090047397106974221, 9011145295541995006, -8814835649954452601, -599262703167125920, -2866087938031993287, -8150804617339897292, 785318599669142935, 4250600716144298535, -761683467819650402, -9077124825829283746, 1521604186896299510, 4204327849992344292],[-4651084480982082534, -5063273074461189508, 8850637815103365998, 3262222110840779472, 7555379008987790236, 6347536831127623522, -4657342785088855995, 3386507289580165878, -7445048627346018735, -6749473749080470281, 7840383697868722924, -790112115552223828, 1382695200368881807],[-5252755141228376209, 8276886333749717582, -210860763900105447, -8260261539859821923, -4771654353337826096, 9119416763061649964, -7246552216536651588, -2820845476981156595, -4811200379510179734, 8481203445316658525, 6431863140308388976, -5244337957333913834, -226269563825650703],[188292582448272680, 7521304872369078493, 472563363479402358, 7664552372520396896, -8990174634516133194, 8229819966228293441, 2042931834317838567, 6306311910239530089, 2818553844149548270, 8397787321685767963, 7134850945109520288, -2577989616242094137, -2657274017611907568],[-8638715305294477961, -1325688702611684941, 7727491170031935633, -5277372853349677583, 4422765301275729599, -3354446420045862695, -3498929111942386346, 1573566462836196887, 4809509108831084450, -9036026123271959671, 2425414616277702317, 3818444311087742413, 7637071106063430603],[6113910513985526225, -5405021430383255684, -5503673263275710636, 5728886769809479358, 7414597995424788279, 2623508654079743339, 4961106325128034034, 310755689296452834, -1550901142510732956, -5347586286369890122, -1725958045658704043, 4403582927652059191, -3896802480040599331],[-4811631173813996089, -7295804029094467756, 5447729507983945000, 7717457818042195532, 2234853451349205146, -1881569214374321644, -3773123719421435104, 1423426984542531517, 7738880339084499652, 3861589002524558497, -4475685552734263353, -8728194143408503510, -7221783917350770158],[-8867167420441019783, -1119586311206736985, 7317925377707372262, 7846940022607778854, 5517497325549775121, 3421459467740252961, -1149853471932692700, 4891084635234063061, -6140750397662099442, -575099627873948429, 5343186737083771713, 2205399395926104041, 2349755093449151547],[3112274373103847978, -3239530770030149507, -3504613777144556608, -6885386912547242323, 5472178641090203076, 2060931339550364964, -435098032572519334, -2329213229565081138, 7071893909727130750, 8586061124582208441, 7762787249742678722, 8507043966375045414, 9028031099422513226],[-3494262246287613298, 6037190106323824092, -1147808186793270199, 5905854798115015704, -1255548552555336535, 4711850649858667094, 2515275133512681353, -9044471843998980248, 3163373842697583012, -5769601576109848245, 6316259385233284062, -3168126762956051717, 8156641099529632925],[-5816570554127030979, -3489065209817278278, -2970899935607650231, -6656629513234695186, 3006377054825818127, 6204514841154785966, -1422128183210575440, -3758157459540887719, 2647365922112868108, 8098923274840393419, -8639689478156400938, 4174175029360377620, -9159636356093006879]]"
values_65,14,"[[8162753971799279873, 5350355614957250065, -6029441795884954304, 8736544771067228395, -7653428162771315557, -9199395367795831240, 7999570152205819928, 5737248191706612137, -3400667761818903478, 5754382489912519266, -1048254136671222463, -8366772348213747114, 7488802106807369697, 1091684460169187200],[6271975826667154474, 1695101858359793603, -2562342203157674707, 6069643918920327961, -34408097762846788, -8555981965759151362, 8814725189467986109, -4842327704431464184, 5673216485233984457, 207575168574979461, -3327455625799155079, -5299533635922669681, 6558472323907331346, 7923908672154421400],[-4568817557743013100, -8370670264694210546, -8706744051297408236, 6748479584040365301, 1248559324466714002, -6789390547146067939, -523326442236887687, 4514879303937257263, 8990654110525052388, 913954752062195407, 4166624027955187756, 7196279086320911021, 1510108178221215192, 8101860000982148720],[3346291569741279002, 7480110098604263357, -8433880993242428510, -5992609328281487856, -1549771195722946220, -4552681974108073280, 376255852323695918, -2945937610603221533, 4079885530358833391, -3213566573127095540, -6076081322418801541, 2238860612159596629, 6192764721574001435, 1465754791276362524],[604434222215970131, -6231420296969067331, 6012551616633050493, 5389351121761071985, 8353010838410813337, 4205265523211295097, 8062291490603896369, 954670688241402989, 3908752324619177908, -4307249002196331278, -1907987179261845912, -4001401754625566074, 1763072842345916723, -9031095930871285341],[-1396370304399556879, -2475941523046579454, -6330933922886651435, -7629412577406620163, -3427758563916176448, 5356291890024775596, 5148969042538496094, 5697616587363544998, -6442295562894144171, 2959669394118214359, -511260596277610054, -4953447165082402782, 5647580990464060003, 5839061993300664587],[8333148121207512783, -4643884992546355949, 404015659258036770, 5515443692691603168, 5801980777871593754, 3918649867231815084, -4171889868325797916, -3158923715552733862, 4190131490404582652, -8207449723378722642, 6164973985258482809, 6430294107229178345, -3941426542659282161, 6385361130183288399],[-509717212123279727, 3180620975640522, 2769147099021558001, 2753593875157801443, -47347995702574465, -5165654045059864925, 5046974951519619337, -3366050020378896560, 4771138731289192471, -5351450636368312073, -3042709746089239952, 9082282131604741889, -7752781713234927715, -2821678678128919331],[3182199290882701617, -2696004154583504368, -4203175878026662966, -8624656303502073698, 182335575345101499, -1462616275681380804, 7258746002549222074, -1529040970027474452, 1046429361941739545, 6475269736572818467, -7853867230941478559, 2130910541762736481, 8642735459428647979, 1434154627061288146],[-6031060867352510057, -2739374583995296156, -4463961009021351785, 506669634347042340, 1739003835013698048, 2626090908936109718, -1273596674046635972, -5098443568918787905, -5072500689103927087, 8134166066943923170, 6582599222574920533, -7388756139901096435, -1912727353327920723, -5897828574209986764],[-165711376100791389, -1928689148334417204, -4008423945588891755, 8663033169526038389, -1882455413182452768, -584721927769007754, 4319613192365359855, 5331420756503556380, -2071589782738806405, 3992197727306448747, 1155939174259649016, 6842800637245408664, -7276828705004929322, 5724878977416228986],[-8338650011594809256, -4821010562275573868, 4232499839943950362, 5053272115962461026, -3184680815569726763, -6503065978672425375, 9036435290760396771, 689045202877705130, 3591429712377433416, -5368945715372302263, 601335228068627198, -8214139210234751177, 8523721863843917794, -7458050655299367628],[-2802989121747837637, -8350584247007610197, 3541017888328552840, 7233882698670631342, -3545795553040202857, -1418424490978121754, 2252171509886211416, -9063205511236798357, 852725966635918107, 8842565889596906617, -676972651619569523, -6266746006163084949, 3729085573339678268, -2134842217594467294],[-4150168688464284220, -3786299093473846582, 6882124485228258909, -2015637368619722087, 4998983548768731030, -4336742855992757700, 5115793672255868363, 5937466241897274520, -2693106812681218190, 3176526520497154813, -352235230956281923, -6306966443801575011, -2281922298556109808, -4417832511663207893]]"
values_62,2,"[[-6948375068380108509, 508100684110793295],[-5875887943933946394, 1557505964597600159]]"
