inputName,size,goal,a[size][size]
values_96,18,247,"[[-877545947.04, 1208426592.313, -893151991.438, -82499075.838, -754451195.08, 2068342836.147, 872765623.022, -621019554.14, 374579258.925, -2066396171.841, -565120776.033, 1124979542.174, -313599375.875, 1225297104.159, -1917612326.644, 1653051817.474, 88219278.746, -1695491244.865],[1438522040.67, -1101197593.58, -594794811.081, -2040658020.651, -867194303.753, 1614773024.619, 498864075.358, -1611814940.897, 760734248.635, 1160186348.305, 769641036.505, -967506216.189, -230634223.434, 1738604824.803, -574221334.588, 887886444.388, 1861151757.682, -1986671492.276],[1095622175.364, 839122512.468, -650188693.268, 1202526161.383, -1881685619.771, -1499729933.494, -500104537.875, -171921381.669, -2028244700.446, -1087887787.53, -489022954.143, 1792310557.612, 724344513.654, -474977989.097, 1467719135.276, 786553936.003, -10306967.097, -1178171777.707],[185304515.538, -1612741616.762, -1683062163.024, -1748534473.201, 77865755.684, -1718220078.863, 670965607.887, 8652139.923, -270247781.093, -65816281.947, -447124664.877, -875711088.831, -2018077635.653, 1867408951.024, -416528689.867, -1370790285.104, -167502926.913, 526042659.724],[62674655.563, 886420612.915, 1727328397.666, -851729570.214, -606793406.867, -1065164712.665, -252305822.794, -558298322.591, 7635829.75, 1546194504.605, 467675042.179, 1673925665.66, -1203936994.35, -1407964259.509, 1885240069.898, -1502305290.038, -1780400462.486, 539826528.356],[1215818458.102, -402047863.36, 82051726.727, 1636621048.478, 2078596012.408, 1554485755.595, -921140930.526, 1810924376.665, -975939540.95, 1743317472.72, -777365144.081, 2021150720.902, -1924138585.394, 1766655652.231, -113719513.746, 1995614636.529, 1521294949.441, 574785631.001],[-2020807855.78, -512660233.684, -1414679848.336, -1935960561.324, 267818848.583, -976601545.873, -1592482562.009, 436451446.426, 320729558.38, 1875310578.999, -980279359.149, 2114156339.278, -1993834359.656, 780355532.864, -101694344.398, -1204353362.831, 1188265409.691, 988935433.002],[-1916827167.649, -1633106063.08, -1288708134.376, 1412111263.275, -709604770.756, -1060506123.574, 134932957.035, 1251899820.089, 1123260239.133, 1710031839.353, -1816855564.498, 1729802514.603, -1334243932.983, -1135288058.519, 374940464.309, 1286099020.959, 1080064148.645, -914916969.14],[-1743052651.535, 1846582859.665, 2007063672.089, -1458985579.267, 1888489150.868, 2126813107.983, -714628201.455, 42525198.749, 2132920608.15, -1801022347.255, -2099326606.798, -1448699940.53, 1298602929.206, -1925651262.065, 329515769.52, 707708307.569, -1035045074.569, -1474688728.111],[-415635800.004, -1894001995.102, -1254621810.072, -1834332765.994, -2137782864.663, -1681667797.525, 1568904391.537, -919297162.063, -1068539129.456, 182295320.945, -4250902.784, -1286997024.703, -1494528165.595, 1109837264.569, 1685028987.32, 324266617.78, -1094660936.758, 1218354618.635],[-705356421.382, -1866152871.133, -1544292359.81, 1552763899.168, 1461437797.244, -408434973.808, -911816035.11, 1871811384.431, 1269874824.65, -2120976956.515, 270248570.515, 366802939.213, -1180325776.408, -157908905.497, 1996765536.753, 1991943173.54, 621243237.918, -742106356.898],[2146379948.606, -1380743044.935, 337812579.308, -1919750154.036, 933026412.017, -810239491.837, -1751111535.212, 588989507.517, 1469360563.519, 1393451178.188, -1534066481.535, -682882790.667, 1089384354.563, -1052871251.833, 790085075.619, -1639276396.687, -2024449548.711, -1383129280.274],[-1965756350.661, 140929815.344, 803522366.355, 1373836179.844, -562421777.119, -981861377.523, -123045590.534, 836779931.213, 381762837.802, 124698983.348, -1050113389.281, -1897823712.493, -1820588626.449, 919324835.087, 1678391182.217, -932657652.764, 1190850103.417, -1792694784.506],[323390745.765, 1263654143.374, 1705966840.603, -1869118612.441, 1872839300.142, 637938205.034, -1975837218.531, -350321328.94, 1343344707.655, 848645698.604, -1353821400.155, 1803943.989, 1758397919.225, -1736214356.033, -980756698.142, -144128134.628, 646229820.649, -702479394.063],[-1555606535.115, 660561791.257, -2029439468.106, -1017917116.033, 1327045911.27, 2091067293.559, -1673393967.945, -1551977028.325, 1560269871.181, 341225803.229, -1133362946.494, -1859461254.481, 2129478391.32, 752742024.162, 654118944.52, 305922535.152, -1699937641.973, -1796159099.283],[1510201580.506, 586393628.159, 1502951014.397, 77342573.639, 2047725491.163, -1278556193.413, -733029395.79, -1918245772.24, 972326480.401, -2029634901.39, 1692758713.324, -971156516.911, 510639075.689, 171450704.393, 1135710234.534, -1775623161.681, -696170109.535, -1824545981.292],[-616711829.967, 101864928.666, 135580351.608, -1087051304.432, 648937995.403, -420566990.179, -1296398200.707, -927388612.672, -1500435054.066, -585441151.26, -1631276105.383, -1532948279.32, -126449640.102, -1735946352.1, -1438267940.024, -286244017.25, -608740748.047, -510398383.273],[-293050046.303, -1099353967.512, -449598516.301, -225104944.51, -1145829594.773, 626918459.751, -563986532.999, 58592674.512, -1243692151.607, -519017701.428, -523391880.991, 1041600399.284, -890983601.094, -1753409442.292, -2088786033.986, 1249928149.888, -854886776.303, -1779224470.418]]"
values_67,19,216,"[[1778054268.736, 1189743621.936, 739459732.691, -770248882.178, 1902294862.913, -1030434119.131, -124099053.383, -1953812120.846, 2129614126.747, -818197037.511, -1223857519.255, -105956334.31, -717264052.871, 274476142.476, -465608404.568, 1099970030.646, -1541721813.736, 648824486.402, 1069662007.759],[1513637095.241, -7696683.859, 500229722.025, 566178478.292, -1250922545.449, 26901446.598, 452168331.732, 1123601705.935, -703037382.015, -675699263.568, 1546780519.613, 218589957.804, 222154458.46, 1378380412.401, 1130790933.734, -918288262.513, 902207264.48, -1371278290.306, -1423459767.367],[-945902383.235, 1432358120.912, -1261203022.342, -358951973.534, -524749286.699, -2118662316.828, 1815494294.402, -693211758.063, 547558462.33, 977294636.999, 448196754.609, -1421430231.748, -888710856.417, -60959991.847, -615437930.92, 336388008.616, -930792868.475, -348418529.242, 1472214331.846],[706326864.051, 1056842426.009, 271525578.956, -22561793.297, 1334146786.556, 1345483979.558, -2040615539.133, 96101258.101, 926256291.134, 630923664.508, -686237671.97, 1951861730.487, -2031976639.661, 691990308.186, -282524574.156, -426851472.063, 1500048827.363, 134006726.71, -2145591777.85],[1459177845.764, 1147111915.003, 1142383132.796, -1182721320.794, 672594921.068, -1951624644.451, 280409843.788, -1561002944.376, -588670809.496, -831216427.682, 224760496.873, 793379801.567, 557840833.505, -406240602.726, 893895129.121, 1055876633.734, 1011263247.623, -942286629.424, -1212062238.292],[-807126621.777, -802213466.87, 733862911.236, -1458408010.152, -500028795.959, 1960296248.466, 115274145.5, 2008155566.04, -356375299.913, -1635659832.559, -786573439.816, 1269885690.213, 982869145.247, -415573540.266, 492689146.27, 465766537.178, -1853658690.477, -68247036.234, 73908442.113],[-2070021394.042, -839299342.635, 530490880.387, 290268174.675, 993436102.728, 913610568.269, 1128686155.148, 1146459295.071, 859901877.116, 2030396544.008, -2103022424.167, -2109887788.252, 366551922.804, -913263606.247, -643972904.55, 341551268.433, -1253741286.211, 1753404059.107, -86289783.051],[-820467516.523, -1716581914.799, -1764031115.554, 1932632548.191, 222053259.702, 1000408571.105, 2049567845.107, 2123174479.866, -1366264123.805, -1891127253.98, 1971086839.142, 981409180.995, -766174782.332, -1057721452.945, 1176126695.291, -834247727.245, -1842795433.934, 1617653346.377, 303307557.018],[-1270335614.433, 666772087.453, 1871352707.627, 1817882737.696, -2106032722.412, -492419499.675, 796155401.085, -1527526582.492, 827483406.269, -1435972090.987, 513125663.055, -1991712099.776, 775706566.405, 1888192488.589, 854403298.024, -1723668860.556, -1007219869.371, 1423420850.499, -2104123707.445],[1521210623.333, 538125094.769, -1929841817.032, 305040444.028, 883063323.205, -1584900356.44, -777293728.779, 1398428146.864, -744450290.635, -545149536.594, -2129969933.429, -502027224.539, 1016043400.117, 841190821.49, 61511252.28, 1102553301.139, -640780366.914, 1187822717.673, 1364967000.834],[-871876734.986, -1913374056.985, 678271408.043, -357949427.176, -470117339.746, -1320498727.609, 1108069568.403, 355965210.681, 1968684623.894, -701425541.77, 337516130.407, 2080527563.878, 1239912936.212, -1274339308.151, 374910682.223, -2038022672.691, -921805292.258, -386008623.052, -522575185.033],[-527598574.632, -1625739728.155, -389377313.327, 777154628.241, -1747451050.817, -1833352976.728, -1011182553.357, -371900824.658, 507094453.845, -1332971126.297, 272784037.471, -1042260803.67, -1941495426.522, 1189921755.771, -490969976.56, -1602307372.676, 164572356.921, -491032762.704, 542097687.293],[-1607050844.2, -213301002.393, 1427538738.174, 1824783504.603, 1281284370.614, -697042524.773, -1257652827.492, -667312534.054, 1621449258.489, 208632992.399, -872301050.904, 78216587.91, 311066084.072, 1433135594.021, 2071374433.2, 972495352.332, 2070624988.787, 518520643.722, -1967542581.401],[-726841538.906, 1870873854.126, -1413491189.982, -1302527763.691, 913191308.049, 1446630247.175, 700130838.824, -1071015339.845, -1776809009.774, -1020237311.44, -205617986.47, -667930007.377, 192865745.295, -1683563668.662, 796552060.072, -957658412.954, 1612202137.528, 384399570.155, -176284985.155],[1869634855.421, 697165789.455, -347876142.374, -1082409175.322, -998607480.207, -575184990.898, 1413553459.885, 1217696788.753, -441883241.572, -389566837.961, -1353251745.943, -91545874.032, 1641757150.96, -1190517274.015, -154565886.256, 2100697500.224, 1668678815.119, 109341676.394, 1874332374.893],[-982829639.462, -549300571.282, -1177197345.263, 473440512.264, -31548783.652, 86594992.656, 1174601091.872, 1731389724.019, 1990126909.098, -2011760188.698, -1958299475.847, 295597777.02, 2121346276.546, -209468907.856, 1769240953.991, -226822499.267, -1985796492.897, 1659005136.646, -206389334.739],[-242740142.9, -725971566.875, 1605021698.524, -1516995160.724, -1979268246.841, 1581727306.601, -761385561.263, 1149948863.653, -787251129.7, 1598125127.758, -1057290378.15, -302236982.382, 1898022097.61, 337054151.759, -85274112.447, 1080220857.665, 1118143239.541, 630056123.754, -680677330.267],[577607571.728, 901500644.223, -1116719100.428, -115802198.763, -1962668809.733, 1949913630.351, -698877365.878, 2026478229.137, -1973388870.255, -1788658649.084, -1031728066.931, -2052372854.53, -731661824.33, -39812393.301, 424836821.461, -499422072.635, 69312229.963, 1276168718.18, -1210820099.026],[-981186904.393, -1602288047.432, 2071327798.959, -2015692280.461, 241584163.441, -1162347742.861, 82933418.614, -88283133.158, -97895966.045, 106553700.779, 726364795.763, -1851506792.696, 2036471428.664, 380239894.022, 1600413155.18, 1947172611.301, 257872846.378, -611791035.461, 1403748531.213]]"
values_61,19,6,"[[370015743.707, 1975401503.621, -2547481.815, -1084433369.642, 835864114.69, -132653479.174, -1000311067.479, -518474660.365, -1266639926.57, -748199007.776, 2021315820.947, -1037977033.279, 178071297.707, 1895476217.215, -2017143538.247, 1687194209.578, 666464557.295, 622465937.416, 421650285.96],[753761869.112, 1905984018.836, -1993153848.918, -1632526498.807, 1012753453.684, -426685723.763, 532004857.435, 492011944.657, -1219018897.941, -405893204.056, 362093355.718, -1565015768.989, -1312019069.835, 207469996.064, 1126418646.889, 1526062957.75, -1658933723.144, -1227606815.337, -1231032179.466],[1749914336.621, 2041939324.355, -1031415119.662, 1371182537.426, -1651616916.418, -536398645.275, -936037988.413, 735275922.541, 1803585509.231, -2057570250.801, 1060265491.567, 761637937.925, 1115342542.538, -1616290802.611, -315187048.785, -1395098572.995, -1247225291.071, -1652863351.339, 1399184957.429],[2058366333.249, 1817777206.527, 438836332.08, -43846323.965, 136557630.584, -316307263.139, -2124597044.093, -1560348011.025, -414218598.772, -1005669238.976, -1389338232.768, -1407623510.657, 439157535.006, 1257758558.724, 775877780.866, 419048089.886, -303179380.144, -444287927.084, -2005860929.374],[-220186789.19, 342145317.824, -1786416697.017, 402603518.926, 128798865.326, -1366401914.76, -1278815173.108, 159364890.888, 1874365221.153, -1222121368.345, 1032593098.522, -845924267.822, -485647961.655, -1707972116.958, 1409857490.166, 2052935162.819, 1468579360.384, -1538036390.986, -690327366.264],[372523376.833, 1710681374.637, -1679599663.02, 1389263805.554, -553461377.5, 18942176.286, 1379869382.403, -350560379.696, -605440740.926, 328875826.491, 2007546304.752, 472494795.178, 2128817087.353, -597093642.053, -2002319128.097, -1313949397.139, 1571410245.352, 801951597.502, -270521075.258],[-113688815.854, -1207311292.117, -2101455934.809, -394799594.204, 1117374009.526, 1534557497.178, -555677435.372, 1847819629.223, 214339617.077, 49332944.413, 239643234.686, 2060304751.196, -672253054.419, -302426204.397, 394121445.599, -1940062828.602, 1927796960.158, -1828128961.687, 106381953.599],[1132918351.544, -664697980.402, 1002314142.18, 557768895.466, -1686148950.447, -1378154423.996, -1386885057.069, 1141055795.684, -736953867.063, 144973007.647, -27091618.002, -1865433708.5, -1565114377.091, 444204537.421, 45437535.643, 278011102.158, 1449311695.088, -1827258336.057, 960984741.335],[-1938530149.568, -1649178340.174, 2055494101.942, 1771129312.079, -1936769599.847, -2100851715.421, -1052175198.103, -1870585981.684, 1363003932.177, -918139792.42, 1375527819.812, 1212319451.55, -1609964485.791, -1694812393.156, -137451416.638, -1909050172.387, -1614536053.045, 1332244289.63, 1993957219.037],[-1631541886.562, -1345517866.054, -1528031060.433, -1547680095.11, -1138781519.362, 35517355.457, -458799697.623, 1234933192.288, -1868365876.196, -1348899087.278, 384465818.931, -1720487327.603, 1630588793.359, 158814505.403, 2058865253.157, 589789543.821, -1569360190.912, 788827012.98, -1122939919.131],[-1716328255.367, 1848696040.66, 957693158.309, 555139183.152, 781946392.901, 1356499665.721, 2083450294.481, -2112203338.702, -618255006.199, -241268873.41, 1201239369.648, -932902262.411, 1281005134.886, 1430288462.362, 334546527.623, 1119351991.577, -2139420948.188, -1892374361.062, 753851326.031],[47633550.591, 1387657824.693, 917061062.693, 906186594.185, 2084236273.161, -1327408177.962, 2014959585.808, -550462864.169, 442809278.638, -506118899.894, 1099583998.496, -274748120.751, 1962406490.285, 1149065474.035, -687685662.341, -1575429292.148, -531197105.865, -864801620.98, 956754080.346],[195839209.317, 1418037028.136, 1156054117.248, -1293639982.033, -1133155525.818, 214253864.66, -828482248.693, 63764094.92, 2081574817.477, 1650202026.24, -1886964218.356, -1231400926.35, -1139934643.877, -853811753.568, 1255701261.968, -320336767.832, 1594057147.101, -1144268689.299, -1724621743.373],[-888483671.385, 1326734714.731, -809605162.482, 1383988517.351, 1694747109.629, 440039658.936, 1089936622.312, -1107570819.669, 1455141988.712, -1932531192.787, -135937623.926, 128071018.796, -566215448.127, -1726092251.951, 1608578067.903, -1440586127.675, 169585937.732, 1445431447.276, 955175412.852],[-319432567.393, 523079300.449, -344812100.841, 736738665.416, 1700139455.81, 2144090591.267, -1588569792.668, -1596478857.514, -1387443117.163, 1199657696.763, 1962731026.519, 388428692.684, 1702907108.801, -447581578.288, 231500843.93, 1423651983.105, -1769831947.555, 900969182.313, 1982426893.167],[889858064.694, -215770076.288, 1707686028.167, 1080956038.064, -1285635988.005, -132352684.485, -1028346172.582, 1955813975.425, 387444122.784, -450662081.892, -901794926.479, -114370398.971, -1479648325.4, -230006324.333, 1297754651.039, 247712752.04, -283119272.892, -1588707877.261, -1995657140.611],[570196813.026, -1713384178.01, 734577753.356, -971231528.226, 1293089990.241, 1516176986.046, -1051857071.199, -480541084.506, -1919717204.03, 1222774259.849, 1320172369.023, 1025926850.041, 1235214908.926, -1744542081.389, 150576454.596, -1841064840.866, 1463520569.742, 1551889641.287, 779517509.111],[-760360529.059, 918460471.722, 1536056356.707, -541299040.345, -1864838948.039, -115025448.298, 885500407.235, -1119195623.54, 235684339.281, 1593493282.165, 631574548.724, 259120264.1, -1791295962.966, 1611268878.388, 574083727.943, -736330603.533, 887288888.559, 180448749.526, -472500117.741],[-1678416496.408, -809885341.326, 983940453.817, -507594354.659, -1365747991.01, 275562131.967, 1526941342.578, 1762079194.711, 628675555.637, -1600497682.302, 924230272.061, 687149330.356, -1577548308.419, -1155739784.705, 1507149456.017, -1346597667.581, 182822651.984, -547477218.135, 1943030093.109]]"
values_43,19,13,"[[-1541690154.59, -432782074.566, 1660262562.368, 812036305.437, 876359802.022, -1872506658.132, -1315899453.113, 1003620189.008, -1882111325.43, 1204561993.648, 1365740844.872, -2081911600.088, 2031091948.886, -632731035.482, 1104089003.637, -1630956376.319, -1789924661.081, 1804012010.19, -1374947099.822],[-2099102432.834, -1904458069.436, -1994887769.81, -1606122842.251, -1380345471.787, 73500568.211, 1300401998.368, -118550729.937, -1798724671.338, -196183771.71, -210841079.028, 789974117.203, -1638949692.03, 1713864418.712, -1653525053.444, -14231895.368, 1114725205.606, -63727087.1, -647395135.295],[1360462323.721, 1486129779.453, 1090452959.16, 498834687.548, -202120463.606, 16769964.989, 1424212719.776, -1083256905.519, 1616401711.802, -1448532269.051, -1118161382.358, 258938093.4, 1035050216.17, 1215628709.387, -184298436.709, -1594349418.952, -1626993721.105, -2136974992.32, -120120329.604],[2057912832.112, -1638941503.035, -1344611481.986, 695445639.533, 1816761337.501, -639730137.418, 2133919162.04, 615349968.504, 418744500.418, 1799189279.689, -878913897.276, 1170164448.229, -780905789.713, -1715501430.423, -197561336.756, -1224450029.32, 307506321.554, 1329106309.526, -613252655.95],[-1224609954.089, -450949986.77, 1806674746.466, 977788400.311, -136062039.792, -1241283990.365, -492320756.05, 291275064.544, 1333342572.746, -803126986.197, 546702255.159, -1044360929.111, -500319781.813, -15585237.381, 1411623156.192, 1053814574.971, -1554153798.113, -474129455.656, -2127459897.38],[1699852798.962, 124036180.575, 1763477386.558, -1733921647.441, -812835310.027, -934650356.717, -959505542.382, 1247928603.194, 1298089795.898, 789916290.059, 826679389.221, 1979064905.526, 2129514653.288, -1542020731.7, 359416734.016, -2100936118.767, -356340487.998, 2094863783.829, 1125213871.579],[-1937628985.056, -1151616224.866, 1857606000.35, 1070253915.426, -1729342331.793, -1098341592.524, 1158302252.103, 1333815419.473, 565343898.013, -1038697657.111, -561243659.869, -57006730.652, -714736290.999, 1689857875.507, -558754550.7, -2004282526.555, 1111371.445, -46338864.831, -2072238385.681],[1252932477.187, 1618101798.693, 970115316.514, 674885787.399, 973030866.277, 51385300.576, -1808470918.987, 204831577.406, 1561162058.604, 411024704.391, -1223267146.385, -46229692.889, -1389224090.229, 2051209698.77, 130945677.163, -1013587538.87, 911782896.637, -969699843.377, -988917726.764],[536755111.659, -626705670.159, 983441141.134, -22698745.596, -897188622.743, -1823369601.282, 1743463160.765, -719241975.052, -1482416123.784, 1213485670.352, 1501140188.248, 1700353444.558, 480222228.62, -147768445.649, 124060771.571, -2062875311.871, 1936951755.087, -666915107.887, -107641245.179],[-1148925389.818, -1918441073.058, 642425822.646, 1552381967.415, 786515888.987, -1741099657.648, -2087030684.068, -235245914.81, 126868777.31, -57921419.022, 461302275.946, -1089850129.657, -66898852.874, 1470404273.641, -718222197.39, -862945678.601, 1184750492.787, 440871940.728, -1856060655.014],[-626367669.834, -1404165742.103, -110163062.531, 1478369626.74, -2027221769.118, -437733113.63, -453862446.657, 377403752.277, -572349400.534, 1587273118.125, -161535057.367, -1489250074.504, -463732487.668, 504218342.638, 1072829076.911, 1842234383.659, -1412989490.325, -873604950.814, 1567348612.827],[-506008745.177, -5066198.132, 1510041087.759, -731091627.71, 2057959566.985, 1412801123.782, -857461068.354, -498243512.2, 158428379.205, 955222344.982, -1612618006.415, 427084558.507, 1038885991.653, -197051904.047, -1821715981.755, 967201978.671, -1254890621.534, -1163805553.165, 1399301760.331],[592742545.122, 1447863873.518, 120038755.591, -2011723967.913, 1437181366.674, 1663198246.852, -898669981.656, -1582917380.213, -1229468491.209, -1046331623.511, 1221462063.69, 385830898.026, -1042683965.733, 817249371.76, -325894539.623, 1823868421.631, 75742422.114, 1362548717.128, -1296521062.103],[644530457.073, 239983485.552, -1633888136.405, 87609316.42, 668330464.257, 716816423.389, -174775840.62, -875385143.281, -546803657.827, 2016986769.023, 2021150924.677, -362647518.712, 1272750323.173, 1368084302.557, -1666775181.043, -908224504.8, 766761023.885, 577643204.167, 955118415.563],[1654814438.746, 1434067226.017, -585663503.471, -1123729991.282, 845798068.366, 377766852.747, 1935067177.823, -512109677.686, -1211848864.067, -1987356871.088, 233533369.951, -1771747024.719, 317133338.478, 2088899683.345, -1019203368.132, -1866744751.921, 1604957728.716, -641773821.488, -232752349.303],[1998738802.785, -764468810.155, -88403880.889, -39194372.407, -866139583.424, 1212901036.469, -1571918818.475, 2071668239.722, -484407339.275, 807092101.72, -237248202.421, 862106677.219, 2105229912.649, -942254056.598, 1807616524.313, -37613219.76, 297488345.815, 2093551033.831, -751075986.246],[1791946974.947, -561782933.568, -1224030455.198, 1077232862.227, -698593233.793, -233671621.782, -807605853.084, 1307970299.333, 611336464.37, 943369495.871, 263573749.459, -634270247.657, 703911843.565, -1025682923.404, -1533584990.004, -1769416921.543, -1937770618.539, 527480318.03, -1582979755.974],[1082376447.348, -1334163421.614, -1895900142.138, 1201355100.365, -1548328839.164, -1110904182.689, -805667749.849, -686183961.771, -1264964326.62, 703532829.696, 1614487395.5, 362505715.908, 1404219459.506, -1041515923.14, 549580100.082, 1681095890.932, -749020798.52, 65848477.757, 1654821192.082],[-645092579.464, 1279122372.565, 1383964891.293, 696970.225, -1399022849.455, -1380396101.187, 2019858952.454, -1041078344.329, -433750792.563, -860716114.023, 1791987317.34, -1499956979.682, 364387799.176, -979565642.395, 131206152.19, -1406983830.48, 527477193.857, 115246178.801, 1056264448.286]]"
values_2,8,125,"[[1233724997.889, -1528913331.075, -899488070.775, -459674341.646, -32037805.233, -1690249381.581, 546220741.799, 1189918642.551],[-1412036515.181, -1227017807.882, 1154165870.583, 754114447.357, 1474683529.862, 445629295.61, -1941402987.077, -334507025.235],[-379386595.322, -1828138652.898, -1754432080.575, -1205211932.559, 44194868.145, 1544462082.841, -606158787.372, 1109001149.6],[637925695.18, -2129408176.83, 772675204.018, 1075424257.014, 1682078244.847, 672336181.714, -149587345.59, 2141863596.25],[-319071218.359, -551751782.146, 1609062354.329, 866095191.249, -219096583.132, -871301846.125, -1739367516.376, 1241041536.337],[-1043759352.195, -344631789.046, 1960719672.544, -1054351484.093, -1810401184.093, 1694174417.508, 1955472805.1, -269127502.271],[2116965494.644, 684581591.849, 438787295.634, 892154682.912, 1102601548.922, -124485594.439, -521933305.173, -1737883694.99],[761855588.556, 473802673.737, 1983429730.646, -1356158747.266, 1796925836.668, 1110423119.954, -612976855.496, 1532445649.808]]"
values_54,8,209,"[[-658473215.577, 1652524284.85, 1280011515.955, -744399969.055, 1395883804.947, -554050964.753, 562158627.23, 1378867137.692],[-1036768076.514, 1634540145.472, 100591838.064, -325639733.89, -219951242.045, 54433776.523, 1891614169.028, -121665586.695],[-51494294.791, -1374910321.403, -268085660.645, -48847130.726, 948317240.631, -1620106642.481, 370760738.97, -166209284.869],[898207666.87, -1298517001.828, -63728537.976, -1881504604.874, -1169258636.773, -214231487.508, -1033799013.358, 166089558.169],[-473158382.847, 267841933.103, -312176962.086, 850210162.526, 12310276.443, -1475569237.647, 374494988.19, 429280126.748],[-748127051.444, 493366114.246, -865600308.018, -1167075981.326, 1897495377.649, 1606287657.797, -49568892.503, 510950623.573],[-363880016.06, 95104374.883, 236276176.309, -812144177.766, -669750824.878, 1433942902.629, 2097690093.695, 1746123655.51],[2126836584.227, 683450752.378, -2020622653.353, -1405938002.142, 1986828139.79, -401765684.444, 37238657.54, -60208453.858]]"
values_30,4,10,"[[-658588263.646, 1563529869.5, 424323751.178, 704643323.813],[-1572562593.944, 603648932.651, -254743105.001, -1627711519.393],[-1839129847.429, -2024779783.115, -1223828870.076, -1458452062.989],[-1344660443.336, -1672827113.67, 294022647.202, -1583408454.711]]"
values_59,8,221,"[[563494863.185, 1759522630.001, -1691130987.023, 606582326.607, -1225701658.721, 1269194804.392, -1595379267.258, 1243300133.126],[411050819.545, -1594403277.613, -1952436053.834, 196385865.863, -1051212247.822, 467192094.318, 1253547258.861, -1917184509.456],[-704228438.199, 26837484.361, -1667177518.238, 357121966.799, -522347105.038, -795628257.372, 1140830369.942, -1355407743.519],[1021039209.934, -925799055.076, 1269681325.274, -1039788945.778, -1170233783.709, -9420924.169, 532539318.917, 1284048795.768],[-624032776.679, -194466606.181, -1814648907.884, 2008159281.254, -1321800418.855, 1513753878.048, 118906145.706, -1544457178.207],[935868420.331, -295798980.234, 1491793602.762, 131874948.83, -376069954.209, -580891075.372, -912287957.329, 534941958.376],[792401475.528, 375622720.15, 417222222.612, -969738398.749, 2018771535.747, -1434919869.523, -988869517.291, -6926091.011],[-1210396822.385, -171826172.829, 1553230570.291, -1355458525.299, 1504370776.829, 1726469217.111, -838586078.124, -1391749830.447]]"
values_85,12,189,"[[2134130143.847, -1490433725.424, -1476619585.769, 1638459772.275, 1408750316.272, 1938296607.27, 314082418.737, 523832013.172, -1763401635.638, -1072411875.795, -1575791112.277, 1386388080.129],[479611996.078, 1288005.974, 1637173080.233, -45128334.807, -820600656.233, 839468805.0, 1014169971.393, 501556588.656, 265937000.494, -1179650851.034, -268157678.593, -642550981.48],[-480204124.452, -723308480.026, -2134117582.846, 1341799488.499, -346611194.011, 504558622.522, -1841558315.643, 1332507932.77, -708641797.11, -759178714.392, -1804864911.72, -1199094280.646],[-21627880.739, -728158755.645, 2119787434.673, 967802617.516, -558728384.827, 1888966420.026, -2111331885.246, 763674377.598, -135715432.03, 1934318892.529, -410799378.11, 1483870036.775],[-244170469.302, 689698050.414, 290618127.769, -553578731.214, 1352382380.003, 684331186.643, -435419486.887, 507650482.051, -1480170485.055, 1121860231.934, -1298167376.597, 272356492.823],[822139059.086, -269766713.152, 1651148892.787, 1250452705.831, 1296837355.593, -1924190261.737, 189300962.251, 991947921.906, 2038610020.256, -462087530.26, -23526931.626, 573327510.592],[-974470380.791, -502036264.169, -1318069916.927, -150176336.115, 1857138371.958, -295548998.478, -765489310.933, 1235561026.626, 860562825.423, 353494819.311, -348379747.962, 1366741101.106],[804559463.667, -1243572498.348, 25969709.83, -833075295.605, 684547019.428, 987584339.903, 1018797641.664, 469936044.967, -347837268.902, -2030723019.43, 535417624.672, -1590610772.666],[-762525928.362, -1819824928.402, -1680892490.902, 274888471.624, 519861416.636, 1149735333.351, -280047187.304, -545098338.453, 644071408.282, 145046785.872, 179945188.908, -1868258916.849],[-1167324282.941, -1138275948.921, 1646567959.953, 541508734.12, -1145026644.783, -1055973231.265, 1326361154.861, 290309221.771, 853283026.738, 730484999.622, 1611192071.517, 1841789976.438],[-1925657191.114, -1252712865.138, 1945355147.669, -47958736.927, -1494516129.211, 354775411.82, 1359842919.164, 1973542383.762, 1234711261.74, -655191826.975, -2103156586.511, 5509543.608],[-477757343.937, 1590614748.877, -1447110151.127, 221198785.718, 1253919919.001, -1599762774.103, 2027993840.008, 8860258.642, 1002568516.8, -1351155549.743, -832560046.191, -1710167402.282]]"
values_74,3,209,"[[-1695441208.576, 1145452.794, 1282807575.38],[-515960160.105, 1742756060.112, 1297576945.17],[-405552959.548, -1899663063.44, 881433451.196]]"
