inputName,size,a[size]
values_50,31,"{-110, 87, -4, -128, -105, 49, -27, -124, 120, -23, -64, 14, 60, -2, 95, 29, 57, 20, 40, -93, 109, -3, 89, -121, -7, -28, 6, 62, -111, -76, 65"
values_22,10,"{-33, 10, 58, 91, -98, 80, -24, 82, 35, 121"
values_4,25,"{-88, 9, 30, 31, 55, 103, 105, 61, 47, 74, -40, 19, 88, -72, -42, 88, 83, 63, -27, 10, 15, -88, 9, 8, -92"
values_32,16,"{-79, -113, -56, -14, -72, 124, 39, -79, 122, 125, 54, -58, -79, 55, 122, -23"
values_77,25,"{50, -50, 117, 106, 50, -38, 29, -113, -39, -121, -48, 82, 110, 106, 98, -5, 101, 35, 38, 17, 26, 68, 88, -118, 39"
values_91,7,"{-102, -2, -64, -93, 53, -66, 121"
values_42,28,"{-118, -97, 75, -84, -121, -119, 39, -71, -97, -42, 85, -99, 83, -16, 59, -7, 19, -29, 7, -5, -126, -46, -78, 107, -42, -21, 85, 62"
values_13,21,"{14, 83, -17, 49, -75, -40, -54, -5, 82, 3, 125, -62, -19, -32, -73, -111, -1, -15, 119, 107, 45"
values_41,32,"{76, -44, -45, 22, 102, 0, 41, 9, -121, -52, -128, 7, 124, -4, -50, 21, 107, 54, -71, -91, 70, 64, 95, -6, -109, 122, 97, -118, -65, -109, -49, 67"
values_55,22,"{64, 96, -33, -80, 47, -107, 93, 61, -30, -57, -18, -48, -41, -104, -54, -87, -25, -5, 47, 11, -14, -79"
values_31,3,"{-107, 105, 81"
values_66,12,"{-115, 115, -95, 13, 12, 52, 109, -39, 51, 77, 126, -118"
values_65,12,"{-119, 31, 99, 117, 33, -99, -57, 89, 61, -61, -86, -100"
values_62,16,"{-92, 76, -31, -126, -122, -105, -84, 79, -42, -1, -15, 38, 68, -38, 24, -27"
values_21,25,"{75, 116, 123, 23, 87, -28, 68, -76, 108, -121, -100, 116, 70, -26, 112, 33, 97, 94, 26, 13, 3, -51, 16, 91, -103"
values_95,6,"{37, -20, 58, 92, 94, -112"
values_84,4,"{-97, -64, 90, 4"
values_58,31,"{66, 87, -21, 38, -16, 29, 12, -109, -88, 112, 9, 42, 91, -62, -98, 67, -119, 79, 82, -59, 62, -26, 73, 62, 86, 83, -113, -57, -116, 87, 10"
values_64,17,"{6, -22, 79, -111, 25, 53, -64, -105, -24, 87, 38, 19, 94, 55, -31, -80, -72"
values_83,32,"{-86, 77, 35, 2, -28, 24, 121, -8, 4, -92, -47, 112, 27, 47, 29, 125, -32, 4, 124, 67, -112, 59, 3, -105, -15, -47, -94, -119, 23, 16, 69, -38"
values_94,5,"{-44, 16, 63, -94, -11"
values_0,14,"{34, 7, 14, 62, 92, 123, -2, 27, -71, 82, -52, 2, -42, -31"
values_99,9,"{-21, -107, -87, -95, 55, 18, -58, -26, -37"
values_96,32,"{75, -92, -104, -2, 42, 54, -113, 12, -2, -74, 82, -1, 22, 112, -69, 100, -115, -105, 63, -67, -78, 123, 33, 83, 105, 77, 113, -86, -40, -44, 99, 77"
values_67,5,"{-27, -121, 59, 96, 50"
values_61,14,"{85, -75, 90, 12, 111, -95, 7, 108, -46, 1, 77, 60, -98, 16"
values_43,32,"{45, -110, 69, -52, -64, 38, -96, -27, 0, -118, 18, 82, -10, -91, -100, 29, 55, 59, -91, -26, -20, 44, 11, 88, 122, 37, 42, -118, 10, 78, -59, 71"
values_2,29,"{85, -101, 86, 89, -10, 92, -109, -11, 48, -32, 57, -71, -100, 4, 3, -125, -28, -104, 113, -90, 124, 66, 7, 116, 87, -12, -85, -40, 43"
values_54,28,"{10, -115, 30, -117, 107, -43, 40, -93, -89, 94, -60, -45, 49, -110, 5, 18, 91, -84, 106, -57, -59, 40, 104, -44, 123, 89, 102, -15"
values_30,5,"{59, -68, 101, 64, 23"
values_59,2,"{-77, 44"
values_85,31,"{-57, -117, -29, 33, -29, -27, 32, 51, -31, 21, -123, -10, 59, 62, 77, 42, -96, -9, 124, -26, -37, 90, -65, -87, -48, 43, 70, 123, 11, -118, -87"
values_74,8,"{-107, 21, 80, -88, -6, -15, -86, 73"
values_90,8,"{-88, -1, -52, 79, 34, -7, 109, 76"
values_18,21,"{10, 73, -102, -9, -74, 90, -34, 78, -1, -95, -58, 87, 80, 75, -85, 113, 102, -21, 4, -82, 22"
values_52,11,"{-81, -31, -88, -103, 52, 79, 4, -8, -81, -50, -41"
values_44,28,"{-22, 66, -36, -4, -48, -117, 84, -52, -10, -40, 55, 4, -16, -17, -73, -82, 84, 44, 111, -3, -41, -38, 57, -3, 83, 54, 12, -71"
values_17,7,"{82, 103, -44, 110, 15, 33, 118"
values_36,16,"{65, -2, -43, -35, 16, -46, 33, -1, -100, 69, 86, -60, 81, -13, 102, 101"
values_49,23,"{-109, -2, -122, -117, 10, -19, 69, -81, 91, 20, 4, -54, -61, -33, -90, -30, 37, -64, 28, 25, 72, 90, -92"
values_86,29,"{-117, -79, 86, -20, 2, 4, -14, 78, -86, 0, 46, -40, -82, 104, 111, 70, 102, -27, -95, -48, -48, 2, -120, -79, -44, 46, 106, -94, 44"
values_37,24,"{4, -66, 102, 126, 30, -62, 50, -28, 24, -64, -92, -23, 2, 89, 93, -94, 114, -55, -110, -14, -53, -128, -120, -47"
values_56,27,"{108, 14, 113, 36, 78, 6, 124, 45, 95, -31, -10, -28, -3, 106, -31, 2, -23, -120, -43, -89, -73, -28, -7, -111, -60, -125, -117"
values_63,12,"{-110, -17, -118, -120, 54, -53, 107, 8, -127, 89, -70, 75"
values_35,27,"{-66, -37, 9, -13, 83, 120, -39, -128, -31, -71, 100, 44, -89, -23, -102, 67, 105, 57, 52, -105, -30, -111, 99, 107, 69, 64, -122"
values_97,2,"{46, -10"
values_75,6,"{-104, -48, 6, -79, -119, 65"
values_57,29,"{6, -89, 60, 79, -96, 1, 111, 75, 11, 20, -111, 34, 113, 68, 127, 52, -118, 90, 24, 54, 60, 82, 117, 30, -114, -53, -102, -123, 111"
values_88,26,"{78, -77, 50, 101, -40, -75, 6, 42, 13, -73, -52, -113, 79, -31, 103, -30, 107, -9, 69, 70, -108, -71, -10, -121, -54, 59"
values_10,7,"{-13, -86, -121, -42, -46, -97, 98"
values_53,16,"{83, -19, -12, -87, -70, -81, -81, 62, 86, -7, 71, -34, -97, -85, 10, 44"
values_8,14,"{-101, -52, 8, 58, 67, -125, -8, -100, 59, -108, -74, -61, -81, 88"
values_39,31,"{-25, 51, 40, 89, -91, -60, 3, 51, 104, -7, 105, 10, -68, -45, 68, -69, 61, 26, -57, -54, -73, -46, -120, -53, -90, -108, 120, -69, -49, 54, 30"
values_47,30,"{64, 24, 100, 21, 38, 88, 39, 94, 112, -67, 50, 39, -51, -23, 19, 119, -36, -15, 95, -110, -100, 125, 101, -15, -86, -118, 47, -15, -94, -100"
values_60,10,"{-29, 28, 77, -48, 42, 112, 70, 104, 57, -124"
values_89,4,"{4, 2, 112, -1"
values_51,23,"{-81, -66, -5, 58, -118, -38, 14, 25, 7, 32, -26, 67, 10, -127, 121, 102, -70, -69, -17, 29, -82, 73, -115"
values_14,19,"{27, 38, 13, -101, -74, -15, -81, -2, 115, 28, 44, 71, 71, -11, -67, 114, 19, -49, -116"
values_28,32,"{-67, -12, -2, 1, -62, 11, 118, -72, -127, 100, 73, 80, -98, -120, 54, 63, 52, 18, 12, 23, 126, 110, 72, 15, 126, -20, 1, 55, -72, 45, 6, 18"
values_16,25,"{-35, -103, 116, 6, -87, -18, 80, -22, 121, -62, 51, 45, -69, 49, -22, 47, 49, 70, -7, -124, -77, 12, -44, 100, -6"
values_34,16,"{8, -42, -29, -53, 119, 5, 74, 57, -71, -72, -1, 57, -19, -11, 35, -88"
values_82,2,"{-3, -87"
values_46,23,"{-78, 115, 2, 119, -62, 106, -20, 51, 77, -83, -92, -60, 83, 95, -21, -87, -96, -103, 80, -17, 84, -79, 18"
values_27,23,"{97, 107, -126, -123, 124, 112, -3, -75, 110, -25, 31, -2, -127, -9, 110, -17, -75, 37, 66, -90, -2, 84, -1"
values_20,22,"{75, -13, 99, 48, -110, -94, 59, 92, 60, 17, -108, -81, 42, 40, 35, -19, -37, -33, 97, -37, -12, -126"
values_9,10,"{-4, -29, 116, -77, -72, -64, -31, -61, 27, 43"
values_92,11,"{-65, 0, -67, -79, -122, 116, -123, -11, 78, 26, -79"
values_3,23,"{46, -20, 72, -80, -102, 85, -29, 112, -107, 60, 15, -48, 55, 66, -52, 32, -67, -65, -60, 25, 33, -71, -122"
values_98,3,"{39, -89, 97"
values_29,26,"{46, 83, 127, -43, -33, -13, 17, -123, 59, -22, -98, 35, -69, -100, -125, 70, 112, 126, 19, -76, -29, -112, 43, 118, -12, -97"
values_80,9,"{-54, -62, -128, 15, -106, 71, 71, -98, 83"
values_73,16,"{77, 18, -50, 110, -32, 97, 0, 115, -91, 81, -45, 26, 20, 127, 79, -53"
