inputName,size,goal,a[size][size]
values_48,3,184,"[[23702, -27153, 6622],[-26637, -16430, 10186],[29784, 21175, 17130]]"
values_71,4,116,"[[14813, 15623, 23828, 29993],[-18569, 1323, -13032, 20810],[16139, 7855, -16195, 29088],[-16784, 11086, 30735, 32031]]"
values_76,4,102,"[[-8038, 11823, 30443, -1972],[7706, -29933, 28326, -31559],[-19096, 1471, -26256, -24659],[-26729, 31343, -13878, -5388]]"
values_7,10,246,"[[-26872, -373, -22711, -7294, -15309, -15023, -31050, -6290, -11185, -30247],[29837, 23188, 19119, -28562, 25274, 1315, -13903, 8583, -12644, -5492],[-17672, -3719, -22349, -27073, 9957, 12881, 25990, 24457, 27091, -135],[24505, 16532, -17309, -13049, 4722, 29481, 22727, 15050, -21552, -7446],[-21754, -12607, 2333, -17695, 11061, 23425, -26329, -26757, -8823, -20099],[-11149, -3754, -21292, 23300, 24407, 8471, -26243, -11048, 12108, -13888],[-31962, 3458, -9139, 21923, -10997, 9349, -26207, 14520, 24281, 317],[-11694, 9250, -16825, 4955, 25468, 24938, 25440, -6465, -4130, 4195],[-13157, 11688, -9430, 22974, 29258, 13308, 32250, 5130, 21507, -9915],[1463, 18325, -19767, 26259, 20120, -29160, 9768, 17698, 16600, 25434]]"
values_50,2,140,"[[19129, -30604],[-11740, 25352]]"
values_22,25,155,"[[28973, 15304, -28472, 25536, 14234, -20165, 12636, 29761, -25709, 31953, 22768, -7717, 12604, -31532, -21748, 16531, -2880, 24746, 19784, -23962, 6812, 14359, -8480, 9370, -13204],[-24166, -11709, 11025, 26181, 29495, 4201, 592, -13338, 30459, -10664, -23067, 13310, -1375, 4161, 10922, -29921, 3039, 27746, 1538, 17960, 15489, 1142, -16656, -3027, 15835],[21921, 27711, -1220, 32681, -3265, -6924, 26261, 28105, -17469, 28961, -7039, 7668, -24264, 63, -21125, 19213, 24194, -6111, 968, 16900, -12577, 24202, -16560, -10317, -16089],[13499, 25075, -9034, 19075, 1839, 4733, -16127, -19407, -23908, 8386, 217, -21338, 8275, 7678, 10602, 16659, -19615, -27580, -4826, -23300, 22006, -25977, -30646, 16206, -17763],[-3992, -155, -4220, 831, 2429, 3582, 25186, -19375, -4774, -20560, -4524, -2183, -27963, -10884, -18241, -23483, -23930, -25192, 24797, -18812, -7854, 16726, -13286, -13179, -16693],[-26895, -9150, -30161, -23640, -20539, 16905, 17997, 23331, 28182, -31674, 15084, -20133, -22672, -30410, -5056, 21829, -10386, -22941, 7591, 5096, 22511, 28557, -1224, -5997, 19172],[-4774, -30121, 9593, -20026, -30026, 32561, 4692, 1907, 15114, -31303, 21531, -6699, 1884, 17834, -1972, 18055, 17428, -24604, -30169, -31990, -2308, 32666, 8640, -4177, -12356],[-24098, 31245, 17414, -26542, 6187, 8570, -26031, -12245, -21673, 22878, -1838, -21604, 31081, 31540, -7876, 5509, 13196, -17894, 20976, 12136, 11574, -31634, -22464, -2269, 7240],[8899, -13955, -5888, -24155, 356, 30712, -5279, -898, 11156, -2224, 10572, -11948, -3951, -10702, -15112, 10101, 18946, -24659, 29181, 26948, 4820, -3496, 4494, -9418, -22274],[2446, 6023, 17379, 12533, 22135, -8572, 24016, 25257, 29786, 29249, 20086, 8485, -29124, 32231, 27886, -4919, 5916, 23392, -24104, -15257, 263, 16313, -12526, -12037, -17459],[-29126, -28203, -30862, 8516, -13326, -26587, 26394, -11195, -12863, -30354, -30030, 22422, 21826, -15653, 16237, -15630, -3533, -24551, 32397, 27810, 10688, -7385, 7363, 21271, 3028],[-16135, 3686, -26076, -21626, -19011, -18661, 14110, 3255, -30669, -16179, 1069, -14897, 6616, -16686, 21742, 25135, 2828, -2424, 19880, -10519, -286, 30057, 13625, 3903, 6246],[-23406, 27396, 4865, -7018, 21572, 30269, -24403, 32442, -14765, 5960, -22148, 1448, 6410, 1486, -1761, 17676, 16264, 1692, -10003, 24067, 6679, 877, -7192, 27854, -1841],[12189, -29935, -12021, -17158, 8246, -31323, -15577, 29642, -1838, 8206, -27000, 32610, -9851, -4266, 5802, -30077, 28756, 21502, -22557, 24366, -26552, 31862, -16553, 2299, -5135],[-9714, 11654, 27559, 2685, -10240, 30454, 21375, -20021, 18375, -16485, -21244, -18376, -8722, 12992, -16377, -3534, -8901, -6626, -23897, -22899, 28647, -8118, 19047, -24645, 7964],[25716, 26324, -31904, -21880, 5908, -14418, 29996, 2342, -6480, 15277, 4545, 24907, 16107, 22739, -1021, -17011, 1001, 26053, 6626, -14526, 32599, -4372, 24291, -26763, 4251],[-29196, 9288, -30141, 23684, -13693, 8202, -3508, 2056, 671, -27676, -25528, -13600, 30562, 14401, -13459, -1648, 567, 22705, -1647, 15235, 12858, 2190, -3381, 30816, -31790],[1845, -28335, -14576, 4857, -29286, -6760, 31818, -17666, 9831, -12431, 5485, -863, 20736, -29684, -23040, -25658, -10937, 20622, -29387, -7137, 10773, -6380, 16879, -3735, 2773],[-3826, 9437, -22513, 7615, -14910, -451, 3190, 1272, 15606, 19130, 30001, -10622, -17592, -5905, 31475, 12218, -29235, 18762, 30409, -15189, 18110, 26857, 20647, -16137, -14815],[-17255, 15203, 399, 25732, -14899, -2953, 17363, -10517, -611, 8866, 21155, -7941, -19315, -2794, -2553, 20613, 20459, 27226, 15282, -22714, -30101, 6702, 18769, 9961, -24626],[3447, 1488, 1302, -23165, -8851, 4275, -17963, 16919, -5754, 12939, -13258, 22167, 10626, -25362, -22819, -22876, 12844, 26450, 31745, 24730, 12878, -5281, -20928, -21735, -19700],[-16313, 23421, -21014, 15498, 28158, -5065, 2879, -21397, -16866, 1717, -29572, 6007, -28813, -16128, -17626, 13694, -7631, 28792, 28959, 20165, 5472, -15179, 30508, -22165, -26626],[5069, -9617, 27592, -24108, -26993, -14615, 31676, -30503, 25886, -6388, 1685, 19687, 4919, -18567, -1991, 24835, -14469, 26239, 8388, 614, -902, 3094, 24348, 2068, 15386],[-17439, -6472, 22338, -12671, -16196, 9412, -22517, -17872, 445, -31137, 5870, -15491, -11875, -27401, 18151, 15555, 32313, 29882, 32069, 11532, -24921, 10802, -1609, -3957, 19028],[-4896, -16863, -24780, -16597, -29035, -10134, 26810, 4573, 12954, 31402, 1118, 31925, -7174, 7357, -17052, -19161, 31710, -14113, -11561, 13059, -1606, -1036, -14510, -18855, 3756]]"
values_4,10,142,"[[-555, 2793, -11965, -30236, -28575, -3714, -11346, 16708, -7255, -18952],[22017, -1684, -6158, -21790, -16753, -18495, 8051, 10288, -17365, 32405],[-27541, 3981, -27503, -5727, -31836, 16934, -4121, 10804, -12252, -19039],[-15588, -1275, 21265, -18030, -3524, -17520, -2724, -2461, -18331, 15512],[-14170, -9028, 22899, 15784, -5870, 9356, 19642, 19421, 9630, -31405],[8886, -7996, -5642, -4926, 30137, 17774, 6355, 72, 6703, 7497],[6867, 10319, -17088, 26077, 15763, 31755, -27199, 25169, 25890, -32413],[14407, 25999, -28922, 17264, -2213, 22842, -22683, -11203, 22160, 14640],[-8117, 18463, -619, 16644, -13273, 26555, 7776, 26765, 29758, 10741],[-22529, -5494, -8343, -23579, 1286, 202, 85, -29730, 6289, -11685]]"
values_32,3,155,"[[-26665, 31763, -15625],[13296, 6267, -32439],[-28074, -22152, -31703]]"
values_77,4,246,"[[30263, -19172, -31072, -4334],[-23345, 27958, 14075, -710],[25344, -3156, -5421, 23715],[20036, 31281, 11004, 13354]]"
values_91,20,116,"[[-17614, -31398, -10960, -2316, -17298, -183, -29245, 9692, 21886, 30335, -27704, -8976, -28750, -32337, 26934, 10453, 4876, -13589, 13546, -7108],[-29481, -14810, -2894, 11362, 21157, -1058, 22562, -24641, -26962, 28826, -30781, -4502, 28979, -4092, -16200, 28156, 18195, 6961, 22161, 25271],[-21160, 1412, 31065, 29671, -11254, -27486, -31511, 15098, -30306, 13200, 577, 21562, -6936, -23532, 17549, 24523, 8444, 6837, -16915, 22881],[-24920, -5509, -26823, 14495, 159, 19444, -28840, -5966, -23450, 6428, -11774, -28881, 29274, -17148, 20078, 22957, 13015, -27327, -12376, -4527],[28701, 5384, 28244, 29621, 9286, -22041, 32240, -4736, -7325, -26410, 8893, 29658, -6515, 30213, -12096, 17165, 17323, -2078, 20532, 21982],[-13269, 18089, -30166, -32584, 2883, 14608, 11515, -18180, 19487, -9130, 9518, 30792, -21030, 14888, -3568, -12528, -27157, -12729, 17552, 10970],[-22842, 12757, -13900, 89, -12942, 2753, -25399, -31228, 32399, -9334, 1713, -28357, 336, 6064, 20306, 504, -21676, 2067, -27816, -21191],[15585, 11408, -16381, -3801, 19720, 24523, -23407, -2911, -9993, -10079, 22901, 24239, -6387, 22568, 31397, -31235, -11274, -32372, 11132, -20702],[23029, -27840, -21829, -27682, -1286, -29875, -3390, 17511, 13271, 19630, 11, 1179, -6165, -27754, 20372, 11750, 30253, -15391, -21497, -31297],[-8121, -18479, -14565, -32225, 26414, -1650, -8978, 2222, -25586, 16264, -32034, -8752, -428, 5224, 19408, 8047, 24433, -10137, 1255, -14282],[-18202, 24290, -2544, -3569, 9930, -19659, -20297, 437, -25126, -25735, -30833, 4976, 13371, -27804, 14551, 6883, -28680, -28283, -13363, 7283],[7957, -10008, 12794, 16602, 16108, 4707, -14570, 18595, -17205, 17691, -31552, 21780, 11836, -26328, -15004, 26626, -30416, -19616, 10652, -24980],[2147, -31623, -17565, 31042, -14155, 18496, 31255, 8175, 23341, -13280, 14905, 18925, 11845, 10522, 1208, 22539, 19502, 25288, -23611, -4530],[-26578, -21394, -12757, -32305, -16948, -15509, 14351, -26726, 23885, -4809, 22924, 13897, -4706, -5739, 23970, 24394, -15720, 22412, 27140, -19290],[16403, 31030, 19185, 24188, 32040, 1266, -16405, -14258, -8464, 861, 27107, 10955, 1499, -29820, -11928, 11423, 23680, -14570, -32013, 23809],[30025, -22343, 21798, -3212, -29535, -7624, 26300, -7149, 9000, 21274, -11004, -15696, -19539, -30730, 31626, 15219, 3075, 4323, 8524, 7460],[5935, -16943, -26763, -20199, -11493, 7386, 30769, -22330, -1890, 368, 6725, 28275, -7436, 1696, -10093, 31471, -7499, -29228, -12423, -19832],[29065, 15092, -21109, -29035, -4279, -31675, 10008, -6761, -8430, 17942, 7005, -26101, 19668, 816, -11251, 9332, 17501, -26405, 29840, -20147],[-12925, -3489, 31892, -5569, -19726, -17512, 8452, 23524, -21632, -9648, 32246, 19592, 1980, 7657, 31228, -18151, 2056, 6317, -5484, 16861],[4697, -26706, -26716, -29818, -9527, -20533, 24534, -11805, -32236, 659, -18491, -17596, -23153, 11841, 12943, -20572, 4593, 28580, 27283, -17750]]"
values_42,3,155,"[[-27429, 26076, 14061],[15993, 2965, 3916],[-16096, -23348, -1804]]"
values_13,23,109,"[[-8337, 16370, 12999, -8493, -2446, -24401, -32574, -24010, 2303, 21510, -29387, -13137, -31044, 28300, 23879, 8637, 22276, -4881, -23901, -9452, 6304, 5611, -4067],[22632, -12565, 16702, -25092, 2812, -31219, -8365, 22456, 25375, 24567, -10476, 15120, -14550, 26287, -28643, 22665, 32733, -3865, -718, -12797, -32685, 12120, 29259],[23266, 486, 18894, -18158, 2300, -22443, 11822, 14025, -22690, 15872, -30094, -12510, -13682, -7439, 4914, -19143, 23913, 9504, 21587, -2849, -18608, -24994, 31079],[24614, 20754, 13626, -7184, 644, -4805, 29686, -13611, -464, -25117, 23899, 17942, 19878, 2054, -10075, -22339, 18744, 23367, -12522, -10882, 15429, -3151, 26799],[-19018, -22411, -16473, 11817, 21676, 28210, 915, 95, -17654, -20375, 3770, 3712, -21155, -11548, -11766, 25856, 12282, -19503, -31551, -9255, 17096, 15846, -2843],[-1871, -17942, -4502, -30920, -3225, -1940, 8474, 32691, -23708, -2008, -26695, 8169, -4196, -18248, 8764, 2917, 21567, 14834, 8447, -7135, -4327, 20154, -29939],[-21039, 30182, 18670, 7532, 20057, 30992, -32280, -5373, 24632, 15218, 2054, 9796, -32327, -14403, -29646, -27011, 26110, -18524, -1635, 27549, -4065, -471, 18055],[24049, -19154, -9025, -12534, 21377, -25193, -25837, 31926, -3652, -24482, -314, 30489, 24664, -7259, -4745, -3478, -14198, -12954, 7291, 23295, 9503, -32326, -6690],[31050, 5092, -771, 28290, -21849, 3539, 24400, -10293, 9215, -14678, 18679, 16300, 4018, 30253, 6398, -12859, 14398, 28962, -17889, 14082, 16910, 12988, -13149],[-31018, 952, -19355, -12975, -28756, -25587, -59, 150, -8931, -6663, -15770, 13655, -32235, 16267, -19215, -5280, 25479, -16213, 23991, -9538, -26755, -28025, -21247],[19, 21611, -28572, -15762, 14497, -30128, -23065, -1134, 13146, 18992, -21968, 20227, 13910, 818, -23858, -29930, -8351, -18642, 13419, 26026, -5142, -17849, 11499],[4772, 5015, -2214, 4801, -3703, -10353, 22479, -5861, 8522, 22831, 10401, 24978, 17528, -7647, 19648, -19427, -26080, -21344, -6970, -29668, -17166, -29781, 23024],[-4110, 19278, 28561, 1802, 31869, -853, -13097, -31113, -32606, 12778, -26443, -25989, -28497, -18388, -8666, -29532, -17848, -21598, -8154, -8353, -1713, 16529, 10511],[-21928, -5781, -14597, 11939, -14021, -12940, -21769, -32016, 26965, 11913, -22114, 19295, 31420, 7230, 9646, -16063, -4667, -1114, 30881, 29078, -3206, -5568, 21162],[-6338, 5673, -10605, -7531, -16804, -9459, -23165, 217, 32706, -22428, -17191, 21884, 30444, 14417, -26296, -8223, 30263, 31349, 12718, 12311, -5977, 28574, 32724],[-25270, 18937, -6594, 29144, -4712, 18705, -25769, 12801, -30238, -18115, 23304, -6139, 4152, 29486, 32746, -15037, 25341, -7958, -2992, -14194, 18291, -2784, -15358],[22955, -3154, -5065, -29137, -3773, -14902, 21888, 1709, 1347, 15594, 24608, 15052, -7044, 25148, 23362, -18339, 575, 9325, -26083, -8291, 25326, -14795, -19364],[-28899, -7590, 1764, -28670, 27119, -16810, -11320, 17250, 281, -26585, 17681, -19569, 2036, 23654, 22502, 24813, -13280, -18404, 25519, 7472, 5818, -8036, -13076],[-12326, 1355, -23601, 32482, -28746, 24072, 29176, 22961, -21015, 6154, -7140, 10412, -2420, 25322, 11034, -6691, 25901, -17924, -17390, 186, -24190, 8913, 4142],[881, 28455, 12919, 30985, -23540, -28093, 8150, -12465, 5777, 18459, -31536, 4277, 25627, 23740, -12519, -7384, -6916, -9112, 12376, 11831, -13479, 3784, -17231],[11759, -25670, 3414, -30885, 24597, -16102, 15492, -12155, -24268, -10517, -12362, -7992, 32191, -17362, -25541, -27452, -20141, 14136, 12196, -28911, 20349, 21709, 5445],[22112, -17109, -28038, -5137, -10997, -1692, 21686, -18816, 19061, 24832, -12676, 636, 3959, -32507, 21438, 5718, -4144, 7977, -27332, -7071, 9379, 7376, -13082],[-13863, 13959, -26876, -13857, 20048, 10846, 19240, -32173, 32428, 31070, 8275, -6892, -20873, 1097, -387, 26079, 4199, -23062, -25486, 17748, 32332, -32343, 11022]]"
values_41,3,116,"[[993, 4413, -7976],[-27285, 11163, 17040],[-11053, -4379, -16532]]"
values_55,2,225,"[[-11604, 28143],[2274, -11455]]"
values_31,3,116,"[[23024, -21978, 19073],[-9315, -17391, 26299],[27071, 18180, -32687]]"
values_66,31,102,"[[-7929, 26611, -28353, -31651, 6522, 18851, -18652, 8245, 31041, 12445, 8597, -9191, -4495, 25945, -30369, 19731, 2593, 32534, 26372, -14836, 11491, -20845, 25763, -1127, -14769, 32131, 10519, -16386, -24249, 6046, -6096],[21343, -29867, 24705, 17550, -27196, 2604, 27150, 28347, -30176, -24977, 10986, -12295, 17370, -28912, 21931, 30335, -13523, -8396, 31719, -10152, -17531, 15543, -9724, 18805, 31516, 14662, -26348, -12100, -19954, -29723, -11451],[13007, -32739, -24343, -17558, 24263, -7623, -25341, -10171, 23032, 23900, -26277, -13359, -24249, 18784, 1312, -1902, 18277, -27435, -5996, 21884, -15843, -23813, 24965, 21062, -2655, 19962, -1067, 24112, -9094, -26900, 13098],[31096, -5917, -26219, 4471, 31916, -12131, 13247, 12013, 1581, 25350, 320, 349, 2062, 27886, 22762, -13158, -31937, 27672, -20256, 30422, 20289, 7433, 1011, -14489, 20746, 12102, -4943, -3807, 20981, 18095, 14467],[-2992, -19461, -25189, 14680, 2131, -31462, 2796, 14593, 2120, -8037, -11494, 16469, -6364, 26005, -21060, 14179, -13678, -3399, 23067, -13466, 19278, -7067, -9704, 21756, -24802, -18745, -25381, 28713, 10922, 15403, 11450],[-2961, -18587, 12620, -25815, -14075, 21349, 12919, -7352, -20480, 23630, 15428, -9547, 29030, -11798, 6574, 32372, -1458, 10203, -10764, 4283, 22702, -25696, 3270, -10991, 8089, 32389, -31697, 21061, 31302, -4838, -13584],[16963, -28567, -10534, 2096, -28134, -11700, -19831, 12534, 4849, -23527, -9454, 29659, 25817, -20991, -23117, 22180, 1318, 14420, -17781, 6360, 29872, 23662, -5143, -22169, -25375, -32730, -30872, -481, 6638, -12676, 12742],[8687, 23735, 19010, 19181, -32355, -20999, 16108, -8431, -30446, -29524, -16505, 13110, -25313, 6099, -27381, 25144, 12650, -24983, 3481, -4272, -8145, 12955, -20647, 7403, -24246, -18324, -17058, -15344, 27426, -22248, -15687],[-3400, -17506, -6999, -21280, -29568, 26019, -26487, -30438, 6787, -19240, -15149, 13349, -26446, -22762, -15289, -29930, -10162, 7447, 25167, -10484, -27730, 3034, 18518, -27613, 15349, -19792, -18846, 16189, 13465, -848, -2092],[5711, -25408, -16699, -12775, -31424, -20284, 8232, -21911, 25450, -20604, 13254, 21297, -28898, -17649, -27490, 19113, 13425, 7048, 32062, 22038, -27754, 11322, -16043, -25141, -12674, 1334, 14048, -32455, 16696, 29794, -23234],[-1854, 14458, -7481, -398, -10155, -32154, 11694, -3310, -19585, -8356, -20404, 480, -26152, 1775, -3374, 28616, -144, -18076, 1622, -12150, 8247, 11782, -10791, -2363, 9883, -10280, -17169, 7985, -20284, 8310, 18156],[-20830, -25991, 14807, 25475, 23817, 24447, -16994, -5053, 4600, -11321, 2125, 1178, -26692, -8802, -4665, 12363, -18227, -30088, 12113, -32154, -17904, 28354, 31332, 32743, -3689, -1330, -20263, 7511, 8299, 15754, -1366],[-28288, -13029, 28042, -8796, 26640, -410, -9411, 28799, 20751, 29811, -26541, 23432, 11984, -17600, -31867, -26064, 19935, 14433, -8409, 9528, 32762, -8622, -13902, -15946, 3394, -4620, 26826, -15922, 24473, 13599, -18872],[20958, 8423, -12877, 9183, -66, 22020, -3866, -25683, -10753, -27071, 13060, -26565, 26234, 15611, 1883, 32382, -32094, 18511, -19105, -32296, 29659, -16551, 16742, -29518, 32459, 16693, -11989, 5555, -8276, -28308, -30474],[-9611, 1789, 7193, -50, -10122, -15220, 2195, -24007, -5153, 11567, 24839, -20348, -22123, -17891, 3899, 31163, 31338, -28283, -24031, -28396, -4339, 25271, 8656, -32607, 9102, -3841, 25447, -20094, -19132, -26222, 25902],[-19079, 3127, 26505, -5172, -1501, 1536, 22832, 31111, 31185, 2757, 8794, -21326, -30505, -1282, -15992, 10096, 925, -23665, 21390, 10989, -5793, -12472, -25626, 31999, -4472, -1348, -14159, -13785, -7960, 29948, -31003],[-6983, -29378, -2077, 20443, 19727, 7906, -17208, 12985, -8458, -19864, -4611, 15861, 1013, -18603, -6299, 9546, -18141, -2805, 19353, 22279, -29190, -3374, 18512, -20269, -5523, -4600, 11975, 20220, 30032, 11035, -2316],[2977, 16495, -15665, 26785, -27233, 21984, 22378, -14927, 9779, 6247, 23880, -32419, -23979, -29498, -18564, 12530, -2924, 15287, -32474, -8788, -27937, -26930, 32658, 28087, -22635, -30970, -14227, -24455, 28286, 19579, -28309],[-28355, -22105, 18276, -10953, 31923, -147, -29339, 31199, 16859, 30844, 23668, 21716, 9537, 11071, -29410, 10557, 17561, 28428, 3338, 13605, -25838, -544, 6116, -12710, 12953, -2052, 21673, -8040, 3812, -14601, 23009],[-22830, 7783, -14509, 26052, -30248, -26693, 16525, -23734, 15685, 18368, -20439, -13194, 31699, 5547, -1594, 20123, -1195, 2523, 8801, -11701, 29376, -6379, 13759, -25943, -20407, -21090, 14953, 4258, 6335, 15152, -27759],[-3350, 16535, 11089, -30012, -3419, 7675, -3167, 22907, 1486, 2934, -20786, 14258, 21782, -17024, 13881, 7613, -14076, -9013, 27757, -22821, 10720, 15567, 17870, -8878, -11046, 17639, 16244, -9326, 26112, 28939, 6121],[-19925, 13964, 25025, 12948, 21877, -31688, 31639, 23695, -32335, 22800, -32094, -22224, 31550, 30741, -31117, -17617, 31721, -15964, -22738, -9656, -26459, 31335, -29648, -29213, 3563, 15525, 7176, -3081, 7805, -26685, 4724],[18498, -5948, -17497, 30918, -4078, 32669, -2913, 9165, -15719, -32524, 20737, 15282, -2953, -23041, -9270, 31552, -19794, 2058, -1267, 24100, -28182, 23212, -6392, -21613, 4005, 4991, -28601, 8710, -31207, -29138, 20768],[11564, 445, 3903, -10550, -398, 24755, -32287, 1399, 25488, 3878, -24311, 8011, 10787, -31455, 8022, 9340, 23200, -25951, -4893, 32326, -12211, -19730, 20245, 32646, -14271, 12164, 9480, 22210, -15910, 21566, -27091],[294, 20625, -1236, -10328, 19527, 22751, -10358, -19417, -32257, -14487, -5795, -20779, 4173, -18271, -23674, -27133, 18306, -229, -14422, -505, 19908, 7248, -16174, 17298, 29216, 5354, 24397, -15075, 22756, 30408, -3132],[-21977, 22380, 11175, 20175, -11857, -29926, 11611, -890, -8238, -2851, 25389, -5539, 1216, -11351, 21525, 295, 3332, 14743, 12765, 13950, -20423, -6379, 4751, 685, 836, -27244, -731, -24484, -11989, 27330, -23267],[16996, 11727, 6228, 18212, 31889, 20987, -30921, -29637, -13437, 14364, -13634, 15359, 10594, 5791, -960, -20733, 27261, -10736, 16, -14371, 7908, -1023, 22655, 15809, -21428, -5157, 17574, 32699, 13956, -25798, -29032],[25433, 31444, -32105, -25951, -30698, -23391, -1338, 6858, -32748, -12209, -23572, -3463, -20404, 30528, -14352, 20162, 16578, -14155, 950, 15766, 29078, 8307, 30892, -29448, -4675, -9841, -29452, 20084, 4296, 1180, 7098],[2979, 6148, 28432, 6611, -22149, 16524, -25329, -790, 27894, -6369, -32143, -21681, 4866, 16591, -551, 1440, -30003, 32152, -21917, -14451, -2264, -26060, 2715, 31324, 27784, -25823, -719, 9570, 14674, -28201, 32189],[18082, 27770, 22734, -21593, 31423, -21816, 31383, 18560, 18852, -4648, -11546, 31899, -9867, -26927, -8595, 30071, -13762, -30683, -16307, -19417, 10300, 26067, -26127, 29793, 9754, -8349, 12669, 28284, -25928, 21916, 1993],[-1943, -13827, 19128, 13114, -2339, 16075, 20428, 9842, 12433, 2792, -3558, 25727, 19035, -28844, 28045, -15252, -16248, -8902, 23039, 4646, -24166, 9477, 15791, -339, -6619, -23971, -28134, -15165, -28059, 3963, -19511]]"
