inputName,size,a[size]
values_0,27,"{-4242133086710413043, 3360427051702895497, 9099511788798818640, -158068422329972795, -3420478800495225100, 6032067678534046048, -4195031233816758670, -6683202706176855004, 1381152067957294845, 1249199198302235282, 5987781413580054685, 2531298793934573926, -2621357888665266631, 3180779933224359183, -7442547656501855760, -3831819751714717908, -6306727217976156669, 7747564296765625143, -5592755447150314171, -71347810881592012, 7593447506913848184, -2990891907317163275, 7784322588656272097, -5601792050781573419, 3685847630668054755, -8156430370017619245, 575501573891872757"
values_99,23,"{-2016152099489666578, 2239424146346255464, -484969978229768508, -6185303788738986200, -4365415485495318475, 7519630384203053992, -7990988824371391503, -6455560958792934220, 8053403637898184037, -1663308909870554285, -6604397287676665978, -187464676512376791, -1720088045278111883, -919037176731871958, 60667359188255364, 1264179185130995538, 4042690088379992662, -2985245265172806262, -1461347748688206112, 4758937764151345090, -6182798676201686283, -5675747422807613711, -8047922675970273440"
values_96,11,"{8869700528688222195, 2018086573839800070, 5748704789830264460, 2727239503001547181, 2476867915460902249, 8885668390054826486, -5037908176733610132, -1163356010824669781, 1013635978487116897, 6107178370495229300, 4362019866133954814"
values_67,6,"{-4338096136785336870, 5870560274164962350, -1804702960220386236, 1736949503654648328, -248220526379712082, 8815619514059462126"
values_61,20,"{5780730268195988836, 1323175724852977470, 3538123005286348529, -3380107815344085700, -8097499764880379766, -6347857760843251034, 8989181509775791824, 7713854111139222483, 412405250448262062, 1480680248522560889, -3812019832396257204, 1929756115031492318, -8211203120849300534, -3969594469503709061, -9012232298823224348, 4175718112084227596, -3792262293752120517, -5389574578057325653, 7575397334080956853, 7607561792850228204"
values_43,28,"{8660839669495935141, 2425460427927297275, 3697296902646014746, 6741072159982225735, -7779686772106553274, 8583960443408899523, -7538873502634138118, 9213549271478269189, 8816284911310646409, -3199238121501339169, 231038870938960344, 7982010800952432462, 3811670790629015258, 3789616296530768117, 2307530017889981936, 5195208579635399671, 3351419405648147959, 8318881608158132385, 2425659350790546487, -5472593930919937997, 1830028523579193201, -3205325079347643390, 5096983260381077615, -612087893812584192, -3800103039062616498, 2746552962876728692, -2801330354551990574, -4724156075713313954"
values_2,12,"{6028429208789984874, 5845706433884854174, -6106403187115004319, -1099418102377720992, 2062983572712795792, -8788750190180843065, -2575541918109722393, 2432031029655491972, 5580263539962109839, 2632457819060629149, -634146965637773657, 2083253361889365773"
values_54,15,"{3193133288811757260, -6546966242701666507, -4502383443896502220, 4146368589217709832, -742873547558372973, -2968565882341609414, 5514345690314222540, -6851987726589703427, 6400580481338965385, -7200004852128905215, 6015520919287082395, 6689485834193703563, -7148554907076810758, 2383719176105483417, -2067393123585183590"
values_30,27,"{-4913024221949052920, 1587577839438834986, -5482071208267370880, -1717422458820806105, -2956050306316983011, 5768046623260820993, 6407760282181256605, -7370899737340985768, 7160467762978710129, -5480827995338394209, 4661354948346742707, -4358614107850059741, -3753745546996549111, 3259975120288834292, 5533755417479595722, 1077772179715674535, -5972977031770802845, -3190113737083500205, -1996829748935849947, -7420449643278511924, 5448200452360391519, 4885070814417954264, 333181595898828188, 1772692870851279930, -564894650910742666, -1603709802624889729, -5090269089589956161"
values_59,29,"{-7112458492932765201, 4009544760595768131, -2958719426622466149, -6499193512611927211, 8413405497220113301, -3041661583111719107, 4551969054937800398, -376455106097555528, 932748959383669016, 5949266942157568545, 4202099206106104166, -4944810000530002284, -7704744491603658566, 1921573923520269257, -2391719554142517146, 5229286466136518445, -3062652122617859173, 2478983921792722822, 1098520562688475758, -8315121628900645550, 5610607784830396902, 6874739444209733016, -7752763356096484564, -6394854700407950647, 2490615427417884539, 8322337928958825196, -937943725980148144, -1132399611571403063, 4024707392667142839"
values_85,18,"{-4734137141326352165, -6325709237625499229, -900638742727545309, -6452146063140178999, -5750676015058345551, -8841804289481839245, 5560517983455790286, -2300947112361863381, -6539077696794270531, 7893422685167462142, -2444253244495780665, -5627151058572883692, 1315367875887826115, -8982693106609145648, -4883103434121409624, -7854829867251911999, 7173794201019373030, 958595261033360087"
values_74,10,"{-4970347520258723158, 4689916445548833190, 8649284134250768089, -3298919726441434651, 876519194062302807, -7213323554207347260, 8584697810032326809, -4703305866139846949, 5577928258814155187, -4670517043094554160"
values_90,16,"{9211454914559099813, -7602477310457154677, 3459957994531009106, -1176904593813289762, 7688504029279120444, 5681477774686920182, 7675979338488839182, 3911059451857372994, 461925666786957366, -4055530346778226840, -4397273991428127344, 55440516418044414, -8057061843254830525, -883202164597119038, -2380941394566280567, 7377757689265483733"
values_18,25,"{-4274796475608452188, -768586651010190104, -6395277970490063276, -923145911679437560, -1694221544659103509, 8795912836108118280, 9187591946739447654, 7678749071481421600, 818662162344356805, 600628836615923685, -751009108489394259, 8777197035109839268, 4812511446179407963, 8737717951287711095, -990862099818480932, -4867480080930436904, 1823146302123333204, -6528921631297516874, -3397932109970821628, 828073520603061482, 1689450130418086995, 6951985385975120100, -724982649120785982, -4798900438944259677, 7772499705371564482"
values_52,3,"{-4508120685501998903, 5615898970404153520, 5643341667641499540"
values_44,27,"{-3996868436151727480, 7119415187790177062, 2581451207959084006, 5233102695011345202, 7052718115689926394, 1798817114047225457, -8578012314790174436, -2239003432452642368, 7813711831667560787, 87781253157841511, 7932809929616382566, -8258244426127999336, -384197119938924750, 413430396408073367, 5606967970320378065, -4676027988488253824, 2041722253549947300, -142742583164488032, 3778860244222266600, 5888403483304863778, -465337070230588247, 3333567102892565788, 3531995988293276376, 7633813503096470611, 926319344837634986, -6995798668344761558, -4432726970293330511"
values_17,4,"{-180223244596234893, -5081819003213012172, -2813169431337772837, 5523779975641253157"
values_36,6,"{4070560619777250507, 2146247203422147254, 6512989311113849451, -2848757285478096912, 5224385682561507816, 5626329574287123123"
values_49,5,"{-4400981339911460027, 5848502169932939555, -7225731783153434700, -8137210075214447083, -6775959973607872352"
values_86,21,"{-5770534197380296065, 353514877698316056, -7011720690375938303, 601883460013460063, 1272313239785884906, 1944337097051676031, -2675514888245100497, -3133610305008188715, -8205689108014197057, 9061982032453580292, 6890984806594708088, 3801128768662087595, -103411955046135236, -2066556655927258357, -7881243683312123195, -845600321012204550, 1427093597136650257, 2918461540921142266, -5057002721541382, 3175259358826852082, -1656021996898619829"
values_37,24,"{9018290844442162189, 7079978533461557452, -2354763625821351478, 4581473877627208029, -2042150992763833354, 7367770018699723077, 2295998041544701862, 3356918846479821882, -7877292970944966075, -5037102684677551515, -400009438535462631, -7872527035766093267, -7932769428011984856, -7456374490410646340, -1053127048631776316, 5505249673622555640, -8496262745712982643, 6299696638535577708, -2024813494145110079, -566873815878696240, -6472613506409755231, -6196165531080851706, -4249662519037245341, 3189237612775717524"
values_56,9,"{4647848133068761210, -8789870757321251998, -1445656943408598307, 1579780549937002907, 1317814390720606589, 6318697419681240861, -2151224016509007234, 8948135983732575240, -2444900316991208813"
values_63,24,"{733272718234898078, 8804580321677509569, 533959516782121990, -2012503320123362219, -2369290971947200799, 5841563391893174575, -2734327118067522125, -3512095792524751109, -8404524200728034281, 3273150189752353784, 5665348786478569923, -326344487120342816, 5038701930603030770, -2448758076668064282, -8185636946329220583, -3102238607244646076, 2186997698053453506, 5015437564140331666, 610176560928089086, -7132145452865688328, -4461468200107622386, -9017732125739045549, 4206448340310449775, -2125597325850927786"
values_35,3,"{5991975630470442243, -7108136525763539330, 3620058062985359911"
values_97,15,"{722161278965041138, 8564580801271683426, 6158607348741866007, -8375734999238540320, -4105983893863367699, 5965539678523509797, -5917572090343840959, 1696909969047867821, -601820022243468903, -7318996202196175726, 6415472254617836460, -4016178195964839026, 3687219589954892874, -6524225181732675650, 2179564055464912174"
values_75,21,"{-3248059817679662359, -8696354657570858745, 2772001124871163119, 4916553177003922511, 8503649983594390366, 2481259344818819078, -3798784184370015939, 7456035409038077638, -6495190624165549688, -81018742352775685, 6736437843752784844, 6427291575120218168, -596465917430684120, 8433927347858480280, -4421501662388407637, 506124239560246837, 5625071009259047998, 1100854334257666989, -7014063286401850566, -8908861612216319408, -5701513124099755113"
values_57,8,"{-4446189457263430304, -8984293807121877056, -5364058164066042723, -6242035723442389737, -6672234630174900408, 1593261215758268787, 1224065676947665860, 1661840872234582216"
values_88,16,"{9012408256189276388, -5532483628233375547, -6037285640565910184, 6930654379251225571, -2612165712587795366, -2951135883708961900, 8568715067361929008, 7026499208019362380, 2659384540669555425, 7730897750863276495, 6894092126878768622, -4465836208731221500, 3608157126392786803, -7422619239340147094, 5943936833517222582, 6172067066590883285"
values_10,32,"{8051198878056741692, -7243123351440371084, 6855872353668374259, 5609571919471553603, 9170736420114799522, 3234418531951543427, 9221048206690139863, 3730104783360629907, 8398102734388158684, -1310015194674579594, 2601350334321404794, 5323554064752777538, 7493232037955589206, 3813577446682813461, -6955902508382572491, -968647699098891729, -7177668660643008081, 8769578618719552726, 6525348672530772572, -2340477547961997441, 6062579305662046363, -1513610015008798196, -789607221943787032, -3975224311962080237, -4875756261687788057, 7182691294442081893, 7834552225909036004, -5003371719354865082, -4511197005552723094, 6180129485523596073, -2987319865976206452, -1140855933657745406"
values_53,20,"{3961809794120944960, 3052530758301972920, 8651784009717612959, 1623567638099856399, 2644593800648325741, 4119587976539778651, -6551179504360165591, -2909251281291154995, 6282247625613941268, 4489743090343127459, -3824401328448897061, -7394071000899533841, 3480726102028811484, -6643752250228033953, -1318265443667921462, -8485212206331292921, 5125591692069982337, 8495342529113637600, -1655283691392844092, 6679798273693910837"
values_8,15,"{1922962946611806690, -4810987189703433191, 1233004474875080303, -738658119326106841, -5085296677643684378, -2087450992270875326, -1364398551209620224, 8056941728005345937, 5202977198059070481, 3402669598734839247, -3613820641793491912, 8474925667958254665, -673639389957320968, -2548363292246265928, -5056887395053326871"
values_39,6,"{-5453289758539080735, 8261368928820753332, -8630266198747883478, 4882788237026931889, 682822466741208262, -7297146240535100750"
values_47,24,"{5983113015833655924, -6498293098661124191, -4902368456873841202, -4939605142840635682, 8433235135255765940, 8834235203662603757, 5906524941895745928, -3418659758655693106, 485053013862158707, -7368968669883607025, 1489753046868820295, 8642122999054972364, 8655238892821378145, -5237603622966630583, -7935750740313947812, -6628225269901300659, -3232563726542695859, 1417769332831099996, 8622815596743187063, 6408303916241421474, -7290316351833507852, 4202159844022466017, 8535733560871258744, 1570677600642928616"
values_60,14,"{6977402581524465011, 5454102118934471509, -4267391600372702122, -8615488016376775549, 6524821052567461806, 4348141601962682633, -8639983240809539983, -1624550720671172971, 1905826273937447548, -9169631748851251188, -5405464095342126675, -5103917756294750049, -8958583050027206717, -1947459067510597667"
values_89,13,"{-4990977658583296615, -911165638596550128, 1066366393407388111, -8394564858725578444, -1315806224150940505, -4732168571263136968, -4908459443993489665, -2236438641294840428, 1253339712503162908, -2554829502111756287, 5447203237821660915, 4943901045941256479, 5286350249979134085"
values_51,20,"{-1491770810142814209, -7164271820909774185, 6863518653948160307, -8067753325588584377, -7882184739721768952, -2586850287970840011, 3694737159343164820, -3462066788988166855, -2228165463501924661, 1089624448642185700, 5916101177203929157, 3812963387016359910, 3528811387171216271, -3379750985445260150, 8771931569791021603, -5181518314838607792, -6102649751147207467, -4018208079615282281, -4060592020922108044, 8808874237146387003"
values_14,3,"{-7755116853420964519, 199252473790395491, -7345435997275588489"
values_28,5,"{212869311843167395, 366171139796854168, -4580522972402882307, -6794630190496133626, 1609770753972141311"
values_16,22,"{-2060230530482184062, -6567265423622589725, 5933337846417586594, 40490896578252939, 3158362125086974218, 1650097462692190981, 7438007396871709983, 1973425730029191442, -2884327230891461471, 1992591223285210862, 6484961999287747045, -3612120534662585162, -5728534034505954789, 4814464741244893417, 4028803269732822690, 3489134874443526686, -928114541292640431, 4543103014318292986, -597420927510346950, -169098539538455854, -8580591265222344081, -7120565692333109221"
