inputName,size,a[size]
values_31,16,"{19339, -29255, 26697, 1304, -2986, -4946, -3076, 21470, -5599, 18927, -3943, -3496, -20831, -20257, -10108, -26611"
values_66,21,"{-5821, 22136, 14619, 1862, -7796, 31639, 3658, 17934, 25660, 2523, -1694, -20472, -27629, -18011, -20761, -11398, -28774, -29292, -2033, -16606, -24947"
values_65,18,"{12477, 30276, -12528, -12037, -12478, 21145, 13840, 6761, -21001, -985, -2417, -21748, 14072, 7894, -15666, 9453, 5213, 10476"
values_62,25,"{19576, -1207, 8055, 5840, -17256, -2509, -30405, 26532, -26294, -1664, -17310, 14713, -1421, 16300, 11071, 13798, -28460, -1120, -29744, 3943, 13898, 18048, -10964, -20182, -9341"
values_21,23,"{-15014, 16935, 29691, -23835, 21, 20300, -8205, -4606, -20797, -31149, -7868, 1369, 18954, 1335, -27867, 20184, 7640, 14730, -18827, 30031, -8651, 16433, -2907"
values_95,12,"{-31469, 18255, 1452, -14862, 15130, -27862, 4818, 2830, 29722, -20397, 2203, -21214"
values_84,20,"{18611, -21560, -12109, -21315, -12849, -3617, 544, 2288, 19110, -30860, 29070, 21682, -30639, -23362, 12429, -25861, 4775, -22641, -11552, -31417"
values_58,16,"{-14212, 13295, 8328, 18559, 30814, 14864, 4098, 9681, 18366, -22830, -4319, 19425, 30221, 27686, -6797, -20170"
values_64,30,"{11713, 14473, 16979, -23847, -14458, 358, 4426, 24146, -28092, -24247, -17926, 6245, 9538, -15850, 7290, -309, -12413, -19018, -13797, 28509, 28504, 30358, -2924, -19959, 28913, 14448, -3641, -10253, -30260, 14599"
values_83,12,"{-19934, 13476, 16572, -12857, -27583, -31431, 31244, 28309, 11460, 27677, 14570, 21028"
values_94,27,"{-30187, -14833, -10607, -21321, 26914, -16109, 30649, -31144, 13454, 28453, 30444, -30019, 18958, 26152, 12923, -1126, -16900, -18980, -3238, -14906, 21903, 2276, 4037, -29476, -15939, 14733, 18000"
values_0,12,"{4887, 8191, 11236, -26899, -15175, -5211, -30578, -2821, -22919, 11085, 21975, 9632"
values_99,6,"{28236, 17882, -18496, 4221, -28694, 27451"
values_96,14,"{-8393, 25336, 23105, 21575, -21088, -12343, -2717, 16590, 4209, 26519, -20081, 1891, -4028, -8991"
values_67,15,"{28807, 1551, 28491, 24578, -25656, 2649, 17470, -6138, 8096, -22250, -28843, 7931, 32092, -6646, -31680"
values_61,14,"{17854, 26978, -2111, 30428, 6758, -20169, -21581, 29633, 17690, 11036, 24777, -9830, -21574, -5877"
values_43,16,"{22422, -24851, -5284, -9843, 28962, 10249, -15291, 8520, 1297, 25927, 7835, 16690, 3466, -30339, -19299, 94"
values_2,26,"{12368, 16158, 32089, -16215, 22987, 2932, 8595, -7887, 24716, -14320, -14353, 2341, -15670, -827, -1065, 18263, 20425, 26075, 12821, 2572, 19170, 31396, 31100, -8079, 11501, -32065"
values_54,3,"{1992, -31992, 10209"
values_30,14,"{26028, -28896, 15406, -9374, 18317, 17213, -31304, 27240, -32696, 5878, -22694, -32291, -8049, 22304"
values_59,19,"{19197, 24508, -158, -20214, -25772, -13513, -31059, -19370, -30668, -8908, 27286, 84, 9637, 25664, 13400, -16400, 9918, -9024, 2043"
values_85,25,"{28129, -2301, -13716, -29771, -6238, 4444, 5797, -23059, -7774, 23416, 17162, -4872, -12085, 10664, -17318, -9553, 722, -18892, -22943, -22597, 21285, 7709, 11656, 1655, -23804"
values_74,20,"{7955, -20414, -4087, -17818, -27345, -23158, 17923, -27825, 26447, 8420, -30803, -24744, -5901, -30722, 16021, 10196, 2790, 6575, 28312, -9019"
values_90,30,"{25326, 1479, 3300, -14530, 8816, 4462, 23452, 22178, -15014, 6573, -25546, 15911, 8366, -1888, 2449, 799, -25539, 30061, -22677, -9647, -5552, 23239, -5098, -11306, -26884, -22419, 10620, -5243, -13631, 9326"
values_18,20,"{-28529, -4594, 30870, 30905, 11393, 4631, 12779, -16035, -6938, 24416, -29774, -1460, -31623, 15372, -6764, -18216, 28, -6296, -6829, 5867"
values_52,32,"{25344, 18474, 18123, -30748, -22885, -16642, 4952, 8428, 30446, -8961, 22600, 30849, 2166, -8796, 8681, -5808, 12810, 10623, 29436, -23080, 30830, 24114, -12876, 13048, 4839, -9119, -14910, -20673, 32318, 3931, 30412, -25105"
values_44,17,"{32116, 32565, -23215, 19623, -7464, -18765, -27186, -25537, 28300, 13888, 11303, 2735, 4689, -26588, 5357, 5676, -10220"
values_17,26,"{18444, -28529, -5304, -17067, 8045, -24355, 24375, -12796, -14479, 12761, 8014, -13233, 11034, -2352, 4420, -29579, 288, 24440, 23086, 20037, 25392, -20077, -26877, -25550, -9024, -17234"
values_36,9,"{13603, -20298, -28167, -19478, 4789, 23083, -23235, -19136, 20686"
values_49,24,"{28828, -6601, 31448, -21120, -4086, -25999, 6037, -13370, 10107, 31837, -21307, 32710, 26000, -12312, 292, 9608, 24370, -6444, -25059, 1274, -30130, 17822, -30824, 7784"
values_86,4,"{3872, 29846, -9085, 7142"
values_37,29,"{-4109, -8181, 4993, -3570, -6954, 14271, 32726, -29923, -23425, 4433, 13157, 13708, -14486, -8983, -1453, -20453, -27599, -21104, 15907, -24474, -30408, -1083, 21091, 5132, 20429, -30498, -5205, -31065, -11229"
values_56,23,"{-7151, -140, 3937, 15865, 18178, -11871, -16633, 25770, -30238, -12371, -22068, -17763, -3222, 32054, 19927, -31479, 20240, -13410, 14484, 6285, 8224, 25516, -29317"
values_63,21,"{19945, -6409, -20148, 21215, 12711, -6327, -23686, 16852, -6496, -10600, -10585, 24435, -9724, -30527, -3379, 25585, -16077, 26612, -14484, -1969, -25406"
values_35,16,"{14306, -2220, 31670, -767, 16714, -19844, -24105, 10868, -7276, 9735, 23116, 3492, -11173, -8101, 19999, 12735"
values_97,4,"{14912, 22758, 26729, -32694"
values_75,12,"{-7242, 26779, 15961, 24881, -20222, -30153, 24572, 27129, -12117, 9579, 22827, -7907"
values_57,4,"{12663, -11838, -29802, -24539"
values_88,10,"{19211, -28877, 21184, 26782, 2370, 20876, -15741, 15540, 1431, -1985"
values_10,12,"{-29062, -14789, -11473, 305, 31622, 7779, -3306, -15118, 28306, -7938, -1887, -26884"
values_53,21,"{19148, 14517, 14378, 26461, 24936, 30316, -26431, -17843, 20523, 21177, 12410, 19959, -14971, 31978, -30267, -9666, -15286, 13912, 9132, -23953, -8159"
values_8,14,"{9797, -13383, 26339, 12046, -24238, 18263, -18326, -11021, 25361, -886, 12405, 11369, 7800, -8348"
values_39,17,"{-15478, 13497, 20950, 11818, -8282, -10164, -9960, 28679, 20503, 25344, 13573, 5203, -56, -29143, 2985, 30716, -11478"
values_47,31,"{-31763, -2370, 6938, 4583, 15069, -5739, 18561, 9335, -28841, -7042, -26746, -18771, 18905, 16545, 4323, -3562, -28011, -11753, -24736, -26999, -26289, 23676, 11652, 3033, -2152, 30009, -7751, -8285, -8956, -6892, -16383"
values_60,13,"{3043, -26099, -15674, -15989, 18547, -14855, -29482, 16543, 10543, -27864, 1826, 20014, -32440"
values_89,8,"{21211, 6351, -28806, -15527, -29004, -13323, -18810, -30490"
values_51,23,"{3080, -31655, 11789, 29642, -15429, 9300, 7569, 6494, -23002, 12212, 2153, 24789, -13894, -12665, 14379, -30431, -29051, 1759, -8957, -21865, 25291, 27503, -24228"
values_14,18,"{21605, -3634, 29547, -1864, 9355, -16764, 18058, 6322, -16547, -12871, 32212, -29410, -30733, -11890, 28278, 221, -18950, 5966"
values_28,28,"{-13527, 20056, -3814, -26410, 6800, 5638, -15586, -21911, 20651, 17513, 19807, -11200, -14400, 23649, 6070, 1149, 20276, 4895, -18653, 26419, 29911, 21665, -24447, -6601, 32096, 25998, 8761, -22270"
values_16,11,"{-32062, -7369, -7079, 23155, 28942, -17916, 18963, 25872, 2279, 30830, -14025"
values_34,5,"{28884, -466, -10887, -7498, -31052"
values_82,12,"{25985, 20195, -16340, 21768, -19978, 1210, 5193, -5220, -3886, 17472, -17403, 27965"
values_46,7,"{-22210, -17363, -5339, 4217, -3963, 31372, 29137"
values_27,19,"{3500, -23952, -18225, 32637, 8991, -28042, -24786, 20326, 66, 7229, 29499, 4979, -13429, 7205, 31165, -22879, -30203, -22596, -15017"
values_20,26,"{1108, 6996, -3432, 10950, 150, 15386, 17421, -22940, 17512, 27616, -10520, -11825, 15219, 2231, 15862, 6238, -11847, 14577, -3455, 17344, -2052, -9452, 24214, -1677, 6116, 6537"
values_9,22,"{-2489, 15366, 9726, -20480, 13462, 2684, -10784, 29227, -23735, 25304, 4720, 6469, -1283, 24031, -31943, 4433, 29856, 19978, 16973, 15349, 2709, 12045"
values_92,3,"{-4295, 21043, -14805"
values_3,24,"{-18332, -24620, 8351, 16185, 14544, -4074, -11026, 12991, -7550, -16879, 31642, 17915, 6630, 16248, 26332, 20858, -28807, -6387, -24058, -17661, 7587, -30899, 3605, -10857"
values_98,24,"{21749, -29973, 25057, 81, -12917, 24023, 29646, 14147, -11280, 16806, -16045, 3773, -15033, -19323, -18295, 7189, 13257, -23656, 17202, -8899, -25804, 32624, 26097, 24976"
values_29,15,"{-17250, -28590, 2122, -30708, 26624, 4933, 12675, -32517, 30109, 28319, -14746, -31983, 16015, -21532, 23942"
values_80,25,"{18889, 6324, -22658, 22354, 21752, 25516, -7004, 15042, -17436, -14822, 25842, -6051, 26980, -32397, 6970, -26191, 3802, 9265, 21683, -14271, -21223, -9254, -31117, 27095, 3311"
values_73,16,"{18868, 5443, 5850, -16845, 23963, 12842, -15432, 14962, -5875, 8530, 12346, -20925, 12545, -21741, -21453, -25570"
