inputName,size,a[size][size]
values_71,4,"[[4397674275295553644, 5112963004790423162, 104771511174127936, -4581661427915603859],[8174781531780870354, 4785241291355158201, 5381002904271726733, 3670453725640854366],[-1243072927720331627, 1201052665169873808, 7851891613833289244, 5115636547066800752],[8915298999833903674, 1629373681104718158, 6729323133623909847, 2390037828167906749]]"
values_76,7,"[[-8187904190074815606, 33685925563531712, -6999592271649594760, -2491100844974145626, -2905176209750014858, -1795374714858152348, 1123135354992448975],[-3456939228025730896, 7840893338638411529, 8956748527813966249, -9123052720034097455, 5074180995176138393, 1269721857675873815, -2516176068445472968],[7887344680592611056, -816117968525444139, 8268464039840651371, 5202815365046077530, -6488657578961210169, 7657105670426554923, -3387352844168933142],[-2846539309425933017, 6185598038018432551, 3852242067115314375, -1612455514265965588, 5269163199195358984, 9085672226188250123, 8775126002227930518],[-4953810700029037285, -6699315008288932453, -6671323118699104813, -4099259310457954419, -1674554842932661600, 9130822903072332350, 3950384727625103987],[-469612065139341165, -6733223367876030607, -363456479598178095, 6041857116208600151, 674884232790586541, -1376163312668322797, -3386132691994407846],[-7530301215982839887, -6180725624282294750, -223037092228532216, 8494743910190216247, 8158322855698007824, 3139335098649645126, 1580990994720142512]]"
values_7,4,"[[4076635171549563337, -4346757555845018234, 714948257755974701, 7916295164266226984],[1422826051643137537, 3624159993339667710, 8664409682911086651, -8437409331654898272],[-258729678780382811, -4321333716026584377, 7126562575145810145, -7294678791211673952],[-7157502785242542764, 8979702635661672420, 4245982087680889986, 7763904446157615703]]"
values_50,13,"[[-6752653160615364016, -1627514577180329306, 6458848718192355550, 3484266554394037767, 3556675864977935356, 1945418005772709864, -1110876460762124485, 7535840884782343061, 555779555531545143, -5281107154861009194, -8129010947831505722, -4969490921418334617, -2109646666363284179],[-6271997795231703555, 1753001644693024977, -865721449306350067, -2091494199882170698, 3498227407640649036, 1471948372590369542, 1279589137886044680, -7980713400007961161, -1679658515076243099, -338718743422665816, -205461797392182668, 6486799135207392234, 5236659131530074067],[-2843952641515423556, -5979868828606739688, -7110360836540617213, 3571148262123700160, 3996872879134378538, -2703865898381606695, -877097828207766018, 7977366194949266764, -3639881453846335366, -2484633243926561543, -8808729946213196140, -6391854677482873796, 3577771356621561877],[105498788569917392, -3700247203695659253, -4864977851461875626, -531373233689476032, 552479981178373576, -7581758514488926227, 1989734664655664980, 5983120380203540381, 5495076865593144768, 6440381996603266110, -4787266622003287246, 25608229927922803, -1691273837198428223],[9045377738375721125, 5680271747046686562, -7287252942470626257, 8212125464112704318, -6587715902508029186, -6485740332879143239, -8276491164137596142, -5540767535271798530, 5634245502055272186, 1147657449790460276, -1942926203388263036, 135047092005097313, 6574018765841667658],[-7477677383347411578, -3928445308955784423, 4724958854905019522, 328519260006597474, 620230797942556203, -5122048411093022456, -4568980581516771513, -8985947125279735723, -6992418051811320264, 9004138413026422314, -7262170692342442020, 2430093672851205847, -1746761974582126606],[8223303459842632687, -2019049480809482920, -8467832983024890608, -1835943247073719405, -5040168565133401303, -8140946023998642746, 2366493802505212033, 3164641694644957229, -8345484634198977368, 4333553573059925172, 1426306964711898194, -5966772082543122661, -2386118874149426965],[-9126761823924433065, -8537845063966572685, 4060198341340244393, 4398256460756619663, 4332581772674860385, -7091602997686558286, -1570442195897143363, 2465720759343448176, 8424123964247912290, -2548632422576973936, 159360241792416253, -7168067681835028874, 7447650079691646180],[-128572716694865003, -3509735679540940733, 7526592975473956654, -8482641035799946371, 2652126509389416451, 4131020570853749333, -8561828359796931228, -8154348524845403977, 7545097688407558803, 4103283971202753638, 8368740998334289024, -1428283764657092028, 6143805692869912079],[-7287069719278679590, 566445467270462677, 5757816735770065259, -4775266443767387501, 7310380218506400769, 2340031744337934076, 9095285558972635413, 2373028253967165317, 8161047999161641422, 7137001731346712931, 5507668915499558941, -2319626609678083696, -4147119391652539538],[-8934547540777392868, -6810423804693824281, -7205029841813743928, -3127940237440490003, 5022654856130823436, 8282833270546347451, 4634988734880087538, -6445754493985122339, -4430072154601113530, 1270182689595940574, 1514137357810417314, -5536383341848543989, 1344555308285358495],[-5852701261494102782, 2541579014396840499, -1276278654097872166, -37893498080323072, -801848607348862421, 5916146574489765963, 5813665098488453652, 6164435959077975674, 7697048811533375592, 8132478778983931779, -4184878429221850270, 4897744256349348792, 701122531325109629],[8682749331956091623, 261159341000356517, -8822175110011524565, -231672620754600381, -8026964978228185643, 6402149624119321946, 6408932370493483943, -5784597883944430686, -7844633055073301515, -6121021938000435610, -188178416342234648, -6866207782983732713, -1223214519284297122]]"
values_22,9,"[[576337085017715050, -8395771520460996689, -3927746375741502231, 694328133559355876, 6630925011973374811, -6523060016448416591, 8877887016089202925, 4266602784309455331, 5715016769445632526],[1965071984120423296, -1958589895600028858, 7043987611299904251, 4010613992711571560, 8781684759158573984, 7462588420522961514, -895181802210891207, -7839249585355742444, -536173234710989477],[-5755901558146145331, -2442207830125113226, 6095445949136584075, 9073044588137385383, 8805759145996805609, -2048586151969836374, -5667453286507125831, -5192372193596702296, -5802987353076715348],[6929500876361657597, 7534047571900524858, 6491027757652864313, 5410381389092956124, 5139324684188645019, -3378307292321928333, -6294474138097592170, 8726012591811277135, 8923149384538370232],[-4941347468057678324, 195008882984074778, -1686367992132501105, 7639544471609732728, -8866467378111954099, -3067390678692121295, -3493381155253350040, 1479684686309053655, -8066313117566310549],[-6247661306771037627, 1627890992879679011, 3023376750224216367, 8100900988201705256, 3588044503853950527, -3922004232427934454, -1657647088892751527, 6637565382099650291, -2059835574218297503],[-640828939615728217, 6993196561741598062, -1166417531200549365, -8722159106771173874, 7855277046212303526, -5419712135546675828, -5852671339432002030, -4738858370569397439, 7573374116163144377],[-6705068292166880618, -6850817242159620480, 8673709085293626794, -6431549042319836114, -3464473783992406483, 3711466023797775257, -1640104968671077442, 4445794522623773396, -2880517073842313387],[6437624800886243028, -3049375801594765846, -373283458917010946, 7219594641680811367, -8001837468448360802, -8620945344357860717, 9149775420124252124, -2983185599295833738, -5386035087431753585]]"
values_4,2,"[[3728861460078237677, 9209548859160147818],[2235913770140439629, -5382182759969388685]]"
values_32,11,"[[1689198629512703060, 7705977699691099651, -6991452860968019322, -5252308871563345053, -300374837152546378, 5603140827618106398, -304536912770394841, -2122159989233288258, -5368581421542254360, -3686220593125680218, 2874211830190064958],[-6120113471355326997, -6424572321410630708, -8393468018764264245, 6598192269750346910, 146838919230806689, 4625953274987314408, -1731454010048743733, 6125370689936511956, 4683902857558595613, 6547492401140493029, 5815273972016903910],[-1205717629352001000, 1826381094669437820, 5385229640744268501, -4915414929389277090, 6196781009938708347, -5126910178566573461, 3657089433082042591, -93094319753460132, 4505334304215923413, -5750476085742239998, -3460798244149301399],[9044930808262615077, 4227218657144903797, 8416596467619978585, 2891732943388600158, 2857301970099601214, -7752484942611878002, -5375198392796936177, 2554925072635311269, 8327836600042660014, 8158756577582867983, 5120360428442750475],[5153702997151279514, -2859451132938765067, 4495010828853431239, 2962746899424091728, -1631327710860891744, 3300402829715495975, 4709961072060466691, 5061442953904660544, -928267596221239592, 2213342398838507691, -3434607920217380533],[8593039792487435219, 985248946265384074, -8765975006806181882, -8088041816850010237, -4294663396233384729, -5977955009440898087, -2040735341943162609, 3904292259726868208, 3744035252882227984, -1585126391951905508, -189251322379529724],[8237914713745262987, 8324564932347332427, -8676240778731569223, 3174081151028889572, 6492051414419421907, -8625704399432187384, 4745007934439308444, -5460044409562222344, -341366825891508297, 6750810433798829602, -7076056674250180945],[-2016000789712791659, 4545527165046311896, 1861906625335600384, 7290658967295353603, 4063451765653450963, 5105871143714213700, -5642800730293495466, -4833675604800152040, -4862431778613713389, -3724466624351983761, 572580439042269066],[-6554311234203687294, 7049186925919889397, 8596211448383975960, 6646529768857934184, 7782762492833983964, -2880241712825731385, -8173539501123438678, 2001713243108148106, 5257953058413966897, 8869231766270777413, -8085910138704105871],[8247631980438327480, 8933435870832405025, 6937404630748175213, -3744520043442845490, -8271222795117550300, -1927530613377779421, 9153187372875600308, -6452032946330849127, -1083565774626279256, -1584384633956341157, -661388190743180745],[7483744723051360363, 3185312084784865595, -5703363997554024532, 8986436245787543762, 2406115980041711925, 3726661734404870053, 9113148217627750438, 4351312832898459865, 213963241466087921, 7450949122218991843, 5709614358774577290]]"
values_77,12,"[[2820197164355598650, 5376300931454576745, -4752328579439561384, -6370149364726557029, 3182020144455575854, 8398024369192551086, -2206580440081981686, -8434596129596393074, 931709700940366315, -1208391512179401145, 8178367916899327709, 3538044407960764502],[7098332448003145425, 5191997722112247237, -4179255964918760035, 9148355082010330233, -7144226227197471048, 4387124778433101687, 8600526345729532880, -7432879214776558438, -8296782440225836063, -8672858487829255874, -3181296867829904146, -2398415086590349925],[7636160713348085485, -4152156962241809178, -2939940009023657196, -1819649712959804819, 9140527605359597715, -8110116908149101106, 5974140484925391759, 7580778016222137808, 6667196399797970786, 9034049423076062348, 946748187402854049, 1584506531402751688],[4678905263645694964, -2166887859077330383, 7563644157557439331, 2931925567016506858, 4689777239394896052, 9105402543677853033, 7897863484052771432, 4649853888527734385, -2930970592133187276, -7158994212599943375, -4314376275997660052, 6209451072870307036],[1857249990024245190, 6528638778571792169, 5957860885774953804, 3583896805518392580, -2741696600227599100, 6027448928177434831, 7375850681329588722, -4961961295184949905, -2902853891888812535, 4045472361691752536, -7698474888271847905, -5765311232052831860],[-4502505841458471102, 3411814949784320802, 9090053481102920722, 186560854473227455, -3205055236370836257, 4171789626727392087, 5394276942758205750, -3066190755416424970, -8924029914872278335, -3734879752540375544, -3630586565303715516, 1217283617007213530],[-6895241285420817191, -7316253197485811311, 3688916350065657422, -1005882480763670633, 1375971597402264971, -6857601746625978295, -8758415176108474518, 8525783132008103964, 790759153284742605, 4667561631521551236, -2280645368495274303, -4022558768663565251],[-7193811531883669671, -4214162536381355556, 3004309471552633913, 7968290127686581373, 192432150537281227, 8221819059893521271, -8392372434992388508, -4713132642388727066, -6567768124631035295, -2051436302087071074, 2220849750510557338, -8354304473986453186],[8041014285999953042, 1060835898751259884, 4591696154863070191, -7282478281756822009, -7005593335373972280, 8180983890902970585, -1117854821039560961, -8595231126349805513, 536493054082353162, -1401296774289254197, 4155653525094600749, 8906408624473894426],[8873070586566426705, 6443338153010870126, -3769194109858564906, 1951403125589339331, 2897984863603454248, -5532060183155561337, -8086346357421918169, -1397007798774267840, -6068394945070319935, -7793060687003006661, 6492871481579919924, 3229066719216746095],[2906590946560980323, 750020566823451814, -6835864054793005929, 4559264668650147798, -3156588418498959669, -1453209703270975471, -7190746478849945443, -6914185667772083320, 262719922038437641, 993461517710175863, 4312722311445307987, 4980828318803890159],[8682574525214015416, -4936218815921572690, -7318998257684147341, 3596999783966449003, 316131760249857738, -867163197166407344, 5589485565447766567, -1458237616768210972, -3227509392536504309, 5099145317933498042, 1632518732811403791, -7867976456466755398]]"
values_91,9,"[[5638403558226623477, -4839792533244321484, -1690331506024245633, -2708470857057106295, -5226345870599715549, -3342976593498049252, -3135931928478923401, -1045839602033721464, 2466782252190528696],[7355823974615511276, -4512179542045720976, -2871990832507146767, 8355544812198218692, 5191675526724124668, 180439251052654276, -6410333181671887163, 807058579272073091, 6164069086353787732],[3650781953324169074, -1086594317596391258, -3282325803711640654, -4695528323580128781, 8320137599145063939, -8807474773393450414, 4307365278757808330, 504915822031219018, 2056582525550762770],[483119518975446903, -1990702566068937747, -4834699283629611387, 3705455311782264014, -3594819547385913845, 6316578430233860113, -5623338652522804930, 7060993377858559499, 7583876460159452764],[-3989076044637630363, 968665955129531602, 2367500892578323591, 8608195420113981552, -1606174887536511849, -3406734809599405161, -5216100897477936430, 8403325888387882947, -5956554624081700318],[1134223334279640730, 6014399239764496773, -7520444881261277440, -8950834708195138806, -1250162361697294269, 183444434334299164, 3152972575313050814, 9016994631627395866, -8175922961706549486],[-2145138062236891520, 6913519528722972954, -8727767192319624101, -7051776334463007706, -2630135527290393981, 2702309534540566007, 6735305352373528258, -2407896288102416499, 7223158722464268195],[-5978644818620242483, 3594340968210892650, -3573402521105779307, -4230365747465350017, -9111915009136232997, -5895649353567595262, 563279446137909059, -5477065728173040849, 4144992453688841988],[-4507658155164270173, -2759826771732066282, 488633150885685915, -8004760434918283653, 2181120805756888306, -8445695944691940337, 3763986403626762231, -9084899886613074501, 4437122176240538977]]"
values_42,10,"[[3113928204968142920, -6667945808620768925, 2275570810995335448, -2410520654657596661, -4294484064700219180, -6650271372355822613, -9151224324698230789, -7601272119066042760, 2167021158134002054, -7472738443676012425],[-2500694947292137050, 8526158375044723621, -5734657016112353574, 2135614714549329085, -2281199616236128126, 226526059616696012, -4963258183287693271, -4734884511606173765, -3844787282907803981, 5917687552116337113],[904062115454397784, 6901434041276561844, 1188873907174269694, 5226477015047455743, -7484717459839562470, 3615920404471793030, 2890835457563044403, -76814998758209207, -3005259095521035848, 1706636853366910913],[1629131319207704172, -2058173946565305823, -3601774560510630047, -7601129831762087030, -163443257516134195, -9012807947078829103, -3681811554235608976, 2653394755354684777, -3898046173171768616, -1573233168347684225],[3920652514929953157, -5300125902183206580, -5797421593176725665, -7086379622647260965, -7541540113506558741, -7730014058742545663, -5781571127197646972, -1793639504056016122, 3193688555160626299, 8290187580845984276],[-48034675701110575, 1945204397971236409, -434208914111173816, 1420536735925080354, -3493414372533188755, 8842610342893071561, 3502758126402406929, -5143568688761799566, -1082668437183218992, -357261029353139361],[-8633869760336050751, -3475937437698409112, 6749023583295882851, 4671503584952753496, -2970917619784917015, 8524357207962802933, -5646240061696746889, 3356495325282317623, -6447897486094113542, -7256219238823602620],[-86614522210080044, 7830216272421165065, 7210036833852547428, -4235680384344379273, 5129738638562126193, -5265060605272372316, -7016094915193510131, -5214463730742417843, -7182522322933150841, 2512759049025910471],[3688359273481881231, 6737538526401859651, 750489808340129395, 370163824139807288, -6045514728190709273, -7756222170099218261, 3308397777226952142, -8750899219445354966, 8806227326065401227, 4035827652442643714],[2669682370771142249, -987800602038568944, -6431035035857541753, 6308653016047332682, -4555813341685888118, -4199369854811648927, 6305249353499628659, -6567470789432976561, 7139002617067996414, -5514113265120865048]]"
values_13,4,"[[-1476133324542781842, 3536972441243273531, -580105555754927497, -3144924316530552253],[1333877703929016204, -7735295509453999430, 5585219853360693313, -8242621081872901279],[1406523035683464867, -4570513979206356348, -8792931524023567591, 8988673866036729638],[-4410014651774215246, -8713218055840659136, 3514122608994985460, 7089919760681188885]]"
values_41,14,"[[-2071024613406015184, -4546686232169413290, 1619679077515788265, 5009001976177105115, 5294841986411249770, 2385224491257299048, 3743957140655123888, -3125610980234808287, 9185245767238988970, -7499242120918461999, -6786779079278682379, 2881102895278115481, -4350840726583387842, 1960195960611906675],[2278258530610040154, 4786900028738420932, -1795886158628342388, 5345057688017587149, 6127921880896966323, -4844963336892928981, -6713898015006354286, 3393737257895698888, 5927829634553199611, -4764529542200471235, 715943600258639773, -2796254959173498989, -4062532636817042903, 1080501307833230834],[-1340126593835247562, -597793370685079031, 1589073730530467808, -194112603796869430, -2248932835783514547, 4935023809132163359, 207141140315375831, 7833417794657498742, 1746859819913381470, 218817940934328815, 212610009484765320, -194013881501544936, 6468161522053791179, -1449760248283976414],[4820652177526649147, -62276158470408328, 5666680987281210590, 3177919798673675371, 7955166470741880268, -4307130767414156348, -1109006025629735510, -8816846350276888377, -7424715476337934239, 1615498133646268659, -7927143589333725133, 5916068753537120358, -496295265420682130, 4588903431005090805],[-4441503386669146104, -3607872695255420431, -5902041971116267199, 1285540079604146982, 2443433001981236932, 8697629214070435311, -6614024631417151408, 3391581103670464273, -1878399488120079504, 156516155302857611, -1707651444768890013, 8616870631928840277, -4871101877662297678, -1608931611185919823],[-3927950773641620860, 2834389626088298524, 5367621794937287066, -2599123834885126107, 1712905919539107637, 7128006385189181363, -9210444234493734672, -8924019613462341529, -9011626908385798079, -2238366992450337199, -7045750846714241551, -183132061801537236, -6701275532337307675, -3808370207031656367],[-8152158538800762946, 3183123709718286458, -6417727645540120048, 8682637901922719945, -3565451760634046250, 5135374836325232964, 4576948038412018205, -3115775030681685531, -7523656132699906272, -3571336367717367862, -6329323112489584748, -7738288975417425459, 6365163264895245675, 8062913516803516469],[4499543577702979710, -6775639331552696489, 4481681677345418613, 1795876821152133490, 8208275225486468976, 6327700723032616448, 5345657738084043141, 39539371390250322, 4603838956227338541, 1309438547831908460, 6593998559161825178, -2462061001228805547, 8667999842769190402, 8793494919063314771],[1945094644095065301, -4352903975654675742, 165872041582371334, -1038792665649896433, 4962800278863480722, 566779199626944933, 1579553716606838697, 1727632336516684936, -6639684169128373195, -3813815391775825775, -3512847060269354294, -6727054071162712934, -439473106619056832, 8341130350059399894],[-628418129084520340, 5833730758253968395, -2336026859960868288, 8378268689334960599, -1423406220701497833, 8103444250344929425, 4226662486505536773, 3953381865438063589, -4569525499477408219, 2373192054596597178, -7992200645291922168, 6613625997439647336, -2512956572022504047, -5536283439631966799],[8357392828454245070, 6759317811648914192, -4805600073053371419, 3745357266148879823, 2161205387644252723, 3394003901888346482, 3893123264465060688, -5856569295842948850, 7616120801526147505, -8659540113435290987, -131574981130245335, -7866804770218704541, 874548714397973512, 3329002255957104314],[-8180162830929972651, -7317001816401011222, 5908486199818397953, -1829083790396596667, 7352858726098092962, 5037479752137754652, 4736794679084407141, -570512741536039348, -1474856540089794655, -8152905643281492485, -735627549319711701, 5852339029794768541, -554363199535670764, 652277305888931465],[-277382433664120847, -5009805747317959358, 8824151449990243925, -2276950581867969544, 8151050250627356154, -436345187437599802, -7780245439651137716, 147057370950030687, 9150805674980399335, -7508482212181387834, 9170848050337890995, -3242520084661770360, -8296183487184569890, -1251960815932275966],[4377157266479619215, 5482195421239663771, -8373055923580540461, -7307146638604625903, 853891440997254312, 3986587818966447519, 6566675201760081611, 4128343163547046013, -1632924599685951117, -3864357090805646908, -195326111199192381, -4374302943674025464, 8891333656524165477, 5564983257357040008]]"
values_55,2,"[[-7991826255756198175, -8097670878480432298],[-2319711001772801205, -9165767403504819151]]"
values_31,3,"[[292593682035641736, -715381843486608588, -1244477140004917852],[-5120124964368601290, -8179810396822873316, 2829889442364504935],[6575162556207224098, -4830185469366590363, 6260842022834813448]]"
values_66,2,"[[-2877680241107641085, -3891741462483236972],[2089761537570503429, 6980795940060457997]]"
values_65,4,"[[-5680718329777484544, -6469519630375935155, 2883717808650820022, 1858488408255955353],[8394773475566803061, 6150138256204885466, 1355507895067812133, 621543332854817840],[-5008334814515081872, 1489867025523060929, 5112674806878411137, 4474140866522126173],[2705287448079569947, -339559067735421595, 1203495058708990470, -3869059203199318370]]"
values_62,13,"[[-6070614829310870876, -1415122956229135544, 2763354635614298907, 7140887739711941050, 3529231463621994539, -6849321668031603508, 1515945451430220228, 4936854775397079554, -2041991634920884294, 2574981102289836826, -7665886260519070741, 4786711446149493146, -2055665171859498951],[-8870615416090033863, -8040748213060884731, -8734449479395038543, 7286176220456997775, -8440184727538110551, -3279660046561693706, -4130476039082385328, 5950801742350543638, 1683277553739182755, -2797770169968547258, -3044556107374801790, 418428459126735140, -5807725710200179398],[2585745085681139446, -4433759584002500867, -5216036808624592043, 4047214335907646239, -2356174245428911324, 7113665819965174637, -5540107987144876059, -5339567713304991389, 2030499414178787863, 5017858277515612268, 7238902419744689626, -2785831777591597450, 778991700162452481],[-8963609625638460058, 90040461703572993, 6158838294968550638, -250344185688404922, 2216740591312495998, 5458085861138357864, -7563101778911009189, 200129353777816801, -7244950490205809333, -2865836265723280165, 2211342936060226594, 4478457102552944390, 2771984964805493369],[-703251869343743320, 8250331078984680536, -6852791337718665403, -6182822500483184024, -8223722684754312770, 1148184828006529440, 3305493859785032423, 1786619517113466582, 1350859492979907029, -5508682691115128572, 6154961079184628113, -4664384357995885356, -1308928426776933639],[6707284834841822910, 2806651145774037839, -4342135407852774078, -3092904927862319985, -2652276871703570688, -8628568632151923353, 4984264234079236830, -618865795782034463, -2560409292886712047, -3575763403074939881, 592730933537272337, -3003890005658286080, -4304692513385841543],[3077592586723983988, -9184662300484071747, 6284893445087136293, -4811941577572297082, 1399672609289216568, 3099566269594690995, 6240205133611321726, -3630370728426347579, -3086766057333250811, 4266768978613857976, 7011502689332478115, -7076386187030221202, 2066635695380158046],[8036463947869251724, -4609566193954108363, 1606612101705634694, 5737784742148231696, -4851755484361222716, -2965006939575918295, 1593250548657144310, -5435569243119216573, -3019233211104549154, -3928637933227080243, 5091789444841409061, 6671276315382720317, 5931713840554505007],[118898828265627290, 1688368745664870989, 935485078303449804, -6088656513085339513, 6899502700870117529, 7330428255585905246, 8172065640851913098, -6913433590040791116, 4945855483023751283, 1543902621226799078, 5380672711870506841, -1046101167572306958, -253510577777600196],[6952079934128863206, -2028068539610586021, -4733637309469579343, -1236526634960785001, -6039485145214382656, -6770327305792815100, 6738020901764257653, 617145490982104155, -3357584035990386990, 4714584331485089488, 1349660575846324920, -2432500031340726659, 7132058607837498187],[5776608258900718732, 8830268202822397996, 2226053764061772153, -2824388556423870192, 3743271344575606016, 1408120109425014729, 3332094066579884440, 1227575973054084807, -8015237848090710782, -6682124120573773041, -4710686230191569005, 6548484584236935726, -5815542321562831958],[-2208732332576265863, -6362804107494467784, 8017593192288306488, 494517327639122737, -7796658654050253162, 6879315042924820242, 8260425745287523821, -6066953549972139526, -5020701136004676050, -3565764191398707324, 6348892115656785427, 2401634322527260007, -5285581426869883292],[-3184780432823207754, -2587214500973684188, 8965850614974534434, -7103071399013332326, -2130207240692406579, 5346069851357094275, 8779720905842228874, 5818628034417289433, -3330332116892755020, -4540189711062844526, 3753602155119693097, -7825770897495885515, -41687731440788056]]"
values_21,9,"[[-6949608313253318829, 1505300060055454438, -3872739697313437047, -8908247668435027646, 5328813321618810892, -7992303004281481458, -1848831664792562126, 8653112131026248214, 6780267405738933132],[8553621269080726556, -2373881082400475345, -6553063939688444907, 5416745668006179221, -8251686964436879307, 477359684036880690, -2752622319120171433, -8881982819498364677, 8123249320894535889],[3711851296615636553, 7046645470530793645, -8927353413847275952, 2468681969058692811, -174878483366588369, 3414605549389467645, -1165563414562205901, 5421810959645509075, 2017529007158060902],[-602881882331356690, 8331108503594741055, 1929587137376122318, 2474973843006986896, -4088422798710033834, 4834497364821402629, -8336053228561738254, 7948713739991918503, -109631954928295572],[2189827619529347651, -905132992932624766, 6355878188584333779, -6529268667337643063, -9099820112022271496, -1042313134275846139, -4812806225675859623, 4922360027056020956, -2730366080818521503],[8929040334113656406, 4989068824820895187, -6341545289021737141, -7178977501857256383, 5974147943583225996, -4040100442229949339, -4184787696476223808, -7575267796213711481, 1495062237951284373],[5173867020436497166, 697701130842116711, 6476241617597060538, 2264404672291393157, -5907652016972814558, 7914970605209411424, -4080816010163406936, -6920613268224024315, 2145168851837387908],[-8053695877600074715, 3637331315122537527, 1680076969990253336, -7414501087235337887, 8001226481204543248, 827252977993295479, -2485891491797485197, -8521517585329784164, -3939737242907219555],[3194076900537735135, -2264714624315060089, -3783672487497681705, -5745083895365417629, 1005758599708069792, -5901700682965222061, 4846514601524650107, 1477549650877525882, -2638456858509156044]]"
values_95,14,"[[2515021433373203404, 450552237034025130, -5331942023308214309, -5314771417044181117, -314566181478743328, 4106862934661900385, -5576068765169612873, 1630909955030647136, 4299629627729691089, 8061790617408761567, -5553128085298641271, -872637545253211709, -4357709994779314883, 2806255870946984117],[1715082724871957861, -4710701848749804520, -7561370142563551162, -6896481486292365155, 1750025570190708891, 4694802073473563393, -6225291177317909396, -5801975683457212314, 1653631497736385159, -681675134515851640, 2228149443717593060, -5706712809728292739, 9138588808430561914, -405826621579640780],[-8748610996076812056, -289965596257613440, 7547014805501014651, 6138515040502068136, -2783844240409367371, -3050283400238872516, -3815306827126493651, 5743687520085698187, 4851821819812453922, -1636511561283993423, -8692395655395976939, -5479424420981335275, 3944229553113143434, 647945910785329868],[-3985932285969556849, -6921147132287942324, -3319785157010077076, 2939925820336042806, 6752287231657552081, 6380795596542684438, -4389021727250844601, -3420919043721511086, 217932582907062194, 731646136458267615, 6890339265881964729, -2784601451797642812, -3482566061333156419, -2167811636053114459],[5266487866667941919, 1964607071311107252, -4976853701102308673, 9098888745533283561, -369683923691408386, 34678084172321141, 8215217996086202453, -5073566782490096207, 3672566458557850551, -8535487354128482571, 7401292573611762212, 4075647072384855694, 8457166217157406008, 6451834496602644488],[-7408861079389936436, -7480166673837656979, 5028518800534266564, -5640130740746976555, -6696161233535784350, -3847401508706182551, -1742368843390640233, -3854674044253436637, 2331380251630798515, -6953069499958483012, 4351511485538389298, 2446059845397546982, 8795575418434046646, -629326802779284991],[1751080767554842526, -2288723258484917072, 5108212861764847880, 2633844173630514599, 6447356269250987921, -3010754851808805367, 6784431455553030435, 8094031376571629512, 2055534170167905915, 8786329257104240896, -2474976083202245642, -2034835536126572902, 5038229649191002404, -8509016889587966909],[4685562861531292073, 8296528437747890446, 3961915101351134453, -3899348842747991269, -4258662999296722503, -2381336024519129279, 6386845630542902067, -5389326635770197951, -1764672534875196662, -491933872492482631, -8170810212271432674, -9018530903191558656, 6231226915170644212, 6148232051587699037],[8732562026976413655, -5109138849279548062, 1300518386718653682, 6553271703337941798, 3362209422611661434, 6178705040714862168, -6166929300658914954, 331406113813077844, 7906940605625537943, 7733013481297959102, -2261836779019806321, 5291408140541668200, 7910911756491862856, -5545944439689506647],[5840983842625789260, 5026896807229085041, 9067197779037293847, -7950031120385436203, 5078696574012994179, 7116866453533723531, 962116494974768860, -5884460783201173730, 2097465528325728643, 5692785292054798883, -2774695361803038652, -4637731519800343965, -79504003890464584, -448227462624172582],[-7151644403230330173, -1388971490131029739, 7762345060630690586, 410553072493336539, -7104550737513226318, 7582849129789372081, -7812485471309743258, -1097320214507825617, 1107170761790802689, -3640220420731154831, -2064154597648579303, -6369869223843941760, 6553829471589014926, -8694007571381574320],[-7632149258799453165, 5267237145013753479, -8921762312872019258, -4493949917083588408, 2267140431963453045, 1402554672958296032, -8428605783815247359, 1580679018251881507, -1135922955384165094, -912681192868168360, 97196696562200567, -6372944901415821294, 3790257366976659141, 6987842737439670217],[6905166236676292541, -8941149741443081659, -9138709825633476668, -5124947253738870868, 4835078699068610024, -8484643276131180227, -4290873516602078175, 3832640376658976434, 2691990619300250874, 5369477325332625967, -8821646875424622765, -5712794479631027346, -2743758436930839864, -5539654398810251149],[5762040152243835900, 4274594911887540040, 4020515667412322953, -7415307354133549949, -112354798462248108, 1717672059987769061, 701140743353243283, -4614399072989244945, 8685375316125435429, 8072248537255010155, 1104154345625079220, -1898254240437427426, -7846857966462733758, 6033349286237776167]]"
values_84,7,"[[3239131916691779929, 6135083620472515424, 4997707517447578406, 3679320240054183833, 3952929730482112264, -4445286688781636754, 477366184216099225],[8870286506783913722, 1485925285019388619, 2414782607305076087, 3291897753551162451, 7615787818175178543, 3464401181912419329, 782047013684561178],[7412266296281917041, -4114865409193670042, -4537001596793229693, -2847986288166665990, 7019617172860839812, 8995639056637582198, -2119664917719248858],[1356173186133895470, -4277022047848291728, -5170310351296020887, 5284642818251353244, 5596369508136509645, -6802024158416033158, -1546358474807908930],[-7541562514236992884, -4204736330838248237, 4091060504777188751, 2262460448563918596, 2504822396109911385, 9012080354933144708, -953188294175091237],[8670312353465098176, -835131559551652799, -1777929154900089668, 1772800519530399021, -1816364113082933393, 5501157907262880277, 2028705196300528885],[-942780473010603846, -63864184976541447, -498470341209217633, -4391396960987440961, -4433450496142743457, 2900293677152719861, 4328987505522625805]]"
