inputName,n,key,arr[n]
values_28,14,24,"{-48, 52, 0, 59, -125, 67, 79, 10, -36, -118, 106, 7, 82, 57"
values_16,15,54,"{87, -7, -92, 69, 99, -54, 125, -105, 32, 118, -62, -42, -123, -103, -92"
values_34,22,77,"{79, -48, -9, 9, -8, -123, -117, 45, 73, 88, 82, 120, -114, -16, -105, -21, 21, -98, -57, -80, 107, 33"
values_82,16,-96,"{83, 78, -115, 119, 103, 23, 89, 90, 9, 29, 83, 90, 75, -97, 100, -37"
values_46,12,54,"{72, 12, 80, 106, 9, 32, 48, 43, -52, 93, -60, -84"
values_27,14,60,"{-68, 60, -28, -120, -26, 114, 52, -80, 83, 2, -111, 118, 6, -2"
values_20,14,2,"{-64, -9, -30, 116, -128, -89, 40, -79, -45, 2, -58, -94, -100, -120"
values_9,25,62,"{73, 94, 15, 112, 7, -21, 57, 10, 30, 91, 13, -15, -44, -51, 23, -46, -61, 23, 10, -36, 105, -98, -75, -90, -50"
values_92,30,-96,"{-17, -128, -29, 78, -49, 60, -92, -47, -21, 36, -89, 81, 39, 4, 26, 89, 106, -17, -90, 125, 104, 84, 86, 3, -97, -36, 96, 110, 6, -26"
values_3,25,33,"{-112, -61, -69, -57, 66, -74, 36, -105, -82, 87, 126, 88, -126, 58, -41, 84, 73, -42, -62, 1, -6, -15, 15, -42, 31"
values_98,30,24,"{-108, 82, 86, 40, 61, -2, -44, 11, 89, 43, -78, 84, 27, 74, -65, 113, -52, -39, 107, -42, 39, 98, 79, 99, -39, 88, 84, 14, -79, 84"
values_29,14,62,"{-67, 28, 112, -102, 90, -69, -113, 112, -22, -15, 18, 95, -106, 107"
values_80,16,2,"{15, 87, 23, 19, 118, -41, -13, -59, 31, 123, -102, -46, 31, -21, 23, -3"
values_73,22,33,"{-109, 56, -127, -122, 107, 127, -111, -105, 32, 122, -58, 1, -2, 62, 117, -4, -80, 77, 71, -8, 19, -52"
