inputName,size,a[size]
values_15,31,"{183324233.562, -143896942.648, 861473307.931, -485782098.522, 1840809685.617, 846308763.308, 1120025922.259, -609324718.543, -3446360.642, 983049440.667, 132426657.501, 900165869.777, 655138886.388, -1888825401.014, 2004228552.125, 36896481.285, -685901049.863, -253205123.361, -1451716322.283, 1089504004.564, -523836319.724, -1417355230.587, -1412722054.071, -1689291042.708, -1220750522.059, 717269676.364, 1960194309.864, -1928640089.679, 1652678931.981, -924397919.769, 859867266.575"
values_93,7,"{149296107.033, 1924879971.491, -1235940078.565, -198420151.239, 8645547.661, -1837105881.951, 575749489.871"
values_24,30,"{-1569561564.72, 108197815.455, 1101921436.996, 1248653669.074, -888432076.052, 1421754501.809, -2086271672.832, -1602267841.669, -523856690.201, 1613515834.169, 516961640.277, -1254262565.735, 1606635656.824, 1415994308.574, -1223072701.791, 1683810510.402, -1522383256.775, 760952738.008, 88519974.381, 2127146887.801, -239786227.527, -1670779074.518, -284193285.887, 1341116950.556, 211669366.814, 622045205.822, -1466610632.378, 456916456.969, -1626059683.979, -1378141426.162"
values_25,5,"{1229428603.582, 570795818.016, -794668664.145, -1751354263.801, 550166255.122"
values_26,17,"{-1976293223.672, -864790034.517, -220226787.072, -751628526.425, 11536392.351, -1970316848.084, 336090647.848, 738928467.215, -657935253.864, 756615453.15, 1457807892.649, -1062015037.65, 838023156.967, -542185925.226, 106268133.461, 694388955.05, 582112876.085"
values_48,12,"{1334629211.567, -666749780.919, -1103980794.464, -1405162043.279, 1599959557.979, 1559847717.612, -1715168564.916, 1877113859.051, -39810541.697, 1879737340.984, 1215052905.539, 1156311097.773"
values_71,29,"{1962872066.371, 1282823289.704, -556751422.107, 1437542550.454, -487802604.892, -233693116.948, -423140948.285, 1717757197.494, -2003221833.995, -521964649.465, -293508115.489, -1140869068.683, -637249769.695, 923490986.003, -1631326205.971, -1752857618.875, 424731816.693, -615308216.931, -253309220.459, -803417970.167, -1283579705.691, -708336886.72, 476255337.557, -690411667.561, 480151053.88, -1625384388.753, 569692656.588, 1272323327.638, 1963333878.517"
values_76,12,"{-1413586512.159, 1861047955.99, -1982628695.216, 1075632490.11, -1222721783.409, -290453119.242, -1645939476.172, -1964017904.934, 1591518826.012, -616106922.787, 1068559011.393, -545141830.393"
values_7,3,"{-26069856.543, 238478238.913, 1905022769.575"
values_50,16,"{-533729768.467, 534070622.443, -1213463304.07, 1773833043.887, 1975887249.75, -1874488799.451, 1428508548.884, -802687194.182, 308657488.283, -381381296.292, 1078076186.273, 1328819809.469, -911099806.452, 1872755682.268, 638605152.95, 1438376905.865"
values_22,9,"{-2110582548.313, -1201905287.58, -1458289698.21, 1362654660.344, -1291019998.119, 959992875.692, -522707140.753, 1326966705.705, 733838307.217"
values_4,14,"{1855674185.571, -1451751796.841, 1244835285.767, 602098647.692, 888978821.225, -450529299.499, -659512673.415, 133418598.677, 1733522853.919, -1794003508.068, -369786290.282, 1643587441.757, 873886203.623, -1823752673.202"
values_32,6,"{2076136358.851, -424235810.584, 1798574209.399, -981987407.802, 1744724138.409, -1927119894.2"
values_77,17,"{329369818.076, -328168008.097, -1490706548.94, -89486539.868, -1108540622.746, -1110977615.467, 1068612436.892, 147949433.909, 229229188.895, -1683524727.189, 280772323.017, -536645564.747, -538955139.907, -1367592916.978, 1081647937.419, -103332820.87, 1574495354.461"
values_91,12,"{-1873012099.95, -1337225869.166, -410750489.033, -1440566358.253, -819220962.125, -1932753373.62, 1562018748.787, 656975433.961, 49759808.588, 623922641.948, -771777846.714, 317859278.942"
values_42,2,"{-1187652902.939, -259568725.04"
values_13,15,"{-1563171252.134, -888865998.54, -2139771700.517, 1278821543.702, -484146430.491, -278844338.079, 1426553343.184, -1614331103.231, -893990310.763, -1738911854.18, -1599253301.716, 912630446.321, 768691599.573, 1730894783.772, -1641994475.487"
values_41,25,"{511567010.76, -180626331.124, 238653068.642, 1317917673.471, 243324564.8, 1671550522.055, 421725995.634, -467263403.711, -1116687644.025, 1872887856.235, -78563567.805, -1862667579.384, 264675468.277, -55232711.699, -695707710.086, -1299614649.647, 390827374.727, 2021064588.318, 522034767.923, -714890936.889, 428505839.55, 1016879988.378, -168618542.468, 1139265774.528, -368185898.707"
values_55,4,"{-1032746291.802, -140579306.232, -1856462629.511, 1952365502.964"
values_31,21,"{839660734.241, -915866946.139, 429278337.168, -1891439746.738, -1735464866.145, 1219968584.353, -106636206.76, -1589141280.812, 553375378.014, 499175473.603, -1355296991.455, -1201308026.007, 107680827.85, 1803342981.183, 613024915.83, -1997801777.298, 1990714153.675, 544078866.992, -577830460.091, -975207961.546, 906383163.435"
values_66,17,"{163902326.455, -1730010098.78, -629962253.855, -1476100621.661, -2055781824.088, -2079470132.186, -236272742.061, 361782089.259, 1783400755.672, 1283896911.788, 342379942.907, 316840450.794, -268326788.557, -667410908.699, -2053613116.492, 789381395.491, -671329089.115"
values_65,30,"{1787914739.801, 1807261082.805, -1940496455.096, -1986618215.521, -1189773204.061, -1724648384.513, -857276513.662, -377003833.789, 1621034880.603, 81485967.601, 81228042.014, -1298981751.801, -1976247344.528, 123105129.637, -1912654031.329, 909918637.437, 813963010.645, -1798365908.271, -1944216989.869, 1202616875.912, -278450471.126, 834420388.408, 1276072874.123, -1204208305.78, 612438796.543, -1053999579.495, 1833100268.173, 1512066029.92, 1899418256.218, 74012673.819"
values_62,12,"{1845653872.392, 118363426.038, 1042762748.475, -874115577.088, -1257912988.516, 806718117.792, -808319077.647, -2049267388.056, 912446347.125, 2117922337.742, 767609580.012, 1259781892.573"
values_21,10,"{-220653708.297, -655261202.294, -1279709290.15, 354771434.347, 1791290048.596, 2135566120.622, 983724676.527, -338328450.471, 1297726854.886, -1323169346.68"
values_95,17,"{14533584.142, -774882420.377, -1255031648.692, -193817615.648, -375750024.718, -1654479610.441, -1282818090.366, -694685670.003, -1742704170.727, 266749687.724, 672776449.12, 481050936.491, 1119787212.54, -128182635.192, 120669419.069, -949193874.77, -961614989.562"
values_84,20,"{-2105891171.201, -570468828.529, -1311585259.128, -429894967.171, 562300773.086, 1420142025.851, 1466941076.904, 255841437.388, -756622011.072, -1606206890.899, 1547760164.018, -1460028493.386, -374411622.496, 641008964.589, -451167898.778, -1122062210.952, 2144092703.281, 1491926979.391, 1475873393.695, -440386410.697"
values_58,5,"{640186161.511, -1013060413.16, 769705193.565, 159679949.749, 207020589.856"
values_64,18,"{-1364899589.748, 359929170.353, 1096880627.596, -219280739.351, -1379357849.577, -546410451.589, 1758142439.556, 1093208352.872, -423587076.965, 518442481.94, 1252548124.23, -1607168043.345, 944657358.793, 866762661.461, 461739666.604, 1209023606.142, -2147277145.445, 1077596382.501"
values_83,7,"{-982437363.209, -1863047619.174, -610072385.899, 1623485003.39, -206569817.958, -1923403472.077, -1929398686.239"
values_94,13,"{2098318156.594, 1332587485.355, 101547622.059, -2146651518.117, 1497815753.692, 632389645.361, -512903037.291, -2096270624.561, 1531638396.345, 2132969697.829, -1104763408.92, -250740241.05, 1614026105.774"
values_0,16,"{341577053.001, 164588806.149, 903065268.573, 1215286368.244, -142193367.887, 1338963942.277, -999294982.728, 1318551688.164, 259299492.056, -1607417422.795, -1713027008.152, -1190698292.836, -1163765792.271, 1362185768.584, -317209452.581, -713738033.544"
values_99,24,"{460214177.363, 907854736.862, -1807802797.288, -1866876153.485, -1967804087.987, -496579557.088, -1026091613.235, 822217585.842, 256614030.323, 127746491.997, 484641710.679, -1658096213.983, -71667917.164, 1694464880.058, 571982133.141, 655174231.966, 203589050.332, 622046329.694, 1591984971.145, 1777326243.424, 608377445.657, 332684468.163, -113230042.813, -1242405724.554"
values_96,27,"{1041367522.454, -2087900907.352, 146436980.312, -1337428944.162, -1274161561.753, 363447922.216, 1485238128.825, 1242507571.132, 1830551056.857, -1591018117.754, 919458193.219, 10095786.173, -248184444.989, 291644650.961, 472319913.848, -1670686715.769, 1663378377.403, -261458941.041, 1858339125.055, 1840525598.3, 375058553.656, -1108216009.413, -1657089001.398, -1296515819.064, -489073059.855, 748508147.904, -2043430451.775"
values_67,19,"{-1529430158.806, 62642446.612, -1146316057.98, 1377330469.982, 1639811948.763, 2051319404.215, 1128911666.012, 1356447196.414, 1777104574.553, 892929862.179, 1017301083.004, 1528913384.986, -1902899560.949, -475329629.87, -168884548.977, 125237928.082, 1135834918.73, 1640799909.626, 1350040723.102"
values_61,18,"{-202256076.946, 242647084.391, 725629056.313, -1292758664.066, -915189787.755, 255328234.486, 630358308.952, 1654387901.431, 774653876.398, -154677278.79, 205720963.143, -683980044.1, 1037902142.371, -1240247375.44, 1532089228.05, -747867871.446, 322049050.11, 1768964407.234"
values_43,10,"{-492672936.732, -2006605439.358, -276181438.96, -1720640413.535, 1657622562.122, -1315488139.234, 1532290649.527, -1047288125.988, -1412973667.137, 1391485928.468"
values_2,17,"{251765579.457, -427622133.343, -905584962.112, -40908660.905, -1764340680.63, 505316594.817, 713182478.619, -1508758722.73, 1103870847.382, 1083291046.562, -1129564388.69, 1720177883.621, 870508140.959, -1814136534.909, -1496796074.339, -69438864.835, -1535823028.915"
values_54,16,"{-583062162.822, 293248398.334, -692680622.041, 1766111518.977, -1681129797.826, 1353861333.17, 1993459030.929, 1377851474.391, 2041458790.987, 1212314348.182, 1277277176.618, -1725011959.88, -1658164411.529, 855627976.101, -1350640778.404, 1453200003.441"
values_30,29,"{-548489037.967, 933667342.898, -324043486.031, -338760482.984, 1600051564.721, -499698685.38, 1041131668.047, 222925161.432, 1393392322.654, -2143267791.54, -49117935.65, -1863029188.647, -876046968.646, -2146123648.361, -1024086762.132, -123429714.121, -1419139469.697, 933389568.138, -380412322.209, 247956452.806, -1645955077.002, -1707990517.763, 264620613.685, 843266238.977, -140769846.738, -951216827.381, -578039896.803, 450443669.399, -238217256.901"
values_59,11,"{-742023268.774, -1279731086.173, -1230620432.152, 1040234764.87, 416930168.294, -1833998577.519, 295211533.332, -319896205.325, -40929645.141, 679642896.815, -1372447009.371"
values_85,2,"{790734887.186, 664080663.151"
values_74,16,"{1918538247.324, -1686841040.665, 2131129597.904, -1052418590.216, -943061876.065, -798579618.588, 1810873229.602, 444107336.415, 1851917504.556, -877398580.11, 1615987608.279, -1210897816.733, 1994379306.223, -705221602.995, -522965694.423, 1385909160.705"
values_90,21,"{-2076756647.249, -2120471605.489, -1757849671.392, -1232649132.286, -266034777.483, 1047020327.145, -2096957970.234, -246005404.498, 61980816.966, -1920951047.463, -1150075462.186, -1054981411.584, -1881783158.406, 1358539098.032, 705468897.127, -509600388.091, 1809698634.799, -1593781548.498, -588696686.087, 227528877.478, 753311625.178"
values_18,9,"{750544466.023, 515478164.562, -619064840.066, -1640021877.813, 774157608.966, 2030926177.152, -165771553.632, 139388007.891, -45534215.541"
values_52,27,"{-740819274.36, -1048328528.409, 1667518823.937, -552405089.614, 467714741.232, 1286774610.754, 623540356.814, 2110612663.141, 72898422.784, -1087026909.677, -182818715.198, 444329941.414, 507780649.312, 1513948882.822, -864084923.997, 1046577571.231, -1809804846.646, -1333480999.112, -1455079070.96, 1481170839.169, 1434580477.869, 1376086840.99, -214449160.883, 639716393.956, 997619790.086, 1667328554.496, -614033744.789"
values_44,15,"{-439819319.593, 92014674.751, 1284744198.685, -1337669681.497, -1781591340.561, 2033229736.067, 869144653.062, 1999686530.761, 627078960.187, -118151202.132, 164382772.551, -148378722.67, -1943009689.735, 1898612990.93, -405315685.818"
values_17,14,"{-1598924373.702, -1950699478.602, -1598189450.821, 1741016684.08, -270975473.208, -454435570.502, 1248471570.778, -1754708622.457, -1563525730.923, 2060842161.078, -1382666374.177, 1718632967.335, -349492464.874, 883729729.954"
values_36,7,"{-1017278630.549, 555158375.152, -1191102958.165, 1609844817.98, 610501031.265, 1191594525.44, 357906309.544"
values_49,12,"{66296017.813, 563609269.088, -1889768927.654, 2069974698.139, -974036320.687, -601372302.534, 1442769768.042, -1195121481.324, 673385127.624, 880792750.144, 820234976.276, 258431564.893"
values_86,21,"{-587068812.98, 1281052363.035, -543776823.372, 1761718825.205, -2120164321.745, -894875106.689, 363409726.895, -1858437408.412, 1897665857.45, -315054418.811, 875451419.5, -1333735384.958, 220201664.536, -339978629.754, -1703320192.046, -1299515126.752, 1041364357.188, 2122169588.483, 1688828826.22, -1999207843.485, 195123753.712"
values_37,19,"{1680670237.189, 423553617.38, -1002943268.253, 1920867820.694, -760394853.266, -441824408.066, 889656020.288, 344906175.629, -2006298700.539, -1115169317.732, -554696254.593, -1315799156.652, -1611448602.32, 853899444.188, 1759264279.149, -548259318.31, 1945792963.655, -450338882.466, 1173682490.735"
values_56,20,"{1145339034.246, 1271302537.011, -2099266791.178, -1444885701.061, 294807989.064, 322725274.912, 489156838.681, -1560690934.325, 1313710684.926, -985213035.061, 1370752464.564, -2046632770.686, 107253566.082, -1373553030.436, -2034974644.21, -1309045511.206, 848170010.772, -1104029825.602, -1020298727.559, -1392830237.646"
values_63,4,"{-1889695498.763, 1647917514.311, -690285133.235, 1208081161.113"
values_35,14,"{-208576261.301, 664491123.956, -1982018102.332, -1120531301.363, 764799390.156, -1910058651.39, -2082092761.647, -1771077171.249, -66449153.2, 564115400.354, 31261933.275, -817028576.367, -92076175.726, -362553394.939"
values_97,11,"{-1386848415.241, 19901401.94, -670160817.457, 766146697.067, 1741556690.208, 1891498248.977, -1303843905.844, 824790707.472, -2008841701.669, 349495194.353, -1771458184.724"
values_75,6,"{-1696202998.516, 2104793759.085, -1506866753.687, -660821938.96, 1533656004.507, -1783472980.441"
values_57,21,"{-246617128.314, -1817075032.484, 1887212065.673, -1984797230.731, 548502353.333, 31366923.697, 1059073713.632, -987694565.925, 180621591.368, -513838026.269, 519907599.196, 401555198.013, 22125930.141, -1787927349.438, 953665403.726, -403063789.999, 900142366.183, 360657335.997, 483103763.142, 1195015060.213, 331808269.75"
values_88,4,"{-133563767.759, 429371588.418, 153153387.243, 1992071775.627"
values_10,24,"{-1688793615.072, -311665814.26, -15544116.017, -1200098803.375, 190473520.649, -1501905007.823, 271065294.972, -56257960.422, 1982595916.916, -2098524594.581, -257603226.748, -476732773.776, -55338505.837, -691844460.434, -1373278893.546, -250632420.834, -70795650.042, 1028725505.364, -1509893726.482, 138353394.162, -2095280943.855, -153054916.873, 1624811670.09, -1254958149.151"
values_53,23,"{1276561287.389, -1684626736.949, 1236664493.013, 180771728.449, -737288755.251, -1119711864.899, 1621261708.756, -1176231138.935, 282831113.56, -305937593.723, -830105417.293, -604304427.378, -933157095.611, 197579976.955, 1272637140.048, -1889936581.041, -1656146012.176, 1188695461.603, 1850421162.202, 1900731728.262, -29495060.486, 1456155123.476, -37699768.734"
values_8,5,"{-2016909802.241, 446424899.016, -883128656.568, 2056122235.631, 838611438.443"
values_39,19,"{-1877442143.874, -1137942288.499, -140212070.804, -1670170812.375, -1136006161.318, 1061048409.026, 353978511.042, -285687497.014, -220513784.179, -1010065888.158, 1455978524.265, -1009022727.534, 1644361597.628, 1209921500.823, -204838582.983, -569088123.827, -1221548698.267, -1787380407.434, 21735324.967"
values_47,10,"{1540359342.745, 122835615.458, -2076089085.196, 78410801.984, 74051324.416, 135898104.76, -1649980613.149, -1781683567.108, -1047570394.087, -121164301.732"
values_60,22,"{2138976508.16, 1241289237.884, 679805668.365, -319994551.162, 1174615977.324, 1984568880.071, 1616666084.136, 651243127.877, 57642039.648, -548131676.165, -1439726986.885, -781867282.61, -1225772750.189, 190062377.472, -545136206.098, 2107473232.042, 1732246372.607, 574166881.75, 1089178691.153, 1279320564.461, -973213681.579, 1518623898.197"
values_89,9,"{-469287524.89, 270690571.767, 1955624700.068, -1534419568.003, -1992100412.386, 754208092.316, 615214375.85, -1237777246.677, -1285760113.836"
values_51,22,"{2090337768.241, -1092781180.925, 55282902.354, -2123243755.843, -242389.114, -1545744808.52, 772040176.194, -1157635268.312, -1320562367.016, 313892948.203, -422228212.842, -959072514.49, 1480118864.683, 146700678.055, 1646865219.877, -1826841742.572, -1349893363.886, 1722052193.933, 48104371.317, -1999551962.227, 1968951077.446, -1780449015.005"
values_14,29,"{161005071.056, -1085281055.923, -607181983.297, 1621362309.537, -242817710.576, -826253227.271, -890837823.724, -1306512645.092, 1444410744.816, 1561239936.794, -1794604580.008, -1573797165.575, -1964594386.584, -1277595898.756, -2082253323.75, -845534110.978, -1096339172.576, 45978362.965, 1599332637.723, 480908388.37, -126137839.7, -1524535117.561, 629259720.171, -1547282644.109, 947581917.632, -530538382.537, -1319760253.098, 222132736.947, -296590236.483"
values_28,10,"{-646613623.035, -745821035.554, 1143989606.282, 231607041.674, 872198491.055, -1265257617.421, 1089875569.084, 646562742.179, -2009859377.015, 839282358.413"
values_16,26,"{282878543.3, 1182121954.016, 409277207.14, -869329058.235, 977191941.806, 30656398.436, 1893061674.441, 878033858.912, -864738727.452, -414803294.468, -397093043.16, 1088396407.093, 432574812.322, -1775910949.356, 2004766880.379, 1705115526.185, 1641963798.023, 1416717220.878, 44280213.102, -290476587.481, 474800146.732, -125317074.3, 1627222206.416, -703772025.905, -1700070338.716, 1927621533.27"
values_34,30,"{873837913.27, -1016082114.157, 1967132957.1, -1061183349.286, -1411397415.985, -1561251620.394, 1298151346.318, -557999633.008, 2022610476.967, 280972577.649, 1024709368.976, -2034607141.702, -1880307484.975, -1858889881.511, 216518654.578, 300003558.077, 481223257.51, -162114952.296, 1226128371.294, 1763242161.845, 1226805726.688, 1724017554.921, -17111832.319, -1972020711.454, 16147052.497, 1660248247.769, -769816920.367, 214774612.135, -1729156176.041, -1377436794.715"
values_82,8,"{-1074786054.741, -112437092.578, 1923435772.479, -707602736.277, -2144885764.169, 416204646.924, -1090340488.179, -1719013146.851"
values_46,31,"{866180034.81, 409893329.316, -1864381878.644, 1559055038.913, -1364189883.987, -410793415.327, -863842432.713, -1985391743.498, -1265251793.049, 423942856.942, -1794918667.337, 1477145286.104, -422503401.101, -375368301.778, -435304068.746, -1514840464.581, 1257365761.719, 964901167.054, 1783192068.34, 286555691.446, -1488701195.059, -1958781726.87, 998595629.624, 336114488.597, -1380788425.314, -707653511.379, 9998275.918, 1016069087.52, -1488054867.864, -296305327.564, -74621513.561"
values_27,3,"{-1041617771.825, -976422366.855, -1349711658.263"
values_20,16,"{-1694456592.61, 206556938.248, 328705164.182, 1883606177.34, 477830501.161, -1573844516.429, 138913648.462, 1313788964.273, -177814492.079, 978701670.476, 330367885.618, -357556881.726, -1853733938.993, -1607899675.558, -1947499476.677, 1710049370.108"
values_9,32,"{8326316.777, 869474617.143, -1372811775.877, 721964025.419, -899321339.999, 2079383659.909, 302279298.183, -918933440.293, 502723050.337, -303633683.43, -631925185.171, -890673195.841, 420786819.522, 1452808209.022, -1379026158.187, 1445565196.495, -1123117806.447, 1810108929.706, 616996815.53, 947756825.968, -1323018077.913, 1756663439.735, 1633559440.723, 183269747.631, 1628438195.48, -1203285688.634, 672083922.115, 1677445517.298, -7965024.804, -1966544946.201, -930612184.505, -234708644.959"
values_92,26,"{-490133291.039, 1724034951.088, -2006820152.449, -228926260.859, 1832539074.723, -32771933.687, 1902242869.878, -1710326263.827, 181121278.992, -716126210.506, 196957504.128, 1894287439.586, 1382585934.646, -434973348.054, -473267333.805, 1121280443.525, 1841059352.969, 2014204681.198, 403668696.846, -1748472391.097, -411389566.858, -647782035.051, -1366751847.545, 726701299.413, 202626687.089, -1906877503.009"
values_3,5,"{1674135736.108, -1465158735.94, 859169559.521, -1145896418.292, -121366981.737"
values_98,11,"{-102736837.051, 1188253943.036, 1421315108.331, -779916623.967, -1390781311.485, 1301687549.379, 1590018479.269, -802769360.136, -726562370.979, 1269887984.701, -1359985822.511"
values_29,26,"{-1040866194.34, -1012152514.615, -1954993479.422, 534714519.354, 2031222855.546, -1500338625.895, -800486441.559, 1805251814.677, 1632324485.337, -497420111.908, 1200948806.082, 121052948.414, -1172380579.888, -1402819606.676, -1616229579.533, -1465995163.884, 201493525.431, -714339901.358, -1466907392.179, -1500510239.544, -1050195811.472, -969050132.15, 107213841.08, 53400097.054, 843520199.067, 1777384320.071"
values_80,18,"{1321972682.626, 191713013.473, -1102881056.426, -986207316.142, -197751338.712, 909093314.411, -1180429905.136, -1936885181.566, -1231741967.08, -941112637.888, 129498307.382, 732464635.021, 429686739.378, 138943372.422, -1037404751.879, -182228839.933, -500994580.582, 383610447.385"
values_73,20,"{-274178090.068, 1517049468.514, 1842643486.783, 575215140.452, 1708648233.153, 2036850890.658, -1603945846.724, 1672384926.526, 840715602.898, 1862614202.478, 331772134.955, -1911292450.717, -1010186055.97, -75104012.162, -968830479.571, -1745121361.379, -27679530.27, -1049962529.804, 1414669125.174, -1155448119.702"
