inputName,size,a[size]
values_13,23,"{-1691724795.059, 2002346764.15, -1100991424.262, -512780921.687, 199729032.732, -269416985.59, -417924025.642, 2119467362.767, -186725932.505, 1033148482.016, -1950859005.67, -1407089625.505, 1489924559.773, -954729842.431, 591991871.086, 567117362.226, -834985152.681, 695386904.722, 1694045713.988, 235805029.036, -867039278.71, 310374438.298, -1393773107.959"
values_41,27,"{-1104519732.573, 1343458155.623, 413020309.661, -30586666.894, 634495937.488, -975316196.616, -1899469110.249, 209788268.909, 2050526047.929, -908228105.966, 1400542052.518, -1971540606.638, -103082003.14, -1475102792.522, -1771221506.426, -172429595.032, 1113298707.233, -1692208012.477, 988253227.505, 1644605087.813, 291133907.949, 341778605.767, -1630310929.777, -964505737.918, -931699919.132, 1287128354.668, 973060513.72"
values_55,32,"{-296415855.992, 889158651.685, 152149994.703, 1430566233.3, -703605424.555, 507213970.903, 1840063951.458, 205287358.01, 1060275575.425, 957504206.698, -1223111678.83, -41493954.776, -275416832.337, 1145655658.649, -1059246083.595, -1255071057.031, -342622640.285, -1922090098.153, -2111239265.446, 433353910.235, -552047091.487, 995424390.054, 914774539.0, -763406186.519, 268931266.301, -653050800.974, -2105718697.063, -846324606.383, -1467389969.871, 1724166859.282, 1357609044.099, 1996043997.054"
values_31,12,"{2093648025.705, 1605978275.752, 672433857.04, 623612992.229, -367840624.232, 2060993753.988, -332545485.58, 1386406754.97, -1787948313.245, -1673102132.313, -1679503544.099, 456299123.585"
values_66,25,"{-623030008.373, -1218488710.123, 1375817144.729, 1217002363.553, 1024131738.034, 250953038.643, 135244513.301, 193903139.67, 1959445202.555, -29025933.283, 1432540300.961, 903402910.439, 782338572.492, 1450673549.798, -1665338431.123, -1635968043.02, 1059998053.188, -447404549.281, 1006929902.88, 1852448352.315, -1036945377.524, 1002686130.772, 604841343.593, -2076949702.569, -1845012364.259"
values_65,3,"{194018914.374, -501857642.25, -791086415.615"
values_62,11,"{997727792.775, 661155052.92, -1325338366.623, -724263747.35, 748376224.089, -564923957.508, -2035789833.775, 354820086.338, 1157733001.43, 1099274047.386, -1139389318.34"
values_21,17,"{-771899265.748, 1205695787.409, -247645692.994, 428142678.076, -1201076425.399, -691117854.476, -1225093986.373, 206972787.608, -810838805.911, 514742144.262, -412088057.835, 938938761.514, 1211471985.259, 1374255514.148, 218173100.251, 2038384243.8, -1110889500.874"
values_95,8,"{413205777.369, -442575639.6, -1252385239.45, -983199032.804, 1963481066.855, 190219091.639, -381977641.497, -355591582.672"
values_84,32,"{-2119260843.363, 670091342.872, 1269900383.621, 151577271.021, -1776301052.642, -1255413018.377, 1914705921.906, -1031669291.252, -568414655.404, -286776900.201, -911820973.813, -951395017.53, 554797654.546, 65538176.514, -557139024.288, 1787564298.335, 306391949.662, -263195745.437, 1502442288.326, -723750522.568, 727633644.357, -1639763624.435, 666693319.803, 847734053.907, 1295260409.651, -1807156154.828, 1777487112.569, 637623191.23, 733480670.849, 1323471909.787, 1445912441.846, 1994593616.435"
values_58,6,"{2007883969.049, 590875677.473, -48115236.548, 1578932097.995, 1406922884.55, -915030445.87"
values_64,15,"{902001007.971, -735655086.575, -700712272.503, 307968065.94, 1910571767.902, 1174980151.305, -1320258623.904, 1441884690.052, 607164415.013, -1701989647.068, 1447646588.558, -1940958014.307, 3896073.077, -1417937917.307, -511695391.6"
values_83,14,"{-339786880.089, -1649597950.77, 1598845183.887, 595267318.839, 2121826298.468, 1872226933.194, 2009189374.432, -1890764117.002, -483861434.671, -1167012764.397, -475109889.798, 466796971.497, -1176870454.971, 1810176299.199"
values_94,28,"{-210290244.022, 4434150.603, -1628334382.333, 2096923823.608, -1667595485.12, 1750943549.129, -1635594633.45, -877892301.184, 747267518.578, 2051416289.388, -820293678.647, 2095553317.003, -812143795.415, 1976191959.335, -405485931.024, 2059546151.379, -2016069655.012, -1631422754.58, 761988876.347, -349894777.307, -138538511.218, 866343096.927, -1955220325.078, 265199064.747, 788057452.2, 129498842.011, -294774543.492, -734258028.954"
values_0,26,"{385353984.369, -926582900.172, 1907031476.659, 1392020802.409, -1845320552.612, 1554439783.311, -1714108044.405, 1874551084.393, 275721633.689, 1866200995.942, -2040381557.58, -1913123176.026, 611965829.66, -728770314.996, 1962354943.028, -1997138477.112, 1599592437.153, 983123156.636, -1397710859.808, 1102071716.829, 295637166.48, 787865637.444, -1479136603.291, -1431492834.676, -1630265102.029, -1668599752.483"
values_99,9,"{-542130882.604, -782041538.172, 1551282789.78, -680058032.806, -2021425309.666, 1094855305.277, 234084843.053, 1743666786.586, -640380780.117"
values_96,13,"{-1744934155.559, -1237997524.034, -1506167678.752, -400889637.238, -1003669846.436, -595024823.865, -1931897872.094, 142908527.577, 1995649775.071, 1686946816.206, -1310165370.311, -632061184.887, 1482948171.994"
values_67,21,"{-1791579218.92, -526011334.635, -1125546400.063, 1680547589.992, -497659300.368, 946031177.288, 1579581108.277, -32279809.814, -2012912482.209, -679192763.146, -719766110.299, 308025650.966, -753747449.434, 581463790.047, -932168273.913, 596842930.148, 2055489682.214, 12949125.347, 1701045022.746, -1875002572.38, -508029185.624"
values_61,14,"{-2139732428.18, -1593904784.173, 174377392.46, 1712860151.89, 1892569319.119, 1778972483.367, 834916756.913, -1594309161.325, 886863880.742, 2003120723.446, -1908482301.915, 1443460583.307, -911910111.081, -380237402.508"
values_43,23,"{-224913287.902, -964396507.793, -657481711.218, 627722819.693, -615827002.814, 1774090865.593, -545922453.054, -1806265311.342, 264599780.47, -2074370067.467, 635620443.943, -2026653513.953, -69487029.855, -166380791.378, 1595458070.457, -9607052.208, -1619951816.902, 904795779.476, -1202829517.849, 995559384.557, -466756828.868, 72101661.941, -1617778650.483"
values_2,15,"{2077669395.747, 702280544.503, 1538731501.838, -277790485.63, -256086503.103, 1333352336.067, -700653909.969, 960175692.782, 1031264642.692, -1772582468.209, -1252249501.265, -1962890528.208, 200593270.542, 955930488.6, 1334574524.435"
values_54,9,"{-908491082.086, -1430725972.183, 1943837058.325, -2054675786.849, 2082291431.447, 160828578.62, -2106661120.536, -2060463070.216, -1391024445.198"
values_30,13,"{411172210.885, -778197513.363, -847876456.681, -1997742679.268, -1400201381.935, -1584505808.844, 1492249198.02, 584944731.509, 1611370562.261, 1332419109.385, 1236216463.108, -980912730.001, -99493556.836"
values_59,12,"{819059913.921, 838111812.984, 1320457049.179, 1287457370.541, -190661613.751, -1073149516.403, 627366905.468, 1719349521.682, 1289381937.11, 730301095.364, 58203851.748, -1093219850.926"
values_85,13,"{-2146102290.676, 358100765.925, -690146475.691, -210856857.728, -1200647683.834, -1188275111.401, -1456642640.769, 750595011.917, 1262210802.394, -272471055.868, 924753223.31, 788339211.014, -184134540.343"
values_74,24,"{-911886104.698, 574761333.016, 1581812111.463, -2054693174.244, 632528159.575, -431585296.656, -1171804024.747, 165808990.365, 551958118.542, -1963315077.386, 965070893.603, -1207161824.107, 617699465.878, -909159172.787, 596027082.203, 235895479.625, -396963400.472, 419722075.433, -1091738163.166, -389214763.907, -19243810.303, -73322809.495, 1346356893.7, 206382907.711"
values_90,12,"{313246935.711, 478373462.882, -238962846.64, 1058111308.36, 1398495026.424, -1000076529.119, 1461850164.152, -1094948997.413, 1887726470.678, -1436375925.196, 1000837570.255, -21983321.339"
values_18,28,"{590960641.045, 281178957.772, 1504523441.461, 1650439632.005, 1772963337.336, 924050032.572, -475878460.272, 1639120575.051, 1587047402.092, -455314412.728, -2117577904.972, 2085251713.968, 1630832184.399, -678437097.221, 1643653813.33, -1725103090.743, 342388372.63, -1365162336.362, 1634188538.54, -249583152.769, 1689126680.587, 1343832223.426, 505492382.854, 1348893687.71, 1002545474.002, 169906337.213, 2088932374.058, -302751467.722"
values_52,12,"{-332787809.881, 1728248604.506, -1245932025.431, 1896091759.924, -961449765.876, -277151240.024, -1891613221.881, 506679826.812, -1913403278.491, -1401747396.999, 65882167.1, -809065354.184"
values_44,6,"{-385966476.375, -900688879.03, -194625176.358, 563850935.771, -220249516.222, -495706409.511"
values_17,21,"{2057011707.269, 1887227310.429, 281910431.067, 1343914989.694, 876896696.371, 1097348694.299, -2082629914.245, 1916028998.461, 572507672.524, -1575940615.656, -531685410.243, -717120826.303, 1673762220.975, 843773946.796, -613809957.305, 980279441.915, 296584905.672, 753399758.878, 1505627758.413, -2074599160.037, 1000423145.628"
values_36,18,"{1497469308.008, -1937527387.348, -2139066753.196, -2034368271.728, 303611170.521, -957717797.763, -1220722055.139, 2050929579.133, 1055462665.771, -708216581.871, 226174598.0, 294160930.201, 1630922331.392, -113897959.545, 64186000.45, -1978073251.724, -662627158.642, 386110875.735"
values_49,7,"{-1045727460.697, 2053006330.354, 936428121.204, 488670907.355, 1844608562.925, 1474087788.644, -1268570400.881"
values_86,28,"{1301997298.893, 244509421.16, -1590777645.03, -1718199041.291, 1034426221.678, 502622395.261, -1112384507.373, 2034488147.493, -942551138.822, -2142680364.13, -1660451681.268, -1188584211.781, -511405938.423, 1939939949.91, -864216827.667, -1186351196.701, -674211547.972, -861140607.526, 2105133286.772, 83078021.252, -1241407414.273, 1267052598.543, -1847928753.378, -1752996784.659, 1577289108.301, -601156657.567, -695073679.683, 49732642.562"
values_37,19,"{2096322473.041, 1943604536.781, 1390418225.302, -2136875807.426, 550265546.767, 634178465.807, 645622461.252, -589490442.354, 1113967548.544, -229217242.944, 1953471411.425, -674522477.275, 180320017.154, 286194307.544, -1415912323.803, -2104446403.51, -1089712035.979, -308664599.282, 1352632569.608"
values_56,25,"{-331966919.767, 2117439147.982, -1056611984.949, -217718965.31, -339156369.992, 1484706638.868, -73934359.385, -2120454074.651, -1454236376.275, 1189398517.402, -1811613650.821, -36737741.107, 25259391.772, 912627879.996, -473929080.246, 487501751.814, 1246538569.361, -1605431556.852, -1523132359.575, -2068294896.192, -1348352478.568, 614017151.293, -1039779248.774, 521543824.85, -1526027367.098"
values_63,13,"{757744788.828, -1027905805.38, 11310194.6, -1843922661.151, 1653437293.817, 833139214.694, -2084069854.245, -247934237.009, 1722101918.038, 2136621692.591, -288481699.219, 1465798237.238, 868621003.632"
values_35,21,"{-476540765.886, 923891015.647, -1578273635.506, -431632219.346, 63904305.329, 720069851.247, -36625779.403, -1099013601.573, -1975186157.073, 1519224792.159, -189858457.852, 284383771.586, 1713982288.159, 1613235799.35, -1799187240.796, 446983466.987, 487441491.024, -500128326.236, 1836297986.16, 1580769336.039, -1698195551.647"
values_97,8,"{1016641990.184, -731485009.644, 379705442.707, -428166927.405, -2130870598.456, -901282143.639, -985674036.317, 184301405.924"
values_75,8,"{-651385022.259, 226371210.57, -1004864267.727, 386649873.838, -910578026.758, -1100611821.196, 1520845765.163, -1321766083.738"
values_57,29,"{-550572279.923, 521263904.754, 1730763013.425, -659080328.413, 1565203723.744, 1484117729.956, -1588456009.805, 486164982.921, -155484271.794, -789656039.274, -499535621.52, 947859779.728, 121570499.703, 1046805297.782, -1713726000.79, -1608472161.536, -920410278.225, 1700662612.552, 324301890.76, -829276819.974, -665400043.871, 954885949.761, -1811193326.61, -1182625513.672, 1935840865.926, -338077587.532, -939621192.868, -2122514745.026, -1029641065.685"
values_88,32,"{-1002100143.561, -315213145.993, 1277791745.989, 967946075.031, -1199251231.393, -270523777.025, 979990970.993, 456424476.299, -1274253058.492, -1457943403.154, 2144214765.341, 1364238098.959, -1716802029.398, -641502704.23, 1138915288.731, -1739916248.985, -1920557088.177, -2014732519.539, -1239949088.458, -237595731.911, 870570167.608, -2039994227.629, 158066761.249, 2080519044.641, -728489236.951, 83277733.588, 1059859300.0, -868510282.245, -1088000811.397, -939999535.058, 934875464.647, 1613028721.68"
values_10,3,"{-207130694.155, -2032106901.26, 1486829082.968"
values_53,28,"{607170122.651, -2086494784.792, 505322503.712, 1458582525.32, -1555244067.733, 225399617.529, -487807240.68, -676111293.033, 484481126.727, -1781303318.73, -367045690.902, 1408812527.089, 1062163073.914, -946154982.625, -19997998.921, -827366020.461, -425065884.91, 1655183645.983, 1753946309.836, -1414827964.655, 837089442.016, -296796767.786, 1763294205.337, 2033281040.809, 1017723314.282, 1573135981.362, -391931228.55, -1546328213.024"
values_8,18,"{-1018982326.256, 820295720.186, -323802412.65, 1724290087.315, 1393379492.111, -295518562.813, 106064761.041, 490769239.715, -784983662.174, -2059265857.494, 2001578703.78, 114920534.668, 1879573512.03, 1739809113.438, 197469579.766, 1644487460.703, 310077273.45, -1313065139.02"
values_39,21,"{532607091.676, -2043746936.336, -1168708420.707, -1266805837.604, 830632131.525, 1935087733.241, 1971444886.032, 139408.731, -1885085991.91, 401642302.965, 1338860731.689, 1111617388.102, -688256020.179, 604890104.829, 124587505.83, 222792907.168, -560392571.816, 491176957.272, 961621836.122, 863953147.431, 479708013.235"
values_47,17,"{-128975651.388, -2077309056.628, 1538381681.281, -524961125.835, 99015966.005, -122824615.632, -112024019.446, -1059655627.899, -1711227418.192, -1664907234.968, 1447864258.89, 892755407.547, -222458446.455, -1351647065.523, -957916462.298, -23758924.759, -993291324.696"
values_60,9,"{1042399252.415, 2058290008.89, -338457230.504, -1352053701.481, -413080272.214, -858712333.551, -1751698866.429, 17550192.917, -2085918518.514"
values_89,30,"{-329360296.609, -984243976.615, -1082398807.291, -1230498351.18, -2044453207.257, 1812160167.329, -526993921.206, 299902229.079, -85791744.575, -1379026347.552, -316311386.953, -864244710.327, 762101433.889, 1518891456.411, 1444536710.491, -1888427278.69, 910827988.182, 612766679.731, 426196251.732, 428426492.116, 482640471.387, 348415521.165, -491387573.437, 368857035.967, -347319682.059, -972459395.291, 1428128097.537, -1566279064.93, 907595186.954, -1407755584.558"
values_51,25,"{-323508739.015, -653552805.37, 1224283117.787, -1426337780.984, 194455755.462, 1946685626.294, -788401680.723, 48434453.419, 1768290653.113, -1723386338.894, 139056151.772, -852524549.744, 935432441.041, -120549698.054, 1703884405.652, 1776364631.09, -692440828.553, 1528696398.182, 1401001635.411, -655689405.521, 16660971.341, -902703842.108, 582075545.241, -206973170.951, 1855031881.674"
values_14,5,"{-1845243999.522, 1241029135.627, 1267411797.367, -225329818.264, -10459057.945"
values_28,27,"{1392316736.316, 2015667699.798, 317147279.999, 1772941362.19, 1971214389.922, -1066371859.085, 473366840.285, -723863433.361, -505570860.051, 771914932.291, 897134469.732, 1372595287.267, 54468229.101, -786056125.08, 263570323.708, -250738592.476, -1222102904.985, -1641844337.016, 1989886882.306, 2035160820.593, 945538806.524, 1364410400.703, -646624598.016, 1272336768.217, -401004203.317, 2037733431.253, 1843420997.96"
values_16,32,"{1827681443.714, 1472907929.545, -1630503671.302, 1451872526.479, 1441124145.314, 1026913893.491, -666867996.68, 600615572.03, -435211553.186, -846276048.36, -959598196.863, 438673942.754, -1588852343.457, 1805468965.835, 396857970.304, -1439193835.356, -1441865738.646, -64356894.063, -657534563.262, 828542495.178, -353291504.427, -295567488.47, 1945119426.478, 1500774213.514, 25391754.956, -770097317.243, 1489084447.188, 79893510.561, 280209288.117, -495145704.419, -532233122.403, -1991208122.66"
values_34,12,"{-1429100042.418, -123582524.809, -352021970.514, 2068807529.119, -1283093808.261, -1153755860.554, -1712673824.39, -2120477657.089, -1385994098.584, 1587632110.342, 583297715.439, -761283881.576"
values_82,29,"{-28216054.574, -1503371624.033, 1089556530.069, 139282866.984, -1509193285.933, 916396527.648, -1429522315.442, 1790854196.63, 1095808268.809, -1071688384.861, 256174082.776, -2012820178.228, 1945758109.581, 1514020347.703, 673063762.944, -339830288.937, 953639316.474, -1427317646.445, -316713476.06, 1043071292.951, -1188496604.758, -1796138905.264, 1040030262.729, 1658507977.663, 112256682.427, -1134005281.266, 599493161.884, 30691400.989, 1665367861.75"
values_46,12,"{666400452.273, 1794173169.036, -1333935573.736, -1521738516.911, 210447025.822, -1920800814.212, -1310184992.52, -136029898.112, 616232813.381, -823616262.393, -1763345615.22, -1550221484.548"
values_27,28,"{2058967840.3, 1919425424.192, 2118826134.771, 1067507108.745, -1386124700.565, -785362308.181, -1844518495.742, -1027053173.597, -1138839375.978, 627980059.807, 2108663789.923, -315663880.509, 1916568455.943, 1784736728.35, -2120829439.771, 1343120373.619, -1246219735.932, -288027352.504, 270668501.541, 1975922737.511, -1070159122.668, -1723977758.687, 1809770135.851, -1712869560.994, -1384884878.672, 1203192509.017, -66260101.368, 1824007309.313"
values_20,22,"{-1103143729.24, -42214384.533, -1178640596.687, 2030780511.299, 177251800.089, 1425655976.589, 995914691.979, 1426795951.985, -618874081.566, 1814976647.771, 54298208.933, 152447844.921, 74208441.26, -723448686.68, -1295609186.397, 827288132.065, 1504697510.464, -1452731561.036, 1968977787.619, -1121903579.652, -892583925.293, -586011968.751"
values_9,32,"{1344781682.365, 558202776.308, -1926051959.193, 739354082.867, 68912756.8, -1814260662.569, -867456028.009, 1431538920.552, 1148114208.124, -1862402948.989, 1890500352.249, 1855677350.773, 2042670193.894, 882167939.035, -965106270.603, -1362482587.884, 1512668268.619, -1317335216.899, 1053754617.246, 1085375833.344, -848544185.831, 484857902.555, -1219462419.606, 2036699175.14, 1951957065.164, 1345324337.923, -231687149.796, 375453885.06, 822245558.211, -2112454401.164, -2029165246.33, 1863014109.381"
values_92,24,"{1125716911.568, 1773038225.049, 371308998.173, -1565711156.87, 734472228.834, -1458907846.579, -13782522.472, 1506479517.709, -1774169975.753, 534182852.247, 994042212.841, 351746090.313, 2099443620.354, -1649995284.352, 2134189481.91, -2003392048.128, 953398855.598, -150115797.013, 849157569.151, 134454702.62, -1944562472.795, -1736333792.353, -869440157.05, -1707575433.466"
values_3,32,"{-1612176653.977, 1790389959.729, 581118918.016, 1498985207.718, 250684130.824, -2086023504.817, -142596901.397, -1389682468.511, -2001253954.979, -774649355.132, 423130037.862, 1745913298.101, -635530000.43, 45253557.79, 1887963922.419, 2054978140.575, 1568880028.788, 1191313368.006, -1126748890.86, -662651187.532, -319315482.42, 650753692.991, 1889166103.447, 2015060611.123, -158975015.978, -1888911461.593, -459391010.223, -221596156.112, 1281625862.836, -1103077341.37, -2044738607.841, -1736411034.241"
values_98,16,"{-341488737.979, -1915040460.76, 756234736.832, -1737180017.751, 423163887.581, 1764792257.29, 1881823212.934, 1922049103.968, 543397051.081, -1473840984.888, 1272572182.555, 973864459.816, -427704502.169, -41681370.657, 1247460296.625, -1114835615.801"
