inputName,n,key,arr[n]
values_45,7,-13067,"{24604, -15033, -27388, 17588, -15463, 10691, -32412"
values_33,16,23925,"{1578, -5439, -12123, 13025, -15997, 24617, -6518, -18830, 20460, -19656, 19571, 30701, 21624, 22648, -13043, 25943"
values_15,11,-13067,"{20420, 7825, -24425, -26057, -1818, -617, -4141, 19421, -21690, 23879, 30261"
values_93,26,23925,"{14452, -14741, -3567, 15538, -24022, 11451, -23171, -24912, -3665, 12103, 27599, 9818, -31681, 1142, -16051, 22189, 31656, -14963, -29450, -17124, 24884, 30524, 3851, 20634, -3832, 22565"
values_24,25,-23190,"{9470, -19395, 13346, -31222, 27090, -20006, -4130, 25907, 18980, -18213, -27523, 20985, -17220, 7184, 10616, 5991, 912, 12178, -8563, -9378, -24665, 18872, -29794, -23962, -30981"
values_25,25,-13067,"{6557, -9898, 631, 9648, 27661, -31724, 8684, -20637, 3350, -4981, -4088, 4721, 31387, -12418, 20923, -12399, -9251, -24725, -10405, -19925, -886, 32416, 15287, -23414, -16932"
values_26,25,-24012,"{11145, 1159, 830, 14749, -11479, 14640, -32546, -25116, 8969, 28760, 16565, 16269, -8012, 18894, -22521, -21479, -24696, 11124, -30023, 8535, 10111, 27794, -14913, 4402, -8721"
values_48,7,31651,"{-24269, -5189, -32669, 31709, -23084, -31009, -23536"
values_71,23,-225,"{4169, 16052, 11643, 15045, -443, 27123, 22838, -1911, 18119, -20314, 11385, 29973, 10268, -85, 25794, 4844, -23266, 29997, -4343, 5589, -359, -10742, 19620"
values_76,23,-24012,"{-3636, -29900, 919, 7013, 2551, 2346, 11105, 7899, 19867, -11401, 28452, -5676, 1196, 10967, 12090, -16500, -14847, -767, 12584, -10432, 24879, -701, 18818"
values_7,28,-18244,"{-22505, 25437, 9542, 3723, 26635, 8384, 17334, -5427, 22505, 3548, 23848, 27187, -4375, -13724, 18774, -13918, 24849, -29848, 17795, 8217, 28813, 10708, -28591, 1296, 16656, 20576, 13916, 12785"
values_50,18,21180,"{26580, 28517, 26386, 30038, 30333, -30267, -23576, -1390, 12706, -27733, -7186, -21969, 18288, -29407, -3396, 22172, -14877, 27315"
values_22,25,735,"{13920, -22421, -13185, -14889, -24185, -29158, -12017, -13392, -8186, -25577, 17341, -27011, 28028, -19640, 16672, 8814, 2510, -2671, -25794, -28077, -31651, -10615, 16642, -4652, 11253"
values_4,28,-23190,"{-9259, -7072, 7104, 7075, 32337, -29728, 9478, -5805, 16912, 28629, 25386, 10548, 32487, -25807, -25660, 2062, 13511, -27703, -9132, 31131, 4760, 1847, 29090, 10503, -16298, -4478, 10677, -27552"
values_32,16,735,"{-16480, 8552, -18124, -1416, -31461, -29732, 17029, 8742, -6467, 23190, 23671, -24057, 28071, -3011, -22931, -11767"
values_77,23,-18244,"{-21928, 26756, 24169, 8044, -32590, 10094, 17116, -904, 21918, -19673, 20378, -19813, 24495, -21683, -13268, -12083, -30938, 8765, -24296, -23002, 30722, -17708, -24258"
values_91,26,-225,"{-6295, -19554, 14213, 27577, 19662, 11613, -20110, -18607, -1160, 16329, 28539, -28349, -28608, -19062, 21914, 27470, -10487, -5200, -7761, -1274, -31896, -14978, -2927, -16858, 4009, 17703"
values_42,7,735,"{7539, 24382, -25075, 13946, 16726, 19617, -20052"
values_13,11,23925,"{-13399, -10711, -29054, -6824, 25885, -31926, -24734, 23327, -16483, 16547, 18371"
values_41,7,-225,"{23302, 26842, 10004, 18204, -31163, 28830, 29683"
values_55,18,-13067,"{-27273, 15977, -22667, 32022, 2894, -16803, -5211, -20308, -30380, -13008, 8809, 30403, 20105, -1354, 26548, -29753, 625, -26619"
values_31,16,-225,"{4624, -19813, 30220, -23397, 31247, -17733, 10056, 27836, 8410, 12964, -12864, 19410, 9084, 22996, 21595, -22479"
values_66,9,-24012,"{-18827, -16901, -13080, -30232, -9043, 24953, 14489, 24444, 1973"
values_65,9,-13067,"{12389, 18954, -17962, -23005, 32212, -27640, -27941, 14335, 29816"
values_62,9,735,"{10237, 30374, -21750, -23347, -4525, 26154, 31338, 8771, -14834"
values_21,25,-225,"{-7540, 22294, -14873, 1536, -15182, -12847, -6129, 10304, -28944, 24930, -20133, 27091, -30050, -20498, 22423, 19511, -11750, 20788, 8595, -25284, -32427, -13831, 31106, -4411, -15458"
values_95,26,-13067,"{976, -12326, 4083, -27914, 16621, 8588, -9595, -28525, 11121, -20883, -749, 21913, -7413, -29545, 6833, 21056, 16322, -18606, 10802, 7868, -29894, -3236, -1501, 25064, -29230, -4059"
values_84,3,-23190,"{400, -29188, -6148"
values_58,18,31651,"{-14100, 11191, -18009, 24604, -13099, 32290, 28374, 23360, 14374, -27846, 25614, -21949, -5633, 26143, 30978, 24650, -9101, -26715"
values_64,9,-23190,"{26192, -24965, -14161, 7310, 30357, -28229, 9755, 10410, 28149"
values_83,3,23925,"{32020, 23496, -26822"
values_94,26,-23190,"{3327, -15862, -21038, 11342, -619, -24524, 20844, -24397, -22711, -30527, -14450, 30401, -24569, 5849, -29362, 13166, -19702, -13571, 26689, -5241, 18394, -16559, 21075, -17320, -32534, -21858"
values_0,28,21180,"{-1235, 26411, -9325, -26449, -4388, -2293, -17954, -1740, 9123, 21784, -465, -15987, -5541, 30833, 21393, 237, 15790, 20039, -23904, 10494, 20086, 20097, -27473, 3431, 27485, 16805, -22172, -8655"
values_99,26,-31512,"{2729, -28487, 25447, -3186, -28300, 18116, 20929, -7059, -2636, -27183, -12889, -17502, 8129, 28409, 32478, -9207, 14347, 31207, 26048, 6894, 14875, 8124, -23242, 18217, 32386, 16611"
values_96,26,-24012,"{-31561, -31614, 4809, -22341, -30827, 12002, -6742, -11806, -12300, -23987, 7819, 10212, 629, 10506, 8702, 7857, 18706, 2604, -1739, 15917, -18915, -4353, -14222, -12298, 8629, -11038"
values_67,9,-18244,"{21726, -23464, 14921, 20690, 24994, -7962, -32266, -2230, -31889"
values_61,9,-225,"{6395, -14102, -9318, -12088, 176, -15438, 2537, 19301, 22564"
values_43,7,23925,"{-27914, -1603, 12012, -5904, 15112, -6785, -27014"
values_2,28,735,"{31405, -18057, 12609, -7646, -18003, 13570, 31765, -30581, 13330, 17875, 8236, 24786, 21244, -10249, 22082, -23287, 14321, 23846, 22392, -29752, -23306, 18871, -17998, 30504, 17544, -28753, 14393, 25659"
values_54,18,-23190,"{-18683, -30069, -9895, -14031, -29088, 6979, -9629, -29784, -12640, -15359, 16732, 15173, -31079, -3655, 7101, 27069, 10858, 3124"
values_30,16,21180,"{9154, -27567, -19473, -5478, -22915, 23642, -20830, 17814, 20025, -4390, 25964, 27613, -28068, -12376, 5545, 17696"
values_59,18,-31512,"{3830, 12100, 18475, 23754, 5860, 11940, -29669, 30248, 15960, -13262, -13596, 2164, -27148, -6879, 29034, 13505, 28844, 20180"
values_85,3,-13067,"{22543, -366, 235"
values_74,23,-23190,"{184, -1524, 24193, 17737, -572, -9544, -977, 1883, -19212, 3361, -10973, -12107, -7493, 11034, 31659, -12791, -24950, 13404, 1327, -14164, -18186, -5754, -18471"
values_90,26,21180,"{16699, 5425, -26671, 30053, -13583, -6125, -22007, 24015, 20433, 28242, 2583, -14762, 24600, 27553, -25390, 28351, 13685, -2746, 27310, 26940, -23187, 3215, -1993, -1958, -15284, 24958"
values_18,11,31651,"{3859, -21705, 3281, 8353, -18181, 3031, 16094, -2263, 3802, 30628, -5421"
values_52,18,735,"{24327, 23464, 3108, -8600, -1037, -32030, 15653, -11576, 1468, -17640, -15436, 9437, 16998, -6750, 15582, -7242, -19851, -17027"
values_44,7,-23190,"{8590, -28823, -6778, -15943, 978, 23376, 14745"
values_17,11,-18244,"{22522, -22821, 15259, 17216, 20889, -11307, -6921, -14178, 29019, -12488, -5882"
values_36,16,-24012,"{-25301, 17132, -4659, 11451, -17309, 11695, 22092, -24911, 16321, -13442, 21901, -8285, -31578, -3689, -991, 26310"
values_49,7,-31512,"{-11373, 17737, -10884, -22090, -14506, 30301, -4880"
values_86,3,-24012,"{27451, -6000, -32246"
values_37,16,-18244,"{-15153, 12250, -23283, -18872, 21781, -13755, 1038, -19828, 12705, 531, -31700, -7033, 8797, -18457, 19183, 11838"
values_56,18,-24012,"{18302, -12729, 17672, 30120, 26379, 2725, 25690, 2928, 523, -26901, 20666, -29609, 11212, 13057, 15682, -13985, -23100, -16449"
values_63,9,23925,"{-7845, -20949, 23245, 27248, -11649, 14101, 13544, 24762, 26020"
values_35,16,-13067,"{-23579, -27416, 30900, -22012, -14689, -739, 20996, -24022, -2334, 20416, 15292, 22081, 31116, -8093, -6996, 20042"
values_97,26,-18244,"{-7212, 12683, -29285, -18080, -20563, -7152, -25674, -13507, -22317, 4276, 26820, 31002, -31585, 12803, 10358, 29965, 779, 25294, -27485, 7368, 25114, -32211, -316, 8582, -27762, 22389"
values_75,23,-13067,"{-1136, 5493, 17993, -24334, 22479, 10419, -28457, 15076, 6136, -26082, 27184, 29717, 25684, -30591, -6420, 13188, -16333, 13326, -6742, 26741, -13953, 16888, 25124"
values_57,18,-18244,"{20295, 27542, 2378, 7418, -4088, -23188, 10084, 8533, -6613, -18360, -2515, -15546, -7775, 10772, 9420, 20425, 3270, -13910"
values_88,3,31651,"{22021, 9177, 25809"
values_10,11,21180,"{-4272, 18750, -22677, 22675, -14641, 25687, 13511, -12097, 30514, -4121, -30722"
values_53,18,23925,"{-26729, 26740, -17254, -24934, 5455, -2220, 25871, -8531, -21445, -10658, 12627, 28857, 26313, 15451, -24952, 15413, 15962, 17878"
values_8,28,31651,"{-15866, -9805, -19463, 24065, -17984, -12761, -26709, 22258, 443, -22553, -31554, 15474, 32603, 23059, -4096, -462, 2651, -11295, -25205, -15467, -5280, -14556, 20557, 23692, -21504, 16431, 32406, -9189"
values_39,16,-31512,"{-916, 26110, 24353, -32633, 11532, 6940, -25611, -3480, 23062, 28813, -14879, 11108, 6413, 12774, -17937, -32314"
values_47,7,-18244,"{-6204, 25221, 16994, 9811, 27032, 3727, -8007"
values_60,9,21180,"{-24304, -30645, 4699, -22147, -7738, 22227, 19611, 18607, 9637"
values_89,3,-31512,"{5464, 18919, -25027"
values_51,18,-225,"{-17559, 395, 3735, 9863, -20489, 10216, 31899, 180, 22339, -3359, -3607, -17650, -9471, 29293, -25413, -19172, -13402, 13290"
values_14,11,-23190,"{-9181, -23153, -31345, -11454, -28694, -5066, 14336, 16557, -27223, 15153, 18780"
values_28,25,31651,"{-32122, -17208, 3331, -12302, 27042, 19166, 21846, 13826, -6854, -27793, -26874, -21089, -29223, -23863, -21656, -15965, -10096, 12075, 5165, -27093, -7677, -1806, -1435, -14924, 25674"
values_16,11,-24012,"{12248, 21254, -28347, 5011, 13342, -21856, 29352, 22044, 7139, 13734, -21963"
values_34,16,-23190,"{-20811, 32116, 1754, 5192, -8066, 1301, -13886, -21626, 21090, 15427, 9136, -29878, -23358, 31396, -13583, 9656"
values_82,3,735,"{5690, -23526, 19209"
values_46,7,-24012,"{13861, 12653, 22455, -10218, 7881, 21165, 18095"
values_27,25,-18244,"{-24891, -18818, -31325, 17456, 28619, -20368, 15779, -6402, -32115, 17532, -29223, -3710, 28681, -12929, 3160, -20738, 2568, -24972, -11156, -18615, 20344, -18594, 25401, -12905, -11581"
values_20,25,21180,"{-24102, 21426, 13901, -24052, -23216, -28547, -29779, -31675, -107, 2047, 5113, -29383, -18609, -9296, -16064, -20337, 5843, 9222, -32427, 25016, 9961, -657, -15872, -11385, 26871"
values_9,28,-31512,"{-24714, -13683, -2111, -29204, -14925, -24298, -27207, -2693, 11657, -1780, 7521, 20267, -31943, -28658, 19620, 23624, -20756, -4800, -10912, 14392, -25199, 29590, -4761, -7176, 12602, 27403, -15347, -6790"
values_92,26,735,"{-4956, -11713, -562, 8585, 6428, 30732, -21749, -12003, 817, -21045, 8456, -10604, -10417, 17121, -23039, -6069, 8522, -28171, -20633, -26206, 31912, -1011, 32557, -11504, 29882, -32097"
values_3,28,23925,"{8944, 4579, 13065, 21519, 19332, -13704, 9044, 12063, 16666, -27627, 4475, 23993, -12215, 20135, 27715, 6333, 3508, -5035, -28638, 21977, 24314, -1181, -9438, 16499, -6814, 32624, 28707, 4966"
values_98,26,31651,"{7422, 31283, -14035, -21225, 21355, -30642, -7818, -21241, -29652, -6951, 13211, -14023, -19990, 4999, 17233, -23018, -24835, -14685, -20267, -16196, 19327, -16195, -7908, -10252, -6751, -27275"
values_29,25,-31512,"{29182, -4542, 3454, -6324, -29755, -860, -25094, 17540, 31914, 21668, -29167, -3137, 26545, 23925, -29922, 25504, -6687, -31994, -31277, -28788, -27762, 30954, -22444, 29670, 22793"
values_80,3,21180,"{-25002, -20450, 6019"
values_73,23,23925,"{11761, -12089, -23917, -19491, -19019, 12122, -31899, -531, 23395, 29867, 14719, 31900, 24565, 15760, -19693, 8622, -21398, 15995, 27751, 7768, -21833, -7840, 27025"
