inputName,size,a[size]
values_71,26,"{-4156688182304003631, 3009902960201070671, -6833091007589516200, -642151444164881149, 6760266716458259675, -3238345860071629092, 7720227383698335537, -4041110389020200392, 4067757133058235050, 1557797961634529927, 1880433783627510598, -2009776807447901852, -6045017619191736681, -7279430027559804907, 1560735392693949057, -4508818842915223275, 1660761223986737105, 1963534454696053098, -3867344551546370935, 8951315906969958912, 1969600422193157391, 2230968249571504145, 6771993739913190945, 6518687075475573899, -5423465920513422555, 3750152813154349697"
values_76,11,"{784015167026307408, 1081703935468368666, -1917532859760137561, 6129005506043051638, 4159440257768002077, 6302233234298712983, -1604369083366442325, 7851633225842873687, -7225570060614580451, -6990008414493423069, -8468281712623083620"
values_7,8,"{-1262008878444764996, -8620814995601502835, -5856596517921018088, -5670511664838852668, -8120895858219383845, 2122867116641778429, -3734863163880346157, -2490321642582388506"
values_50,10,"{-5231251666188861080, 7677462896448676733, 7774078488577021151, 6098096354336040796, -6035840693776060593, -7889875340406181145, -2956496001775121346, 8299730485539895629, 4896235780212913758, 4873640497749268414"
values_22,4,"{5715064996247404912, 5314870392714884569, -3452477558381958224, -8452257139516901860"
values_4,14,"{2259492553215297500, -8239295074661466097, 4649928280034972623, 7284737029689258245, 8317641121417497864, 1367542457903747693, 2417379148726647366, -7658559291108696186, -1475118375283651203, -1099703482764724013, 503633224080200157, 6434142607951859176, 3874027947895679864, 9185184562423474228"
values_32,10,"{3729804679874274040, 3447444163239198862, 7415801694736568711, -6951086971554220679, -1128687800068207550, -8129946786791535594, 8481918897106881519, 322343883344185237, -4736140870570569338, -8486742478781450891"
values_77,11,"{8208171846623817713, -2937557255050526328, -2213823832690258054, 7484140418602846511, -5293327066228746847, -5467079955747930707, -7704391486374737297, -2275629202573802743, 6431785150946226900, -3076101815686004156, -2930818547363598862"
values_91,29,"{-1504554823054245647, 6805432458108181744, -6658610249112351753, 845652268968230365, 5578783705989563703, -4098798961144535849, -6249670299671005793, -4712428940559273847, 3045966734384763508, 4078514495891739516, 3215674314082950614, 3996326469555797414, 8686885895575092770, 4082635781454797910, -7599506727056523147, 5646915061826122940, -9094425035850084699, 2145464160544710034, -2544458542656020222, -982796962477565580, 467643752902126358, -1231769555127890218, -8417815043221228847, -7955031207406094833, -2177750829256383888, -209761259147705232, 3629712278440052956, -7219194133621615490, -787657458577241578"
values_42,4,"{-7920979432610010000, -1540991705317422759, 6040085049017691606, -7501619808873533208"
values_13,22,"{2028441960062915914, -3671772444625681572, 7493290689901857316, 5864763197674658684, 5949629605948270262, -2442946413356826536, -3185370921601421430, -8814756353828702845, 5129609720262117984, -2740772972127763020, -1287821209977510091, 3926375738147606994, -4333171525442895942, -7494502533442423295, 1815209287831195100, 4605607587651403760, 7035428789213263020, -6123124200334432677, 6966872174217232567, -3930150696056056052, 1517578253738814521, -2254394804767362965"
values_41,20,"{-46649071284853809, 6459387642463927753, 9079222926685545588, -732836066526118783, -2993934775276368278, -5193176209615555544, -716273483017452502, 8446157770357654518, 5598209928241746988, 3957358938457549318, -8570624560350502543, 7125005818216451732, 1210494629634652752, -3477908691884524671, 7144423688187246345, -1555458839496522697, -943625513400652391, 4308056120195213427, 8800874655523243265, 5102235529401858351"
values_55,30,"{-8781543860020415371, 902733722345692369, -8347115850503584848, -2420858930674359692, -527158766201340472, 9176484055261534031, 1270841813166324764, 4492200630420652240, 5041588123679040669, 9093419055724079431, -4638410982742356796, -2910448921931937444, 8310855532793800160, -8196929566378214743, 3965539871084636248, -5034963230466750378, -4941065052973561679, -7882502722277268801, -677596950276811188, -5292259338156913997, 6089612419974616267, -3580908991622286300, 201781912700093101, 8321323790603568001, 7043246589304500231, 2208216346727380359, -2301498320297744889, -2401508559823096740, -5852479331055349270, 6217078031834025992"
values_31,16,"{7034344507002030649, 5740016994950054893, -7688524612970211925, -5633439082643994140, -2526225033495051955, -6192084461503539802, -1351980418610861567, -2736905631684695403, 3190767156551466538, 7882020644333330093, 7662989730705560180, -6820436514110936754, -6676307412165338473, 896131974223196042, -416230291412615132, 3525959406721552515"
values_66,31,"{-6085239389862120575, 9061573042680063249, 6457207733488201879, -1808581952916760129, -5465178982749555157, -5270662789420858282, -7070758011024665262, 6713335945563276194, 6304196977631468844, -1432861811211473901, 7938309596272121490, 933788437667475512, 1841352335133502624, -6827813876321468310, -4071371026958345260, 5669653648380622252, -7514328407470650557, -906131952198006750, 2818027562509282327, -3077290174011107027, 5113360206685882420, 3733559052904801225, 8548784417591017453, -4135138798055182175, -1213274704129799199, -9069721135823922955, -1845974944255330922, 409251232439790260, 728377858678689233, -4037315313812573855, 11211862886222357"
values_65,30,"{-599946883896754971, -3350027246081759737, -396581634177204576, -1415963478631233279, 1460531737393416943, 2881836510196190708, 611373845914602322, -1839935281016377233, -6225702513114770666, 5365582554816168231, -2567627064488196999, 8039995733489838784, 820625495944120925, -1670815857160890322, -762070008541849864, -7482758493972530881, 2369613906454267444, -4966500241942569620, -2594332710857410934, -9211063166432958069, -7064400656421225624, 7073299162760230020, -2907010698365359951, 4162632807915038965, 8153983713920756563, 1122880217268364570, -3657441191079722294, 1477666592748763609, -6310112236611698699, 88441785106418557"
values_62,26,"{9011837757747756454, -6335357760628970, -3119518208331802622, -8264174272635328655, 4548364793100642639, 6957598331786502362, -5893306363449279422, 7055279163438817800, -4157362513641302416, -2121096876631103335, -3339113040715135722, 1708779184254485449, -582501956139987417, 7842308789343771568, 4709097758944896592, 5877444529552474541, -2481492789086369743, -2036216922341593646, 6058389380552374553, -7439838560956229095, -817681365344695719, -7419143970058524479, -4546133669181346909, 2396838793444916809, 8230701856838264427, 3215204901763921635"
values_21,16,"{3670609324751820487, 2629225813985181392, 1102727924913949031, -4066030406372055402, 5986733947693310839, 3479934498936438910, -2556005212112131964, -5823028759290444117, 7981254894299504280, 4490057355194605905, 4316955116059082131, 5325046313020176183, 2662619047595567150, -6122915864638827407, -1536227580408692912, 6773595334135353212"
values_95,24,"{-1918920041713630558, -6548725795891194283, -1140483834814439698, -2660556327304825077, 8346364486890092476, -2934968888969957054, -9010663668328728316, 6147028599173218910, 4460795544112246927, -397116587517719907, 707501276026332573, -8637301068045574246, 4686094518192631108, -5410555778183647777, -7243174434434711559, 2095463920772185720, 5064793070705117348, 9120372041701573241, 5818815318159372334, 2245609785384133161, 8029236504942170826, -1154536898667287594, 1533331764858961767, 3496782728084720094"
values_84,14,"{3014431758655260279, -1505099731172648277, -5708100484751598071, -2951777391829185460, 3910270575477496641, 4263509891541737174, 8447287669633509582, 1814276331707315922, -1373709421179072536, 1570008408659001387, -5489082445603852545, -6971661338568514478, 3164609201128018961, 2474007787277085497"
values_58,11,"{6211066225378384441, -1245158316559526183, -4893556569212432513, -5731722101615341251, 786127590980235611, -6046076389378461796, -7032323810357271476, -3688458693136608826, -5394289414091237804, 6227029357663461509, -6314038258846989602"
values_64,7,"{-9084970287652157980, -4477100076443911635, -4528135212793751216, -1611948958956089568, -2384996399284312437, -5906502588649469038, -2492093570192237639"
values_83,7,"{4251092584153980598, -4217353093363456682, -2792895144639093986, -4973338268295577401, -3955070910304633926, -7389364650951727491, -1765892273376957662"
values_94,9,"{-6219129202636271068, -7939014433183412720, -2437916885305029806, -3404333804199939659, 4417451223174463171, -1064768134213264499, 8194998355139332003, 5953956956765767101, -1887110733296102145"
values_0,30,"{-3996128280361499841, 2340219723938606571, -2690425111078012745, 4184117890520480197, -1651778032003447556, 6089814891069251066, -7888454811812106032, -337315147329035465, -7892468710649732010, 4282840620017279185, -5310941674913989761, -1614098628392143266, -2459005865914348466, -2608269300529666425, 6929443389046280458, 820742298883032238, 2882894074329446608, -532314253664446624, 3854117468432608703, -221642323770177358, -3336498570893057109, 8216340973426751660, 2480264139837011751, -6798752432389783783, -6891915261809888333, -4136963732672200427, 1552564287199914104, 8048946925156972726, -1058969887661933554, 7389571563075940619"
values_99,11,"{-376361016465928810, 7965606019393288942, -6442709494223817130, -4637546021823394548, 2981048509333044426, 6224661572757927801, 9147287160999669883, -3501802883859779597, 1482483360738151817, 8889477301918964175, -7327027906709988741"
values_96,13,"{-4075177334856042388, 2627853860215212756, -5609339989930446754, -5237798515008389645, 8505799457211984626, -2846671692803157405, 8258060511831146662, 2412873881434218858, 6049012535396406016, -5540741432089333541, 6333294598027104208, 5677846119125265771, -1669043087589059570"
values_67,17,"{2973272264737188928, 2478567942424751940, 9158199358831768435, 732604351621932264, 5572139743848842208, -3015384481905623398, 6540131997902712477, -4424298644963031932, 3244056460973986616, 5351702994255686259, 4961328404773505303, -1819973156587132088, 1837314387705992163, -7901727349961142218, 748435443869174854, -5578735123943549634, 3498427560578430419"
values_61,8,"{-5586724359178313342, -2880099177156288514, -4838013463485992365, 7733599356089947759, -2179427290017381675, 2193587120494543912, -6447332654229253512, -784002562432654300"
values_43,13,"{2265477207192572708, 8653317819405202701, -93737836660413458, -8721173248899427295, 411910673917417690, -5889191996999040725, -2946771095208216473, -2463716802894708815, -1504594703025782010, -3584377156456652514, -3678877158205653238, 7685377346329168047, 3522053454998641093"
values_2,8,"{7580513284673960537, 2103983536679735396, 8410618331219774577, 1699616199730545664, 2858013217169404386, 1303015456424307815, -6223005330938510517, -8979010523968912192"
values_54,10,"{-5703220846265781380, -1502510839729153692, 1276682440261233658, -8780219975181144049, 8574477132586997403, 6455615127066705547, -150843300675796484, -4184629096457865457, 5456680784290238138, 2720111697422320998"
values_30,9,"{-485198169137581501, 8707014256466960917, -18049810152836294, 3823125570134118127, -442974805897347645, -6238260636672749882, -3133864025433425403, -2442696183114006620, 6201937033822813353"
values_59,18,"{4687058421757225900, 6390444093395266203, 7744203674455120083, 3346747834637565190, -9014937106149174182, -770993707711033307, 7823048068908787793, 2231560722173583682, 3316449363724689918, 4150875498174233001, -9071876402780141838, 7886475338296554767, -3540229821422202709, -6033204278952779690, 1645027258297349066, 5711854161411220436, -3043189324095860897, -706818407751864948"
values_85,7,"{845546988384686619, 2043894786698675587, -4709991982793903035, -3862108121214554842, 7676623165464413257, 754689326738837471, -6479930617040897398"
values_74,25,"{-4291144683513893608, 168183731150331704, -6210017615851570382, -1962471930185524767, 9156415957311756577, 4090712250148684620, 7989086624482850265, -4544406455088915810, -8484341227788325318, 4309951808571868906, -7999323981066744148, 3646824299517066796, -5330359268338829074, 5508395716312412743, 5657698431831655349, -6301483749776904226, -7533972491735576361, -4020267196512334989, 4737095060400714461, -6666566429571600625, 1208767122169470991, -490600020436227079, -7950116321659720691, -6575368152715551095, -401686805972274354"
values_90,25,"{7439923042597494690, 6971403451175030977, -8419434288626108398, 7342080984666994073, -6838570407094620915, -5769195921173631004, 5041213410467300188, -4223728345928215267, -1168528643891185798, 4796005753772360563, -3364694798901919692, 6295900315476878206, 772822116109755860, -8468608054970663010, -4794730044152765868, 4422386292814088815, -8614223167078680335, -7657085363464737014, 6320514028897879270, 5455186184670529379, -7990345504892675738, 6160919119383137882, -642235809891202230, -5583868786366909360, -6160419238963585478"
values_18,26,"{-1784524146312309232, -466998852593103703, -4465658085028397569, -4554141700405363185, 8586240585693469878, -6152719273510972248, 7228865082612365899, -5977152618213837507, 563144842598568647, -2216299426448326817, -5874757758982970603, -3692885333463993833, -1649180709076324410, -1019092744113994388, 8091577145856825205, 8083828594062315563, -5476268241084664647, -6828913001167416117, -6262190612913550688, 1751418148336087705, 4428309105306067790, -7956800279659700366, -6736792771489531151, 2257186287054671305, -179144548857220000, -4285972940152907881"
values_52,7,"{2824736338669830615, -4779104292486546677, 231781341034891596, 4944900752598765580, -9017537518903763098, -9116485231363860809, 224588600218822781"
values_44,7,"{8657407012569142754, -7686080409846576920, 3869742755967467779, -5141769392478185516, -5072525209807831735, -5494137317958416662, -8503131171893819369"
values_17,29,"{-3337306029127931862, 3366298742689417260, 7444020848510936467, -3503011314288815405, 1394743357077171302, -5716834662001617927, -6406837802930861506, 7896246833283481731, 2641072786159892125, -5057998744658003823, -1972952672693365284, 9097291556049790331, -2699551172112131897, -8973578674332952049, -5679825884640979915, 4940816798074867275, -1190602862510734040, 5027268602211606162, 7720560762408735467, 4100339287778564977, -4640353861824518187, 9003382795679016064, -3016334528724153774, -3913784286483334266, 1523858743613627079, -6094591297105505126, -8132287758746598498, 524600537989813971, 3546911413848001876"
values_36,6,"{-1417914678933014918, 475579431199830287, 1680897899275297006, 3479672594738469850, 4183116438685835147, 751692400129870451"
values_49,25,"{-7248602484476071715, -151269016657875850, 2872283221682583436, 8398682822109297861, -7567913708028806716, 1871936655049470063, -545250391754066894, 7213912304144747685, -2604114864633715083, -3558139692133259417, -7201246322342692178, 1091786193568870494, -4015310834548693137, -6203706113403989567, -8769534676130823451, -5251129957530632469, -6110777255423997160, 3386201767019975189, 1751401809442632153, 7565348315435914080, 3278551451838254425, 4627833530926721023, 4057711799217216615, 2334279750077708313, 7554360775628557956"
values_86,5,"{1105426628614067621, 700045293105690813, 8883463750706387784, -514088504382871788, 5427110546851242667"
values_37,17,"{1220531515445663617, -1469397605021708832, -3767315604686821441, -560631076005458729, -6707035602839892099, -7620366088621707728, 3412321934958987284, -2244972876816355421, 1650879429861671442, 2840050376952903714, 2483087092836714184, -5900982941126004503, -2496261600979944526, 8295039162519531948, -3619707450200158282, 2210958354810772103, -7335923022628788579"
values_56,31,"{9056378978926972677, 5600542795146742690, 275959550363838493, 5023835960864647688, -1891177733246350931, 8347206554888776753, 8634482325362914695, 791362698881875284, -5293160473907239997, 3313696991910117031, 2729181946522144864, 2658586817443754230, -7029798014404533055, 8374274608137890005, -5686037631058214024, 2149992929977701691, -2165118014352671461, -4670345212613460581, -7075492404679483022, -4408159325817444323, 7116366872705760771, -74498069420928649, 3307084150146240504, -6644253377095042216, 8031415843816276572, -5052092628035694574, -3267126977216950292, 2531457137718184463, 7709244729372899553, 2491896544261736621, 4993353864375221136"
values_63,3,"{-453654451835025798, 4633826103759922086, 1534112204505937380"
values_35,20,"{-2940827139612406967, 8509854571710615493, -5605723378308753693, -8279126345914761821, 1898394529121012112, -3841209374943932631, -4851442225196949798, 1310833835135701835, 6283786154231067781, 5407954046804352673, 2621599202982533385, -4075166863700967673, -127659748300917219, -4071725158670805187, -2218930480119499704, -2911133522378523505, -8954782334105215515, 4652148375407603568, 5738049670790924167, -3624484987238396390"
values_97,9,"{6201182815314735128, -44084396276246757, 8527674408338480398, -215850362404669624, -6166581965071482165, 3952233191370975222, 3742523149394671628, -5918240726049184181, 4255178644231380687"
values_75,5,"{2589510805536550601, 2190360127679871040, 7323680166598231211, 5006021394257645939, 6262476262548287750"
values_57,25,"{-4850551186421766039, 9081996079483458786, -9147121166241201591, 9113322273012715246, -7800611467091569747, -1525035759195791427, 222985890514011244, -3790295328945845746, 4430397359403132372, 2843791324758187373, 1084794864149068229, 7087364102581103309, 7331616516235649223, 915578983341219096, -1249702840724271199, -4956893986669155375, 1144158865996710100, -2621682578487829775, 913715809691356747, -9092135134486910368, 8638605677177987868, 8214652875510430408, 2213169947248612294, 229348657030504075, -7909274362324648011"
values_88,2,"{577533542079063509, -4537876755604254309"
values_10,22,"{270043096743306683, -1029349475028424734, 803247756292104025, 6407599754905771408, -466147298529470586, 289510468971963042, -2721655056033156390, 2282611669028482344, 4399449443771919795, -2222386676040227327, -325777692845543791, 2177584499666321333, 1163175125371607133, 3605243171402849056, -7332513882179779818, -6213851703793746874, 3785124993656460817, 922086708742475962, 4494666708351251452, -8389831864185243362, -5997637722837977013, 2337998257029494853"
values_53,16,"{8402616069443073839, 8779968376532928154, 8579787878992214584, -1321799277213062603, -1231233988641914821, -1861975758703850569, 8984722110199469178, 538508928329777677, -2657297725822085837, -1590596966537285585, 685509831794957429, 1193496875630927400, -1183796211882636807, 1910504611173020747, 2848816049979072063, -5836817876015375417"
values_8,17,"{7154418359925401522, -3097585457681007669, -5055456531657571300, 3653480248384873324, -859017865866808011, 1690665262581201916, 1912167722671274744, -1243856726463397130, -5393672118338218842, 6239619547931550420, -1196862068602049998, 1097159312986788543, 2734189271609680508, 8157563725398707670, -6872232969704424897, 3371906277611737402, 4751267034559346892"
values_39,5,"{-5639952225301516492, 3530696016199809201, 4869896088154083093, 5384082543831269029, -1094094216044113116"
values_47,32,"{4417822025991095927, 4223062764579109431, -7369477874325169593, -4575415664825682882, 3162169017622361960, -7153695546120480349, 1604450835703259453, -3603966116299107753, 3476517646139726039, 5885815890282577630, 6138788469901679125, 6819133362318960288, 6637964747544423783, 8481653888423878471, 6309358034085502060, 576219331882220976, 5255690437106028797, 5825923315520131999, 6883354408179363348, -6908453694172245653, -4384619590716788387, -3803613736749872793, -7174238470088418545, -29514903871395803, -8394291897576679517, -4004745736425811338, 829764089044408112, 2742317679827521212, -2661711333669387782, 4004134801496753679, 6302830799774343857, -1561057658755606940"
values_60,8,"{1674788660397934901, -467961426916524398, 1861657794636075785, -8716820348819021572, -2953689886749559379, -2858012077252166705, 3126299191168581396, -6634802161747199784"
values_89,14,"{-3769134487176593279, -1686571086290628418, 1391899686588598252, -4321937262644555588, 1735999836917018310, -5906890623761614593, 2312245206818912137, 2069516311675964458, 904194561907910473, -7500316647974824390, -5060465048598610031, 1741062643185500123, -3755826194298492739, 2903867201149519481"
values_51,7,"{-3888857584548931671, -704338606796864157, 5331507543121903525, -3493372554057460062, -3902931539335172739, 2560690932653473959, -7988229444036828581"
values_14,23,"{6582263285370897184, 8340413152674725527, 5404964870396832603, -5438316067020615026, 5327923156321573234, 5291467202520725648, -3835242892326431353, -4169714642138388199, -2690041583450090444, 8008756527592037381, 2166272504605650987, -2844032642962682035, -9014634287498009634, 8396162932255271886, -1973375288967572911, 2107080468642926092, -4074457341283780718, -2072940498847628345, 7718624200935596095, 4314935390919944564, -6354364385329878763, -5892287712273714843, 3508713230462385111"
values_28,31,"{6162174923306993647, 6763848925923667447, -4857499173320626976, -3398659492110758620, -7955936148073233602, 9222013866912942471, 2112461206947576884, -5834213143384707222, 8638204547950650451, 8925428612506678282, 8072912237770058605, -5479103215246386382, -4347590818532361480, 1477244552809128595, -3474494959215818828, -7161397907804174364, 5602441879710486590, 1929975286398903624, -1945123347419265543, -1230539936176986581, 3347107200253353693, -560032958333929139, 7576663165503433774, -2475876424068909038, 5246613919475006510, -1598732427344062139, -5431460216313178363, -2786427510596630787, 2321123107394128472, 6509813872633707318, -617740904103807227"
values_16,12,"{4529543274918458323, 3229347085883704176, -5514648666731822973, -1163720767812279678, -3893611806999460294, -844260538239542157, 2560619261627317759, 4589910745118306725, -5029149234167994190, 6043457634420909380, 8342848766964292387, 2852657997445543573"
values_34,20,"{-7910353222493846452, -8920527178832269285, -6930108089168817140, -1886266408485441379, 7689927319307298076, 4130627311451213883, 1961551013871806961, -307809517123650128, -8378672009802660775, -2904378719590460700, 4280130921176047031, -7938145465944046035, -2676235326435556941, -7998543766479090371, 491765672326148222, -1277109302326073896, 6289378751358645356, 2691319477349245132, 279418349473129705, -6952534431742153152"
values_82,22,"{-4546408639779937096, 1460279868422532877, 4375831504542970561, 4821438646152189500, 140799587143661084, 9014725273399678852, 1196570109301264613, 149394176128764561, 8286065930312921633, 3221570617508179672, -4936175125521868526, 4654790917239042848, 6858063761527564926, -2640359794941977038, 5302200187766118052, -149328840156006425, 8849213907553285157, 1061930683810586205, -2257179797929081961, 3782661886201254162, -2079964211067736605, -764981116753370451"
