inputName,size,a[size]
values_4,29,"{-580071644603488279, 1727801396763932025, -6027013120399480584, -4122244693051071442, -5553713516377061146, -4722280425141872783, -7705321888653658158, 1443327830778352521, -7045896238275643758, -6927678911530897487, 5520328115185238570, -4887967624217132232, 9043626071343730246, -2069894378226999611, -4978492501009170320, -8676809510071485978, 1787484999609800756, -41224891315934927, 7439786656755352433, 3088230639694365095, 6520630004722111370, 6817030293086220499, -1082396913207699576, 2269216159097328706, 4776499627373988799, -4047045605413337571, -6023545135496041227, 7276146024077644370, -8994722458751667606"
values_32,9,"{5697118269838080700, 4535018729191937248, -3000654334647510279, -4419918105451468485, -2349769491323470534, -5911256755076133436, -8831743812839623315, -5539357953229885347, -5087330947369105958"
values_77,29,"{1903684315155232700, 5675835801816365663, -1514975932088950967, 3120787954321093479, -3720133526369987312, 2533315931130278927, -1044441262449692292, 1071832574685202350, -8310326511474673590, -8336751973499927219, 5735173907366347840, -6773184429394119919, -3793847066371711904, -112415320879746042, 6719664656163690892, 1621515265713221403, -7521023952366489059, -4291720633555803625, -9106998705731017283, -6043358336658447552, 8224100407950294096, 8740391788316766805, -5252541796667645895, -6210413589193711041, -2653198688015997372, 6860532579971435675, 2649403224943135826, 1696381405303325746, 2497277704569061833"
values_91,8,"{4164451032396810858, -3083844173435477549, -6620064225613596961, -1445895788523256996, 942335581695846417, 1647443005265901824, 9078263657239508727, 6969918661062659592"
values_42,22,"{9136489641771687842, 2203864219034256020, -4196537328212208842, 5888363497810131603, -3341752841395537218, 3907959747427749587, 5256229811369916347, 2169325725056709360, -3606594643368462056, -8726612665400485394, 6896258917934366929, 930914980199762862, 8051189060595803407, -8510755387850072775, 5707394118327070926, -5169550949734223132, 5744296209707790541, 2123397518846467154, -3521874604915234542, 998131884104173818, -4947697442406804824, 5753490127871893623"
values_13,26,"{-4072356636370787594, -1464953107407699734, -6811874895976565415, 7164182808160654402, 9001587180023069605, -924706255504946496, 843091108682826515, 4431317292791821395, 7591796036887344712, -6996700449784190202, -2654674203690804477, -7030099460926450765, -7434393050619194737, 7776492399022641644, 4641694435006525369, 3030763577181423720, 8745288300871147383, 3201319153291231296, 8853026393572533982, -7210944160492806020, -1453491932910706646, -8027754018058447306, -606748498235228117, 4481984778651845390, 5269820763860166722, -1161291508387969080"
values_41,7,"{9075979020078073191, 8637480323161344051, 2255295922848520219, 1296418070094939516, -9139513872396433177, 8629892041233366551, 4689785503675212727"
values_55,31,"{-1478287168408363414, -516156669678178445, 5121818328050402301, -3855931211237181849, 8088626567259393596, 2040335361865730654, 4500194681823483450, 5286205922513487886, 6819690994712922426, 951149751670701756, -3320115557499412231, -1818035489639878833, 5668597432568135350, 7821159082097874775, 849095719771393412, 5485490688790993485, 3888417103049169795, -6417536719876511918, -3957510624003133158, 3529813970664257847, 2330983359409368017, -1571564678712559539, 7931116769472333285, -5656868991421077784, 3657793500231394872, 1188781781739258467, -3106120945892182762, -3623847657215249959, 8955287123346009361, 6919638506651445440, -8476706514778049594"
values_31,7,"{2621828840896888117, -5858231885345404051, 7662915511911893046, 7263737673603231689, 1083937461187293429, 4524629205963029538, -3002410656456470812"
values_66,7,"{-6425401298313734293, -5513275705134300194, 6418854708063587255, 2553828565215414045, -9163232794269163887, -6510375212549209008, -7542078353082558340"
values_65,20,"{-8512186482777184906, -9149124788970491158, -7112050607484222554, -7653293587131706425, -7129625516673646956, 67754443991701311, 282830629598769681, -1662427045400262778, 5300293620167428722, 8782911555978214781, 8908582318971398339, -1852819052282105289, 147673984222725783, -733415301685223683, 4353282891153984504, -7114811578439770170, 4238812329544387284, -893938940404521243, 862110275156196021, -1170986299162915658"
values_62,30,"{-3766218284839450243, 840516470176930520, -7090100874591300140, -7209760986042999540, -4910025010479838202, -5896948927484140546, 4822379757182823134, -6636304754502128157, -1046246326668292687, 6508305154059469272, -2016443954820160914, -6911671089246598234, -6665613625016991397, -5919150889854906831, 1991087646794838072, 5518416966841028343, -3945833218484287293, 5655490736798906099, 1788171377841473980, 7314944481155623556, -5134202981544522508, -4122269505969652291, -1938204515336655463, -4626128339380970873, 1062107440229719152, -2029159201887496032, -4852783519015816786, 3367368428001750974, -8484017861165596565, 636723558683411542"
values_21,24,"{-5551209832157653297, 988761720599430595, 5309637111446895699, 6864450534958768714, -9041721171231507052, 2905808411896884329, 764209320020338059, -8809911005698943977, -5143828739904802736, 623074943761816280, -3115917495580557040, -5789376364316532613, 5720817196741605666, -7489117700862650264, 3242936034072737263, -4282303913105166773, 461947652988610118, 7592788763218272083, -7968420325209526934, -9134053741294589453, -4337836481619393742, 5929671739811217751, -6475474471637480201, 3961239453688858559"
values_95,9,"{6289514442698503534, 5554608807025984143, -1104659928123630935, -3507027067983285173, -1975456614192097485, 1294765465650335915, -1237564696483044009, -8318366096278348904, -8505705534866139616"
values_84,15,"{-3996159296701848289, -5101697699984669380, 6620675565645966357, -2923931414752127984, 23060719190452877, -3899146760271003759, -51395954988135125, -4686182055292010469, -450830857920114666, 3447163136656033968, -4242219447847353501, 6419449180204844798, 905856041831883609, -2645765354406670177, 7003154374324875743"
values_58,7,"{2475707889401993549, -6190946905129846775, -6506690375645755201, -1650228429959739109, 788899188966911540, 4770788377010805908, 4199161565345138945"
values_64,20,"{122363746357276009, 167875181901407712, -7474498931955380771, 6639469202842218842, 8558844432542734787, -6088523380298359886, 1110238256492651185, -5958045404016903167, -5769700991741496634, 589704887881151130, -8623707532487216498, -2743546370257597736, 701284506350091764, -4882018440905969825, 2344857185173782610, 6327148563145700976, -7183567381810466111, -4090612297715911675, -4055023028123286238, 3681276283547032698"
values_83,14,"{-2521674158345041040, 2005770325458811657, -200555749249969461, -4217383915518568142, -1733228042774610690, 2927105039888642181, -7794426130587157370, -7636231469523120328, 2760817668889643033, 5933041049314697828, -2900400770773421110, 6990505241821638220, 3109628005211281310, 1571370359251559631"
values_94,32,"{6099808268128052658, 72655008912709900, -6813519155481865571, 7139681183773613563, 5936964071821282303, -8227088989541735096, 5246176815062682405, 5753910000216529706, -7339621785361206078, -8630283745125405543, 5479627995885943530, -7443758983574232511, 6802064669281232963, 3146210473061462630, -6155230433436574158, -4782844982768437510, -6922701229618710569, 7605960411649328879, -8037734832504862956, -8769308526902489998, 5304251980542321413, 4305018605441153490, 796929101577226258, -3218222300914256322, 93822103399014660, -546205900167221975, -3643998967840781871, 8669971711788998976, -4839980857047763161, -1155871973170337677, 3913234820373395804, 3609154919138714202"
values_0,24,"{9071816796763284513, 2495197882092965720, -1993390493448336718, 746506641658634253, 8528955422619523374, -5845121259087546803, 6682397836286018641, 1752173459765873415, 7378794162843131415, -1310578845656898274, -2123670326045813602, 2383613279822251460, -4490655512586379818, 7658978568912897743, -6337766531580789950, 1402752556215622790, -864813530045860902, -702732683112652002, -875113786651667159, 1125323117560844808, -1283991764488544106, -7803817783864627218, 322209333170348754, 7421109042036205232"
values_99,23,"{-239681490373501778, -2299336176621532008, 8108993873004093496, -2293429007900107453, -6580297334088157425, -3187296339516500791, -5746785775141115102, 3761962324414074889, -5818765571529546588, -7844422246882875994, 565783217402362639, -5767142484623351666, -5825689677874385466, -3148983260713252001, -2359113887645901010, 1500871162253779067, -6770998769615218116, -2362934356731096564, 2686329595098710873, 7851261422667774038, -6247468358106228357, 2568080972281452270, 246428825862443204"
values_96,14,"{-3090144736888945749, -251288698232889924, -1605457266266226626, -8610881208573315563, 9182003350474431891, -4790590538052584250, 3299447727774029001, -2400318537222298003, 7215611374626531936, 8095904601611104874, 1895418940860367925, -629774646381371955, -6696344876996817, 5657141634172460001"
values_67,29,"{-774081054861434781, -2908890858585863571, -5079166411790677244, 5692701431741849029, -4215830776934043536, -3323495256610542307, -1463442696625578587, -5771237411660116775, 631730883305166453, -1609193858361144600, -881295588258975194, 6403484592967092120, 1158090733347048832, -4041934983267678356, 8982592453201962681, -9218926746625798656, -8181652884070768282, 1483922961918221478, 2683699071566079201, 2879566434235012435, -5170383435372288250, -2544692790175713825, 1878424731769299724, -2566669589741421949, -8912810430998672401, 2817703273918374061, 1839729785844768924, -1286788387269894514, 5272452263805893330"
values_61,12,"{6640886158585538474, -4965506344438677542, -8189160076869313947, 6048585635044868868, -2019282580193541553, 1050201045958987675, 246271764775187504, 7233832360518399093, -716111229818898719, 3843797604393045056, -1422947334318530727, 1042951063647465092"
values_43,26,"{1684274680530802580, 648913529806468009, 2274077751113840859, -2599305479249384933, -2043349229596370099, 6734868340496309315, 3754320564032687446, -9131571090719329778, 4645236971538968338, -1969083030059216399, 1477653904447172932, 6799589184120716629, -547777148637879458, -6416328202662703211, 5658350962833600188, -730668924704930932, 8912927973047451560, 9011251805627063763, 7960774281562908745, 6276234609975622425, 1757454270824527206, 6999170805045632289, -7897155129182218947, 829946412311039957, -490062043369330932, 538975292763665802"
values_2,3,"{-4907828461121222615, -3519987310255976776, 1317238521831715482"
values_54,3,"{-7305640025647102731, -3989721650056756323, -1705381622624624545"
values_30,31,"{-8463274445883692121, 7254473106917842589, -9215004102963645637, 3135584048267123057, -4262013097982899020, -6984977073466941955, -9042621102495464223, -246945825754937393, -4438603737965758927, -3432456829600523570, -5115140176086734087, -4974270882039438864, -1237402379607595963, -1797830517038025451, 4323718026711209291, -3252175395131473722, 5638840059106511302, 2277533158457118885, -2775380798157008011, -5374146588132031408, 6677110120223713305, 7633522940863343435, 320957467804745027, -6080417851050892467, -3140571015979822269, 6370444845665069277, 4797190910192792254, -6913567681830270968, 2652432434679513025, 7182725166261970063, 584715821079095196"
values_59,24,"{4726857608628198949, 6495216389195723720, 4588654334584627926, -1362662740373494968, -5343612634344614339, -3038852657388052086, -8116797800508933754, -7784957258868654476, -3186961166526771234, -2807001589994290336, 5867678965645769854, -3395243582451696280, -3278298467229357369, -7067943910383469837, -6003781977930850125, -3557749924457806820, -5228260391212027593, -3442031239093092497, -1841143394157732926, -4048883788829734687, 1328653696713187296, 6100853883296589376, 4872218963578013543, 1556509687916072888"
values_85,14,"{-8667759735576786851, 6896048939163279638, -6868133167210109867, -5147493490962394538, 770428607913595173, -1986482386577053772, 8687340164960919297, 4342808869738961484, -6926575856187206475, -7403936208944372684, -7025705993257157936, 1414247692551079938, -4915815840835509349, -3884454247505310459"
values_74,6,"{7995030737922761074, 4371174429089298470, -851329033466933527, -2901701699613340455, 4478487063171451748, -1680386325731492086"
values_90,32,"{3138257795737227807, 1480261694360368859, 343212726570310692, -8954118686757213975, 7221790560567164472, -2990915535876445105, -4924384294118359941, -6521317232579362997, 9028719952231632501, -605619695714200840, 2297221006761041203, -2200020888493030207, -1273126145979620533, 5045147849974183912, 3893066597379085280, -2273231810234735955, 1368368129374658674, 3036411012674071181, -2327337794215927253, 320176611684125516, -3448977987793182711, 2884657184642875526, 6527568972845026310, -7050120843471927269, -3071253745730438248, -6278430967840182072, 2923152230469309273, 7292639539186982816, -8249393976112539305, -6178034944852925087, 1667439077435582289, 648876191144021728"
values_18,26,"{3238712447327802543, 7836345263203609677, 2857318689703860978, -87177305941423463, 4751306756043030735, 5186190922048881233, 6448809530193018022, -6422422836742083532, 5071698306029505675, -2804510715541232400, 4417501494587319288, -3800796048808146602, -2375591829268124481, 6711365704360865267, 1641403888517642317, -7018964278946493300, -6371097121104592024, 7659395981938907245, 7817247273830999557, 6578187667476187412, 5278595081825794678, -8520209165324029870, 3415849247763837891, -2475861980829960305, 6517887817834044889, 5535613556794788902"
values_52,21,"{-4294142431634434406, -399150252604208727, -6166635491534133373, 6528075435004846295, -7804055757248980019, -2617499271273306472, 7768937054186224988, -7772133617512020904, 6160181113714150008, 2778762064905288101, -9043515492129515051, 6337769264386001303, -2609832761966777941, 5319413198732451139, -6489611883994929999, 786388977997253795, -1629843314447547396, -6179081983495538433, 8958272990971542940, -7884490103544402890, 5981321324437666489"
values_44,23,"{2760638257342150054, -6616006909746394544, 3158049760228829440, -1980507445362107058, 2433409817436120013, -4010320056000029411, 2970222711634987514, 1881467318266469192, -2990786540168553312, -7541616093648128409, 222400739497681949, 2499609858404020054, -5894849249310536606, -2178603750458702129, 8901474973688659621, 4699966104552131755, 8260455287477462383, -2732800244782265113, 6729947497898509986, 4762229945062587565, 279741100764197554, -7695319614887319476, 2602526634507223132"
values_17,6,"{2339997096844174989, 3555759747109442036, 2899491693002913558, -4269396112677980528, 3128673166442456457, 7871298496330326427"
values_36,28,"{-9039408563870646052, -2759894122219353661, 3610053099831967569, 398897967489443247, 8165938899054417625, 647308074824897214, -1850761126068878798, 5928923538122887988, 8726604679815657473, 1806702023797274665, 1848700258336118041, -7833497187678725446, -2815781052337584303, 571199434492796246, 4368958645897207633, -1183877526704416688, 3783998640349185998, -5312678921073601663, 7703292887945859815, 8386212081601204205, -7329670870124827433, 8763169370684445532, 2748052587930260427, 7712795375279877557, 3787270916210135992, -1631085960333329895, 7387526217389903924, -8882738671572425765"
values_49,18,"{7031084306456094800, -2039312016766848978, -4016788470650383153, -8724223484064270910, -4161269809999169022, 8502068705815812721, 8218557207515025312, -4982493474334551359, -8981271338580159630, -8998630726957714765, -6671909450915888799, -8451500951975710648, -1502502709565606096, -1514567143711733764, -1356220671474294942, 4562333047713445881, -7327157604344653263, -1575353136905619738"
values_86,5,"{1635219811448178585, 1194408312969922135, 7417367946165855816, 5989700199066565256, -4678181974256457028"
values_37,26,"{167667926462345162, -1486713640352298575, 4044584828485722387, 1396994226859208868, 8466954563591046931, 2978703055412460106, 7669305016615999312, -6847605526275793582, -9091365844278167766, -6123404279687347397, 5774294184941098077, -8151082276622113835, 1190671472886523246, -1673022366436120783, 3723815614396565012, 3481756964230789299, -7495500715489747440, 4504800985169359825, 3643432347994253645, -4720359062906837201, 2367563521204621044, 361391962422375576, -5225238736710031499, 8473222802367104258, 5838199589901716281, 196574077166138907"
values_56,22,"{804177085435494251, 2973163133835506076, 3602680491788961978, -8148652237505436411, 6130801833263269821, 5850458424296779391, -5476113103827996124, 2148165212289236623, 5909386823699318931, -2714817472849370907, 6643217197690830739, 6346304269506637733, 165543162486565546, -72581506498237260, 5352159733707523155, -4470502089111056390, -5162778503238955414, 5883900377202298088, -1193247552865888605, 989104777274549029, 5757736760214443678, 3438116869858852189"
values_63,24,"{3625350244709527004, 6597655418369586710, -3846672364830322868, -4787637721201565506, -6549103273475525622, -591794184261442498, 1494821321516150768, 5888637282913536084, 6598569680816372818, -7319366286335259258, -5187393543490807354, 5973747211142766514, -7828759644539765506, 5871780743376475879, 3148969366431405134, 8589233482134848730, -5043681715817373801, -1523034711434830736, -2796370827385054233, 189819498811197124, 1739852852639945459, 5379064475110114714, -4158529426196715780, 9032228658595960814"
values_35,23,"{8047225447920630301, 9086876827973286933, -7786155041264735888, -8047808676950007225, -5216458797574700293, 8694926354580683963, -7260113734653517191, 9021935632829682904, 231242900688268260, -4301119102813448468, -7804756018721809167, -3616514586064526887, 8940483573473292188, -8201336917805337121, 3176157506048541818, -1995920596434891283, 8245234076329698447, -8845939058820563135, -7072715623378684861, -5222484311658327543, 3907853527791222188, -1559048003297264411, -409303448904389426"
values_97,23,"{-8572089538118628059, 6457511069970905088, -6290067181628683738, -5273867068271450739, -7971262853047073294, -2493064082420370546, 6929400571435309723, 3287093158622936726, 1289208399351152073, -3043770752710205682, -4913224272736750382, -7467548858051324477, 2836197330505781023, 2154153051300781507, -4548408880064036531, -5005317857223788808, 5436866728252848648, -268374026448384125, -5851372482320231350, 1782727259037852501, -6271802720226656540, -8911184857513864086, 1414425419148676434"
values_75,11,"{-9039259247886095551, -5907964474723718570, -4441281352887504187, 2107494609390219484, -8457417846871189277, 5895176617164667656, 4199335676818224580, -1685809723487800417, 7590136664652193112, -8060544446499780382, -7081074399607545295"
values_57,7,"{-5837015850837483515, 1633309121349767169, -8496177920065540036, -3519255564660083052, -2174422745250000949, 729012211721319617, 1070630136205904725"
values_88,18,"{5439107347346728253, -2216475011289740645, 2433095121688115584, -1980856151999978078, -5227046903263929144, -1586119000994257090, -3605024318550025424, -1491668968165098553, -8084780230041301114, -2402622190102221996, -8276076586358040805, -696269735937554328, -7796164325854730724, 9046960560147609940, 6768873815850998916, 3633047469476428436, -3326131047794826888, 3848792539426984717"
values_10,6,"{-1501725212851994222, 5493176511492414340, 7359623134640095784, -4763437434273056042, 4201042098114970269, 2646609736126428324"
values_53,23,"{-8222203688966192341, 2744733656891813198, 4328930953467520957, 5074074352187175237, 2002251927398795463, -123249389356091240, -740967669590782799, -7658621205441661010, -4673970338531668523, -8166682124084153312, -4046793589369996873, 5590342888860377696, -8701684242495097289, 5765097469895038749, 7095709505663489377, 1577315128163620773, 4851970166407865907, 8142398459256541759, -8314251659426276759, -2315296302831419282, 3805447386475767713, -927285091998894231, -6471750365798433095"
values_8,32,"{-7031070762561615536, 8090981333950088831, -6709241784574568702, 4254294117591611666, 7743553600543064897, 5728690510466884876, -5569931990762957674, 1574746887181793272, -1672922793089959091, -2236941892306923816, -7090731252731215187, 1157862824554934753, -3433376287690645938, -6576125671154766346, 2936633167885949320, -2253404613642094645, -8522912840420131850, 1557173374851764638, 9147579111076475771, -1958265285802634356, 4965007690541445603, 4623156940600683337, -6504182252731729022, 196004797687791495, 4692188372967646363, 3081478581291708077, -2254385160591162592, 2125658466984688339, -3941543979044229245, -1148891274269506557, 553236602582889676, 3753237735508439125"
values_39,15,"{7800034350466688652, 5043022880701930825, -809681388678105296, 2082100241185563984, -3440298730838815400, -138154280062057192, 3019097488654732915, 5918899917349579595, 3168075653819954886, 4445632464122349556, -7238613652424843299, -6672977978421352041, -745933868697823419, -6832080303468763657, 6058813553646908120"
