inputName,size,a[size][size]
values_79,9,"[[7715356534017262989, 861257700955072610, 3777111437116289504, 5097271683407992004, 2599052594131890711, 1687386250836797839, 5332301304908805790, 2170924416096446394, 3649310328141566176],[5461880496603661927, 2257515507672446429, -7529788293530102248, 7485649613287921401, -4039290620830289130, 7698612580576105103, 1855275025912365562, -7462974298545345944, 6150948953346436111],[2699747251480680422, -5597553311109379331, 7099230042210803199, -2256001988632910549, 7138105815727405634, 450475691266597013, -10300299722733808, 6837549722766033920, -7815356525139991569],[7849051018342843021, 5372765414371529382, -3918156472841033817, -642841087844809597, -1634576988707644475, -1694153218549744476, 7016479111477405111, -7782798071934593466, 6061561829165159024],[2806079793153665988, -448899872319717376, 497088662157730735, 975152503787944222, 7871334502739645675, 6155050982493867290, -4172659095864326601, 7679101208522916533, -4348223265537271020],[8695217923862807774, 3993902107213392065, 8930410114679524075, 2986438214351550815, 2343260808561351160, -9146656256201933950, -3431705002878538108, -1304569387637777966, -1253777155028104435],[-6097528872944214460, -5510734917720975434, -3339061005768494606, -2578676673185690359, -1949224434356986411, -1488455758084426573, 8652427652171145037, -5985990560042403331, 3145378714410543274],[8705120173876486618, -1247339614976250992, -6977547179459933131, 7683663863480125547, 2800531196870559440, 6835761617886335696, 4478614344073330611, 4325860032249943822, 6013167128647686454],[2589590306660905880, 9125535718002635911, -4999509831609342460, -3694869562994315056, 5105981750139980327, -7763925851656597474, -8220603499449537903, -125050188634729718, 7592019642012433629]]"
values_78,3,"[[9111582593376958228, -4373361467568682904, -7553541939214324657],[7281169443785153231, -4136553014366715391, -1507864264034004971],[7207556980335072784, 3690056107791987678, -2838011181265573849]]"
values_87,9,"[[904302479563701021, -7479873966037135119, 5791807414648454345, -6714965868024447194, -2099292850838264322, -6766964540767886563, -3288841711198201339, 6015074951888344098, 9053709458512007219],[-5294890624750800284, -3671207292721793042, -4997096105814966779, -1158282539862654063, -8414202310121094391, 3668054913628507233, 3634145882004669551, -1154146050706444424, 455488183380746586],[9063820890019935988, 4765823729642614224, -4186677317744841564, -2164092196609345183, 2239083098914028665, -8025278180081115460, -6648982992971584122, 7292110167179375081, -4530766905464359068],[1757934729777455144, -3105673279433789080, 1803786444843931213, -418034740877396220, -3755972609179839604, -184786054870499423, 7953882763118848611, 1668418605190175751, 6367116632271878889],[8304735625382486619, 7704483178258385921, -7815449164427129420, 2596594788508015379, -70582960042550691, 6564557837910083340, -481011739036385190, 3724491866832163121, 8739068651683321658],[-5898773039427392672, -3074225371843479441, -4487017006989238238, -3092830646293016604, 8661518902769944881, -7622185241306793428, 4595956744127331498, 1131296207068354574, -7465618019262394961],[8393172047573401799, -1861161005789430488, -6102835341622862939, -4890223752959717978, 3506061175866019226, 1434976551193588612, 7873660127116223974, 8623644730657565757, -7601928541430750622],[-8661144086546980171, -4832307431295737622, 2742090474602216853, -3898586750607355517, -1579567951841875261, -7457249940570501650, 3454694756797682104, -8137268742418679723, -5121640731692640462],[8600797456821812363, 1522661328388378686, 8966289662965467976, -732390807467850434, 7781218624914841246, 7860265889159411836, 6903092806976013519, -2001041204138158710, 2936441740038424108]]"
values_6,8,"[[5726114410822320880, -6693969056032157509, -1387163335935798554, -4060415837235862832, 3903522795077158451, 3618255088382671655, -6116353232357268294, 7790103900955205543],[-5481247271422269781, -4575627217013491198, 1809171127980503288, -5136116442784132752, -5029355310872677479, -2015150334133568995, -4737676077351261046, 4967483958143327647],[-5998099533783957113, 2725037808255147013, 932656429424653197, -7071866510374680711, 1820387307050400832, 5848295193812238260, 8073665827482539754, -8541557346277552524],[-7311829289928597346, -2427710040648873127, -1455590140940693724, 8844908068757745693, 3596795484600249222, 2789672491203312654, 2906439378310739014, 9008790383494318477],[6814144570341819474, -2928029827178490745, -3534582950118515243, 8479209335899625513, 2009128167943478018, -8534461719909279882, -3042674333022378968, -8085474647911524849],[-4430879938346867103, -7602565414826198259, -7063524981475879608, -5558211568721916148, 66087789731798878, -322989818107767630, 3941605933142543055, -7506548070576503804],[8455572541202128651, -5698317882976304720, -5693185339448283788, 3664402778797116233, 245655227453142764, -3688202632754252656, 4598668816027781559, 9027201952597767488],[-398355827076990194, 251254373547273413, -1298110676451313016, 2693365635075644762, -136941395822524446, -5084715732840415237, 4572316505179777083, 9000122568032094899]]"
values_68,13,"[[-8311810655763906549, 1573893955628188993, -2935329570380993428, -8755826517873108435, -8138722816142340485, -1718573916782671613, 3030798583485449976, 2350459455995026486, 3135691653623796051, -2903146063101612197, -265487331571319847, 8058379059729812046, -8538748984198871220],[801188044786391656, 5469329988653127031, -75753606724373313, -2938754623618490335, -5323773909022221991, 4390108613471717604, 4157121038740655937, -6327876419934516313, 8615739571912065939, 1902612931141755234, -17444765572166607, 8765524880679523513, -793824506695357258],[-1634467782161197487, 8610215568612333538, -1423467015252344992, 1415305107421885904, 7707441851304707062, 8953706797628113252, -811887287127688652, 5830666243803539860, 6521835566112383077, 3922838729380324616, 2200538080702966212, 515780982352705350, -7005212275085814306],[-3386822205394818119, 808157637045597135, -5684405366173526980, -5517302891129763225, -8697159537447613197, -2900279570317295583, 5373916929703281553, -4832906052257321583, -4204057366513380176, -5655358802056295284, 8741804834285517848, -1837725567353558277, -2067197669789306941],[-4145010795241139922, 1464173221701913247, -2432971150440486449, 7663004747732982054, -8107049557331829250, 7240165035134080481, 6996065707634637437, 8668369825566565877, -1193580397127421547, -6628441011285912022, -3099847880485789508, 1855690111997607377, -2947002277313135320],[-5647609647170258087, -664177014344355168, 4183435122812862767, 8787057340868228777, -1969314280126194989, -5661682325381796588, -748923281351569419, 1913327708999133984, -6006088994058876083, 7052408321013103879, -2818699336499236460, 5136177600394139138, -440078170997305220],[9159014124451768563, -5159688943451209397, -5993888569423444982, 7644495134100540691, 8889442333757758577, 7126437959339593287, -1245232867545917605, 665134933076009972, -5862028722696448721, 15466139274859213, 2133828846632028620, -9120857335552442586, -5173043470184043559],[1684779909943083971, 4677009046689697278, 7973036717295863729, 1332594840561258669, 7129267113473550935, 4454373867509552966, -7948557987739420677, -1089321553798212870, 1271785960893018186, 6750639379182102854, -6167590991397857052, 1081461335458414883, 126035119169322400],[3473710586246196579, 4537007837977838850, 7446117658798711162, -6753727980895109382, -3900734681558638844, -1663769228159508873, 1839866310864039517, -1047580674200132018, 5645413179594131875, -6481059940602331423, 578259140260192684, 3271126425820356872, -1992976262023533853],[8831622652351908499, -7212124421150961272, -6533414392846240293, -8631231302907264165, 6259584889484717852, 4292879811210784574, -4977954110791265538, 2703817734629668743, 6636665559508147237, -2843249436995636394, -7802298193249953084, 2808245781019238892, -1715700774626717486],[4875339924856082712, 5488480195635916993, -1606034007294355712, 1558377705419123105, -6582041878116700412, 5332305139451810513, -1224371368065126130, 7893071890547289956, -3422261320767470503, 5968739014702430848, 6357437475934659758, 4767373622840983534, -8578793955325951649],[7618039729760784020, -7252635439876956404, -68127879053825939, 1756113857948209712, -194311117280216735, -6726940511727977875, -5369620944602006358, 6999653957163547390, 6695688378746842334, -1191396937175768848, -1553821534085056355, -5679351976358706703, -7986381898589940070],[2251442473580655431, 6666153862742003120, -951051373815936467, -672067613879219956, -5499067038692647630, -8289379683371257117, -2280854652611583300, 4232507499966722761, 6152827407858523687, -4729643978357655746, 5516820093380264557, -9163275298488669919, -5287851867647264072]]"
values_69,9,"[[-1932405317986406108, 1803888144172446526, -8515819373224570160, 1787331731480506399, 8572683232911187201, -5836226789647625670, 411459427850610476, -9032427934712449437, -373872749449368854],[6887553249621931014, 8331756850946402967, -6874441843338203642, 9031631868520556780, -2558257760994587007, -2670957969657395612, -5367217192582075723, 6151756999082985860, 1587788591377431226],[-7577961951312630349, -5455251138084191704, 8117813199149796218, -3941368159557059086, -4830576618236654698, -5462334567551213528, -3063915209793260979, -1962381607124573187, 8983895926195363818],[-3041906934091281317, -1750368329566532654, -7735811550576010052, 8844164621010653456, -143627242904541517, 9201640301262891844, -6483696511416903888, 2102896156170861725, -6041534585040954985],[-8084683897997285055, -6190589216028212473, 2823123470994560795, -878354478577635138, 8631857110094430263, 7604080532849407746, 2204973563275521366, -5932477404086263747, 186175104847182549],[3713077219026151698, -5290724594661063511, 7890370716188419575, -2331430211546043359, -3227506128779633430, -4926118268926553785, 1497503676512943815, -548378284701481523, 6161826510859967770],[-8112517620433213126, -5722571010668816698, 7302063120411132706, -7047491572256639848, 8409689684079503514, -2660156168063141636, 4036181865513121031, -611335505890401879, 1580817567899717009],[7112464866755507693, -4324418186410116598, 5926159384128288846, 6991757495695174694, -6020587938644145648, -7031031644909862194, -7914950643527780065, 6727018992366825037, -1802436022240149032],[-3391813749191345599, -4930787216861081270, 2446615187870330467, -360291902301498806, -7073554335467364017, 7799995701882034583, 7735428470699931732, 2620276045053386889, 4210350511353899382]]"
values_1,11,"[[-4319282631934919329, 7538169997372335573, 6909332245757922977, -7559801122385596393, 6937990429244553136, -8367532462354032458, 5250488365483434826, -5317776246684360324, 1669521343985835475, 837350744578895753, 3124486613970955342],[6382345503589211069, 4674888587650145556, -5129879712450199304, -5783706240614754995, -7651504184310316655, 5371147869096690139, -1928486492855771557, 643899226183142934, -8278222343800590248, 8758271300539728874, -4426980574834866103],[7373166344412236058, 7695338125416496562, 2384221372228303791, 3877678059352908214, 4993583858482285829, -570243354440813303, 2392320437760860544, -6977136903805948679, -2817343760269130208, -4568001796688290904, -3173826029335972699],[-8914603684488675250, 4988736703155669096, -6825002244085788325, -2031151752399423638, -6499254897785544957, -4515474980878978869, 709011951826046015, -6346763775444648482, -5749935187034858149, -5069234312819442581, -2164698427239389031],[-5672970508974982794, 516592288353628092, 7893906925200483150, -2757130891116811533, -8636514778312661728, -8365099694808414102, 6627534595749961510, 660246460126235711, 4687603122570971582, 180427200673648812, 2400395452805540907],[344862663011005146, -4581215679686139948, 202769994030999658, -6480587515898571326, -7673056532473748971, -4966207447081236246, -6802466321367550454, 4735567286403470441, -8895865518449963968, 2032003998591893866, -6054847364244186293],[5672486418985642568, 7206005770863783975, 3245974103771868057, -5277095119149770992, 4997650264224990068, 1580487164626773512, -8793689385796439771, -5356570083213880766, -8316113790822690038, 372291052923651343, -8179734495894128914],[-676460251856604894, 1497133096228373997, 1784493665590119166, -7011769720421666132, 7847951269926757228, 1728904438513452537, -2834464898291322404, 4746373640849745368, -4249964659552564263, 8086973609811821424, 798630026531955293],[5455609151852992410, 8568962107465607386, -5430457543724962642, 3005171750150006755, -1641652052910735504, -5735680888657378182, 8301262293410920051, -9143370569110567083, 2815118619422975252, -4276019987795028169, -6635103807928773291],[-8254068630028885846, 7799837605078975541, -495215287365785532, 5077750053629465114, -252460608798241476, -5838891082531372469, -3094671456562002766, -1343078154764650200, -1577990749506315317, 8182449277773230110, 8854999699155390502],[-7092674989302477805, 572069821128235994, 7002438878313937551, 5018182369256728991, -4239417809659011886, 4861440569708394505, -7623150747482504387, 4632232336610551747, -8752034142012000458, -3183055645964871518, 3006669420210766154]]"
values_45,2,"[[6604924247090454834, 6273767425214987537],[4235277085949453262, 4346730721883243429]]"
values_33,12,"[[2108776860696139422, -5518932235552045795, -8408007026980912627, 2766183757677762182, -3725988596825233642, -7009629503222049493, -8403506377797559699, 3586366281596637993, -2998497378286248343, 2094733485747161399, 8581657103955757168, 2143620281759637909],[2445791384012991857, 8238307630954578370, -2469010106165136130, 3880738064025760696, -4166313792128273753, -9043612887991397572, 9061110928633724004, -2506025507865186830, 7041004520817780182, -7205130140935103701, 2921684639967098866, -2533669000725103807],[-2007942679585005740, -5541990318000155254, 4836271433322371502, 8209795362724082250, 8127850818004134158, -7920508640539600474, 476053062345376095, -4527378594806466030, 2387339345811985562, -1918699829827889545, 8182142582901477473, -5660913734242169206],[-4320006171324678814, 2728963077914362600, 3673961384895369425, -9119777088812559860, -5798443594286013401, 6521598727272187632, -64881705801372651, 1657306984241604383, -6618672989653752325, 4903568580843292608, -1720776824401418266, -7212725213458074095],[-7199133276765971495, -6077025115784718788, -4243325039646199335, -5480543474085422800, -8453283285694488881, -2329772106956786582, -1587611059918946179, 577987972654488609, -6122018486515884613, -2334247874541329714, 9171602197619022275, -4547580769817733214],[-2717252989674708600, -4048557040990376714, 6175679326852292648, 1065520130545797359, 5912425733616193455, 3704798054290903592, 2118330003991952331, -6646476738390861010, 7743115164926492787, 2746993441110838845, 5460408392689283783, 7058606351277013909],[-8571859706051407482, -3411087227824760164, 7834619272472095356, -2007652313794604991, 2484308554728419270, 5791827011157403622, 7063166271293084234, 6007022019790928159, -2575513945844399873, 3324612288301689528, -5829918358032154568, 5285873045384044928],[-3193764596211021017, -7168421727144893144, -1677190041520865932, -949175578552087694, 3066401037288236344, 1210950617170271324, -7546484131261094028, 8317835537579028682, 4675327534317470336, 1625918679205549358, -3477810648661146667, 8615885025466594380],[-2998205038151096651, -8451966640316658525, 5363041542966292497, 3025612906053008738, 4804364609373863761, -2696771079568843843, 8772529569775364554, 6719070425277094925, 4613048133604403811, 2921799395556088559, 2529268937539611850, 4327730722685295278],[7688805786026660522, 9049361284957867692, 629833623788009228, -2974172614901708206, -4962772860890632346, -1647584038683152086, 4860208324880125718, -858253446439241669, 119956951287508672, -2857888347840938879, -6898782588986205320, 1055529217567792160],[787497989253861431, 4773421564049980768, -2349005376572599099, 3601293619714070425, -6355323149182705081, 8263915353743070321, -7248620020993733819, 4481065605390927930, -7071899698213939375, -3523074613365996866, -7082437104142542466, -2180832468836294208],[1181565239808262294, -2598920193553333571, 1059963981846199044, 5311295499411638221, -9041131263742025971, -2444460299933149637, 7312870445115707830, 4121508241933594680, 4320973729765843304, -2680982413269737430, 2393180993642456385, 2751654634799028537]]"
values_15,9,"[[563982256562829403, 6445610540581162530, 7395462893703280330, -7721308332639158471, 7846702308504638389, -1188317759604138669, -7962097672986647125, -6625249892374909645, -8316323056092607067],[-4353390971554479355, -2663957263017966299, -3219032502539565242, 7582194702109916373, 7674695652043780306, 3166660501730015812, -5588620406538273111, 4115424873196692133, 7512119176893298854],[66280389502859687, 4763832139341813966, 3100215625492201139, 7098242674272985098, 6435905029698180935, -230555816414115700, 3951990268221790711, 5804725313187211607, 6003963144197796494],[5702273746101640521, 2181319040419518567, -7014888958490544423, 8989035801231055314, 3813369233661252425, 1415193637553328063, 1588718490799181718, 7884655652287512789, -1367968145788646172],[-4484857644802927134, 8165260392166456635, 1859539392893037694, 1562730068165569162, 6049292235870766202, -5437548201942232104, -770230062452356329, -6611757639768255877, -728125186997177785],[6783639870320094657, 7878995630106701722, 2392193322241337544, 6886905061393331443, -4400802930556918618, 7500381721764361309, -7184521791776318097, 4998171445290470206, -2185551518040031667],[-5024327447776166065, 3220013168572462724, 888603508793864238, 7249612729197102314, 963257476274845529, 9020999282113887740, -2845747130373038227, -2991910349244744933, -2307039509635544036],[495850711526395401, 1930546738960218064, 6282324794744830183, -6279710143598817697, 3196600415258386878, 2618089607969861632, -7202923975673822935, -7387632427631580420, -2652548778294814664],[161138706133895165, -5244153140896914886, -1973013722099486387, 3423566129886406405, 1081520632355051893, 4542545735506910439, 7876649115010618950, -3120309980108684014, -2516633807929942636]]"
