inputName,n,key,arr[n]
values_32,24,-6088,"{4056, 19188, -27095, 12545, -16667, 1700, -21289, -22757, -13586, -28114, -26658, 14205, -10968, -11032, -11877, 11569, 2159, -5398, 9175, 21091, 19406, -30324, 10370, -21015"
values_77,21,-31387,"{-9193, 27886, 10328, 18557, -16155, -21278, -8640, -11803, -15319, 26233, 1129, -12182, 7450, -31481, -17847, -32298, 825, -13348, -23884, -19726, 2216"
values_91,30,-32201,"{26953, -5356, -19108, 19001, 24469, -11164, -8514, 21340, 4703, 31961, 28325, -330, -26556, 12552, 18621, 22631, -2800, -18664, -10650, 15841, 11533, 23415, 20206, 22737, 17796, -5566, -8809, 16137, 6804, 27"
values_42,26,-6088,"{18948, 30381, -19871, 29742, 14500, -11302, 4434, -30288, -32248, -13630, -22119, 7425, 8363, 9448, -7295, -7832, 17375, -30341, -29806, 5039, 19117, -6528, -28671, -19166, -18800, 29590"
values_13,9,26992,"{-21592, -895, 15272, -13430, 12110, 28201, -16183, 14566, 26440"
values_41,26,-32201,"{-28163, -3504, 13750, -4813, 27365, 3476, 11077, -6606, 17997, 32049, -20430, -30690, -13696, -15603, 211, -15959, 20922, -5257, 14452, -23740, -553, 13852, 14052, 2549, 32692, 9273"
values_55,3,20642,"{-27186, 2364, -17244"
values_31,24,-32201,"{15693, -11573, -15814, -9601, 12343, 12543, -15483, -11242, -12747, 18121, -6468, 24853, 1989, -16045, 15860, 26549, -11091, -9873, -15753, 32726, 20524, -5493, -8228, 3162"
values_66,2,-85,"{-5126, -31003"
values_65,2,20642,"{10424, -885"
values_62,2,-6088,"{-560, -14261"
values_21,12,-32201,"{-15388, 25026, 17170, -16075, 28330, 24605, -19421, 13475, 14386, -14500, -954, 5547"
values_95,30,20642,"{-12747, 29385, -2068, 7643, 30426, 8474, 8494, 23201, -5457, 20545, -20641, -20274, -31601, -15247, -668, 10791, 24008, -4797, 18529, 2669, -22517, -13283, 23471, -25633, 4099, -13068, 1275, 8101, 19772, -28119"
values_84,22,-21043,"{-1266, -13092, 31067, 11609, -6753, 23918, -10591, -2751, -21528, 938, -17987, -5670, 28022, -4790, 15153, -11260, 3109, 23098, -31419, -17696, 10252, -25286"
values_58,3,23887,"{-25831, -29266, 20546"
values_64,2,-21043,"{10463, -16182"
values_83,22,26992,"{-14511, -15381, -29025, -5354, -19201, -5476, -19088, 28611, 15973, 14421, 24125, 30777, -141, -27876, 18688, 23451, 24012, 19797, 14667, 14904, -26492, 24758"
values_94,30,-21043,"{-11656, 23958, 21344, 14110, 23784, 32035, -6172, -2511, 14975, -17116, 8751, -25363, -11937, 4413, -25529, -17497, -22239, -29668, 7570, -18323, 12946, -5483, 28701, -10953, 11041, -10994, 6859, 9975, 1034, 12832"
values_0,8,27280,"{10889, 11137, 1384, 13699, 13918, 16188, -23927, -71"
values_99,30,4965,"{1248, 32665, 32579, 4592, 8467, 502, 9682, -25974, 22859, -14153, -5589, -21034, -29395, 9105, -28637, -13716, 5291, 26279, 17495, 1893, 10718, -862, -30654, -5469, -6053, 4229, 919, 27718, 8174, -29250"
values_96,30,-85,"{-27973, -27550, -22130, -17664, 7341, -6424, 22422, -3952, 30372, 1912, -29921, -1703, -677, -6525, 204, 28934, -20093, -14049, -15191, -6815, 7578, 27163, 9158, -25493, 23481, -7167, -210, -15852, 29275, 8547"
values_67,2,-31387,"{8632, 28013"
values_61,2,-32201,"{-29371, 3824"
values_43,26,26992,"{12091, 281, 25383, 23499, 31909, -30303, -30969, -22995, 30641, -23840, -23465, -1782, -9614, 29219, 1108, -12588, 8617, -16822, 16188, 6317, -28353, 29734, -21980, 7930, 17097, -25615"
values_2,8,-6088,"{24410, 153, 23977, 22012, -7533, -19723, -691, -9072"
values_54,3,-21043,"{19803, -26634, -6543"
values_30,24,27280,"{1838, -28609, 21161, 20645, 7030, 1756, -11363, 1125, -31400, -19925, -25073, -5610, -14525, 20798, 18096, -7281, -14636, -4163, -28666, 31051, 17897, -19757, 6224, -3056"
values_59,3,4965,"{-19823, 6850, 11455"
values_85,22,20642,"{-9687, 7324, -6593, -8923, -19580, 22184, -4388, 24128, 32063, 27411, -11060, -12198, -22723, -9171, 27964, 719, 14804, 2007, -2101, 11931, -12827, -2147"
values_74,21,-21043,"{-518, 19373, 8738, -10860, -12031, -23093, -22528, 867, -12476, 29817, 30659, -31793, 8889, -16580, -21569, 29904, -15826, -25575, 26132, -9454, -19159"
values_90,30,27280,"{-17441, 9740, -4314, -28398, 28041, -7218, -361, -10005, 32481, 7459, 8050, 21401, 13700, 3566, 5084, 24636, 6446, -28130, 3654, 19322, -25444, -25090, 29071, 16327, -32342, 9882, 11810, 16838, -17485, -22413"
values_18,9,23887,"{19008, 30150, 6515, -14986, -18392, -14282, 27420, 16199, 28060"
values_52,3,-6088,"{14628, -27752, -25208"
values_44,26,-21043,"{-21463, 22396, 22642, -9197, 24727, 12628, -24753, 11899, 28158, 10554, -20559, 15602, -26448, -14469, 18004, -13497, 16167, -23847, 19680, -17334, -16816, 7230, 7390, -2283, -24252, 14923"
values_17,9,-31387,"{-8976, 3010, 4699, -6173, 28568, 12505, 15649, 28442, -25592"
values_36,24,-85,"{27626, -25786, 23765, -29772, -5811, -14598, 24247, -15191, 7425, -7459, 25175, -10899, -27472, -15191, -31375, -23686, -11407, 15984, -8340, -10422, 12346, -8583, -24453, -26111"
values_49,26,4965,"{7201, -18702, -6595, 14075, 12914, -17331, -24335, 690, -3697, 9951, 24382, 22174, 30806, 17162, -23900, 10299, 9923, -28177, -9723, -5266, -13337, -26255, 18089, -28479, -25360, -13690"
values_86,22,-85,"{-7515, -8924, 13703, -31993, -17229, 27266, -14906, -4197, 15014, -28419, -8495, -21551, -32405, 17396, -9264, -21645, -31487, -22627, 4380, 4551, -8009, 13953"
values_37,24,-31387,"{-5693, -2801, 20200, 28211, 20810, 13316, 15764, -21668, 12097, 3004, -20520, -22592, 30024, 31409, -30924, 6756, 23360, 2533, -27545, 10330, -620, 15706, 32159, 23838"
values_56,3,-85,"{-27661, -24292, -6698"
values_63,2,26992,"{-16495, -15275"
values_35,24,20642,"{4007, 26096, -7658, 16427, 20926, -9146, -7998, 3152, -14772, 23464, -19781, -32519, 26877, 29480, -20950, -1834, -21348, -19012, 24816, -8734, 20515, 28058, 22593, -27564"
values_97,30,-31387,"{24622, -16354, -22373, 1932, -2285, 24501, -2117, -12571, -8405, -11357, -23409, -25594, -30250, 8219, 14090, -28692, -28276, -22205, 16985, 16740, -32242, 22337, 28775, 24904, 27930, -15882, 2855, 30117, 6409, 6140"
values_75,21,20642,"{-28215, -24439, 29377, 19135, 1983, -12782, 17040, 18983, 16525, -4948, -4644, -20036, 10168, 18244, -1917, -28459, 25726, -12992, -21228, 17950, -16075"
values_57,3,-31387,"{11676, -1838, 13958"
values_88,22,23887,"{32231, -28113, -14906, -1036, -938, 25387, 22088, -21964, 7336, 22464, -7038, 22700, 27891, 13993, 23207, -32544, 31698, -253, 18239, 13460, -17873, -11040"
values_10,9,27280,"{-30978, 25746, -12797, 11149, -10978, 25521, -15109, -23099, 25029"
values_53,3,26992,"{24992, -19066, -14294"
values_8,8,23887,"{-20443, 19686, -8363, 1252, 7912, -31726, -14761, 9463"
values_39,24,4965,"{23582, 31603, -17218, -5097, 16328, 1096, -8045, -17254, -21604, 6530, 15537, -30000, -25299, 22006, 14352, -21124, -3157, -18505, 6509, -18923, 13629, -4004, -5613, -30601"
values_47,26,-31387,"{7773, 20473, -2957, 3627, -12451, 6717, -12191, -20761, -23434, 18527, -30984, 24914, -18826, 27205, 10157, 29775, 4088, -13093, -9716, -7048, -8896, 22192, -19843, -3447, -2717, -31791"
values_60,2,27280,"{24950, -14737"
values_89,22,4965,"{-14631, -6300, 25641, 9643, -24187, 22256, -9969, -9690, 7980, -22175, -13623, -19950, 20755, 14484, 16405, 3081, -12478, -19983, -22917, 28387, 15848, 3497"
values_51,3,-32201,"{8494, -19426, -15616"
values_14,9,-21043,"{-9165, -12056, -16095, -13657, 26779, 18148, 12090, 29377, -10191"
values_28,12,23887,"{9802, -4463, 3126, -21804, 19825, -24717, -25003, -29039, -18963, 881, -22272, 26472"
values_16,9,-85,"{-18899, -13652, 24815, 21545, 9320, -10585, 7645, -30885, -19513"
values_34,24,-21043,"{5869, 13804, -11799, 20359, -19417, -10896, -641, 24733, -4142, -29562, 31410, -21759, -17952, 32171, 22993, 32278, 26896, 15340, 2905, 20610, 10668, 23907, 24965, 31103"
values_82,22,-6088,"{-14292, 15713, 8412, 23625, -1653, 10352, 5092, 19091, 16802, -17458, -4598, -4007, -1598, -26825, -12784, 25586, -1712, 13822, 29490, -31660, 15976, -24566"
values_46,26,-85,"{-22756, 9494, 6964, 30172, 4756, 9516, 25758, -10348, 9195, 8281, 14032, 31916, -19611, -19934, 8827, -24018, -9519, -23846, -13600, 27592, 22248, 2392, 6708, -23933, 24149, -10095"
values_27,12,-31387,"{-8247, -3681, 18115, 31216, -13812, -12806, -2638, -28053, 29040, -17695, 19698, -7789"
values_20,12,27280,"{16302, -23766, 14565, 21811, 13478, 29542, -24739, -32636, 28238, -17704, -20180, -22674"
values_9,8,4965,"{7947, -13551, -5468, 17567, 13147, 23708, -10151, 26716"
values_92,30,-6088,"{30721, -4137, -26744, 7977, 26464, -27656, 4830, -20684, 25656, -28384, -18298, 16145, -13212, -22785, -5628, 7034, -27925, 14783, 28506, -30419, 11114, 25397, 16686, -10770, -32275, 21629, 10087, 12397, 32200, -14639"
values_3,8,26992,"{-32671, 16671, -31976, 12623, 22120, -10211, 13686, -11066"
values_98,30,23887,"{-12078, 5538, 15516, -24402, -12737, -23035, 2622, 19144, -1786, -31730, 14385, 24929, 22735, 21961, 10061, 16246, -11688, 2662, 22043, -16149, -24937, -27959, -18007, -130, 8531, -1070, 28364, 28388, -29974, -3323"
values_29,12,4965,"{-19971, 13592, -17869, -25078, -28039, 24753, 25282, 6007, -26877, -26671, -8102, 8825"
values_80,22,27280,"{32375, 23850, -27388, -8091, 3096, 32415, -5008, 19403, 22017, -9015, -17416, -9780, 515, 23689, -19009, -30341, 24441, 16532, -26147, -18357, -18914, -26390"
values_73,21,26992,"{29889, -19321, -12810, 10130, -24251, 29814, -15475, -25062, 10402, -3280, 28932, -4421, 28992, 8057, -26485, 25212, -23506, 1028, 21812, 1034, -13947"
