inputName,size,a[size][size]
values_79,2,"[[-467947606100955295, 5422045207889886959],[-1862830297567811717, 3688016783239820004]]"
values_78,8,"[[543778217980098660, -6316162043053934204, -8739937563232217492, 281287889924267722, 3616083373117726861, 5286338301973521291, 5792662028952725357, 6575654563517842502],[5688303060209866072, -6826772605072313714, -1424843668423537902, 451575366177065341, -7290653625795424884, 6789347221102626416, 1965522056119083136, -5355709333639430168],[7162625240499400656, 8735469664928945591, -5349160590445109845, 7692906048475342921, -2898760179782053411, 381691186476802287, -3931541174813558624, -6248989232797543979],[5475082163731696863, -5889624626619671806, -2594377290397674547, -3563510552202248501, -3737581972650123040, 2354449502199658718, 1281383088406076326, -9157883450457830956],[-6079339995632153330, -8134924896723085212, -8392054594684348243, -5309153477563215370, -9129631935081374670, -8162133091139887742, 2364625715866131241, 16226669683848006],[-7409971068158236201, 1891502369179451230, -7712148923498673363, 5243328967337113922, 6203500571461529944, 7552011676272380487, -6375205966115905877, 5241566716983544647],[1720660856326579243, -8365631979994035803, 2589988061222433651, -2145409439345950996, -2728764723941459434, 5540741687974098085, 2527078627745889668, -681158532358754080],[-7078258706713062675, 5079449110628995912, -3453853325856725029, 1977098687542361314, 7680990773429332450, 7443953005081875778, 8367051704414085304, -3421663552109388895]]"
values_87,10,"[[-4842260606265376429, 5876076623151933830, -3278580311410552013, 5609587036365773267, 8121302749400795168, -1637449279171973936, 2597966379258810344, -1613398297365532388, 5456930078019598830, -8910114245446998668],[6684910424892068334, 1067647249677041975, 4641290725757042707, 8972842743353020418, -5281739537660848554, -3717824257644881626, -7205648679761190877, 3155551461138528999, -1856456450661887693, -7653401494898128502],[963581526717068273, 4680257969838750846, -3423432192083328847, -5873532964546270162, -3690064114486706054, -1483756690101639114, 2329139760729230047, -5399959207098590555, 7598002430164966518, 1153877234544545439],[-5502331908109800924, -5516848904572091874, 5903592284110230792, -4947553849937898577, 7283631921625564269, 8894985427785404120, -1697728432783279934, 1681614634788288995, -1472600458023506751, -604812026287434723],[3155478514791790469, -3945869788777350714, -6917982224022822884, 4984094714111932834, 9215299837077764840, -6207373432490764855, -1007385665078151049, 8377837534056375882, -661455251919402185, 1956759097466004878],[1799493861524815269, 9191478325841061250, -3882453862042323060, -7091508678827320350, -7437131057569713876, 2375292384585039707, -4755104733024213467, 984003892638693989, -9071555206314494754, -1219217233060000205],[5136052337461752719, 858980421156140607, 8955430159398350145, 919787449561017916, 71273041180090412, 7017582635959383006, 8740864587185584375, -334248740322229057, -2669247291633108766, -4202303635022705686],[-7748106881119775885, 3530736058209300990, -4729803043303139821, 7548590327951105006, 3317914229558591013, -2458910743502636290, -8053652947005144800, 2046441016886318899, 6434193032470507634, 2907527650307299002],[-3965033626065356794, 7801511089588230173, 3922651300610863685, 1270326912854333769, 9193882455738407074, 4289956378494941556, -1632635953099914942, -3407738065654067998, -7014658433719009016, -6885703465312199842],[-1626244306884761702, -1497970563901723322, 5408589885313425309, -7382328639015984403, 3398311367177696668, -471800011304631732, -4877586265359556140, 6863721401855765032, 7749858481662252894, -7206687634292700962]]"
values_6,4,"[[7382354469835149458, 6121574664227411015, 4901242482905047358, 3691461888413173013],[1858116113912439360, 7867869839608207833, 8878845693883410169, 4127954515397364914],[-7619357075867066971, -3092281231753722164, 5113880523019735695, -4926370945262203749],[5394149670859432611, -7025409938366488646, 3117833557647141226, 5358591181064944710]]"
values_68,7,"[[-3208430678797654043, 4702805539574046893, 7484739828443109061, 2177318577313141310, -5515961915169517117, 561327236125924024, -1887047490276652422],[-2173236831128858187, -1322359290667018004, 7038604958581121134, -1022135675091540844, -1862937332043055431, -5995846413556392822, -3134206518998210761],[4470435240910770771, -8886708233279889635, -3722538463554784090, 5192985739078869585, -4078184784883411947, -3409504658899834593, -7393133525871766417],[2823908995314199221, -103242754561126464, -4455444210476971955, 9193736270982323900, 878392886207702761, -6454487912213752146, -3910060552203553628],[-3758219007169817850, 15445857166278826, -5601806866017003187, -5137729423806942604, 4374851249562262184, 6009231115561460722, -6336462082812448704],[-4001522832703468908, 361242501294792139, 7491168754782069781, -5729355941760298686, 2554759955980461484, 5588345250218894529, 731360684028525442],[-6798533569854363728, 7667780877723511010, 4957559428720777587, -5998334218299778624, -8825496685260517187, -7118542554215248872, -1738463637127197848]]"
values_69,10,"[[-951992917427924591, -4850864446978912500, -9067358089726190837, -7632564031580676302, 7165885412697162968, 4877039832410087958, 4509911936539384454, -6559630569719964795, -889250502783274588, -6348613988859403676],[-2655376396321315496, 295310435642167527, 8106420779570008788, 7316116991879845956, -574435383214099639, 8089488626254333074, -4753129327487984535, -5023076416706180059, 795753601938933742, 7743897928494897174],[2621584308352913700, 6217991392197417380, 3085528757268119124, -8376371041542254701, -7284533089608831718, 2512603651964690853, 7431808132041058582, 2629320278747774897, -4258785457328239106, 3188155654054413224],[2177171578794079362, 1007848979040942191, 6702491912036917423, 7789984523135190430, 6576035744101298716, 2898584460583268262, -2991034300486032999, -3928820588509497293, 9065588656259346929, 7614136546802653580],[-5802614625217911761, 7478424852159781944, 1996538220590882334, 1885870450271921887, 125501489827839105, 2670351051520506981, 3392054970507251903, 2266172982288569807, -5766379630153707784, -9210648877308554097],[-5804483863109527795, -8150314438460401716, -6936642627659331825, -6571019356597294252, 8572277659934865277, 1120902359065325368, -7893090840183139793, -297747141863336266, -5194542656611837598, -295457090145773046],[-17082792590471577, -1636487468541582619, 6990080302959945566, 3457669737761586153, 7687525303078095570, -6785185433867596084, 8937171406706533505, -399980403499882302, 3444197460730431390, -9126292808979894400],[4309265379140688440, 4496089718202739597, -345067255648899717, -7566627870159255669, 7605565598485065557, 8527431394320021767, -2561788373580868710, -1494141078817527063, -1350074700126367704, -5256604835325038106],[-1821795068763844792, -159390115104617756, -8419342860384026335, 5510720547016302842, -1273240348285817992, 8965199862646571744, -7035002567209435296, 1302645036049442431, -8006593319971913901, -6124439331264417769],[1656033121329044295, 1956201910234306106, 8963626714478269436, 5119318886710536945, -5579797841702361248, 4099819567430079308, -4046829129228352705, -84715162120337390, -3420784734194213267, 8555384011920797483]]"
values_1,11,"[[-136216995709831813, 3687757037099575796, 9197461269132316725, 6727877990770604292, -455747916100532616, 5460833673831244378, 4681130639499711130, 6864869487282222153, 7943297339476399727, 1852591373191596314, 3695578499678688904],[8051398934737750394, -9029768180758184368, 5038171026846660863, 3260127000059300560, 8059164853152299854, 5331869132267868945, 5994833777095105547, 8958933548456650630, -8705970238652043840, 6712131004610895035, 4357526030366532255],[-7546834218413163747, -8270816404374464162, 4125618520471665373, 8136969506141491212, -5139889601870223965, 7766249843705286149, 5341875600405985325, -1260276329672314507, -159446299917065925, 1778781823969230591, 2154936178662197645],[-7170427700942716036, -4988795426597760755, 5220924007519790914, -5127822873368675050, -1411730834484743690, 5875994307779483066, -4121957144362133779, -785504436207253454, -9185736693792542601, 7048998192787336538, -4846643177637739236],[2457716290705118783, 972959732114995654, 8363599058606960610, 8066914003788963475, -5848904222643578707, -3067013585291211706, 4820133299709716993, 8179106486466957578, -113537252906257500, 4343565241297847907, 4256605396644921407],[880254882321174330, -8312695519912848039, 5336614590815575981, 7719916180258264398, -8241331834698110543, -8735989715046009756, -6900398025010562286, 5111959660986339509, -4687219231844575096, 2896984519834976517, 7311939955335125474],[4770280468887444054, 4706387120378297334, 6385678697200494659, -3103305033319222222, 4528578211371640436, 5599195707393828368, 5241893072652092113, -2178321952729629386, 456643983082690830, -414994291387670063, 6580099403981491528],[6037445367676335354, 3223271439914187993, -8087991473887043726, -1483056036869499091, -1713007151088125780, 2934298878496295153, -7590228068261082476, 1974047921472874448, -3054519914958881125, -6296046396056009603, -4116965384461107568],[-4120327310597617389, -4349223712863978975, 6830236914481494449, -5529160153837112943, -163087577263381594, 7320220601473640300, 7066199997849902638, -2884225046070012301, 4388456512586039305, 7055289850313795402, 4887835006747109226],[6870786580775345934, 1659138370931450659, -5631038900812332869, 4866706321971894998, -8215646847068085742, 6626890510672627520, -5197091397139384926, 4974488279452994832, -500273239564023598, 1158560320251577408, -8648027184423694475],[-7042654300125621464, -2712610458595963984, -5591130176209234464, 243647105618532359, 3355338921942927172, 4141597238366617278, 1629426858444600014, -3102427091495793991, 6288708837213545885, 3531936638939575355, 1211250242658369880]]"
values_45,7,"[[-8116360659271360156, 4753923723543318254, 3857819566238137534, -765781278064122422, 8885026470208971389, -5436610197196706922, 8479483964064224775],[-4167287987653198001, -272240527689803606, 1088011622396481145, -1874208933415653608, -788325003647164630, 8669222866459494169, 8492425174655096391],[-5306084269503339259, 8812523175697045311, 4884142743513374823, 1529877600038487462, -2880915436243100520, 3672467020205250399, -1754312557069555685],[-1994987010328940063, 8919337690820164927, -1712537179730294265, -3136097965785969077, 2959301963045487538, 582432371130274819, -8163014522521057635],[1152381877351460012, -5195509993326021469, -485056245310797194, 633733797067786602, 7242345535478971348, -5833781426572455498, -5809997532672480458],[3819209202743336654, -946724556232751120, 4771130692800812919, 3424931067650971462, 5730400907436881252, 42894109632156065, 3009044275377122901],[8812543386312965028, -4459968423751969684, 809543394606282001, 1293447462571489919, -7594648802522244337, 7262527281311528203, -599782946063997360]]"
values_33,3,"[[3335362700869559639, 8544312626423181823, -7479538894919692901],[-3952190360897665887, 2270664261021206956, 8022801728611371695],[3220152053300360912, 4544782202678338638, -3214261470565409623]]"
values_15,10,"[[6591166044319505964, -2377689712847263926, 6241396066899341071, 8928329051900451076, -4605913528941562040, -6025237541494250008, 1301089559161831700, 86138342532504477, 6256096742414516763, -5369559247970809289],[-3380492385348227509, -6392154526906750276, -5274690593342198646, 3095659828060789539, -7915910974184679242, 4110867739944821717, 8986297994954085882, -9118502608611955026, -5457337115170959980, 7140016179452868345],[-6392836418246208381, 6637495050257521265, 3035634821746235494, -7536417321848244470, -5689112186553332295, 5973793188143612867, 5771159722933073451, 5126834781390990088, 1372475973955211661, -3188317106020569327],[6385536049687103330, 4281584868669886776, 121742806242377115, -7781984282092495467, -6550837371076390746, -3255743890950003016, -7473278061065996220, 6631687998914505109, -4588324439807913420, -887964101343346270],[1243960584223033789, -2425100709225215629, 2061144155841765364, -2678051292615503317, -1090788202745051128, 171698648713928100, -2023742988451133239, 1519752146133444347, -564271564013866043, 367595575068508534],[-8922345272570725859, -5584978948495439964, 7457187336140799100, -5811162262447701905, 1042704638315677487, 8220901084737440451, 6482264600845761453, 1323768946329772684, -9073642929781902009, 54844353729900231],[-3134959880223902230, 6448452002190459405, -2379404409697863775, 2700283838144993186, -7768185516542093915, 6436057292461743460, -8993690534600326852, -7868225575207869768, -6774627113957865193, -1598700735975750903],[3989366506627298152, 4613533131324806010, -8977877071784521640, -3388275940404965857, -8830882312965577578, -7469149222977096097, -3338003925724806613, -5786140827657245680, 7280584900688088028, -1151332897868028615],[-9163120673919529025, 5549333300169622591, 3200932841506048591, -9040435060191434752, 8606107383425082259, -7547749378065081503, -8240664820672234089, 6649331293190690657, -5390677477899010567, -4894607571955082093],[4464099584429718749, -1318705835785931352, -6589814938654884296, -2220638867073590601, -4102782469931076064, -7600803882968951670, -8479410241067667425, 2380929825370646042, 909388125063196024, 6360525963097429517]]"
values_93,11,"[[-8794118909918270901, -4310096435622986709, 8810781987634752532, 7123458110730624526, 3859404809664853438, -5250198511798626180, 2799289133954019793, 100999435279605111, -3900285396379903292, -6303742419306984323, -8521567565264044419],[-6439944510407844873, -6016382964338999622, -8148236538853466558, -2881907613489233220, -1916516900071241180, -8798909916071158936, 2946751284941670503, 1851043611884853359, 6136939912697797897, -3704548581492385035, -4843839548261328672],[230243797870455284, -5762741642652128495, -7404483342876230023, 4154634923130714771, -6912239679680517574, 2390463863145788063, -6619328181892370475, -2035438466422601859, -342302768109139023, -7211061645189766116, -5026396140579655941],[7188933890593165347, -3916515018384342005, 450661218948244824, 4214097219492044046, -8813537804659933985, 3824124576273433033, 3244752849015714155, 5836761255999576943, 2806277735744380470, -4716504062200561898, 4168112717225508391],[3489937032834276619, -5816943757564046832, -8200892774426344521, 2903311788751994014, -4282185668405964964, -5986387532731636519, 8033904277573841532, -113551080225938226, 2603929927217808504, 2960272113450517150, -2233433457552018534],[2318366372656195755, -193890155373466531, 7035398862477506699, -2087516118070147012, -8743154362137764410, -7189211733376197959, -8567844853213742350, 6481703386272451128, 4641567552591616601, 4613164773040381814, -4986503995121761018],[4199845263644906334, 4118446940566712487, -2181325026795726118, 701033539343069093, -2659078119795509068, 1513643057485502874, -1413146124534098466, -5171954681562237951, -2860949116245894168, 8209835604532903796, 1077938295346057842],[7509262702011098753, -5772315682805494444, -8074183697564174235, 3973979290572873350, 7591804245365883830, 8723606955140445016, 143453025347029010, -7242827574437414534, -2638793848239929779, -6368755724755583712, 3846817391068482548],[-8079137341767252390, 5409077856017965543, 465585160437832966, -3217493220845475010, 6640923457364737029, -3961325463568777656, -2667064914223404893, -7628532235589806599, -3463920150244369242, -9076200610914210562, -2932784981783212897],[-1528156746537236494, 492472233510258400, 1161480396557009274, -4517328214883762318, -8225049731899938600, -1432673099824690668, -7367924803620977557, -6595878717456598977, 8447414483038482878, -74407833492939048, 4273776631171484662],[1824572773309831673, 7386211913109150956, 3901272465823677276, 3916190630550589296, 50517052858229132, 3627808269393920677, -7848000651383521449, -2666149356152656137, 5692482230463263761, -3538594900802198144, -969379760675399104]]"
values_24,9,"[[5970291347825250007, -9039763239202038159, -4339899462468004081, -6849695424019059304, -3657190899020657233, 8837066629964527618, -6140216911591587911, -8664397337139121345, 7030587890664666823],[2521166967138793178, 1100558362874289636, 7280871605635793840, -4244143552780746437, -5894071081059940712, -2842316100243393784, 7023946227040229641, 5561470542137127159, -152238642594942862],[1707766106051559026, 4172913198074412279, -9131515134596010152, 1158897860688981235, 3605250889948791196, -1280682122455400972, -6799202287922229719, 1153985136804784535, 6557872163655339450],[-7667134927703809802, -4120872886753822616, 4282441839151541327, 7995772938708761533, 3437942482401749701, -4080378374915353102, 2673182932518912558, -3890945961907879030, -830320470532640966],[6854846290725632146, -3293647085045438603, -8055457410578185100, 5262510807734650836, 152906428119848839, -720180087382000330, 3730173914306661825, -687444920104616732, 4777205576946928187],[-5824786194047252454, 7887900213548455230, -86035322262789947, 4118017239717775035, 3667285252569226801, -6892507959631721062, -5968966181211238470, -3191984978431421276, 5008683990121142376],[-7387554132429351721, 5967090136846665993, 3997162599007420314, 1273837299411760065, -3551343045398119682, 8489628633557401811, 2179993143894366693, -7391863431517293091, -1412533045813170210],[-9001329685029229794, -1699932992584286081, -524037930145594763, -3845998356614531925, -93389486625200248, -8391304920844275415, -1563833975431747919, 8613025381214379315, 6498276196553944883],[8787760465696668390, -258785873169816165, 1249101121562304535, 7900533559961655136, 559582181674114051, 7263223224169381651, -2299012913698266009, -7293191396481841110, -4294136101335814475]]"
values_25,6,"[[1212845656927037396, -3325728391725516569, -5710764018660356276, 147305927024535330, 1972402432911114657, -7043394719559770115],[4599000642714525918, 8315650644563260957, -975909752894878267, -8437451717590626751, 5511969537728714678, 1760315654514828589],[169577359852460445, -7955344651534502577, 2463832754933229692, -8179403371029926772, -7498075168918289642, 6184558630722007798],[4126508518222668394, 7359388164928398982, 4301443559143837256, 7586064512578868159, -3685270781978026040, 1709810374927506072],[-9109644999960870429, 8021021145078609712, -86790587924975393, -2876981663053025691, -7775767294394271780, 2619954216095487984],[7992274672877167481, -3001599081053388321, 7776611512001490567, 5425029628267031376, -6646725302019642589, -890476882262063325]]"
