inputName,size,a[size]
values_87,7,"{-1838269633951126243, -891767443249184712, -7815357346066147912, -4228816467032820896, 351004277396061189, 1349303006947652122, -8769385813788752127"
values_6,9,"{8144659775281195254, 2940263628338994247, -3512999928116639336, -301112761114491653, 8416652972360784346, 3104881642389043708, 432624124980619155, 6063325893609566991, 149429098004123686"
values_68,15,"{1388490240517850232, -3629164893754591543, -713343961676608503, -1423138859583086450, -1503854569408360988, 5156840793938866651, 2882543582376184583, 4131395683921301176, 7306581458488167691, 3545710976982578210, -3250982911962468338, 7199359986252277147, 1524232357298088551, 7611518549703708330, 2811943585424382422"
values_69,29,"{2735349868966242625, -5905591193000543493, -1055463017593024575, -1473624293165895649, -9038923732789043200, -4811483395409619739, -5316041962049003946, 4695923225573556559, 3267159709063134001, 8705448652344663060, -4677451488621410886, 8797733829195383803, 7765341157713720184, -8875221956146277182, 8708662032298478662, 6385384791176772062, -2757097726383282548, -5658520928476766301, 6780959453055059338, 1971387088777016535, 7810830191637449193, 1804810873790666618, 8200182977239889610, -878579308476793860, 1972625541454730883, -6497399433704477465, -7609197755143474367, 3844658227219396282, 7958166275628340781"
values_1,2,"{-3072700131648562888, -4841332827020526607"
values_45,14,"{-2622297587585468494, -1496555360530180950, 197090260958927599, -1783660997617381902, 8098385558359020529, -8395140201967070155, -5313715924287631462, 4385888846623717276, -8932623145457341116, 1959842729484295951, -4173853966269537662, -84334835572431817, 1588735664933574874, -1298268712223697911"
values_33,19,"{6055370610814736452, 2416048862321928754, -319918180475879379, 4681896446118008969, -4291203589266518878, 4238709178351697788, 9154638591715415156, -8484939109025653746, 3992116517978505881, 8636037238969829490, -699315939081460634, 7238267187870331813, -2533922777334607445, 8742942637133984363, -692840561391672970, -7220633657977168144, 508797604576075021, -2082468299249114198, -4342697739731611941"
values_15,30,"{-5906238333080209766, 1896925364157129088, 7192618498616653734, -4888263510285380962, 644091868437656152, 2490482524410889479, 5799878307810981677, 8577886709312793741, -4792942183816823509, -630180670953695350, 1480482213878024737, 6232810586778922965, -5781324215091895033, 4222384035883870596, -297908476767195224, 3622559054056882102, -5452848793514344958, -8238397438178137836, 1710108326385167742, -111587100460042409, 5033896222705300230, -40410196328959424, -69484037646013598, -6894335399195411473, 2866410275565953127, 6711623530053977602, -7676864000241369171, -8131667193518217714, 2516587197142565507, 7106814747735139250"
values_93,13,"{-7658042095043453571, 5978269095043106017, 6602507830897694776, -7937830705648738680, -8669568388938654743, -8521518132328320386, 5720042580774728477, -8348800793297622348, 3895757574940798814, 4427414793956517474, 4492273145008790476, -1601277636506986151, -6840035514807093868"
values_24,2,"{7886805307587696207, -2826694596175806736"
values_25,7,"{4696239541251103833, 931094702868531339, 2726130685785652758, -5312189008144475578, 4180115562161524770, -4886045292256381416, -5019594418298989807"
values_26,23,"{-2749744079620403620, -1517211458819002617, 6726018395488123783, 4330387280165704474, -3544387107913049551, -2977103262551356792, -7659646466074742703, 4324175847386748495, -5364781915767894488, 6258554367788030532, -3796965245076389659, 7808101304600265674, 9095567410002806145, -9044950641932582392, -3175689456303850155, 315838578074836340, -6807307659100874606, -518494050138693541, 8357411435056060075, 7860269323994666158, -453816297715904392, -5320769433480274067, -6997510494739062877"
values_48,3,"{606381676077347873, -3066594996428527536, -6297301082624864514"
values_71,17,"{-7143668287442787768, 6679177192912975989, 426296534045131813, 8584978753946793538, -7477619799096697274, 6539198647194947169, -5801340938308863390, 5058640075180386491, -4971508779044380596, -8081904255965575279, -6963095254505027434, 8278264615397527961, -3334798945500909324, 3022114337549489289, 1120960762095105889, -1777104685652992948, -6172039109527606469"
values_76,32,"{-4933448122707919869, -6780857401063942913, -6891710563784988853, -8383140537190046880, -5375447646301079449, 5724048070786554909, 4358207364245330763, 244519341138949667, -4945484068537327173, -1038560028019014357, 6489295651703136168, 6069252528778605495, -4819654937614048069, -4939385408474234226, 1737665199292303057, 7252873186503585676, -849980763577319416, -7716782247256596515, -706661639658679204, 3495607200616931524, 5093150608539390891, 1192260595390573851, -7837886464301322255, 902918637498746520, 2258924077751832830, 7010765914418109937, -1051202957680125164, 7571694709550581831, -8704767042182818836, 3773596171750669449, -656073316324865694, -7682002201234198113"
values_7,24,"{-5256267731174486226, -2168494834851156393, 3454857108821299529, 6224558922571736764, -6585928626559874183, -37948135000095606, 6232873968428942178, 7729566467685639407, -3961414891742365158, -1383062869524010734, -3869547578266879571, -2597748744916980984, -1368182322647808694, 7508404995150149450, 7718889905887692766, -8847797578834102314, 5836534668411040487, 8140198288955437162, -4810232214865958221, 5412875322728874937, -3191736402216938186, -298939735123336820, -5897861604950719756, -2533361161737268970"
values_50,28,"{-7313865857958896971, -1033752267464479614, -5002942330513608616, 2577093538049024687, 344117203377805547, 2188631589878593385, 1958670707800188651, 7609434700348028383, 7739399505209772305, 2614291635115398208, -8222114864354096745, -576747451872118638, 734522795295893805, 852325100877862719, 6799380083568655886, -2933194395742077794, 3766545718198932775, 5096976888807085741, -3840658907334965039, 1434575521123468600, 5253171439782762530, 3577573310724317993, -3947235036583773912, 1907392153628628104, -5678426508842884461, -3404079542884870120, -2617001827420629771, -6198747931692556642"
values_22,11,"{2954754687988305905, -4383114396567560005, -6749847709725098508, 7971634406309003525, 4110193755684167521, -2114143547541774739, -2365733895957818197, 6557196415724341378, 1358820536196513135, -5282137293431318474, -74612314640333344"
values_4,4,"{-5854902953161401787, -7990257599354415102, 520352690289086985, -7614760143047309701"
values_32,15,"{267013283676646862, -6897292600171212214, 8744215838882381984, 7806324237078428062, 8228186249057829482, 3945801081721049864, 9065858312835410709, -4970569577686140089, -2421865389422727449, -6009357492735407949, -7098508064937000815, 1892545005326642348, -1738987464001624420, 4935936666953317873, 8367034957277524305"
values_77,31,"{7351261318139914711, -2168159644257036147, -7833429826263531538, 8073881681806896798, -5873969712564091928, 8275546451133720944, -4511071379373350993, 383937239755294934, 6152492262938068539, -3321759787885171520, -3668091833165932043, 7625836148448777363, 3664432408139840609, -6940105092795980544, 4076733508331422134, -2059922824769349766, -6491682564986904892, 1323139080381046264, -7397145329024793636, -2363919900341400732, -1734213526579649896, 2043021688998461545, -2741709389251617773, -768202165160845795, -8486327692160885663, 8293527645014033845, -1407852397952303467, -7393817577671887323, -3859094537877152359, -8619200552047118830, 6482394629207974329"
values_91,18,"{-5407951461848439332, -8106904332615981935, -1619069428701140965, -3222651902154538906, 4094320251203976091, -2006430380863131419, -1407719256584780328, -7790584913835441638, 2841677787924562603, -5859068124578913857, -2990459815398700556, -2982917609322104687, 1436365456868065607, -2224949722742292878, 860965690008171389, -4019351137219907869, -5828602903759424034, 3632616679952655788"
values_42,31,"{-86016037925525849, -8053846612735330510, 2015762493074878065, 5871819647753547058, 1422704961299345226, -433995875492937717, 3830159482455456184, -1064305336291242544, 8929806135182223131, -3667484570737243962, -8959352647291865684, -3875763990689239359, -9216347864132210221, 6917194155174941542, 2593603292644967464, 2556854651660559034, -7753854385099746381, 2005534994369312698, 3068806589493449771, -6099303925570642090, 4375743832077038901, 5692428880371640783, 6966635396670872064, -8812592725765849658, 236318818459133563, 3597113021413734496, -3821327269911628979, 4033943555619531141, 3863640967141056213, 28477101044553966, 7852626354191875432"
values_13,11,"{-794412023404460862, -2290855103215776177, -4027348617142389595, 3388656287577701440, -8286804539054535407, -3253905391040747264, 8797509481448336862, -8249446140865189155, -9222910182375029533, -6837471279775305248, 7159080934648094447"
values_41,24,"{2966983510109907018, 8514288656676824601, 7387532706338820111, -148198189032418591, -4654499932071544685, -4678854146804835945, -3794183511892396857, -2070060131162933287, 1092462382497738257, -2163676964471382957, -922820500416852265, 4043887322531569402, -1496239039583133171, 8281567892805458253, 128930146502398301, -7257185197339029893, 4933635390831806137, 950647390343692329, -707505744387540222, 3582286009354398167, -8671935933714336021, -8762292806137386437, -4774477605356800052, -5608152134194400907"
values_55,2,"{-7495138292777699351, 7075504614452993447"
values_31,11,"{-5841523940259431496, -1195719448313335705, -790979234770532972, -8789439307572923635, 1426295927734218170, -7181893058512446431, 4337789403233715917, 8936495538757185236, -6787068472373920026, -5949392727824996434, 2099923110956067226"
values_66,8,"{7609518345896059594, 3078894448396149120, 165316384924345646, -3374406135157091369, -8804720385477495634, 5712543911577429250, -5684166083405294376, 7877111836353658667"
values_65,9,"{-6351189111395082030, -8492114124859527236, 9165534720813832925, 8668958591319482692, 4273575633671866078, 5737787358994909760, 2933317276168968209, -2570102822061901595, 735982253892475275"
values_62,20,"{1678248012998648000, -2439228879110365730, 5892072185460669642, -7930441685777900330, -4748813028327120688, -8443220927741291561, -4610106463653274340, -789935048881773094, -4887740028402040094, 4654519420648312124, 3934143877450215616, -1860400759289244653, 8103706012960847076, -7236594089051655462, 2301364650038782834, -6262754454720372336, -4564019406001163724, 5435008925381604575, 8156922139914392452, -6030200005271649063"
values_21,6,"{7391193300591728938, -2939817114404770660, 6049380857725393558, 251476623136546550, 8730484433037824571, 2480457837853455372"
values_95,28,"{-5838555037496357654, 8333463488493136155, -45794863674898990, -1835993729410962100, -475514779410179812, -335209430035557455, -5454463562699021515, -2536720173638335340, -1095349123881890761, -1141232599083657349, 6485403622038615026, -1693738949215298716, 2749334075584386325, 6879588064355483318, -199474138015604593, 1213886901728860984, -3833908508067288703, 7379319920212734958, -5080070183548174780, 2180452596577962180, -2107915546658500748, -8678555432966955396, -8344394094826461473, -1236470114660719567, 1290647666860177150, 5910073325392233977, -7505370176511311755, 7274998231567894798"
values_84,20,"{-5153042452510405906, -5780327435858393898, 1410976411061700386, -6804996966726986162, -2493185277534861772, 1227515170887863124, -3481197635322150492, -7630345602965997348, 2969212038821754150, -8297084739205206582, -4564714930334462910, 5445533749408794739, -4804428552004554509, 1870724879848720707, 4691411593637420139, 5316791930261411167, -4897910026996250680, 4084583436156090063, -2818152826021223626, 2507081102076591955"
values_58,31,"{3631791704574200204, 3227519450684875924, -478349731259799953, 1283999810860673942, -8601043146006041266, 6898901887349200260, 7901339862974150247, -6568456991622224353, 2826144196046899206, -3142308127718617706, 7033646200462305913, 1520552165293381379, 2415842675420938088, 7255589666784602539, 5395053435039438529, 2049974043962122273, -5862127417255482353, 2338049880109496130, -497468116135859181, 6739346329766676872, -5062488625599616819, -6006639568332176347, 7463081741281261322, 3375035163861246990, -6114407712319759197, -2293579545146558252, -3574381298873782720, -2075311903292680737, 823535972305094693, -3405890621669457588, -7950945376217240003"
values_64,7,"{296890846607982825, -4220294709745541550, 4210916344889283341, 7128081362445245822, -1561811348899395731, 28411355192702579, -4331263479113215225"
values_83,16,"{6369519429210170459, 4438245557216528615, -1493052401154722628, -5764157748793957915, -2586487713492037589, -7329616102624641784, 5327712797130948398, 7148458882752255577, 4442828895304878568, 7092493823320328066, -29177515777427661, -4493459227143531299, -3846903608289739135, -1166037258452048459, -598433728153074121, 4810323183869038014"
values_94,14,"{-423826781614609806, 3926481515022061598, 6089006719011643286, -1601593245196271330, 8295493065782119094, 5246303195655921149, -6150411215304983674, 6282886647924489141, 147899373866850037, 2289631936614321371, 7847068570485741841, -3018486241992587332, 7633723375299797944, -3418391773455078616"
values_0,5,"{1542034509450997944, 1538558051482973135, 8720621807342829202, -829746719838535349, 4292727499036354651"
values_99,29,"{-6603863974978339840, -2712058372077115616, -6280410615269097884, -3432330696778648874, 2730077766935538098, -1025284517889540755, -6384540217562770729, 6880251939226357816, -7231804184158221949, -3354144303185564256, 8299365739363420861, 3901851758914577945, -8847408030127558370, 1953996813453084548, -2887400178130744048, -9146719228748036684, 7496386628032788863, 6357786716817856657, 7345631567076476763, -1364666334792529188, 2147208775942449710, -3267390109671731143, -1216973956585917794, -2061841961600383165, 2138622594308889976, -8085617299133318176, 3397610267634812435, 8251450429746517175, 8867513253277418127"
values_96,13,"{-2738005043460522134, 7148963743957817977, -1117383072530335734, 2842663704260217815, 1199064072082815855, -4873900845210232240, -8362513269468750468, 2550465530507605047, -7128995304306777971, 4131392096547606729, -3602043099472457666, -4879911373099938460, 2087993240402803627"
values_67,6,"{8288310791017442142, 8633747080014870938, -5642159855895644499, -8646984748202284882, 4499993035334613404, 665322786804740675"
values_61,32,"{-2969980583260130533, 652596272268508077, 845143545935989687, -7485214988654497863, 7680834951592682353, -6935106611906659155, -8674602550741462549, 2359016329441821013, 4446476675360278545, 2497445773337342038, -3682631625434476243, 6546575018870232039, -4144868048781824602, 6272043388556234944, 2649615407552089519, 8618247192926955659, 4060283072090616226, 55178376274822532, -7850324899597305324, 3329843492539318173, 4084650993526519571, 5646915913517533947, -3969627924559758142, 3727117423550067933, 5886491970190466122, -2230512243625514021, 8756411992983706123, -5839816397864391470, 3057649255801248956, -4453744331211315324, -2158668148706152590, 3488788074640583138"
values_43,21,"{4166462167686123262, 2613466966449072910, -2326747107827458433, -4246186677675964610, 299128192450345235, 1699767862747385211, -7509002878627410215, -972324275291739342, 2850021982496783229, 6166398598429595507, 1244766095589255629, -2716672708933242737, 6253250927852592616, -7970631635409228203, 8246034011929990355, -6331667274615353893, 3435887713150340762, -4782716273616638615, 2336093569925215869, -6049734313161486652, 4182054284924425838"
values_2,15,"{-5122386528152142444, -4658609733460810333, -1496249278050706220, 1879625538680077117, 9185607341413546203, 6023429781902577875, -5889696992790797772, 5164444482310124905, -5288077531675524572, 8229443749858427865, -2595808998875087407, -3113892564663393431, -8394731796580205977, -6544797595246259788, 3433475801034891295"
values_54,16,"{-1060872235626846451, 1599374445115598972, 1522360759974555539, 8286794309382358982, 4942966361519893563, 9160140126895174761, 4768047093354005709, -6396209594510620471, -42361493087939891, -1913882570636006771, 8320319665992390862, 7671271118971737442, -6261822929526929767, -1189051802196142749, 151466853303986062, -7166969730119686836"
values_30,4,"{2427657633873095174, 5242361504029278946, 6033316366487998306, 1048465911354790303"
values_59,16,"{400610039546110705, -1471438354669610771, 3042771036573281728, -4256831885266644449, 3472255025389447592, -3163816062083856290, -5829445388223286523, -4721598782856772148, -947280712069336408, -433872985511458384, -1384862879219193763, 981346707424449290, -2673744666792165676, -2790623076944355951, -7822237540145530434, -7721441895891761678"
values_85,29,"{-7977069990682034834, 610642001133295241, 6959285318031058364, -6381847539299152510, -4609168647193077160, -5464622908870936247, -6701228493508442621, -800657509885583263, -1597219103653043381, -3802683923829523259, -6753748409429630801, 3619334994488968751, -3537802739691183362, 6225980571983970808, -8140171062764242363, 3491237815059497536, 4891162894968744916, 3660770614534635228, -730338169951041220, -6752757000967929846, -320428691850212957, -7458347883807599514, 4764293744053729590, -6063596239085374116, 5550811577021485223, -7919433962023904425, -895657095132802518, -3430850518991865940, -3126966522381224080"
values_74,4,"{759721079417492523, 7746365216369553370, -319032358014981733, -3115631185545034238"
values_90,26,"{7392167021286208072, -5724718655293417738, 6635380381440714025, -1257503229945448205, -1122277594222561682, -3371169151434211439, -8647458183534086559, 4590712866300769344, 7171443295713476061, -4361039813930881868, 7910303681080460829, -3335660614847838773, 4875184286330188816, -126617693303935461, 6319981194094698746, -7792811898547288252, 3146922455040893932, 6430098999756255458, -6193529582104421854, -2324171446370542687, 3626644194388194027, -2063997169220425150, 1313270308895194561, 146070300330316883, -3804368205993283468, 8995244534929257333"
values_18,10,"{7431105960706302491, 580684107704453150, -407953835947527301, -3311436822564869169, -5920530668923142310, -3018705979225509721, 1053298034412762852, 224997324247678250, -1102567124477582200, -2707244930688261062"
values_52,29,"{8486073869965065965, -6777988429939317845, -4218035810054854602, -8312107410913242465, -3788969284366110424, -5875103440172134290, -8378302929664350010, 8418578892741005518, -1068906523130677177, 2470429953784990506, 8383260627689688165, 4180141831206899277, 6323227261524863931, -6974668728415527796, -5777595269983217524, -8429322820782733047, 7709615911621835458, -3843081951215435687, -4362812596529061981, 9168263882247568894, 3510210173349205438, 7727410335399092120, 6195871248478226296, 3581963093710361330, -1097951661922162686, 3600935144053976291, -512104790987829848, 1665631119734448936, 4332627142619628267"
values_44,9,"{1672498467222467548, -2556785285019934143, 7462271839450572929, 677029956772113759, -7980836054267027494, -1497021192189319762, -7192165851284153207, -5078497143308375888, 3418433349772692094"
values_17,3,"{7660079754659108921, -611470306564919092, 2052141865825838861"
values_36,24,"{8820149465199275319, -1039943191614259455, 2445914125046593452, -159359589901255554, -4361041003352495766, 4369876052148897740, -7213215178429394787, 136845971503017110, -4232782140854249703, 6127536396998343291, 2130444013818608639, -2838572178800817285, 4483184417141439041, -462299499869188586, -3854272533868942202, 1219441966395470873, 3409938701607626628, -6919912021417654286, 5481246978166120902, 7264201665657005378, -3548333702670543045, -7066284802074616199, -7846546376633048466, 91155078273264127"
values_49,18,"{5114165708086792542, 121606158965016172, 6484460930917430519, -400185945993816978, 5565583017706540484, 4481667113959399142, -7188807759709654882, -8906835754718730077, 2753247941196160550, 3045515273413386931, -7098242957538197988, -5695417668250719119, -4611850748076964790, 5411132755248344007, 2517297818853381390, -5574673075022767212, 8849866241313189501, 2685766846475784098"
values_86,31,"{-621127361954762792, 3926986165382302971, -320923301047346432, 4731072857814575690, 4387512071318593447, -3597403039581732952, 3523889842656048381, 5287002806721906394, -5211505289882397566, -100560774870769412, 8078015399736644655, -7418312452658564510, -2100897767187548840, -4488238287377907575, 6186242554484975744, 7620429596379267127, 1556236175537274855, 8333244415614440575, 1086005173675728476, -4100430198443989757, -8089706807566211471, 3775822937002816729, 3820525689972138052, 4315131441292480294, 1909627733616256123, -1996474653059393640, 363305202011163569, 2542934986341690675, 8279286694003931788, -6267665313775163374, 3816512427518438430"
values_37,9,"{-4721842287997890298, -7549991522695483820, 4030197254837160472, -1097168150326540682, 6141905893122093289, 4216604126216512475, -5770325383977143329, -604709259126079535, 7336732694300634318"
values_56,19,"{-7833553928338381847, 2539425820909842164, -6275099498780573851, -4046831954747391134, -3937477199919884721, 1648950535139635999, -4288676001338574329, 8906239339734673568, -6652254715730382710, 696001096583038837, 1015296241369603406, -3124953004868469182, -6343778143847745802, 8270733456735864451, -797949061185728327, -2465155240170308243, -4359823798810679220, -1288710714763226832, -1120205250710228172"
values_63,8,"{-4654396973488418694, -1772419688659636677, -8926034384605669846, -7971022938135204820, -416374886152326219, -5547656707414733754, 8368500947089419206, -4759850072413851888"
values_35,11,"{-1897631054052191335, -2029437226095481258, 8705385568060238664, -4947379162744474566, 4892341981706930046, -5364485588450432859, -2998751015140184570, 254524150065471822, -6274112113941973189, 743106172295078455, 4895273589438443939"
values_97,18,"{6616133972752305840, 448409561021110474, 4535347735482093578, -6371936700542582895, 7698662129905329374, 8415331253597878876, -391611955711629875, -6758550965551212500, -3399899402126787725, 3845018067405915034, -3566825631965485861, 7032739749917496560, -8928335309211414478, -1530488835459466331, -6439584999345826220, -8795519072114617047, -7342507085814314560, 3329718445846984613"
values_75,28,"{-6107603891454020956, 8348839157964706458, -2718225406235378998, -4809100583563571477, 1674452692037003010, -8794796741835682761, -1803317143646477647, 4940989748020877175, -5790041199350329264, 964628602525054767, -2244683017375821269, -1663918583187037518, -5348885103175918154, -3362562802967630020, -4151651099960765692, 8699800373848036357, 3470176395324200455, 8903834364965170817, 2061732349527108924, -6894111659898862879, 3572202251793202332, -5386432161335166865, -5685685698785070721, 424779686873125255, -6014195207027915169, -3997238621502853275, 4433850702220087097, -8881227679749830970"
values_57,32,"{-305782822077540801, -5201022187010932237, -6856101490957442496, -8479717193011355819, 1744093326868838938, 3569578181986230715, -6410283028551904185, -4430858128330224568, 4386021871372256554, -2481692916746202566, 5320936506467054210, -5781733747963380987, -8449480507042352588, -8109826095152039367, -5003544599207569284, -7374698762975178635, 5958310941855246306, -1195211017436234345, -3448598295621892967, 2506851331013757650, 4555584045021304474, -8630856536281163784, -7076254393339489031, 1872766031608492585, 7508182104875504921, -5985767397794750443, 1288634292207935359, 1573079329592295754, -681849147189024556, -6332289120275727547, -188942362377712583, 8932952111008296008"
values_88,17,"{2471078804497061883, 3707802986049475619, 4092278833533535169, 8646900207800351623, -2323106874264848396, 7635777380027966883, -5023305987848234676, -5046405655091106911, -8661886420942304202, 4198706931581790177, 401502697858880871, 3979207281417615062, -840065180197742552, 3836046541728542631, 4773667752275651822, -1978117473215822998, 5766313295657709669"
values_10,7,"{3885340000528109123, 5351609900770261156, 7778794635916640530, -3458191656652219326, -806545088843599324, 1652751827366714997, -5589803568938674462"
values_53,3,"{-7090329416808378849, -6986975475715186883, -5355039134822967123"
values_8,14,"{-1765393507705542763, 5028346300077438283, -843034139679252818, 4293025722165830469, -8274224249457394307, 81761575459286226, -6526664397948233217, -5159059439527764462, 3230612767502173447, 6432650570792304375, 7219471257187043053, 2863363263497470169, -2397018112307801182, 5581140706952440923"
values_39,26,"{-5024609534018725491, -9183400576571343644, 8914271575615510462, 1858589517554808015, -2870099164456382524, 1047355475668939550, -2819446859843922722, -575605877275312169, -4614179946110482623, -2364942878403752563, -7288738335227384254, -8230648538865648648, -9085908115499483642, -1456596016646017680, -2264831286689054027, -3073566935741352399, -5571020291027717140, -8305063908929898624, -3948854117091619551, -5607426089289857782, 5202492904168076398, 7845163189005614936, -1227234000240075371, 4952812886022086936, -7651463560487257913, -2989902783760449128"
values_47,16,"{-9138404818951940124, -8454530216045172797, 5897147789606013054, 3900427879524738241, -3936064090229287403, -3224915866044639484, -4434257747646436539, -3773123877748446336, 5446539817080486486, -8002344309700115784, -2708905022195668093, -8138860506275802016, -8377046625671478774, -6574121171832168750, 1864177822196673376, -8409726633921829346"
values_60,27,"{-4723852489949995638, 7719628941989105404, 6458871665871706601, 8157803769764845289, 1436049404838632962, -5718455774548552286, -4798757290654531987, 3370544159436010485, -4525697510510461018, 2044117066096114888, 1653258809886950020, 8932164554514273502, -5255438336451492956, 7118716974460145284, -7539912508515039091, -8712153594196109364, -582723388844185721, -4895404543485492373, 230831205920452161, -533056502692846406, -5870004044070351102, -6234201622687867275, -8179267342737675806, 3709709457701956970, -8053385131250308854, -1264129638500754962, 6650908231433179268"
values_89,8,"{813247448712903903, -4327828710826792106, 2437512573053376170, -8194735896976164457, 9029323589008560812, -1854574728795591102, 4871369206386437336, 5765732780838453328"
values_51,12,"{-1166457956769110889, 5943099026355555177, 4982113368212157980, -8337506293125781371, -8999101250083436074, -7657893636173750148, -4072630132748027699, 7800476844150531304, 1999565238709928120, 6864505487935743893, 2487584613992059929, 3358183091432224119"
values_14,3,"{-682973260869819458, -6880198680477330487, 7365597727777071899"
values_28,17,"{-8998054860917818193, 5546090302517141724, 5309294231584886881, 7740818309388102184, 7175580913979860838, 8618023452022405476, 7007998058375205562, -800168348626968424, 8685752263158387229, 4338106381706968261, 6133570741000552209, 8485037995513379609, -1865558690603111574, -4983283675641081481, -1556891386622005482, 5427413175179446894, -4373651183661365271"
values_16,9,"{7851893805948686117, 7432812550499741917, -2111118256037020751, -1637139701206190615, -9128782275130512769, -2823946226283310221, 415005235242217025, 8380598527415869123, 9151492419074991430"
values_34,23,"{6746074305946473584, -3574290429399779685, 3922713422233805940, 7782876650634513163, 7261458673719810454, 2920748390200560570, -7643947052905723725, -8618922791467809293, 5638115995110639155, 5417604758289871079, -3468530175512656126, -1457283989937261161, 5027981600711946312, 1479138623649189278, -104729630751929759, 3390001740402230529, -6473900418445050880, -7155161018155427873, -3481729858798929517, -2070722772998380642, 4740742450702132029, -5053960498446724329, 7723746669822297127"
