inputName,n,key,arr[n]
values_16,28,-42,"{-99, -16, -46, 12, -4, 1, -34, 9, -36, -99, -67, 18, -54, 79, -14, -79, 118, 79, 51, -24, 10, -6, -11, 12, 60, -85, 32, -41"
values_34,10,79,"{80, -111, 123, -128, 77, -41, 10, -44, -117, -96"
values_82,19,-32,"{-100, 43, 5, -51, 101, 73, 40, 17, 14, 86, -119, -83, -122, 54, 36, -33, -67, 113, -128"
values_46,24,-42,"{-7, -61, -12, -44, 115, 58, -18, 84, -92, -41, 33, -69, -54, -107, 38, 26, -79, 117, 44, 83, -16, -104, -60, -91"
values_27,24,-55,"{10, -15, 29, -19, -39, 22, 89, 13, -22, 118, -99, -44, -18, -21, -33, 113, 69, -1, 75, 70, 42, -9, 116, -70"
values_20,24,24,"{-87, 43, 30, 52, -18, -16, -122, 16, -72, -58, 107, -92, -85, -64, 63, -51, -37, 37, -47, 46, -91, 12, -105, -42"
values_9,28,-28,"{-11, 94, -64, 18, -56, -85, 98, -71, -7, 100, -102, -28, 97, -128, -108, 41, -32, 67, -55, -4, 32, -90, -68, 39, 36, 94, 83, -120"
values_92,24,-32,"{-45, 91, 39, 113, 118, 28, 10, -68, 36, -69, 8, -39, -90, -85, -54, 109, -94, 19, -74, 44, -4, 117, 56, -36"
values_3,28,-103,"{38, -100, 104, 39, -60, 54, 32, 114, 11, 26, -75, -51, -118, -48, 102, 104, -120, -25, -114, -16, 38, -116, -7, -40, 79, 17, -116, 4"
values_98,24,-3,"{80, 18, -45, -37, -7, -89, -25, 117, 29, -36, -107, -71, 101, 69, 36, 43, -79, -4, -92, -23, 82, 36, -42, -21"
values_29,24,-28,"{-33, -11, -3, 63, -77, 114, -1, 80, 99, -104, -63, 120, 117, -24, -32, 11, 31, 37, 57, 119, -64, 124, -61, 45"
values_80,19,24,"{-42, -74, 25, 2, 19, -58, 97, -7, 118, 4, 51, 120, 7, -48, -17, -49, -73, -68, 13"
values_73,2,-103,"{-125, 57"
