inputName,size,a[size][size]
values_26,15,"[[5722001400025855360, 2797597549028689313, 8092337976822671743, -8949374230294154495, 2502530738898061235, -5678564996156069323, -18201126776601527, 2936169670486724432, 6000706872714884875, -2975300470680587952, 6628608011238096183, -1822039645133670918, -6646939284398877467, -4672399428186527533, 5311074959531632450],[5228848886063177569, 6744162817927913797, -6068432897779391987, -3724712071355037373, 2798073684354027976, -2499129844810896968, -2141391469121010016, 9087914734299196908, -2377118447558958515, 6028415179331299006, -2659112477931100421, 7982109410853950324, 73279472050354150, 3125365148774768208, 7244515400296633518],[7933619404155905948, 7505738852184854542, 6163439652309051494, -5589576254450722701, -7220804721695589751, -8948635273669334051, -7383808560287199496, -6346990398011501376, -9120656394699673322, 2443300129191589052, -4278031377099490594, -7694443017150795282, -5508757518663550169, -2512862702053341209, -1655635230505177753],[-5396754797415340824, 899497428766604055, 3223187288244856556, -3842015676539067888, -2796736094581532254, -3765582662742945461, -5415057308697556307, -4600546271485604139, -5684618268027679909, -3417576391800252858, 6354448387835920589, 2566435159047809940, -2269787327562899506, -1222444686188629631, -3261100333129847669],[7975323551079195474, 9079361115617327366, 1675258445279953881, 642586723162619775, -8895705779404916169, 8513010840339107517, 2931653418380095636, 1279126304999748013, 2467113659298508650, -2407688695466842798, -1100731626915945144, -4757955728685268480, 4787490134437051501, -4686745869622372572, 1494067234855933376],[1865499943534554342, 4331970032965542668, 4355628768263967501, -2680991528420618082, -5720090599203564642, -4555673248765104654, 8012920661953749825, 7291469828880277151, -7078305401423146113, -6048340596275260603, -1038843091702125570, 8538750091099935001, -3957432591491598770, -4796683196792964330, -1687670764480078232],[9063053508816711883, -8313647189733812614, 3791963451013531582, -1203745658474874714, -7581088415373655220, -500533048116673785, 8748369166374709244, -2207209467850261663, 3077749791770221314, 8205877896018225986, -9137192589878093422, -6493899924735067363, 7708564099904154663, 9004565523895944889, 2126043096149863511],[-1472613833588484416, -4120810061415654384, 7081981142530223263, 5494291614305318269, 4323129444444283165, 8031210070183712008, 2813077902441377976, -1336232035721168994, -1115470324581736847, 3449065640182355187, 1959913411486816999, -7534726662340016896, -1399882955544871943, 6982868162484788447, 1578164938964093594],[-4087228188874261392, 1859144407020058988, -6651361709407140114, -6357455953243146880, -2661564392271257149, -3983424223919258758, -2741199743604557941, -1611509850045585935, -6204454226564679140, -6666961224993313077, -2763555854602617106, 8391410886862320989, 3011531944281113115, -5578612338555425858, 3286682416389850990],[-2712135717097619226, 6136300217761872085, -8853456970099982597, -5388944116150069906, 8704033284051103459, 294148477702359559, -3730351188803049898, 5276738136370376617, -1614803557108464021, -8267740386619551451, -330238939415190826, -143141751296721163, 9183558916349787769, 3163080498391090834, -5708678465395073389],[2152458129769145994, 2879292686979827645, -7140133915531101097, 2108435411097172721, -180689485804691628, -7116070539785008270, 6383303489209877070, 1586159253619204545, -8871568249693982650, 2381790145282510206, 8358480975817806379, -1743764905343268050, -7302080635009376559, 7138614509384165532, -5653857215318565558],[8690859825088627044, 5933176839144770330, 3814085446870802794, 3509644118821066113, 415152038622862810, -5658532075840593124, -5434572285647197543, 4099977508045764245, 1869864914739057087, 6517767423969634960, 3200769331541401032, -161023177211850125, 3310068395406227514, 1509320577600554985, 5550518643859408060],[-4825677855560279431, -1978839264946429269, -3977294725418610437, 2081990377744083705, -7557624486885730589, 1772843496226437675, 8883937976827749302, 6910200141044786603, -3418828097973394082, 2944969087501500617, -3113478313526050338, -2439912229723765759, 6427700722264229959, 2721418178241926138, 2536655358060422953],[1348984811677934013, 6784627246170872231, 1252877954370518168, -5187434439528020666, 3848859427791969832, -3960933130454449251, 3612350018802505228, -8668363857801818876, 2589881139418083131, 4792409415095613812, 8669308300508564884, 2969687969962921454, -7157018604669362299, -5345671205759830882, 4215690995720235433],[2086824703642738052, -1816191865349197300, 2689914175442584560, 3165676242854170660, -3190146538787267449, 4923655522685014325, -2123068370952136040, -8026582485396718894, -3607999656015150988, -9170846412670321128, -4891295167943710529, 4914263219659022247, 5649805411516822203, 1678468257335338402, 6914489245814921576]]"
values_48,10,"[[-599260480153038263, 3041342276331644388, 684716730815454669, 6407199838790210106, -5697189874049240910, 5141077432464254361, -1526155748814418551, 1103262172677655276, -406974286852815303, 5155818220009561139],[1869133245143706795, -1288950917276104349, -1950634012449910467, -3057480250831655173, -6255852814498567871, 7315814724344566185, -6198423558333083988, 7381373416167953004, -3511714360082038950, 3276850371211101902],[5776196083421663831, -8490091087902619728, -5900892937841478012, 1004412220132030728, -7144272266614839473, 7301121800259454191, 462966583230057844, -3962299310083155862, -7092139933889714188, 5457973416509768653],[-6989098513461330325, -4186104806674927102, -4366644012327123196, 6589908399676135156, 5506847697781906815, 6244192909090808455, 4026704286289187373, -5069320945282086046, 3679767198679484955, 3958740907523832229],[3358322440369230977, -6944037558008054665, -8499025142210454935, -7553952099141359737, -6255738756535373904, -8038966714595295185, 3455285321761271030, 7202176382999574620, 7770028492832793530, 1533508060381769347],[-6373102669352110119, 6974243896498698691, 3192401803060140781, -6872954765829876801, -6028981384234693294, 2719932114307483683, -843675621045201660, -1642102614995070486, 7474391138835260012, 8139997998605349391],[-1852489696640345551, -5656363029275261751, -5115555132971583322, 8291339535316389988, 3161145349386891285, 3364152916266349312, -2062082550003395046, 4379588155993596845, -3000017722492944682, -6050640486423224390],[5675730907864998545, -5562649196459109942, 2591107698784645229, -5289417125384354272, -721105232615652161, -8180709143547772648, -3072821769636966112, -5352027085544736931, -8738445852676095444, 391487138063670113],[7527317514496625025, -5098950804796134234, -5503028329665103033, 6006348609798750807, -7714734555712837409, 301900464991112486, -4591435092923701033, 9032881205160940641, 8512712676103189114, -9120081735300536219],[9011997254445847461, -1664084133782669837, 5986559996373966785, 2287095229288358874, -411215425815916086, 3797816624030924389, -8057477922270001897, 346525991990188514, 6247454295312139569, 98464075766643251]]"
values_71,3,"[[-1122818721796541398, 1280676961041502235, 3302306615338371878],[5215359577436462181, -1355147639269692211, -7407449690498007592],[587183505077155695, -6491039678611511785, -8056197139672360976]]"
values_76,5,"[[-2113116433060099788, -3047678852884199841, -3723494074925652988, -1929425551398671988, -6352436261899829855],[-3584697575051372985, 1937140048926885084, -2371310255594172602, 4392535504516149235, -6594697491644070014],[4468824695843731811, -814608331871121314, -8154033396339638578, -2525158619060441271, 8167592899191752256],[-3805557789657696895, -4665714487107796569, -40957279457211626, 153589169294879787, 7314939303443563073],[8613019291322875209, 3970266711127289335, -4784395428367532451, 6901310089843839309, -9084734042928598618]]"
values_7,13,"[[-6428212127538275715, -3411695960878296421, -533281779142768616, 4128934797747285885, -2691633895850935428, 8665011492404640532, 2091123857951234325, -6022039334755721647, -3458221922972958816, -4897998881605480992, 8514193295617350738, 7092522947243498528, 6842489129944170685],[3714714680564618772, 315397190672903216, 8720678782570267566, 6393788031784159483, 4410337467991946641, -4352764929436849351, 545669410648942455, -814408393276287114, -3807492356461347412, -2375063642710710806, 1381930248029582249, 4412388593266473399, 5170611358060747209],[-2110408552646794391, 6018034550165268511, -8655859023887838183, 4320399662442468025, -2824424425665337441, -4143695843950198052, -1443387241477728597, -6306193531768628443, 7085812994979583176, 416802967030087546, -7845783017760763096, 2701366074222478092, 3895014155863318191],[2051470277330096106, 8482315713041370823, -1614566018366059924, 3361360136901794617, 3638293125542725167, -4454181627050895513, -3671588893242322266, -1784476540676673946, -2516729348117315659, -3654010109637641853, -8760802363298298921, -4290114234692171132, 2298471055632673162],[-8307161237366509321, 4330584125186170956, -1318099966038845142, -7295278457359578422, 4480674392429479277, 1969003593953453960, -5805849598306179837, 1653253542858480332, 1941594578340036352, 4741206482189386079, 1679188067742751113, 4414650873654279520, -1908585027451839539],[-4052605688258392433, -4850469080421163980, 209682540137330555, 8478513630675730392, 3541993762376834888, -2411959754742651762, 5889811296711731116, -2795129283687120373, -7586324322955576361, 7028583472465515415, -6386123740201115272, -3052548463221902828, 5573421341922581795],[-5805520170402724680, 941552723152211646, -3910523423269405461, -5088834785856697399, 133022061658503777, -4056453036435781080, -5681628670490867201, 589815349160064810, -5911499733725015008, -1475587794220575704, -783090323238071067, -6657566236849179674, 4155063925496734608],[-3951910598175958985, 4132215048987103252, 7156321625560660169, -4549330159945200156, 6944095564610456639, -8602078136214650387, -8950844166341867457, 7563987731401312804, -6977174347475417634, 4776576367675405223, 4063459002543950805, -1432121245143455386, 5205807082126339846],[1951725806697189531, -1110089970598076916, 2087482722437569198, 6369167554180027354, -6634101240075432789, -4050469172098604770, -1432684908745704752, 837878942507695283, 2121006430704678955, -251451134139542582, -4772202498242979747, 5186531942449774996, 1555202569528017980],[4503800494403074246, 6805997631725522275, -5886142684373358915, 7584761407904402347, 595597822277720873, 3254985108031737426, 1886722479972105644, -3495680846745778471, -3873705139316380110, -5187879983032321979, 3650939340167930746, 4611750931967876227, 2172852563985831215],[-2018308419101855473, 5257932752181973126, 3416896597951996291, 9038070809370973620, 4287994940586094936, 7432545596513667551, -6482320331341250028, 3593204982522026364, -6366948451185503983, 4508103890844727112, -354037246773547909, 4242006921122425286, 9054118540642629130],[2328259152424558335, -1063905197277304570, 3456884885433206408, 318702554687750946, 131657425575360075, 3414246966067708001, -3841615503055631837, 1144966916385685305, -2104859377753898057, -4270955846200641868, 5659621374187321053, 7406101421208932967, 4305404170422596519],[6851935237848621003, 7894068932363750657, 7609999769492727901, -2780461566099994275, -6587786678116553907, -7658396769832985322, -1095359464030950849, 1105558763429243989, 7336197647941633508, 504967046370761903, -6651074036322340678, -2880767191017763326, 7454089803412104525]]"
values_50,15,"[[-7800592652964747288, 7747746686341057669, 7501720752276438116, 4716850121754501905, -8722481841115015156, -3633624174533406840, 3889468543236626620, -5462522718587896590, -6837292342056458459, 173711417139976477, 1407475215511807537, -3811414273544887910, -7479958727015667077, -6000805811901187410, -1718382297196152631],[7291428338080040876, -7929946073908846641, -6754965028073173224, -2466067821460445334, -95787712063574721, 4853721486989933175, 865409587216179718, 4690319953337294694, -8557024681854453413, 8373323461129579725, -3671795369419534774, 2551267984691604001, 2813066632968289308, 7478736963514323137, -5685709525997542542],[-5149018930593290926, 1220473147097984331, 5997429497739916093, -83172003888776229, -2692234925200959890, 3743520323601427455, -5323010367606813834, -6248638260382296245, 4755611165687948914, 6798039923532637901, 1150457904151571905, -5697040790012847038, 2032077506394570984, -6408020720576538735, -272502795867574475],[-535915322742370803, 1009055984369921340, -1457912008480019920, 6312505902162454975, -6448383979707958731, -1107949298407370198, 2895704597534314428, -5463965430021219441, 314788424705785880, 6347583168360191622, -6250848088768546381, -8942398210803310793, 7275391289244277731, 1331555319835683555, 8846158635252590989],[-1509210100737399943, 8352725753442573903, -1439850168861748720, 1353024733358340389, -8183684318531843711, 2519503320966696773, 515773653777152735, -4400774030993499821, 7300637315947683210, 3379076922816362290, 2640160823393894014, -5125567294771542458, -1464991000524154744, -6479073339508733711, 6113998865704193861],[8999611379429507760, -3747558028090381181, 5784590386124602287, -4955370632659348664, -3603747563621498426, -1494076372041813465, -8106546495777718712, -6146031694838534839, 5360068815014483025, -2878754816492413360, -1394895250775931496, 8982814601270445638, 8758316474404765476, 8150209133622312124, 4178364599331116145],[-6126766416206625892, -4075312408898931362, 2357640649156053955, -6500714825819400686, -6096598431763611834, -7814774338548836556, 704379196995964998, -801532516284309804, -3467831776787193987, -1155472784771150775, -3661590883966632127, -2766684556354167417, -8807807169285293068, -4391006313543492980, -4601072658516109831],[1427482645745582635, -700578692155612047, -5034624107388437602, -4693872293611436691, -1270896500153674905, -5501686064764304197, 8865005406194227326, -2657857417412128737, 7118149390797986607, -7180674630920024043, -1047828125807968570, 2942916229130264647, -2951085655320997978, -3052960569289363662, 2625080405585756279],[-8820205569613222672, 3339792940699747517, 82240352557501030, 1950741714990640894, -6966819337132664353, 4397236830473376042, -7336685807795804579, 478798819798079164, 7595627332901635522, 6160010109716992135, -5428963821777905049, -396223955787851711, 7635794920709244159, -5842441245753079812, 6202251004991339513],[1153396257326061903, 1773624050044300046, -3634490490651496933, -7460525737324533063, 6612934576912101263, -7398481203088698410, 2931567044328808583, -3325819359338648255, 6845374577937582808, -2345084715633136451, 4047922129961745828, -3227322923216925435, 3331563876581632145, 4358707107744166860, -262923079481537745],[-4085150317420729696, -1285788445939525836, 5306965186034285493, 2224663508219874982, 8135990197694881792, -6710619851160819513, -2388242156059683052, -2644046191071024656, -5068824540400051198, 6272250596369812721, -7318417155234669490, 2145893543651324699, 6956786686914806628, -3293256949838137103, -4218945270103878106],[4478563709733883606, 1368324075118347765, 4044778115236568193, 7953492493248690599, -7042047392014224769, 7661259770412751813, -8885867342142798146, 5189284789232262555, 2198065279055103683, 4744314002574381173, -952980630958970132, 126145508007349513, -3392380224530201219, 3261500365228743031, -3326888854130768213],[-5806807514755882728, 5604345738314062141, 3255835758073541881, -4368152470045874174, -1394024352532025135, 5531239514973383223, -6322073269065825803, 1039551535433460468, -9196105856740466553, -3221910440572267224, -5451077317057762789, 7006297387245028247, -7824048992269985948, -3986569092981072208, -4626412011637801992],[6263165490125918538, -7396574649946934752, 986271636284289858, 3197674734637600703, 1567939361581268665, 3840872036891546034, 8324851859354244768, 9169291758247522672, 1069977935033990802, 3436715204593872696, -4180933107736326431, -2599004687736507945, 7065457486715823474, 7412446982844283809, 8549044776034317271],[-6739781262926740748, 4492228913080276448, -2644415552704882451, -4185678144892574744, 8378674891767982667, -6735356358264716928, -4331294592599192050, -8121186628255748627, -568558645735828369, -1838672678067894403, 5424400751851349978, -7093350409166482841, -2384340287109818059, 2534873377152823578, -5984964043174158440]]"
values_22,5,"[[-7468079559308971996, 7084679617688620387, -5029247978079749065, -83118047680316090, -785060886575743497],[6043682084995330078, -2858381307262948687, -1518850431984621220, -4175002441258218611, 8787122318798728912],[8725991601665072481, -6577255790375353068, -104912136277806720, 8642523634940858144, 6215334814210673637],[6349614818497996689, -7326310150320598018, 8373787687862477358, 8246697575600341308, 4422617758673099047],[-1941841559827423491, 6326889103460050780, 8032154519042955633, 3197769301697773995, 6264849819130865864]]"
values_4,13,"[[-5468239813727419773, 8127511297230399706, -2896129558074616272, 7331533769733318438, -1040378462714825451, -1468456027972288231, 3558649774121184504, -1435794761038121313, 3210143928192626859, 199803596995476296, -8236305455109562361, 6003235766106874831, -2210497250104662348],[738774698553003690, -6267391057639267603, -1203366559797507549, -3654953890207661613, -127275193532913383, -7710066253352796775, -5521985395200219276, -8272641482995110946, 2058631658438069288, 995967957791685869, -7494425128100493402, 1367060313431223726, -3799033667426592541],[-5357359437493066202, -5552906729715309194, 8970528935399196996, 8758987647035742265, 7483625429393014953, -7818264217417313837, 3145922633037023057, -9148852063499485757, 1198915806243911765, 4090394968924647328, 8431042364586528040, 1972841796977817631, 471977415860673903],[8726730242680193977, -1937567877802344188, 85382625238183601, 4788398788529284408, 7194114294490964116, -3603805263729768367, 5231284928790776707, -4131513539970285218, 8631393766486222, -3984525320332035563, -814986167292879421, -1492450021336237605, 7181484738099826608],[-9099117450135083339, 7882328595672465355, 5935620190864059754, 8865540315380727149, -6815778753861642770, -1677326058758252199, -9069329388539207504, 8424774771771669464, -8849526882532554825, -4854074465821316371, 6061801603374765, 2416576100571440678, 6546519672029701648],[8338700879189624226, -8942542674634990469, -7667842750742750361, 6675693717072487075, 2956708900359423222, -1117293828070529089, -6230534293130928318, -3661792030648891847, -8842383973683471374, 3647225429559367305, -3865411118086834376, -3122205444275064940, 5451852606394952833],[-7943628468074113429, 8130541785043298966, -8360303885675363395, 8154523679593986538, -6482337379714893982, -7358126390161722911, -6852456016857647340, 6249001996226624168, 3424799169086596693, 3386519446456184945, -6581355201827807256, -6934230156276731265, -5654167947353628643],[-1298003940309397398, -1407052152887451754, 5216664472252008720, -2772473615252821063, -6550396619936876103, -3459366595926417969, -7214859822619459820, -4780755896899482960, 2477930464876587727, -6207914195898325668, 3031442284789293415, -953558869672531950, -3542251730659216106],[-1151714753536353206, -4395317007437818969, 3482724072043799056, 5358992896818818502, 7801006009712022210, -6287771680086403875, -7874634086940601814, 7999227231069316348, -8564640308906326374, 2751475776393862292, -4154722479303732549, -2904570147047749824, -5574126774559116646],[-6682043371620782584, 6066639992781849849, -4764437797405523634, -8712234138560126178, 5247757574742196382, -8176438677920586603, -6990580514919785715, 8977276215852245732, 7578878538904703146, -3918006022127137861, -429846879962096127, -223574268009459942, -8499658771112287027],[5283771946151598543, -3091171782785859431, 1652186395611215760, 6101136914210856045, 3918943402616327533, 8298189796471132072, -5744306374243742869, -6296316097724133519, 4169970779312692931, 5296408319262815410, -5820435570681569100, 991337921619310233, 8514224778398607047],[1937485773879987164, -3272952770845591477, 4982608708453589323, 1117847691041284498, -2902198523552781168, -1971936261198596757, 4354663447650873894, 4315493589138899651, 2269800787644165332, 3190320611661295016, 7260039405108988111, 4053196475592576655, 3819568122899381755],[-361387823562025465, -8415228939765445590, 2330592086249684161, -1091367664576437338, 7696950252702527473, 3789846431037564056, -5501510621273796969, -8866375513361700071, 1357529065799880790, 2931734520400468244, 3723470071025198798, -4520581129242365300, -3010919722441332612]]"
values_32,10,"[[5045502340451781812, 38643893431324280, -1635464084601917216, -8820793157992383736, 6743926509753570992, -2488322424941014656, 822473861512611602, -6704742127835798662, -8193082148501531930, 1547955445006155803],[-6296413301860720228, 324099321585893039, -5475621341089279828, 1731079373915192049, 5714009890547389044, -7945750314880120348, -3949137127270629668, -765332401887313905, -2423379582072719726, -1545596754344793775],[-4734704027047106419, 6528008290515136243, 8756995775885490666, -1147606560828155835, -1228638966641954232, 8247694657415738913, -686818900577753975, -6716684985183013734, 7767277851564385164, -8130674328877965572],[-5788299573158923540, 8334582614492803288, 909104979796203172, 2150900617722151135, 3923220929939838950, 2937344267075267010, -1933751211964263127, -4167586052857306480, 6597236176451933063, -5892712208158643464],[-1585480908562550723, -4748297926331768805, 4561926719805671199, -1573913429850267380, 7670957952074459310, 6414623002089873821, 2599551785619162167, 6451554328078130250, -620450097095248439, 1880062250737913631],[9108785742302949478, -5553555041465231203, -498777670698255090, 3672227102909826192, -9091079760766573572, -5773469942620950990, 6196884286477766537, 4331561040030935836, -868592638657718950, -7286789092439158268],[6853052770513082221, 1264611975105951597, -3923182240321884941, -1002092038179468130, 8728238267145180470, 757675493057192738, 5950240997357668167, -1266615998658758318, -8815277016959654897, -7668081957793623755],[-1202395039874736914, 4049603760423448430, 254371207203967798, 1302985474915109646, -8445336030777874928, -8415423198430776202, 2723432372227058266, 6384994525442399167, 2113030234072583802, -4789456884662951393],[-1192521256927067472, -4286369988887764989, 7597168918930085830, 8027047319633456519, 7760826725763429453, -1759934675146008890, 6775760007881842240, -4774183126542196896, 3484047827369910431, 1112357237499779544],[-2350808678962460422, 2371815640457013260, 2876900663924074059, -8593647942591962492, -1888073328421345994, 2377122134060110420, -6113970208469315187, -4626182006199426292, 1218239903146896530, -7199196804732466387]]"
values_77,15,"[[2269290892920537477, -7306452065591572290, 4666897392203231988, -3591425406191597190, 2479420953753987354, 736485492919145919, -5766976131109308413, 359540003170110257, -5366454870767163739, -6668921012777696183, -1037949672583784980, 2361221873821672680, -2571043832214661313, 8663201443736408397, 3018203903898873648],[-6032873261572072964, 5466729454588996026, -1712272429961863725, -3712770314379199288, -3678287210736290744, 8452466630367086123, 8058152700891910466, -5319949830128472920, -3278910249888914872, -6691991133552321822, -1617168186814600811, -3691454402918850573, 5874156362180366841, -6443425552281108378, 3605154092283794113],[1133394427395442913, 1395079339430598592, 7998695338419540293, 8565192241846351296, 3443178013300204105, 3519068713146397949, 2281888274584781925, -5068314323191927709, -358260134001237109, -3855812023878776372, 6835369536099183790, 3138482152125573707, 8421676442718778707, -8714888164900468751, 3386718958784181371],[-598973631805551651, -7219591195309765698, -4008055372304503792, 3768194252520448462, -5822042544997067568, 6685331336144893520, -96364051043686974, 2083722950217814955, 6720117417631285459, -324224206852933927, -4055876096979919743, 8499241379473058853, 5549411354462501957, 5306904238950841727, -880061476305789363],[8141760678615598336, 901496705130073516, 3795981673082867943, 8621853541439055047, 8268129380382255954, -2558207816112917931, 2081750774150304348, 8175180441294041211, -1297844056634871465, -6828835411652116571, 605311337622661694, -1578659676101304866, -7475380361116257108, 8358038394406949906, -778553282829073316],[-3953599755462345538, -3334206796223059352, 878347154363890931, -1385150344998194122, -1362390562541215488, -493576957049161087, 6129942726663257648, 2870849132937752405, 7911937576149345542, 7143476980857650814, -8788898006534923972, -6378398073817719234, 763451097720484920, 346368384926519206, 7424113054991235148],[-7105293154351520010, -4243014341086759357, -211852803326387920, -4769784027180157308, -4824449717363281303, 2842719902967951236, -6788163778411708438, 7959386328094188057, -5171086739611123226, -905369366024132761, -7856068970201508778, 3572069796897814010, -8896680208144706299, -2667292503980315168, -8306311824785204987],[-2717107572697526150, 6968825297539953887, 1693718454439470334, 2667594881100908057, -739981041712375585, -4828201745523079962, 3467140254255110434, 897382978535345556, -892997168968285571, -3286770896385609662, -8667530114525085294, 8690867506583760847, 8071901030934763289, 7787634253277734854, -7378743972681086373],[7112953393585952486, -4667874077436300863, -8669330201922934985, 8248242647872401364, 6949669492614168482, 5023959459509469338, 8933025298445157951, 654533307346877722, 3653172395861046759, -4659910670108335352, -2820697360218249074, 2632996296681760082, 4978964321537211890, 5220772321033645841, -8962172476057745557],[3108251327839967180, -2917114119765264150, -8789205921496604604, 8794831786543252041, 6353300801162532783, -6551239020426471533, 3447082662965749379, -4386391273987833749, 5388752964853809824, -1462044400427816448, -7786513822136493336, 8276945397107497905, 2440459534221663477, -950532231490648568, -5880983199127130091],[8328883398886054056, 8355860096365511568, 6430976475123501446, -3829977730944410594, 592860975504295705, 5330994248029401255, 2750577326577146887, 2699946667340626800, 4834904760798319802, -8795904194891166750, 1981982825979045120, -900967198524903181, -6906009551285131908, 1937964897162487472, 7885965809654936075],[3266362894236147424, -4383576009231927871, 6307949156551808885, -7531646714153532581, -2060227744582385531, -4154514189205215967, -5441144424018747562, 7148167414580304743, 8652709478213517287, 9132328220892892398, -607379548920113589, -5067365392971636013, 4644811456555524467, -456931732256307940, 4944604485383049375],[-8957502616311144419, -2223837046464407555, 6668940054421878379, -6697565652558478168, -2052739054805998603, -4782095237110761768, -2036605808190854050, -8016355552445094381, -1084244429077764638, -7677258235964880209, 2582024734040336368, -4718025205783379829, -6730877349734497768, -6277370735370082442, 73206500371789497],[-1756381224510403000, -2870764322961869230, -837011662906877202, -48217867038861204, -6036332869477329930, 8204051267086589217, -9127589204649502476, -2425898067768565832, -8460377571901424352, -5924593976781691141, 2964702551454392846, 6677577376864773621, 5536931915618813571, 1201571723031851869, 2413699362628359115],[-2635086735793315922, 3966134785744024162, -2447493849646756476, 419924509424868634, 1035476091272448446, -2970222080214295203, 4610912309421563902, 2216728988054045697, 1129796176870822568, 3053933156788685357, -8277706249034511673, -4919199743450246038, -2006058037928915310, -1805612136480369338, 387321622010346788]]"
values_91,5,"[[4967912040104907219, 2742374450268246192, 4280042493224167681, -6370243102778692024, -5956904484889791532],[3398694819993909936, 4718495479447491570, 9156400221374360202, -5418311062086981702, 6330366798716305902],[-3160489235471776823, 6251771176023404034, -8907134874288740196, -8544795260624080732, -4398809434275918442],[-5330439982070172355, 3329251796386492766, 3066214311713536566, -1706469679199474692, 2956905966076823840],[9195599397414410965, -4411296916514881617, -7267884530316931235, -4652716060560577130, -2765015044319112135]]"
values_42,6,"[[2719324673713005696, 7867592499144936234, 128301076296169553, -3394929219101175630, 2367453588340536921, -6993244494302076149],[-3295028942386718461, 532404957628879380, 5167464504452445360, 3919620322536776825, -7709433598440142661, 1821231137773429460],[1427740793872076463, 5592598030122451440, 8446894052343827769, -603025051354193948, 1017729417825873487, 2854367405073074404],[4245734697867941522, -6226959202087076563, 4919160990482100167, 7393959350266734873, 4360097877917539243, -7261709427680741171],[147909506620178201, -4863347532247975302, -9206974581461149343, -4517297566225097338, 5357173204790157946, -685843410272564652],[-6138183982591752141, -5323330795411732824, 564548430969051253, -1249318699318037918, -539809127953551283, 3499740749280552499]]"
values_13,13,"[[3234904900999227403, 4537799753076336895, 1834050840590666401, -248434099655152087, 6319533726471818859, 557137126588322486, 7656477613984993, -751993599200414932, -6570883605729662576, 7170135516305823602, -7454812363400397414, -4888639192859916663, 8445715451080977307],[8135189247980047636, 7758086319322636264, 8814856379325948400, 934902432661590441, 9222098538482664020, 1757865351720241376, -5437218526118709182, 1348446271120817968, 7066214781162426893, -7694246755069746665, -7941554043538635320, -3284100489067073576, -8876843677287177842],[-6776009033913622339, 1355563827982723327, 6054675910378870639, -2427432655045827518, 981667195084813864, 3302374878692699023, -8835554955093370525, 8810022749726843480, -7117891426001421019, -1309594745833371583, -5697135747936135932, -7321743870597070037, -4871820372185664597],[350201877994028130, 6714410056190829100, 3018874531572369416, -5867910291171080622, 1505395951873139061, -7714511419423043310, 3568016089845470875, 6381341088750409401, -1232477842806698408, -4484245372910268567, 7499977562376418115, 672490050757858788, 6051888807514865707],[-7545362409571477107, 3609273913410312033, -9029904110989731752, 5512442592126884176, 8628114003170736889, 404071078959810895, -2371294868886569624, -3414714421069414611, 6870170619948344198, -4402860901095702364, 8123051072052899880, 226051423094143111, 6158775234125131916],[8142068848345930514, 7008812427875096083, -2596830835513772302, -2948543097483675392, 8427565888110834313, -8923916791290919570, -3565147821140008364, 641588540903879091, 8701453361083297326, 970708188142863766, 6360018872474815994, 9069447349485777059, -9214766167731256999],[5477108392281865096, -718811181735634535, -5398656456342439096, 6321583426934746777, -2223508942356248559, -3531477230221386732, 598157136202586122, 5133535999457688022, -32327477300600144, -6129900532579487675, -2338797734013781530, -2167861675375873297, 6056520295198522031],[1235547725698715542, 5443935860845480855, -8907178878896258342, -3863952689526754016, 2285595729169424871, -463387789353085962, -7132676871950944046, 1852025825820407360, -3005793508441394453, 3355017546883403009, -3773966094205395780, 1792322873827823082, 1442507969569713052],[1402834407899450932, -3121038893081977610, -6951694508935646079, -201088839741717009, -542698445046260101, -4966878120749852598, -7968028301379415990, 1843692595329501264, 206402747991250124, 6038114093112364059, -5279692761209277039, 1917731462484275045, -6307009277802112606],[3111393805470761954, 778076240934594111, 1012788788625619445, -3611431263143140511, -6193306320107930934, 1835441434055107670, -3289864307347581627, -6180312331963601459, -6397030301770589320, 5157386899141335950, -706052526499953772, -6149287950485620749, 5299438049942639820],[8676882254761942581, -1246101942805386750, 1555946482933274950, -436666540910094911, 598609911852905536, 9166968544080750903, -5327674375549916002, 3394561043949053025, -8628412006913802615, 2365403261435829466, -6121199995504004891, -7607232100427083166, 5055063261336461857],[-4669955982434452989, -1293543856301974773, -2135794282862841803, -7347606383625280516, -5647532468387018084, -583720514959208277, -4289672512606595875, 5970043060789459582, 7385951986859897518, 4520726446467665752, 8545830982748491387, 5597947438121673289, 2157125612856124213],[2161760897288224972, -3665388794933337080, 6483131386800727367, 8060126700139844143, 6116485108413455747, 684531813255366522, -6061704153583135652, -1284684677834453961, 7143546422997763348, 2866914008195201889, 805723280321148319, -5226685622744961332, 3697725252161253593]]"
